"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - MAIO DE 2023",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 METRÔ,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91
 TRANSPORTE ESCOLAR,0.0,0.79,0.0,0.0,1.67,0.0,0.0,0.0,5.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05
 TRANSPORTE POR APLICATIVO,-0.48,4.52,-3.95,8.51,-1.95,-0.65,0.0,-0.42,4.25,0.0,-5.8,7.75,-1.02,0.0,-13.83,2.53,-0.03
 INTEGRAÇÃO TRANSPORTE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 VEÍCULO PRÓPRIO,0.21,0.85,0.65,0.1,0.83,1.23,-0.1,0.53,0.57,0.51,0.62,-0.46,0.09,0.84,-0.15,0.75,0.59
 AUTOMÓVEL NOVO,0.61,-0.02,0.61,-0.16,0.36,0.85,-0.97,0.5,-0.4,-0.28,1.21,-0.16,0.27,0.92,-0.95,0.77,0.24
 EMPLACAMENTO E LICENÇA,1.25,1.24,2.97,1.24,1.86,1.15,2.13,1.28,1.21,1.13,1.24,1.24,1.27,1.22,1.73,1.26,1.61
 SEGURO VOLUNTÁRIO DE VEÍCULO,-1.07,-1.26,-0.72,-0.83,0.81,3.01,-0.56,0.36,0.83,2.76,0.37,-5.87,2.08,0.0,0.29,0.7,0.3
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.0,2.51,1.23,1.3,-0.45,2.2,0.79,0.85,-0.92,0.35,-0.42,0.0,-3.0,-0.49,0.56,0.95,0.53
 ACESSÓRIOS E PEÇAS,-0.64,2.17,-0.16,-1.95,-1.64,-0.33,0.95,2.13,1.67,-1.27,0.76,1.45,0.97,3.18,-0.32,1.13,-0.13
 PNEU,0.0,1.17,-0.69,0.84,-0.43,2.61,-4.17,-1.99,0.19,1.47,0.03,0.03,-0.11,0.72,2.22,-1.02,-0.01
 CONSERTO DE AUTOMÓVEL,0.14,2.55,0.51,-0.14,2.49,2.31,-3.29,1.92,1.13,1.17,0.73,0.34,0.13,0.8,1.16,0.91,1.39
 ESTACIONAMENTO,0.0,-1.35,0.0,0.0,-1.02,0.0,0.0,0.0,0.54,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,-0.88
 PEDÁGIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.09
 AUTOMÓVEL USADO,-1.37,0.84,-0.33,0.0,-0.2,-1.86,-1.04,-1.93,0.27,0.2,0.29,-1.31,-1.07,1.14,-1.81,0.02,-0.27
 PINTURA DE VEÍCULO,0.0,0.0,-0.44,3.13,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36
 ALUGUEL DE VEÍCULO,-9.23,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,-9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.06
 MOTOCICLETA,1.71,-0.45,-0.2,-0.74,-0.16,0.23,-0.4,0.65,1.6,0.0,-1.41,-0.03,-0.35,0.0,-1.47,0.05,-0.06
 COMBUSTÍVEIS (VEÍCULOS),-0.16,-2.3,-0.91,-3.72,-0.49,-2.5,-1.9,-0.44,-8.63,-2.25,-1.49,-3.16,-0.92,3.14,-6.13,-5.22,-1.82
 GASOLINA,0.03,-2.3,-0.74,-3.88,-0.46,-2.37,-1.84,-0.04,-8.61,-3.24,-1.17,-3.1,-0.76,4.53,-5.87,-5.03,-1.93
 ETANOL,2.09,0.0,0.9,1.16,-0.02,-0.52,0.0,0.0,-7.03,4.4,-2.06,0.0,1.44,0.0,0.0,0.0,0.38
 ÓLEO DIESEL,-5.36,-2.43,-7.4,-5.97,-4.5,-5.13,-3.41,-5.61,-10.67,-7.64,-5.29,-4.26,-5.82,-5.48,-9.48,-10.0,-5.96
 GÁS VEICULAR,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,-5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.01
 SAÚDE E CUIDADOS PESSOAIS,1.09,0.56,0.66,1.05,0.9,1.01,1.35,0.96,1.06,0.88,1.45,1.08,1.11,0.66,1.09,0.84,0.93
 PRODUTOS FARMACÊUTICOS E ÓTICOS,0.99,0.16,0.54,0.57,0.65,1.88,1.01,0.14,1.12,0.82,1.85,1.48,1.15,-0.1,0.84,0.43,0.8
 PRODUTOS FARMACÊUTICOS,0.99,0.03,0.58,0.66,0.77,2.18,1.64,0.19,1.36,0.89,1.92,1.47,1.21,-0.17,0.83,0.52,0.89
 ANTI-INFECCIOSO E ANTIBIÓTICO,1.44,0.34,-0.66,1.23,0.1,0.79,0.84,0.62,2.91,0.47,3.1,1.51,2.69,1.34,0.51,1.39,0.66
 ANALGÉSICO E ANTITÉRMICO,0.19,1.38,1.35,-0.13,1.48,2.04,1.31,-0.8,-0.46,0.39,0.05,0.63,1.19,-0.69,0.86,0.17,0.85
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,0.46,2.12,2.56,1.95,-0.76,1.58,-0.84,-0.9,2.77,0.64,1.73,3.08,0.11,0.95,2.29,-0.62,0.91
 ANTIGRIPAL E ANTITUSSÍGENO,1.96,1.65,2.88,1.1,1.7,1.44,3.13,2.84,2.38,1.83,2.02,1.81,2.54,-0.05,1.95,2.49,2.02
 DERMATOLÓGICO,1.01,-1.9,-0.02,-0.48,-0.62,1.8,0.0,0.87,0.95,1.03,0.0,3.08,-0.29,0.04,-0.88,0.27,-0.03
 ANTIALÉRGICO E BRONCODILATADOR,1.48,1.36,0.59,1.05,0.36,2.29,0.5,-2.25,2.09,0.25,2.74,-0.16,0.9,-0.79,2.63,0.25,0.83
 GASTROPROTETOR,2.59,-0.22,1.99,1.61,1.55,0.0,2.64,1.32,2.31,0.92,1.3,1.33,1.25,0.64,-1.31,1.75,1.49
 VITAMINA E FORTIFICANTE,1.81,-0.35,0.4,1.24,0.59,2.65,2.52,-0.23,1.98,1.99,2.59,0.18,1.24,-0.26,0.76,-0.45,1.12
 HORMONAL,1.82,-1.95,0.36,0.63,3.43,2.2,1.76,2.22,1.35,2.3,2.46,2.38,0.9,1.29,1.65,0.73,1.65
 PSICOTRÓPICO E ANOREXÍGENO,0.85,0.75,0.94,-0.7,1.13,2.49,0.65,0.9,3.02,1.09,2.98,2.12,-0.3,-0.96,1.2,-0.32,1.2
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,0.85,-1.55,-0.66,-0.32,-0.51,2.88,1.44,-0.57,0.41,0.97,2.69,1.07,1.5,-0.79,0.13,-0.01,0.13
 OFTALMOLÓGICO,2.22,1.3,1.61,3.02,3.61,2.36,2.17,1.15,3.29,0.0,1.61,1.72,3.0,0.0,2.51,2.11,2.51
 ANTIDIABÉTICO,0.58,0.07,0.74,2.73,1.38,3.06,1.94,1.82,1.03,-0.93,2.75,3.23,1.38,-0.21,-0.45,1.13,1.13
 NEUROLÓGICO,-0.44,-0.38,-0.96,2.04,-1.79,-0.2,1.68,0.82,1.95,0.26,1.53,0.84,3.13,1.35,2.56,1.92,-0.2
 PRODUTOS ÓTICOS,0.88,2.41,-0.2,-0.49,-0.75,-1.56,-2.88,-0.3,-1.91,-0.27,-0.53,1.55,0.59,1.65,0.91,-0.91,-0.49
 ÓCULOS DE GRAU,0.88,2.41,-0.2,-0.49,-0.75,-1.56,-2.88,-0.3,-1.91,-0.27,-0.53,1.55,0.59,1.65,0.91,-0.91,-0.49
 SERVIÇOS DE SAÚDE,1.02,0.79,0.85,1.03,0.87,0.9,0.68,0.9,0.82,0.87,1.22,1.01,0.69,0.59,0.49,1.0,0.89
 SERVIÇOS MÉDICOS E DENTÁRIOS,0.53,0.36,0.4,0.86,-0.2,0.25,0.0,0.19,0.07,0.87,1.41,0.54,0.1,0.1,0.26,0.27,0.24
 MÉDICO,0.34,0.0,0.0,0.72,-0.8,1.74,0.0,0.0,-0.22,1.63,0.75,0.0,0.63,0.0,-0.06,0.0,0.03
 DENTISTA,0.82,0.5,0.83,1.15,0.23,-0.49,0.0,0.65,0.4,0.14,2.62,0.91,-0.44,0.51,0.97,0.8,0.44
 APARELHO ORTODÔNTICO,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,-0.11,0.0,0.0,0.0,0.2
 FISIOTERAPEUTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PSICÓLOGO,0.0,1.43,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
 SERVIÇOS LABORATORIAIS E HOSPITALARES,0.36,-0.4,0.07,-0.65,0.23,-0.07,0.09,0.15,-0.27,-0.84,1.0,0.02,-0.35,0.32,0.39,0.97,0.07
 EXAME DE LABORATÓRIO,-0.03,0.04,0.29,-0.25,0.62,-0.91,0.41,-0.19,-0.23,0.51,1.4,0.15,-0.11,0.54,-0.4,0.45,0.21
 HOSPITALIZAÇÃO E CIRURGIA,0.43,-0.52,0.0,0.06,0.25,0.08,0.0,0.08,0.17,-1.64,0.0,0.0,0.0,0.0,0.32,1.97,0.05
 EXAME DE IMAGEM,0.3,-0.44,0.04,-1.37,-0.24,-0.34,0.0,0.44,-0.73,0.01,3.07,0.0,-0.6,0.0,1.2,-0.32,0.01
 PLANO DE SAÚDE,1.21,1.15,1.18,1.21,1.21,1.22,1.21,1.21,1.21,1.21,1.21,1.17,1.08,1.21,1.21,1.21,1.2
 PLANO DE SAÚDE,1.21,1.15,1.18,1.21,1.21,1.22,1.21,1.21,1.21,1.21,1.21,1.17,1.08,1.21,1.21,1.21,1.2
 CUIDADOS PESSOAIS,1.37,0.63,0.48,1.44,1.18,0.31,1.87,1.57,1.33,0.96,1.25,0.77,1.55,1.11,1.5,1.0,1.13
 HIGIENE PESSOAL,1.37,0.63,0.48,1.44,1.18,0.31,1.87,1.57,1.33,0.96,1.25,0.77,1.55,1.11,1.5,1.0,1.13
 PRODUTO PARA CABELO,2.02,-1.88,1.29,2.23,2.12,0.86,2.11,1.2,1.06,1.55,1.2,-0.58,0.07,1.69,1.8,-0.9,1.28
 FRALDA DESCARTÁVEL,-1.72,1.34,-0.83,0.39,-0.53,0.98,3.91,1.48,-0.96,2.74,-1.96,1.63,1.77,0.46,0.85,1.56,0.23
 PRODUTO PARA BARBA,-1.43,-0.36,-0.09,0.14,-0.28,0.86,0.89,2.65,1.46,0.87,0.49,-1.98,0.37,1.02,-1.31,1.89,0.07
 PRODUTO PARA PELE,-2.73,-1.12,-1.11,-2.36,-2.75,-4.04,-1.46,-1.45,-2.85,-3.58,-2.29,-0.9,-2.27,-2.03,-3.74,-1.01,-2.35
 PRODUTO PARA HIGIENE BUCAL,1.53,-2.34,-1.2,0.59,0.31,1.73,3.61,0.57,2.11,1.55,-1.81,1.23,1.28,1.67,0.36,-2.91,0.35
 PRODUTO PARA UNHA,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,2.16
 PERFUME,3.6,4.13,3.25,3.27,3.94,2.98,4.03,3.35,3.55,0.29,5.24,3.09,4.96,2.35,3.76,3.46,3.56
 DESODORANTE,1.77,2.11,0.2,0.01,3.09,1.64,-2.45,-0.76,3.47,1.15,0.83,0.65,1.65,0.19,0.81,1.37,1.56
 ABSORVENTE HIGIÊNICO,-0.72,0.42,-1.57,1.75,-0.19,-0.76,2.71,1.8,2.73,0.68,1.94,1.78,1.44,0.02,-2.03,1.45,0.39
 SABONETE,1.72,0.14,1.06,0.93,0.0,0.41,0.0,1.2,-0.45,2.84,0.0,-1.02,0.48,1.86,1.43,0.98,0.61
 PAPEL HIGIÊNICO,1.27,1.39,0.13,1.96,0.4,0.3,-1.86,1.94,-1.67,3.74,1.15,2.52,-0.65,-0.61,0.84,-0.42,0.84
 ARTIGOS DE MAQUIAGEM,-2.26,-2.21,-3.3,-2.95,-2.26,-3.04,-0.72,-1.27,-1.44,-1.82,-2.44,-2.47,-0.52,-2.55,0.29,-1.81,-2.13
 DESPESAS PESSOAIS,0.7,0.77,0.82,1.08,0.27,0.55,1.25,1.14,0.85,0.89,0.66,0.49,0.68,0.31,1.46,2.22,0.64
 SERVIÇOS PESSOAIS,0.68,-0.03,0.29,0.53,0.06,0.01,0.14,0.28,0.09,0.29,-0.08,0.2,0.2,-0.02,0.67,1.01,0.19
 SERVIÇOS PESSOAIS,0.68,-0.03,0.29,0.53,0.06,0.01,0.14,0.28,0.09,0.29,-0.08,0.2,0.2,-0.02,0.67,1.01,0.19
 COSTUREIRA,0.0,0.0,0.0,-0.35,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.04,1.61,0.76
 MANICURE,3.3,2.93,0.69,3.48,-1.25,-0.7,-1.56,2.77,0.45,-0.12,0.52,-0.93,0.44,0.0,1.64,1.05,0.34
 EMPREGADO DOMÉSTICO,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
 CABELEIREIRO E BARBEIRO,1.53,-1.74,0.49,0.79,0.57,-0.65,0.46,0.42,0.03,1.04,-1.31,0.36,0.18,-0.63,2.82,3.97,0.39
 DEPILAÇÃO,0.0,0.0,1.41,0.0,0.33,1.02,0.0,0.0,-2.39,0.89,1.02,0.0,4.49,0.0,0.0,1.6,0.65
 CARTÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.2,0.0,0.0,0.0,0.0,0.0,0.63
 DESPACHANTE,0.0,0.0,0.0,0.0,-2.86,0.0,0.0,0.0,0.0,-0.76,-0.72,1.94,0.0,0.0,0.0,0.0,-1.91
 SERVIÇO BANCÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CONSELHO DE CLASSE,0.0,0.5,0.0,0.0,0.44,0.55,0.0,0.0,0.0,0.0,0.51,0.68,0.0,0.0,0.0,0.0,0.49
 SOBRANCELHA,0.96,2.17,0.33,3.41,0.4,-2.45,0.0,-3.01,-1.45,-0.63,0.48,2.24,-1.64,-0.83,2.21,2.41,0.23
 RECREAÇÃO E FUMO,0.73,1.95,1.64,1.99,0.61,1.52,3.43,2.52,2.35,1.64,1.6,1.09,1.62,0.97,3.37,4.57,1.36
 RECREAÇÃO,0.87,2.39,1.84,2.31,0.7,1.61,3.8,2.93,2.57,1.87,1.89,1.21,1.89,1.13,3.87,4.85,1.57
 CLUBE,0.0,0.0,0.91,0.0,0.25,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
 INSTRUMENTO MUSICAL,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,-0.73,0.0,-0.25,0.0,0.0,-0.2,0.0,0.0,-0.19
 TRATAMENTO DE ANIMAIS (CLÍNICA),2.03,-1.63,0.27,-0.51,-0.53,1.39,-0.37,1.06,0.4,0.81,-1.43,-0.14,-1.6,-2.36,0.23,-0.86,-0.15
 BICICLETA,0.0,-1.72,0.17,-2.42,2.46,1.41,0.9,0.0,2.86,-1.26,1.63,-0.21,-2.45,0.89,0.23,0.0,0.9
 ALIMENTO PARA ANIMAIS,0.23,2.15,1.98,-0.75,0.68,-0.55,0.61,0.85,0.16,1.84,1.96,2.82,0.79,-0.29,-1.64,2.52,0.95
 BRINQUEDO,-0.41,-0.18,0.81,-1.63,-1.06,-0.85,-0.34,-2.45,1.74,0.47,-0.85,-0.92,-0.32,-1.88,-1.02,-1.93,-0.41
 CASA NOTURNA,2.22,0.0,1.07,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.96
 JOGOS DE AZAR,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18
 MATERIAL DE CAÇA E PESCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,1.13,0.0,0.0,1.86
 HOSPEDAGEM,-4.7,3.69,0.27,0.54,1.39,3.63,1.08,-1.95,-3.94,0.33,-0.98,1.9,-1.3,1.09,-1.05,-2.98,0.51
 PACOTE TURÍSTICO,-4.0,-3.88,-1.17,-1.09,-1.99,-3.58,0.0,-1.74,0.23,0.65,-1.95,-3.62,-1.56,0.0,-3.57,-1.37,-1.96
 SERVIÇO DE HIGIENE PARA ANIMAIS,2.45,-1.54,-0.4,0.0,-1.94,-0.88,0.0,1.5,1.8,0.4,-0.81,-1.68,-1.7,0.0,0.0,0.0,-0.92
" CINEMA, TEATRO E CONCERTOS",2.88,0.24,3.14,3.01,0.07,0.67,1.1,2.94,-0.14,0.16,2.99,-0.62,1.4,1.06,2.81,1.07,1.06
 FUMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CIGARRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 EDUCAÇÃO,0.04,-0.07,0.07,0.09,0.05,-0.02,-0.04,0.04,0.18,0.03,0.1,0.07,0.11,0.09,0.13,0.05,0.05
" CURSOS, LEITURA E PAPELARIA",0.04,-0.07,0.07,0.09,0.05,-0.02,-0.04,0.04,0.18,0.03,0.1,0.07,0.11,0.09,0.13,0.05,0.05
 CURSOS REGULARES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CRECHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PRÉ-ESCOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO FUNDAMENTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO MÉDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO SUPERIOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PÓS-GRADUAÇÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 EDUCAÇÃO DE JOVENS E ADULTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO TÉCNICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LEITURA,0.11,0.64,0.1,0.1,0.62,0.3,0.0,0.0,0.12,0.18,0.0,0.0,0.0,0.25,0.0,0.06,0.31
 JORNAL DIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 REVISTA,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.86
 LIVRO DIDÁTICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LIVRO NÃO DIDÁTICO,0.68,1.81,0.53,0.73,2.03,1.06,0.0,0.0,0.75,0.77,0.0,0.0,0.01,0.0,0.0,0.78,1.36
 PAPELARIA,-0.52,-1.85,1.63,1.88,0.33,-0.43,0.49,1.37,0.06,1.49,1.14,2.38,-0.61,0.79,2.36,2.11,0.53
 CADERNO,-0.9,-0.19,1.67,1.48,1.9,1.91,1.29,3.32,1.66,2.0,0.11,3.03,-0.45,0.97,3.21,1.36,1.43
 ARTIGOS DE PAPELARIA,-0.38,-2.78,1.59,2.19,-0.33,-1.07,-0.44,0.03,-0.93,1.21,1.77,1.85,-0.68,0.57,1.59,2.59,0.01
 CURSOS DIVERSOS,0.27,-0.53,-0.01,0.31,0.03,-0.29,-0.6,0.0,1.23,-0.11,0.61,0.08,0.84,0.04,-0.02,0.2,0.07
 CURSO PREPARATÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE IDIOMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE INFORMÁTICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,-0.12
 AUTOESCOLA,0.0,0.0,-0.82,2.67,0.0,0.0,-1.41,0.0,0.01,-1.68,0.0,0.0,1.66,0.08,0.0,0.0,-0.63
 ATIVIDADES FÍSICAS,0.59,-0.78,0.28,-0.03,0.06,-0.56,0.0,0.0,2.31,0.6,1.89,0.15,1.35,0.0,0.03,0.4,0.24
 COMUNICAÇÃO,0.12,0.06,0.39,0.76,0.13,0.07,0.35,0.29,0.6,0.13,-0.23,0.99,0.19,0.19,-0.02,0.32,0.21
 COMUNICAÇÃO,0.12,0.06,0.39,0.76,0.13,0.07,0.35,0.29,0.6,0.13,-0.23,0.99,0.19,0.19,-0.02,0.32,0.21
 COMUNICAÇÃO,0.12,0.06,0.39,0.76,0.13,0.07,0.35,0.29,0.6,0.13,-0.23,0.99,0.19,0.19,-0.02,0.32,0.21
 CORREIO,0.0,0.31,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.3,0.0,0.0,0.3
 PLANO DE TELEFONIA FIXA,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.64,0.0,0.0,0.0,0.53,0.12,0.11,0.23,0.04
 PLANO DE TELEFONIA MÓVEL,0.0,0.0,2.01,2.23,0.0,0.0,2.01,2.23,2.01,2.01,0.0,2.01,0.0,0.0,2.23,2.01,0.77
 TV POR ASSINATURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,0.62,0.32,-1.18,0.51,0.85,0.27,-0.55,-1.02,-0.15,-1.73,-1.65,1.8,0.9,0.74,-1.64,-1.48,-0.02
 SERVIÇOS DE STREAMING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" COMBO DE TELEFONIA, INTERNET E TV POR ASSINATURA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
