"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - AGOSTO DE 2023",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 TREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÔNIBUS INTERMUNICIPAL,0.0,1.17,0.18,0.96,-0.01,0.0,1.29,0.0,5.22,0.0,0.82,-1.12,-0.07,0.0,-0.4,0.0,0.85
 ÔNIBUS INTERESTADUAL,1.86,0.0,-1.49,1.22,2.53,4.62,-0.57,-0.66,-1.55,-0.63,-0.97,0.46,-0.78,0.7,1.92,-1.08,0.74
 PASSAGEM AÉREA,-19.11,-2.95,-16.41,-4.39,-11.07,3.84,-14.9,-11.32,-20.96,-19.71,-14.41,-16.3,-14.85,-4.32,-11.38,-13.27,-11.69
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE ESCOLAR,0.0,0.0,-0.26,0.0,0.0,-1.04,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,-3.23,1.67,0.02
 TRANSPORTE POR APLICATIVO,6.29,2.78,3.21,-1.63,6.91,0.8,0.0,3.09,1.16,0.0,22.62,-0.82,-1.19,0.0,4.48,-1.75,4.87
 INTEGRAÇÃO TRANSPORTE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 VEÍCULO PRÓPRIO,-0.11,0.39,1.17,1.2,1.15,1.03,1.27,1.17,-0.31,0.72,-0.01,0.3,0.81,0.24,0.13,0.82,0.76
 AUTOMÓVEL NOVO,0.94,1.01,3.24,1.45,1.35,3.3,1.93,3.45,2.04,1.92,1.54,1.45,2.01,-0.45,1.78,0.97,1.71
 EMPLACAMENTO E LICENÇA,1.25,1.24,2.97,1.24,1.86,1.14,2.12,1.28,1.22,1.13,1.24,1.24,1.27,1.21,1.73,1.26,1.62
 SEGURO VOLUNTÁRIO DE VEÍCULO,-5.07,-1.43,-3.55,3.49,2.49,-5.2,-1.44,-1.45,-6.1,-1.49,-2.95,-7.86,-3.08,-1.41,-1.4,0.33,-1.42
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.0,-0.36,0.27,-1.17,-1.55,1.7,-1.22,-0.5,-0.17,0.89,0.56,0.0,0.04,-2.17,2.97,-0.29,-0.29
 ACESSÓRIOS E PEÇAS,-0.4,-0.43,0.19,-0.94,-0.23,-0.17,-1.86,0.83,-1.0,1.04,-0.88,-1.14,-0.33,-0.4,-2.24,-0.26,-0.29
 PNEU,0.0,-0.3,-1.17,-2.56,-2.31,-2.68,-2.39,-2.92,-1.24,-1.65,1.13,-2.13,1.51,1.28,-3.33,-2.13,-1.55
 CONSERTO DE AUTOMÓVEL,0.24,-0.24,0.73,1.75,1.93,2.04,0.98,-0.32,-0.78,0.3,1.28,1.78,2.76,0.0,-2.3,2.06,0.92
 ESTACIONAMENTO,0.0,1.07,0.0,0.0,-0.4,0.0,0.0,0.0,-2.24,-0.83,0.0,0.0,0.0,0.0,0.0,0.0,-0.43
 PEDÁGIO,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.34
 AUTOMÓVEL USADO,-1.36,0.18,0.27,0.0,-0.09,0.49,0.57,-0.61,-0.24,0.26,-2.32,-0.91,-1.87,1.67,-0.79,-0.74,-0.33
 PINTURA DE VEÍCULO,0.0,0.0,0.91,-3.86,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35
 ALUGUEL DE VEÍCULO,0.43,0.0,0.0,0.0,0.0,0.0,-4.86,0.0,-9.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8
 MOTOCICLETA,0.7,0.12,0.95,-0.02,-0.61,-0.58,1.56,0.96,-0.13,-2.3,-0.56,0.14,-0.12,0.61,0.26,-1.15,-0.1
 COMBUSTÍVEIS (VEÍCULOS),-0.43,0.38,0.49,2.16,-0.61,1.97,2.62,4.98,2.68,3.1,-1.24,1.39,1.52,2.38,2.32,3.92,0.87
 GASOLINA,-0.08,0.29,0.71,2.02,0.13,1.68,2.45,4.98,2.56,3.72,-0.42,1.14,1.41,2.1,1.7,3.75,1.24
 ETANOL,-6.81,0.0,-5.62,0.3,-3.99,-3.56,0.0,0.0,-2.05,-2.7,-8.36,0.0,-5.01,0.0,0.0,0.0,-4.26
 ÓLEO DIESEL,3.92,2.97,10.84,12.68,6.07,9.01,7.83,6.82,10.76,14.91,11.72,6.67,9.42,4.45,12.01,9.28,8.54
 GÁS VEICULAR,-0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.72
 SAÚDE E CUIDADOS PESSOAIS,0.19,0.53,0.24,1.15,0.62,0.86,0.86,1.04,0.78,0.16,0.83,0.36,0.97,0.07,1.01,0.55,0.58
 PRODUTOS FARMACÊUTICOS E ÓTICOS,-0.78,0.09,0.27,1.29,-0.13,0.64,0.54,1.88,1.06,-0.58,0.29,0.01,0.59,-0.5,1.62,-0.02,0.16
 PRODUTOS FARMACÊUTICOS,-0.94,0.19,0.18,1.66,-0.09,0.6,0.71,1.67,0.84,-0.46,0.2,-0.1,0.43,-0.43,1.58,-0.04,0.14
 ANTI-INFECCIOSO E ANTIBIÓTICO,-0.79,-2.71,-1.29,1.33,0.16,-0.99,0.71,2.13,2.55,0.17,-0.99,-0.61,1.68,0.61,1.37,-1.47,-0.17
 ANALGÉSICO E ANTITÉRMICO,-2.23,0.39,0.79,0.73,0.24,-0.58,-0.96,1.11,-1.05,0.39,0.46,1.93,1.14,-1.48,1.75,-0.87,0.08
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,1.66,-1.95,0.81,0.62,-1.74,-2.17,0.83,2.26,1.48,0.19,2.77,0.04,-0.17,1.1,0.73,1.41,0.12
 ANTIGRIPAL E ANTITUSSÍGENO,-0.66,0.28,-0.29,1.84,0.47,-1.63,1.62,0.83,-0.03,0.45,-0.44,-0.75,2.41,-1.23,2.46,0.77,0.27
 DERMATOLÓGICO,0.46,2.09,0.15,0.97,1.44,0.13,0.0,2.73,1.15,0.65,0.0,0.23,0.69,1.29,3.86,-0.86,1.12
 ANTIALÉRGICO E BRONCODILATADOR,0.13,1.4,0.1,1.26,0.9,0.62,0.35,0.65,1.08,0.03,0.76,-0.76,0.93,0.86,3.53,-1.96,0.64
 GASTROPROTETOR,0.03,-1.29,0.7,1.14,0.42,0.0,0.11,0.91,1.38,0.77,1.35,-0.79,1.37,0.3,2.37,0.61,0.52
 VITAMINA E FORTIFICANTE,1.01,3.11,-0.12,2.62,-2.14,2.3,2.29,0.82,1.53,-0.64,1.1,-1.61,2.3,0.16,2.4,0.18,0.41
 HORMONAL,-0.75,2.18,1.74,3.04,-1.12,3.04,1.57,4.04,2.03,-2.18,-0.84,-1.0,-1.36,-1.55,-0.21,0.54,0.32
 PSICOTRÓPICO E ANOREXÍGENO,-1.64,0.81,0.75,3.2,1.6,2.13,2.52,0.6,1.2,-0.31,-0.68,-0.78,1.98,-1.37,-0.8,1.56,0.75
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,-1.84,-0.17,-0.52,1.08,-1.02,1.35,1.89,3.13,1.29,-2.44,-0.3,-0.15,-3.38,-0.79,-0.1,0.62,-0.48
 OFTALMOLÓGICO,-0.67,-0.81,0.03,3.34,0.84,0.27,-0.41,1.18,0.12,0.0,0.94,-1.13,0.42,0.0,0.92,0.06,0.34
 ANTIDIABÉTICO,0.19,-0.66,0.11,1.76,-0.45,-0.45,-1.02,-1.55,1.71,-0.94,-0.45,0.59,2.48,1.58,3.07,-0.5,-0.04
 NEUROLÓGICO,-2.14,-2.06,0.33,3.16,-1.78,0.34,1.86,2.91,-1.42,-0.05,-1.17,-0.64,-2.21,-0.13,2.69,-0.09,-0.54
 PRODUTOS ÓTICOS,4.05,-1.49,1.59,-3.13,-0.54,1.11,-0.52,3.93,3.71,-2.57,3.51,2.34,2.35,-2.47,2.02,0.33,0.4
 ÓCULOS DE GRAU,4.05,-1.49,1.59,-3.13,-0.54,1.11,-0.52,3.93,3.71,-2.57,3.51,2.34,2.35,-2.47,2.02,0.33,0.4
 SERVIÇOS DE SAÚDE,0.73,0.56,0.56,0.7,0.79,0.77,0.47,0.71,0.57,0.5,0.48,0.75,0.86,0.4,0.98,0.61,0.69
 SERVIÇOS MÉDICOS E DENTÁRIOS,0.04,0.3,0.12,0.41,0.68,0.81,0.0,0.8,0.02,0.01,-0.39,0.77,1.42,0.05,0.41,-0.02,0.36
 MÉDICO,-0.17,1.16,0.33,0.7,0.66,0.79,0.0,0.98,-0.05,0.6,0.63,0.0,0.0,0.0,0.56,-0.27,0.47
 DENTISTA,0.23,-0.71,-0.06,-0.15,0.8,0.82,0.0,0.34,0.11,-0.56,-2.28,1.3,2.81,0.04,0.09,0.49,0.26
 APARELHO ORTODÔNTICO,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,2.45,0.0,0.0,0.0,0.53
 FISIOTERAPEUTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6
 PSICÓLOGO,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
 SERVIÇOS LABORATORIAIS E HOSPITALARES,1.3,0.02,0.35,0.49,1.01,0.35,0.19,0.16,0.14,0.43,0.66,0.61,0.58,0.43,1.86,0.69,0.67
 EXAME DE LABORATÓRIO,0.11,-0.59,1.0,0.53,-1.81,0.09,0.0,0.35,0.43,0.36,-0.23,0.52,2.67,0.0,2.77,0.36,0.01
 HOSPITALIZAÇÃO E CIRURGIA,1.76,0.26,0.0,0.63,1.84,0.42,0.33,0.0,0.05,0.0,1.21,0.0,0.0,0.0,1.87,1.24,1.06
 EXAME DE IMAGEM,-0.06,-0.13,0.58,0.37,-0.77,0.13,0.1,0.14,-0.01,1.72,0.0,1.34,-0.24,1.04,0.98,0.0,0.1
 PLANO DE SAÚDE,0.8,0.74,0.76,0.78,0.79,0.83,0.79,0.79,0.81,0.8,0.78,0.75,0.67,0.77,0.77,0.77,0.78
 PLANO DE SAÚDE,0.8,0.74,0.76,0.78,0.79,0.83,0.79,0.79,0.81,0.8,0.78,0.75,0.67,0.77,0.77,0.77,0.78
 CUIDADOS PESSOAIS,0.33,0.93,-0.25,1.48,0.98,1.37,1.23,0.73,0.81,0.55,1.72,-0.08,1.4,0.26,0.64,0.97,0.81
 HIGIENE PESSOAL,0.33,0.93,-0.25,1.48,0.98,1.37,1.23,0.73,0.81,0.55,1.72,-0.08,1.4,0.26,0.64,0.97,0.81
 PRODUTO PARA CABELO,0.95,-0.52,-0.33,0.86,-1.0,0.68,-1.92,-0.8,-1.29,0.58,1.9,-0.64,1.11,1.91,2.22,0.46,-0.26
 FRALDA DESCARTÁVEL,-1.67,1.39,-2.76,1.38,-2.94,-1.74,1.05,-2.33,-2.98,1.77,0.7,-0.13,2.0,-1.44,1.91,-0.21,-1.08
 PRODUTO PARA BARBA,1.5,-2.82,-1.36,1.32,-0.83,1.31,1.12,-0.81,0.83,1.42,0.76,1.81,0.0,0.62,-0.42,-2.53,-0.35
 PRODUTO PARA PELE,3.86,4.93,2.02,2.97,5.3,3.65,5.74,2.17,5.38,4.85,5.51,3.83,5.06,5.05,5.41,2.96,4.5
 PRODUTO PARA HIGIENE BUCAL,1.23,0.84,-1.3,-0.05,-0.3,5.17,3.68,2.03,0.24,-0.49,-0.04,2.01,2.68,-1.83,-0.68,0.18,0.33
 PRODUTO PARA UNHA,0.0,0.0,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,0.0,-1.31
 PERFUME,1.34,1.79,0.76,2.99,2.88,1.18,0.67,1.15,1.72,-2.05,2.58,1.0,0.81,-0.57,0.43,1.84,1.57
 DESODORANTE,-1.71,1.28,0.15,0.34,-0.16,-0.21,2.64,0.64,-0.41,2.86,-1.11,-1.44,0.68,-0.45,-2.9,-0.89,0.14
 ABSORVENTE HIGIÊNICO,0.72,0.15,-2.76,2.29,-0.99,-1.24,2.76,2.44,-0.4,2.64,1.31,1.95,1.4,-0.38,1.11,-0.46,0.09
 SABONETE,-2.14,-1.19,-2.25,-2.77,0.39,1.37,-0.06,1.04,0.87,-0.63,-0.28,-5.46,0.58,-1.37,-2.96,1.33,-0.62
 PAPEL HIGIÊNICO,-0.51,-0.63,-0.45,2.52,0.97,-1.18,-0.93,0.16,0.82,0.61,-0.44,-3.35,-0.24,0.64,-2.07,0.5,0.31
 ARTIGOS DE MAQUIAGEM,1.74,1.86,1.69,0.98,2.04,1.87,1.76,1.54,2.29,0.66,2.19,1.78,2.84,2.81,1.25,2.88,1.78
 DESPESAS PESSOAIS,0.37,0.37,0.25,0.76,0.44,0.37,0.14,0.31,0.13,0.43,0.45,0.34,0.34,0.29,0.54,0.2,0.38
 SERVIÇOS PESSOAIS,0.37,0.24,0.39,0.97,0.34,0.31,-0.01,0.48,0.25,0.39,0.26,0.24,0.37,0.24,0.65,0.22,0.35
 SERVIÇOS PESSOAIS,0.37,0.24,0.39,0.97,0.34,0.31,-0.01,0.48,0.25,0.39,0.26,0.24,0.37,0.24,0.65,0.22,0.35
 COSTUREIRA,0.0,0.0,0.0,-0.13,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.58,-1.34,-0.15
 MANICURE,1.05,1.67,1.15,3.66,-0.71,-0.22,-1.59,1.5,0.0,-0.19,0.87,-0.87,1.41,0.0,0.0,1.02,0.25
 EMPREGADO DOMÉSTICO,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
 CABELEIREIRO E BARBEIRO,0.09,-0.74,0.3,2.36,0.5,-0.09,-0.86,0.46,-0.19,0.79,-0.37,0.17,-0.46,-0.01,2.08,-0.39,0.25
 DEPILAÇÃO,0.0,0.0,-0.27,0.0,1.35,0.39,0.0,0.0,0.47,-1.52,0.26,0.0,3.28,0.0,0.0,-1.11,0.5
 CARTÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 DESPACHANTE,0.0,0.0,-0.31,0.0,0.8,0.0,0.0,0.0,0.0,1.14,-1.45,0.69,0.0,0.0,0.0,0.0,0.56
 SERVIÇO BANCÁRIO,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29
 CONSELHO DE CLASSE,0.0,0.5,0.0,0.0,0.44,0.55,0.0,0.0,0.0,0.0,0.51,0.68,0.0,0.0,0.0,0.0,0.49
 SOBRANCELHA,-0.3,1.45,0.0,2.06,0.13,0.81,0.0,1.36,0.18,0.0,1.26,0.0,0.9,-1.12,2.24,0.23,0.43
 RECREAÇÃO E FUMO,0.38,0.56,0.04,0.43,0.59,0.49,0.42,0.03,-0.1,0.49,0.7,0.55,0.28,0.39,0.26,0.16,0.44
 RECREAÇÃO,0.45,0.69,0.15,1.3,0.69,0.5,0.4,-0.04,-0.15,0.58,0.73,0.61,0.33,0.41,0.3,0.17,0.53
 CLUBE,0.0,-0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16
 INSTRUMENTO MUSICAL,0.0,0.0,0.0,0.0,0.0,-2.31,0.0,0.0,-2.71,0.0,-3.09,0.0,0.0,-2.79,0.0,0.0,-2.79
 TRATAMENTO DE ANIMAIS (CLÍNICA),0.65,0.68,0.12,0.34,-0.94,-0.8,0.59,-0.01,-0.24,0.77,0.2,-1.86,-0.84,-1.61,0.29,2.39,-0.2
 BICICLETA,0.0,-2.26,0.87,0.13,1.21,-0.85,1.93,0.0,-2.98,1.14,-0.66,-1.78,-2.16,2.36,-2.49,0.0,0.1
 ALIMENTO PARA ANIMAIS,0.16,2.0,-1.12,2.14,0.8,1.24,-1.3,0.42,0.86,2.91,0.08,2.96,1.74,0.68,-0.69,2.58,0.79
 BRINQUEDO,-0.03,0.0,0.53,1.65,1.46,2.25,0.38,-1.81,-1.45,0.88,-0.67,0.4,1.19,0.68,2.63,0.88,0.68
 CASA NOTURNA,0.84,0.0,0.63,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.51
 JOGOS DE AZAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 MATERIAL DE CAÇA E PESCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.41,0.0,0.0,-0.74
 HOSPEDAGEM,1.67,2.76,-0.65,2.68,2.04,0.59,2.4,-2.49,2.26,-0.48,1.94,2.71,1.95,1.05,1.33,-1.56,1.22
 PACOTE TURÍSTICO,-1.95,-1.0,0.21,1.36,0.41,0.54,0.0,2.09,2.63,2.08,2.79,-0.88,1.59,0.0,1.85,0.57,0.56
 SERVIÇO DE HIGIENE PARA ANIMAIS,1.48,0.2,-0.44,0.0,1.04,-0.48,0.0,-0.78,0.27,0.77,0.07,-1.1,2.36,0.0,0.0,0.0,0.6
" CINEMA, TEATRO E CONCERTOS",1.76,-0.67,2.59,1.26,0.73,1.32,1.78,-0.12,-3.2,-1.02,1.39,1.75,-3.21,0.62,0.58,-1.21,0.62
 FUMO,0.0,0.0,-0.91,-5.31,0.0,0.3,0.63,0.51,0.51,-0.14,0.49,0.0,0.0,0.26,0.0,0.0,-0.19
 CIGARRO,0.0,0.0,-0.91,-5.31,0.0,0.3,0.63,0.51,0.51,-0.14,0.49,0.0,0.0,0.26,0.0,0.0,-0.19
 EDUCAÇÃO,0.08,1.38,0.21,-0.01,0.88,0.29,1.05,2.59,0.26,0.63,0.4,0.11,0.78,0.32,0.38,0.78,0.69
" CURSOS, LEITURA E PAPELARIA",0.08,1.38,0.21,-0.01,0.88,0.29,1.05,2.59,0.26,0.63,0.4,0.11,0.78,0.32,0.38,0.78,0.69
 CURSOS REGULARES,-0.1,1.52,0.11,-0.25,0.92,0.49,1.26,3.01,0.24,0.63,0.4,-0.15,0.98,0.05,0.5,0.92,0.72
 CRECHE,0.92,2.74,0.0,0.0,2.25,2.54,0.0,2.31,0.0,1.67,0.0,0.4,0.37,1.13,0.0,1.08,1.86
 PRÉ-ESCOLA,0.0,1.23,0.0,0.0,1.43,1.56,0.47,2.55,0.72,0.58,0.24,0.01,0.87,0.0,-0.61,0.58,0.8
 ENSINO FUNDAMENTAL,0.0,0.41,0.83,0.0,0.48,0.49,0.67,4.11,-0.14,0.26,0.41,-0.06,0.83,0.0,0.42,-0.23,0.52
 ENSINO MÉDIO,0.1,0.56,0.54,0.0,-0.26,0.12,0.08,3.36,0.0,-0.64,0.62,-0.02,0.29,0.0,0.13,0.3,0.08
 ENSINO SUPERIOR,-0.59,1.94,-0.1,-1.38,1.73,0.17,2.68,2.28,1.08,1.31,0.45,-0.24,1.47,-0.12,0.84,2.52,1.12
 PÓS-GRADUAÇÃO,-0.27,0.64,-2.19,1.56,-1.2,-1.99,0.63,-1.35,-2.17,0.0,0.0,-0.66,0.0,0.0,-0.04,1.24,-0.78
 EDUCAÇÃO DE JOVENS E ADULTOS,0.18,0.0,0.0,0.0,0.0,0.0,0.0,5.96,0.0,0.0,0.0,0.0,0.0,0.87,-0.43,0.0,0.87
 CURSO TÉCNICO,0.0,4.6,0.06,-0.41,0.0,0.0,3.89,0.0,1.37,0.0,0.0,0.0,0.0,0.0,2.33,0.0,2.14
 LEITURA,0.93,1.75,0.11,0.08,0.69,0.35,0.0,0.0,0.1,-0.29,0.0,2.09,-0.33,0.0,0.0,0.05,0.5
 JORNAL DIÁRIO,3.23,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38,0.0,0.0,0.0,0.0,3.28
 REVISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LIVRO DIDÁTICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LIVRO NÃO DIDÁTICO,1.14,1.1,0.58,0.56,3.15,1.22,0.0,0.0,0.61,-1.2,0.0,0.0,-1.08,0.0,0.0,0.62,1.5
 PAPELARIA,-0.25,-0.1,0.23,1.31,0.3,1.8,1.22,0.7,1.56,2.27,-0.23,-0.36,0.97,2.3,0.49,-1.14,0.6
 CADERNO,0.03,-1.3,1.58,3.04,1.13,-0.6,1.34,-1.05,2.38,2.08,0.65,-1.82,2.21,3.46,0.51,-1.98,0.95
 ARTIGOS DE PAPELARIA,-0.35,0.57,-0.8,-0.02,-0.07,2.48,1.07,1.91,1.04,2.37,-0.75,0.82,0.4,0.93,0.48,-0.63,0.39
 CURSOS DIVERSOS,0.43,0.75,0.67,1.29,0.81,-0.76,0.31,0.7,0.21,0.79,0.9,0.95,0.5,0.63,0.04,1.13,0.61
 CURSO PREPARATÓRIO,0.0,0.0,4.07,0.0,0.0,-0.91,0.0,0.0,0.0,1.64,2.28,0.0,0.0,0.0,-0.02,2.97,1.21
 CURSO DE IDIOMA,1.23,0.01,0.76,0.0,0.2,-1.95,0.33,2.31,1.35,-0.72,-1.62,1.89,2.03,0.0,1.15,0.0,0.18
 CURSO DE INFORMÁTICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02
 AUTOESCOLA,0.0,0.0,0.13,0.0,0.0,0.0,0.43,0.0,0.0,-1.39,0.0,0.0,0.52,-1.1,0.0,1.69,-0.18
 ATIVIDADES FÍSICAS,0.0,1.11,-0.19,3.09,1.46,0.0,0.0,0.0,0.1,2.65,1.47,0.28,-0.08,2.11,-0.94,0.02,0.94
 COMUNICAÇÃO,0.15,-0.07,-0.03,-0.01,-0.23,0.32,-0.71,0.45,0.08,-0.38,-0.26,0.08,0.11,-0.03,-0.01,0.15,-0.09
 COMUNICAÇÃO,0.15,-0.07,-0.03,-0.01,-0.23,0.32,-0.71,0.45,0.08,-0.38,-0.26,0.08,0.11,-0.03,-0.01,0.15,-0.09
 COMUNICAÇÃO,0.15,-0.07,-0.03,-0.01,-0.23,0.32,-0.71,0.45,0.08,-0.38,-0.26,0.08,0.11,-0.03,-0.01,0.15,-0.09
 CORREIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PLANO DE TELEFONIA FIXA,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
 PLANO DE TELEFONIA MÓVEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TV POR ASSINATURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,0.78,-0.53,-0.29,-0.19,-1.75,1.39,-2.82,1.87,0.33,-2.18,-1.88,0.57,0.49,-0.11,-0.09,0.53,-0.62
 SERVIÇOS DE STREAMING,0.0,1.07,1.07,1.07,1.07,1.07,0.0,0.0,1.07,1.07,0.0,1.07,1.07,0.0,1.07,1.07,1.07
" COMBO DE TELEFONIA, INTERNET E TV POR ASSINATURA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
