"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - SETEMBRO DE 2023",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 TREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÔNIBUS INTERMUNICIPAL,0.0,0.04,4.67,1.27,0.0,0.0,-3.48,0.0,2.62,0.0,0.54,-0.35,-0.85,0.0,-0.49,0.0,0.42
 ÔNIBUS INTERESTADUAL,0.51,0.0,1.28,0.97,0.82,-1.27,-0.27,-2.88,-1.59,0.08,0.16,0.7,-3.23,1.0,0.06,0.19,-0.04
 PASSAGEM AÉREA,7.33,17.07,9.6,13.07,18.35,5.01,19.12,7.95,6.77,14.38,17.8,20.23,15.65,3.27,7.51,13.96,13.47
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE ESCOLAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE POR APLICATIVO,1.85,16.44,-2.52,-1.39,4.91,2.33,0.0,8.46,1.03,0.0,8.44,-8.76,4.63,0.0,0.66,1.47,4.61
 INTEGRAÇÃO TRANSPORTE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 VEÍCULO PRÓPRIO,-0.11,-0.1,-0.01,0.14,0.76,0.17,0.81,0.54,0.45,0.52,-0.29,0.73,0.54,-0.7,1.65,-0.6,0.39
 AUTOMÓVEL NOVO,0.25,0.06,-0.13,-0.19,0.47,-0.34,1.0,0.7,-0.21,0.21,0.35,0.16,0.13,-1.89,0.62,-0.85,0.22
 EMPLACAMENTO E LICENÇA,1.25,1.24,2.97,1.24,1.86,1.15,2.12,1.28,1.21,1.13,1.24,1.24,1.27,1.21,1.73,1.26,1.62
 SEGURO VOLUNTÁRIO DE VEÍCULO,-4.66,-1.17,-5.99,-5.52,2.31,1.93,1.04,-0.6,2.47,1.78,-2.95,5.47,-0.71,5.27,-0.19,0.08,-0.19
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.0,-1.1,-0.12,-2.35,-0.63,-0.35,0.91,-0.01,-0.66,-2.01,0.52,0.0,1.05,0.64,-1.45,-0.29,-0.65
 ACESSÓRIOS E PEÇAS,0.56,-0.3,-1.5,-1.03,-0.6,-0.85,1.1,0.85,1.68,-1.24,0.01,0.13,-1.54,1.38,0.83,-0.52,-0.33
 PNEU,0.0,-2.99,-1.65,0.01,-2.87,1.39,-0.62,-2.9,0.78,-0.98,-1.91,-0.61,-4.4,-4.36,2.03,1.04,-1.72
 CONSERTO DE AUTOMÓVEL,-0.25,-0.7,-0.09,1.21,0.42,-1.21,0.18,-0.24,0.3,0.67,-0.29,1.63,0.27,-2.37,2.08,-2.76,0.14
 ESTACIONAMENTO,0.0,0.58,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.1
 PEDÁGIO,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.69,0.0,-3.01,0.0,0.0,0.0,0.0,1.56
 AUTOMÓVEL USADO,-0.96,-0.73,-0.92,0.0,-0.3,-0.64,-0.75,0.69,-0.58,-0.26,-2.19,-0.57,1.98,-0.55,0.72,0.53,-0.58
 PINTURA DE VEÍCULO,0.0,0.0,2.4,3.39,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07
 ALUGUEL DE VEÍCULO,-1.03,0.0,0.0,0.0,0.0,0.0,-6.25,0.0,-8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4
 MOTOCICLETA,1.96,0.0,0.91,1.28,0.93,1.21,-0.29,0.88,2.33,2.9,2.38,-0.17,-0.74,2.84,3.52,-0.51,1.32
 COMBUSTÍVEIS (VEÍCULOS),2.83,2.88,3.43,2.78,2.65,2.46,3.68,1.17,1.13,2.25,3.65,2.47,4.31,4.64,1.1,3.68,2.7
 GASOLINA,3.2,2.57,3.39,2.75,3.44,1.79,3.38,0.77,0.78,2.68,3.55,1.91,4.11,3.6,0.19,3.34,2.8
 ETANOL,0.54,0.0,0.46,-2.2,-0.83,1.25,0.0,0.0,-3.61,-1.07,1.67,0.0,-0.05,0.0,0.0,0.0,-0.62
 ÓLEO DIESEL,8.97,12.15,10.07,12.98,7.45,14.77,12.12,8.9,11.62,5.81,12.75,13.73,11.8,12.2,13.91,13.93,10.11
 GÁS VEICULAR,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66
 SAÚDE E CUIDADOS PESSOAIS,0.15,0.09,0.13,-0.14,0.07,-0.07,-0.09,-0.16,0.1,0.24,-0.52,-0.13,0.41,-0.14,-0.26,0.19,0.04
 PRODUTOS FARMACÊUTICOS E ÓTICOS,0.64,-0.1,0.23,-0.13,-0.08,-1.07,-0.14,-0.57,0.0,-0.23,-0.84,-0.53,1.05,-0.28,0.59,-0.13,-0.06
 PRODUTOS FARMACÊUTICOS,0.79,0.08,0.4,-0.57,0.06,-0.96,-0.18,-0.63,0.01,-0.22,-0.8,-0.4,1.35,-0.38,1.08,-0.2,0.03
 ANTI-INFECCIOSO E ANTIBIÓTICO,-0.33,-0.22,2.66,-1.79,0.18,-2.86,-2.74,-0.66,-1.17,-0.09,0.46,-1.37,0.82,-1.64,-2.34,0.67,0.0
 ANALGÉSICO E ANTITÉRMICO,1.09,2.03,0.73,-0.31,-0.2,1.04,1.34,-2.36,1.29,0.39,-1.33,-0.12,2.26,-0.58,2.03,-1.28,0.36
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,-0.16,-0.57,1.1,0.31,-0.5,0.46,-0.52,-0.85,0.56,-1.62,-0.27,0.35,-1.61,0.19,0.44,-0.72,-0.26
 ANTIGRIPAL E ANTITUSSÍGENO,2.4,1.93,0.39,0.15,-1.27,2.15,-1.33,-0.18,0.7,1.41,-0.28,2.34,3.03,-0.99,-1.03,-1.26,0.28
 DERMATOLÓGICO,0.3,-0.01,-0.62,0.05,1.16,-0.03,0.0,-2.95,-0.48,-0.53,0.0,-1.66,2.36,2.95,-1.76,1.12,0.23
 ANTIALÉRGICO E BRONCODILATADOR,-0.69,-1.38,-1.67,-1.05,-0.32,-1.25,0.48,-1.81,-1.13,-0.87,0.52,0.14,-0.34,0.01,2.01,-0.13,-0.69
 GASTROPROTETOR,0.99,0.99,-0.18,1.4,0.95,0.0,-1.17,0.49,-0.12,-2.17,-1.47,-0.12,1.63,0.92,1.03,-0.41,0.27
 VITAMINA E FORTIFICANTE,-0.55,-2.16,2.55,-0.81,2.35,-2.6,1.84,-0.16,-0.7,0.09,-2.78,0.39,2.77,1.43,1.18,0.32,0.36
 HORMONAL,2.14,-0.1,-0.46,-1.0,0.43,-2.5,0.32,-2.1,-1.76,-0.58,-0.36,-0.61,0.54,-0.52,1.61,-0.83,-0.15
 PSICOTRÓPICO E ANOREXÍGENO,2.13,-0.48,-0.5,-1.26,0.22,-2.87,-0.51,1.91,-0.56,-0.36,-2.21,1.42,1.49,0.6,2.52,0.56,-0.08
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,1.89,-0.93,0.12,-0.55,-1.29,-1.35,-1.94,1.63,0.12,-0.83,0.4,-2.4,0.32,-2.22,2.67,0.51,-0.26
 OFTALMOLÓGICO,1.09,0.64,-0.13,-0.77,-0.11,0.0,-0.3,-2.26,0.57,0.0,0.05,0.26,2.17,0.0,-0.49,-2.47,0.03
 ANTIDIABÉTICO,-2.63,3.07,0.04,0.36,3.19,-0.8,3.0,0.73,0.36,-0.15,-1.29,-0.65,2.7,-0.69,2.81,-0.03,0.81
 NEUROLÓGICO,0.61,0.87,0.11,-2.56,-2.71,-2.63,-0.53,-1.19,-0.86,0.22,-0.04,-2.24,2.18,0.07,0.99,0.92,-0.82
 PRODUTOS ÓTICOS,-3.71,-3.05,-2.51,5.48,-1.77,-2.51,0.12,0.05,-0.12,-0.36,-2.11,-3.03,-2.16,2.57,-3.95,0.88,-1.32
 ÓCULOS DE GRAU,-3.71,-3.05,-2.51,5.48,-1.77,-2.51,0.12,0.05,-0.12,-0.36,-2.11,-3.03,-2.16,2.57,-3.95,0.88,-1.32
 SERVIÇOS DE SAÚDE,0.57,0.56,0.54,0.59,0.62,0.64,0.43,0.81,0.65,1.0,0.84,0.5,0.81,0.35,0.36,0.98,0.63
 SERVIÇOS MÉDICOS E DENTÁRIOS,-0.15,0.35,0.32,-0.17,0.37,1.22,0.0,0.92,0.49,1.69,1.22,-0.27,1.09,-0.04,0.48,1.96,0.5
 MÉDICO,0.34,0.0,0.0,0.0,0.0,1.31,0.0,0.97,0.39,1.65,0.87,0.0,0.63,0.0,-0.38,2.23,0.34
 DENTISTA,-0.53,0.76,0.49,-0.5,0.73,1.17,0.0,0.79,0.6,1.73,1.43,-0.45,1.54,0.0,2.29,1.41,0.68
 APARELHO ORTODÔNTICO,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,1.29,0.0,0.0,0.0,1.26
 FISIOTERAPEUTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,0.0,0.0,-0.61
 PSICÓLOGO,-0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09
 SERVIÇOS LABORATORIAIS E HOSPITALARES,0.7,0.13,0.14,0.51,0.27,-0.14,0.18,1.23,0.56,0.57,0.72,0.04,0.98,0.33,-0.01,0.52,0.34
 EXAME DE LABORATÓRIO,0.52,-0.83,0.11,1.14,0.59,-0.23,0.3,0.75,0.25,1.68,0.19,0.23,1.09,-0.48,0.45,0.0,0.37
 HOSPITALIZAÇÃO E CIRURGIA,0.88,0.57,0.01,0.57,0.26,0.0,0.0,2.78,0.0,0.0,0.42,0.0,0.0,0.0,-0.22,1.26,0.33
 EXAME DE IMAGEM,-0.16,-0.27,0.44,-0.04,0.05,-0.79,0.39,0.45,1.41,1.01,1.8,0.0,1.33,1.49,-0.26,-0.36,0.35
 PLANO DE SAÚDE,0.7,0.7,0.7,0.75,0.72,0.66,0.73,0.72,0.72,0.7,0.73,0.69,0.67,0.76,0.77,0.77,0.71
 PLANO DE SAÚDE,0.7,0.7,0.7,0.75,0.72,0.66,0.73,0.72,0.72,0.7,0.73,0.69,0.67,0.76,0.77,0.77,0.71
 CUIDADOS PESSOAIS,-1.32,-0.37,-0.55,-0.84,-0.7,-0.77,-0.31,-0.68,-0.53,0.0,-1.45,-1.07,-0.57,-0.23,-1.05,-0.45,-0.66
 HIGIENE PESSOAL,-1.32,-0.37,-0.55,-0.84,-0.7,-0.77,-0.31,-0.68,-0.53,0.0,-1.45,-1.07,-0.57,-0.23,-1.05,-0.45,-0.66
 PRODUTO PARA CABELO,-2.92,0.81,0.22,2.46,0.49,0.9,1.02,0.86,1.85,1.71,-1.64,-2.18,0.04,-2.85,1.13,0.15,0.41
 FRALDA DESCARTÁVEL,2.49,1.62,0.18,-0.6,1.23,0.41,0.84,1.9,0.86,1.04,-1.96,1.19,0.2,2.62,-0.59,0.72,0.83
 PRODUTO PARA BARBA,-0.42,-1.08,1.03,1.54,1.18,-2.03,1.15,-0.61,0.2,0.24,0.5,-1.35,0.04,0.75,-0.55,1.2,0.4
 PRODUTO PARA PELE,-1.05,-1.36,-0.31,-0.98,-0.8,-1.07,-0.72,-0.74,-1.19,-0.16,-1.94,-1.16,-0.84,-0.35,-1.15,-0.93,-0.88
 PRODUTO PARA HIGIENE BUCAL,0.1,-0.37,0.38,2.73,-1.5,-0.57,-1.73,-2.75,-2.56,-1.07,-0.5,0.79,-1.42,0.34,2.07,1.81,-0.76
 PRODUTO PARA UNHA,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,3.27
 PERFUME,-3.25,-1.19,-2.02,-2.19,-1.25,-1.37,-0.67,-1.02,-1.44,-0.68,-2.32,-1.86,-1.78,-0.55,-2.35,-2.3,-1.54
 DESODORANTE,-0.87,0.87,-0.76,-2.71,-0.57,-0.37,0.13,-0.57,-1.12,1.98,0.4,-0.3,0.92,0.51,-0.31,2.87,-0.27
 ABSORVENTE HIGIÊNICO,-0.35,0.34,-1.24,-0.68,-0.11,-0.31,-1.83,1.01,-0.53,0.43,-2.64,0.3,0.67,2.56,-0.77,2.09,-0.31
 SABONETE,0.57,0.13,0.28,-0.44,-1.08,-1.4,0.39,-2.03,0.96,-1.6,-0.08,-0.1,0.75,1.12,-2.42,-1.2,-0.46
 PAPEL HIGIÊNICO,0.18,-1.9,0.74,-2.42,-1.9,1.35,0.52,-0.87,-1.34,-1.36,-0.06,-0.68,0.14,1.09,1.56,-0.33,-1.11
 ARTIGOS DE MAQUIAGEM,-1.69,-2.72,-3.53,-2.27,-2.07,-2.93,-1.85,-1.81,-2.05,-2.46,-2.2,-2.0,-2.1,-0.99,-1.61,-1.57,-2.33
 DESPESAS PESSOAIS,0.67,0.37,0.29,-0.37,0.72,0.06,0.28,0.51,0.62,-0.2,0.35,0.57,0.3,0.57,0.01,0.67,0.45
 SERVIÇOS PESSOAIS,0.49,0.46,0.46,0.27,0.57,0.33,0.29,0.41,0.49,0.41,0.16,0.54,0.47,0.17,0.22,0.52,0.47
 SERVIÇOS PESSOAIS,0.49,0.46,0.46,0.27,0.57,0.33,0.29,0.41,0.49,0.41,0.16,0.54,0.47,0.17,0.22,0.52,0.47
 COSTUREIRA,0.0,0.0,0.0,-1.2,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,-3.37,1.82,-0.6,-0.26
 MANICURE,1.21,-1.27,0.46,-1.06,0.9,1.99,1.61,2.9,1.35,2.82,-0.24,0.88,1.85,0.0,0.66,1.52,0.9
 EMPREGADO DOMÉSTICO,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
 CABELEIREIRO E BARBEIRO,1.03,1.41,0.72,0.83,1.95,-0.28,-0.1,-0.09,0.86,0.32,0.1,1.28,0.54,-0.05,-0.27,0.97,1.07
 DEPILAÇÃO,0.0,0.0,0.0,0.0,-0.47,-2.48,0.0,0.0,1.18,0.0,-0.77,0.0,-0.97,0.0,0.0,-0.25,-0.35
 CARTÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 DESPACHANTE,0.0,0.0,1.46,0.0,-0.78,0.0,0.0,0.0,0.0,-0.6,-0.91,1.09,0.0,0.0,0.0,0.0,-0.35
 SERVIÇO BANCÁRIO,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
 CONSELHO DE CLASSE,0.0,0.5,0.0,0.0,0.44,0.54,0.0,0.0,0.0,0.0,0.51,0.68,0.0,0.0,0.0,0.0,0.49
 SOBRANCELHA,-2.4,2.55,1.44,-1.6,0.65,1.47,0.0,1.05,0.05,-0.97,-1.6,0.0,1.58,0.57,-1.1,0.23,0.31
 RECREAÇÃO E FUMO,0.99,0.23,0.04,-1.39,0.94,-0.41,0.27,0.68,0.88,-0.96,0.58,0.64,-0.03,1.35,-0.47,0.95,0.41
 RECREAÇÃO,1.17,0.28,0.11,-0.98,1.09,-0.48,0.26,0.75,0.93,-0.8,0.64,0.71,-0.03,0.93,-0.53,1.0,0.51
 CLUBE,0.0,-0.8,0.0,0.0,-0.21,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19
 INSTRUMENTO MUSICAL,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,-1.13,0.0,-0.52,0.0,0.0,-0.28,0.0,0.0,-0.28
 TRATAMENTO DE ANIMAIS (CLÍNICA),0.03,-2.86,1.18,0.23,-0.06,-2.43,-1.21,-0.6,0.17,-0.51,-0.55,0.85,-0.95,1.71,-0.26,2.84,-0.37
 BICICLETA,0.0,1.01,-2.35,-2.81,1.64,-2.62,-1.17,0.0,-1.3,-2.35,-1.59,-1.61,0.78,0.67,-1.39,0.0,-0.42
 ALIMENTO PARA ANIMAIS,0.63,0.03,1.08,-1.75,1.75,-2.2,-0.35,0.87,3.1,-2.0,0.67,0.37,-2.87,0.87,-1.32,0.64,0.59
 BRINQUEDO,2.34,-1.82,-0.28,-1.71,-0.43,-1.45,1.06,0.46,2.35,0.07,2.16,1.94,-0.71,0.85,-2.53,1.72,0.01
 CASA NOTURNA,-0.75,0.0,1.7,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,0.63
 JOGOS DE AZAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 MATERIAL DE CAÇA E PESCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3,0.0,0.0,0.93,0.0,0.0,-2.15
 HOSPEDAGEM,2.25,1.51,0.3,-1.85,2.61,1.38,5.16,1.11,2.71,-2.35,1.75,-1.05,2.04,1.68,-0.78,1.66,1.17
 PACOTE TURÍSTICO,1.42,1.29,-0.64,-0.15,0.78,-0.67,0.0,-1.12,2.05,1.16,2.75,3.42,2.52,0.0,0.59,0.37,0.81
 SERVIÇO DE HIGIENE PARA ANIMAIS,1.7,-1.54,1.02,0.0,-0.21,0.68,0.0,0.8,1.14,-0.66,0.9,0.92,-1.14,0.0,0.0,0.0,-0.02
" CINEMA, TEATRO E CONCERTOS",1.55,2.24,-0.41,-0.72,2.09,-1.77,0.69,3.66,-0.69,-0.03,-1.39,0.58,2.25,1.05,0.0,2.14,1.05
 FUMO,0.0,0.0,-0.52,-4.28,0.0,0.87,0.35,0.28,0.28,-2.1,0.27,0.0,0.0,4.05,0.0,0.0,-0.28
 CIGARRO,0.0,0.0,-0.52,-4.28,0.0,0.87,0.35,0.28,0.28,-2.1,0.27,0.0,0.0,4.05,0.0,0.0,-0.28
 EDUCAÇÃO,0.14,0.18,-0.02,0.01,0.03,0.07,0.0,0.03,0.05,0.03,0.04,0.04,0.24,0.2,0.09,0.05,0.05
" CURSOS, LEITURA E PAPELARIA",0.14,0.18,-0.02,0.01,0.03,0.07,0.0,0.03,0.05,0.03,0.04,0.04,0.24,0.2,0.09,0.05,0.05
 CURSOS REGULARES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CRECHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PRÉ-ESCOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO FUNDAMENTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO MÉDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO SUPERIOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PÓS-GRADUAÇÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 EDUCAÇÃO DE JOVENS E ADULTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO TÉCNICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LEITURA,1.04,1.17,0.33,0.24,0.21,0.7,0.0,0.0,0.52,0.14,0.0,0.0,0.66,0.0,0.0,0.21,0.41
 JORNAL DIÁRIO,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94
 REVISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LIVRO DIDÁTICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LIVRO NÃO DIDÁTICO,2.12,3.51,1.73,1.75,0.93,2.43,0.0,0.0,3.16,0.58,0.0,0.0,2.16,0.0,0.0,2.61,1.84
 PAPELARIA,1.06,0.3,-0.23,-0.46,0.9,-1.16,-0.45,0.97,-0.35,-0.19,0.28,0.77,2.15,2.43,1.56,-0.02,0.33
 CADERNO,2.14,2.24,-0.69,-0.54,-0.09,2.85,0.55,1.08,1.97,0.15,0.57,2.24,2.56,3.41,2.62,1.79,0.74
 ARTIGOS DE PAPELARIA,0.65,-0.77,0.13,-0.39,1.34,-2.27,-1.61,0.9,-1.8,-0.37,0.1,-0.38,1.96,1.24,0.6,-1.12,0.09
 CURSOS DIVERSOS,0.1,0.27,-0.28,0.0,0.02,0.12,0.21,0.0,0.04,0.17,0.31,0.15,0.57,-0.13,-0.01,0.25,0.06
 CURSO PREPARATÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE IDIOMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE INFORMÁTICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,-0.04
 AUTOESCOLA,0.0,0.0,-1.79,0.0,0.0,0.0,0.48,0.0,-0.03,-0.97,0.0,0.0,-2.01,0.0,0.0,1.0,-0.73
 ATIVIDADES FÍSICAS,0.21,0.41,0.07,0.0,0.05,0.23,0.0,0.0,0.09,0.9,0.96,0.26,2.25,-0.23,0.0,-0.13,0.22
 COMUNICAÇÃO,-0.62,-0.15,-0.17,-0.13,-0.03,-0.05,0.25,-0.28,0.08,0.13,-0.07,0.22,0.07,-0.01,-0.46,0.32,-0.11
 COMUNICAÇÃO,-0.62,-0.15,-0.17,-0.13,-0.03,-0.05,0.25,-0.28,0.08,0.13,-0.07,0.22,0.07,-0.01,-0.46,0.32,-0.11
 COMUNICAÇÃO,-0.62,-0.15,-0.17,-0.13,-0.03,-0.05,0.25,-0.28,0.08,0.13,-0.07,0.22,0.07,-0.01,-0.46,0.32,-0.11
 CORREIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PLANO DE TELEFONIA FIXA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PLANO DE TELEFONIA MÓVEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TV POR ASSINATURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,-3.16,-0.9,-0.96,-0.56,-0.25,-0.21,1.0,-1.15,0.42,0.73,-0.52,1.87,0.36,-0.06,-1.38,1.28,-0.64
 SERVIÇOS DE STREAMING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" COMBO DE TELEFONIA, INTERNET E TV POR ASSINATURA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
