"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - FEVEREIRO DE 2022",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 AUTOMÓVEL NOVO,2.47,2.39,1.46,1.79,1.7,-0.46,2.6,0.26,1.85,1.77,2.2,2.3,1.77,1.16,1.06,1.36,1.68
 EMPLACAMENTO E LICENÇA,2.16,1.63,0.49,1.98,1.79,0.87,1.33,2.18,1.16,2.29,2.22,1.28,2.19,2.21,1.22,2.23,1.69
 SEGURO VOLUNTÁRIO DE VEÍCULO,5.52,4.28,7.41,4.39,1.2,1.05,3.68,0.0,8.95,5.92,3.69,-3.98,3.25,0.0,3.24,-2.23,3.24
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.0,3.43,2.05,-1.54,4.14,1.23,1.17,0.73,0.9,0.45,-0.01,0.0,1.6,0.61,2.11,0.09,2.11
 ACESSÓRIOS E PEÇAS,0.9,0.44,2.49,0.45,2.73,0.94,0.47,2.75,2.49,1.44,-0.99,2.21,-2.09,1.89,2.23,1.75,1.67
 PNEU,0.0,-0.56,3.05,1.46,1.63,1.5,6.27,-3.16,-0.57,3.89,-0.16,0.92,1.16,2.73,1.09,-1.01,1.56
 CONSERTO DE AUTOMÓVEL,1.5,0.15,0.46,-0.7,2.08,1.7,-0.14,1.32,1.43,0.34,-2.19,1.61,0.52,-0.18,0.4,1.39,0.92
 ESTACIONAMENTO,0.0,-0.07,0.0,0.0,-1.81,0.0,0.0,0.0,0.0,-1.32,0.0,0.0,0.0,0.0,0.0,0.0,-1.49
 PEDÁGIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.56,0.0,0.0,0.0,0.0,0.12
 AUTOMÓVEL USADO,1.56,2.45,0.39,0.0,2.37,0.93,0.97,0.76,-0.69,1.83,0.65,0.09,1.32,2.73,0.78,0.74,1.51
 PINTURA DE VEÍCULO,0.0,0.0,2.96,-1.34,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
 ALUGUEL DE VEÍCULO,-9.57,0.0,0.0,0.0,0.0,0.0,-17.86,0.0,-18.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.28
 MOTOCICLETA,2.4,0.05,0.62,2.28,2.31,2.78,2.75,0.0,1.51,2.25,1.72,2.4,-0.13,0.0,1.42,2.06,1.72
 COMBUSTÍVEIS (VEÍCULOS),-0.45,-4.14,-0.58,-1.32,-1.41,-0.8,-0.16,-0.4,0.25,3.31,-3.82,-0.44,-0.65,0.37,0.15,-2.03,-0.92
 GASOLINA,-0.74,-4.33,-0.04,-1.38,0.13,-0.87,-0.1,-0.46,0.64,3.79,-3.48,-0.61,-0.62,0.09,0.1,-2.14,-0.47
 ETANOL,-3.79,0.0,-5.57,-0.73,-6.22,-3.44,0.0,0.0,-6.07,0.94,-6.56,0.0,-4.65,0.0,0.0,0.0,-5.04
 ÓLEO DIESEL,0.84,2.47,2.6,0.28,0.42,1.46,-1.97,0.67,3.05,3.35,1.44,3.81,2.78,2.51,0.86,1.17,1.65
 GÁS VEICULAR,2.93,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77
 SAÚDE E CUIDADOS PESSOAIS,0.42,0.22,0.37,0.93,0.44,0.46,0.35,0.59,0.31,0.25,1.17,0.28,0.76,1.55,1.42,1.11,0.47
 PRODUTOS FARMACÊUTICOS E ÓTICOS,0.61,0.23,0.24,0.84,0.56,1.33,-0.61,0.26,0.41,0.1,1.57,0.02,0.31,1.85,1.28,1.65,0.51
 PRODUTOS FARMACÊUTICOS,0.74,0.04,0.19,1.1,0.68,1.51,-0.44,0.1,0.29,0.27,1.75,-0.1,0.42,1.79,1.13,1.72,0.57
 ANTI-INFECCIOSO E ANTIBIÓTICO,-0.45,1.17,-1.87,0.12,2.46,0.53,-1.72,-2.23,-1.37,1.68,1.76,-1.14,-1.1,0.41,2.61,2.15,0.53
 ANALGÉSICO E ANTITÉRMICO,0.3,-0.78,1.25,0.67,1.34,1.13,0.45,0.93,2.65,0.92,1.57,1.83,0.91,2.33,2.83,2.83,1.11
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,1.22,1.24,-1.22,1.7,-0.35,2.03,0.62,-0.4,-1.0,-1.99,-0.84,-2.2,-0.18,-1.16,0.67,1.25,-0.18
 ANTIGRIPAL E ANTITUSSÍGENO,-0.39,1.48,2.94,2.92,2.05,1.63,-1.22,-2.78,0.11,2.46,2.41,2.34,2.85,2.78,2.95,1.63,1.48
 DERMATOLÓGICO,1.69,-0.92,0.79,2.74,1.25,2.62,0.0,0.24,0.81,1.6,0.0,1.17,0.65,1.21,0.99,2.08,1.21
 ANTIALÉRGICO E BRONCODILATADOR,1.15,0.3,0.42,0.74,-1.7,2.23,-1.01,-1.25,-0.31,1.16,2.62,-1.2,-0.22,1.49,2.56,1.48,-0.09
 GASTROPROTETOR,0.57,-0.67,0.86,0.08,-0.35,0.0,1.11,0.83,0.16,0.74,1.29,0.65,1.44,2.59,0.4,0.97,0.3
 VITAMINA E FORTIFICANTE,1.87,1.16,2.37,1.0,1.22,2.89,0.37,0.68,-0.96,-0.66,2.7,2.87,-0.66,0.32,1.15,1.0,1.15
 HORMONAL,-0.85,0.1,0.19,1.23,0.65,0.2,-3.07,-0.5,-0.76,0.58,1.68,-0.97,0.19,3.03,-2.88,1.03,0.19
 PSICOTRÓPICO E ANOREXÍGENO,1.55,0.6,0.49,1.61,0.49,2.72,-1.43,0.42,0.43,-0.91,1.33,-1.11,2.01,0.35,-1.34,1.83,0.65
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,0.03,-0.7,-0.7,0.31,1.05,0.29,-1.54,1.13,0.72,-0.91,2.91,-2.5,0.28,2.06,0.27,1.66,0.27
 OFTALMOLÓGICO,0.8,0.09,-0.26,0.87,2.9,0.93,0.77,1.49,1.67,0.0,2.6,0.56,1.23,0.0,-1.53,1.46,1.3
 ANTIDIABÉTICO,2.13,0.67,-1.41,2.52,-0.8,1.79,0.48,0.13,-2.3,1.23,0.14,0.64,0.48,2.51,0.12,2.04,0.12
 NEUROLÓGICO,2.55,-2.65,-0.05,1.4,-3.03,2.48,-0.26,0.14,-1.83,-0.56,0.48,1.0,-2.61,2.78,0.84,1.02,-0.56
 PRODUTOS ÓTICOS,-2.76,3.06,0.87,-1.49,-0.82,-0.59,-1.48,1.72,1.63,-2.26,-3.56,2.06,-0.68,3.55,2.48,0.37,-0.24
 ÓCULOS DE GRAU,-2.76,3.06,0.87,-1.49,-0.82,-0.59,-1.48,1.72,1.63,-2.26,-3.56,2.06,-0.68,3.55,2.48,0.37,-0.24
 SERVIÇOS DE SAÚDE,-0.43,-0.27,-0.2,-0.35,-0.16,0.06,-0.36,-0.2,-0.4,-0.34,0.13,-0.25,-0.21,-0.19,0.07,-0.25,-0.22
 SERVIÇOS MÉDICOS E DENTÁRIOS,-0.13,0.6,0.65,1.05,1.53,1.63,0.0,1.15,0.39,-0.04,0.92,0.89,-0.18,0.2,0.14,1.06,0.82
 MÉDICO,0.09,0.61,1.06,1.07,1.95,-0.16,0.0,1.0,-0.22,0.82,0.85,0.51,0.0,0.0,-0.14,1.26,0.89
 DENTISTA,-0.36,0.54,0.15,1.02,1.29,2.61,0.0,1.56,1.12,-0.89,1.21,1.17,-0.36,1.03,0.76,0.61,0.76
 APARELHO ORTODÔNTICO,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,-0.24,0.0,0.0,0.0,0.92
 FISIOTERAPEUTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PSICÓLOGO,0.0,0.85,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76
 SERVIÇOS LABORATORIAIS E HOSPITALARES,1.15,-0.15,0.43,0.2,0.8,2.36,0.13,0.69,-0.22,0.64,1.76,1.93,1.62,0.0,0.39,0.63,0.75
 EXAME DE LABORATÓRIO,0.49,0.33,1.79,0.22,-0.02,0.54,0.92,0.67,0.41,1.87,-1.01,0.11,0.23,0.0,0.06,-0.28,0.52
 HOSPITALIZAÇÃO E CIRURGIA,1.58,-0.27,-0.13,-0.37,1.16,2.58,0.31,0.0,-0.69,0.1,2.71,2.96,1.41,0.0,0.52,0.18,0.96
 EXAME DE IMAGEM,-0.49,-0.23,0.55,0.5,-0.26,2.49,-0.81,1.21,-0.28,0.8,1.41,1.55,2.4,0.0,0.58,2.3,0.38
 PLANO DE SAÚDE,-0.71,-0.58,-0.66,-0.71,-0.71,-0.7,-0.71,-0.71,-0.7,-0.71,-0.71,-0.65,-0.51,-0.71,-0.71,-0.71,-0.69
 PLANO DE SAÚDE,-0.71,-0.58,-0.66,-0.71,-0.71,-0.7,-0.71,-0.71,-0.7,-0.71,-0.71,-0.65,-0.51,-0.71,-0.71,-0.71,-0.69
 CUIDADOS PESSOAIS,1.95,0.91,1.4,2.33,1.37,0.51,1.25,1.51,1.17,0.96,1.76,1.87,2.39,2.07,2.15,2.32,1.43
 HIGIENE PESSOAL,1.95,0.91,1.4,2.33,1.37,0.51,1.25,1.51,1.17,0.96,1.76,1.87,2.39,2.07,2.15,2.32,1.43
 PRODUTO PARA CABELO,0.38,0.05,-0.3,2.76,-0.11,1.19,-0.79,-0.55,0.37,-1.66,1.47,2.08,3.08,-0.36,1.73,0.97,0.15
 FRALDA DESCARTÁVEL,1.87,-0.35,1.85,0.56,1.86,0.22,2.34,1.75,-3.57,1.37,1.84,0.12,1.91,2.48,-0.3,1.4,0.99
 PRODUTO PARA BARBA,-0.83,1.4,-0.66,1.09,-2.17,5.08,-0.27,0.73,0.24,3.04,0.74,2.86,2.6,-1.26,-0.86,0.91,-0.06
 PRODUTO PARA PELE,-4.73,-5.27,-5.07,-6.41,-4.68,-6.72,-6.33,-4.73,-6.78,-7.04,-5.53,-6.84,-4.18,-5.99,-9.04,-5.79,-5.53
 PRODUTO PARA HIGIENE BUCAL,1.69,0.61,1.47,0.63,2.59,-2.68,-0.52,-1.39,-0.18,1.98,1.83,-0.13,1.59,-0.7,-1.37,1.26,1.27
 PRODUTO PARA UNHA,0.0,0.0,0.0,0.0,0.0,0.0,-3.27,0.0,0.0,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,-2.93
 PERFUME,7.42,6.28,6.62,6.09,5.78,7.3,4.65,5.78,6.81,6.95,5.65,6.84,6.65,6.05,6.9,6.04,6.17
 DESODORANTE,-0.29,1.0,0.19,-0.14,0.9,-2.0,0.29,-0.74,-1.8,-1.89,1.93,0.11,0.82,0.82,0.77,1.33,0.12
 ABSORVENTE HIGIÊNICO,0.04,-0.41,1.58,-0.54,-0.14,-0.06,-1.92,-1.96,1.53,0.66,1.29,0.84,2.01,1.97,2.27,0.99,0.16
 SABONETE,4.59,0.18,2.71,1.74,2.65,-0.65,2.0,0.15,2.59,4.11,2.92,3.13,2.42,0.92,3.06,4.04,2.51
 PAPEL HIGIÊNICO,0.57,-1.16,3.87,0.9,1.0,0.27,2.41,2.12,-0.79,-0.78,0.96,1.38,-1.03,1.83,0.77,1.52,0.77
 ARTIGOS DE MAQUIAGEM,-0.5,0.02,0.99,2.52,-0.79,-0.48,-0.66,-3.11,-1.91,-1.47,-3.07,-2.72,-1.77,-0.14,-2.02,-1.46,-0.73
 DESPESAS PESSOAIS,0.94,0.58,1.16,0.55,0.68,0.67,0.2,0.08,0.21,0.48,0.22,0.61,0.57,0.55,0.89,0.2,0.64
 SERVIÇOS PESSOAIS,0.82,0.18,0.66,0.58,0.44,0.58,0.58,0.02,0.14,0.58,0.89,0.38,0.56,0.24,0.78,0.73,0.5
 SERVIÇOS PESSOAIS,0.82,0.18,0.66,0.58,0.44,0.58,0.58,0.02,0.14,0.58,0.89,0.38,0.56,0.24,0.78,0.73,0.5
 COSTUREIRA,0.0,0.0,0.0,-2.77,0.0,0.0,-2.66,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.94,-1.4,-1.93
 MANICURE,3.05,-0.18,1.97,2.85,0.7,0.8,1.26,-1.45,0.0,-0.56,0.02,0.31,1.48,3.74,3.59,1.84,1.0
 EMPREGADO DOMÉSTICO,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
 CABELEIREIRO E BARBEIRO,1.66,-0.89,1.32,0.71,0.32,2.18,1.27,-0.43,-0.77,1.07,3.59,0.16,0.58,-1.46,0.46,1.63,0.64
 DEPILAÇÃO,0.0,0.0,0.31,0.0,2.84,0.23,0.0,0.0,0.61,2.55,1.96,0.0,2.63,0.0,0.0,0.1,1.85
 CARTÓRIO,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,1.53,0.0,0.0,3.38,1.56,0.0,1.26
 DESPACHANTE,0.0,0.0,-0.78,0.0,1.86,0.0,0.0,0.0,0.0,1.42,-2.55,0.64,0.0,0.0,0.0,0.0,1.14
 SERVIÇO BANCÁRIO,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
 CONSELHO DE CLASSE,0.0,0.12,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.23,0.31,0.0,0.0,0.0,0.0,0.21
 SOBRANCELHA,2.88,0.59,1.55,2.61,-1.86,-0.63,0.0,-3.33,-0.08,0.83,0.57,2.52,-1.81,-1.58,2.76,-0.41,0.02
 RECREAÇÃO E FUMO,1.15,1.18,1.99,0.49,1.06,0.86,-0.53,0.17,0.33,0.36,-0.61,1.08,0.59,1.19,1.17,-0.77,0.87
 RECREAÇÃO,1.37,1.46,2.25,0.57,1.24,0.91,-0.59,0.2,0.36,0.41,-0.72,1.21,0.69,1.37,1.35,-0.81,1.01
 CLUBE,0.0,5.42,0.99,0.0,1.39,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96
 INSTRUMENTO MUSICAL,0.0,0.0,0.0,0.0,0.0,-2.77,0.0,0.0,-2.48,0.0,-0.35,0.0,0.0,-1.62,0.0,0.0,-1.62
 TRATAMENTO DE ANIMAIS (CLÍNICA),-2.02,1.08,2.4,2.04,0.12,-1.72,1.14,0.17,2.23,-0.17,-2.01,1.86,-1.21,0.25,2.63,0.02,0.23
 BICICLETA,0.0,0.26,4.03,-0.5,-0.41,2.87,0.05,0.0,-4.52,-0.57,2.05,2.92,-1.13,3.05,2.73,0.0,0.05
 ALIMENTO PARA ANIMAIS,3.12,0.74,3.25,0.66,0.85,0.6,-0.57,1.51,-0.52,1.72,-0.86,1.22,1.16,0.71,0.77,-3.12,1.17
 BRINQUEDO,0.88,2.28,4.86,4.02,3.18,2.7,-1.73,2.49,1.13,1.17,-3.13,2.68,4.56,2.29,3.89,-3.68,2.29
 CASA NOTURNA,-0.51,0.0,-1.1,0.0,-1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,-1.25
 JOGOS DE AZAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 MATERIAL DE CAÇA E PESCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,0.0,0.0,1.6,0.0,0.0,-0.62
 HOSPEDAGEM,-0.87,0.91,1.48,-0.86,0.04,1.36,-1.16,-2.43,-0.05,0.03,-0.15,-0.01,1.64,2.53,-1.45,-3.22,0.23
 PACOTE TURÍSTICO,2.52,1.1,2.86,0.25,1.02,2.17,0.0,3.38,3.92,2.6,-1.19,3.56,-0.93,0.0,2.19,0.39,1.52
 SERVIÇO DE HIGIENE PARA ANIMAIS,-0.21,2.5,1.44,0.0,3.38,2.35,0.0,-0.24,0.72,-0.04,0.61,1.53,2.22,0.0,0.0,0.0,2.06
" CINEMA, TEATRO E CONCERTOS",4.21,3.42,3.23,0.72,3.58,0.52,-1.54,-2.69,1.22,-1.59,-0.61,-0.46,0.0,2.07,3.18,0.24,2.07
 FUMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CIGARRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 EDUCAÇÃO,5.88,4.62,6.22,6.18,5.71,5.61,6.09,5.89,5.71,4.89,4.79,4.49,5.94,3.9,5.65,6.44,5.61
" CURSOS, LEITURA E PAPELARIA",5.88,4.62,6.22,6.18,5.71,5.61,6.09,5.89,5.71,4.89,4.79,4.49,5.94,3.9,5.65,6.44,5.61
 CURSOS REGULARES,7.26,5.76,7.86,7.58,6.39,7.02,7.46,7.02,7.09,6.01,5.86,5.28,7.29,5.52,7.14,7.98,6.67
 CRECHE,9.69,5.05,7.34,4.29,5.72,6.58,0.0,6.04,0.0,7.9,8.5,6.68,9.84,7.55,0.0,6.45,6.53
 PRÉ-ESCOLA,7.36,9.82,10.41,7.25,6.21,5.79,8.4,9.34,8.8,7.28,8.13,8.4,10.79,0.0,10.66,9.48,7.67
 ENSINO FUNDAMENTAL,9.6,9.57,8.45,6.6,7.67,6.69,7.85,6.0,10.34,7.29,7.8,6.36,9.5,6.87,10.72,9.09,8.06
 ENSINO MÉDIO,6.61,10.35,10.08,5.88,7.18,7.48,6.65,7.09,8.98,6.35,5.04,6.61,8.88,5.89,8.6,9.32,7.53
 ENSINO SUPERIOR,4.41,4.32,7.67,9.3,5.85,8.28,7.43,9.59,2.44,5.39,3.89,4.43,4.72,5.91,4.98,6.42,5.82
 PÓS-GRADUAÇÃO,0.37,0.13,2.31,7.99,3.02,4.53,4.57,0.74,2.28,0.84,4.07,0.52,2.79,0.99,1.57,1.19,2.79
 EDUCAÇÃO DE JOVENS E ADULTOS,5.61,0.0,0.0,0.0,0.0,2.57,0.0,7.99,0.0,0.0,0.0,0.0,0.0,3.29,3.28,0.0,3.28
 CURSO TÉCNICO,0.0,2.56,2.16,7.43,0.0,0.0,8.94,0.0,5.07,0.0,0.0,0.0,0.0,0.0,5.45,0.0,4.31
 LEITURA,0.8,1.17,1.78,0.97,0.08,1.68,0.2,0.08,0.56,0.83,1.49,0.06,1.9,0.78,2.42,1.14,0.8
 JORNAL DIÁRIO,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
 REVISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LIVRO DIDÁTICO,0.37,1.51,1.64,0.77,-0.07,1.84,0.27,0.08,0.36,0.63,1.49,0.09,2.06,1.09,2.42,1.24,0.76
 LIVRO NÃO DIDÁTICO,1.54,2.16,2.38,2.35,0.55,1.26,0.0,0.0,1.65,1.5,0.0,0.0,1.56,0.0,0.0,-0.02,1.36
 PAPELARIA,0.94,0.79,-0.43,-1.2,-0.71,2.33,1.24,-0.63,2.87,0.86,-0.09,0.56,1.73,-0.03,1.38,0.64,0.34
 CADERNO,0.85,2.68,0.75,-0.28,1.19,0.4,3.58,1.66,1.56,2.66,1.17,1.47,1.8,1.24,0.22,-0.65,1.52
 ARTIGOS DE PAPELARIA,0.97,-0.38,-1.28,-1.92,-1.5,2.82,-1.09,-2.34,3.65,-0.07,-0.8,-0.15,1.7,-1.41,2.37,1.47,-0.34
 CURSOS DIVERSOS,3.32,2.13,3.96,3.44,5.66,2.74,4.48,1.25,2.99,2.0,2.32,2.43,3.7,-1.08,2.8,1.93,3.91
 CURSO PREPARATÓRIO,9.72,0.0,3.85,5.14,0.0,7.27,0.0,0.0,1.24,2.3,2.97,0.0,4.99,0.0,3.73,4.03,4.99
 CURSO DE IDIOMA,3.66,4.31,4.56,6.61,9.92,3.93,10.24,4.26,2.25,7.25,1.95,3.5,3.74,0.0,2.19,0.0,7.29
 CURSO DE INFORMÁTICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,3.48
 AUTOESCOLA,0.0,0.0,6.07,11.56,0.0,0.0,-0.1,0.0,2.42,2.79,0.0,0.0,2.53,2.01,0.0,3.57,3.9
 ATIVIDADES FÍSICAS,0.73,1.01,2.91,-1.1,1.57,0.71,2.37,0.0,3.75,-1.71,1.87,1.67,3.52,-3.43,1.65,0.1,1.34
 COMUNICAÇÃO,0.07,-0.29,0.9,0.23,0.42,0.62,0.31,0.49,0.49,0.23,-0.34,-0.14,0.32,0.13,-0.65,0.08,0.29
 COMUNICAÇÃO,0.07,-0.29,0.9,0.23,0.42,0.62,0.31,0.49,0.49,0.23,-0.34,-0.14,0.32,0.13,-0.65,0.08,0.29
 COMUNICAÇÃO,0.07,-0.29,0.9,0.23,0.42,0.62,0.31,0.49,0.49,0.23,-0.34,-0.14,0.32,0.13,-0.65,0.08,0.29
 CORREIO,0.0,1.73,1.73,0.0,1.73,1.73,0.0,0.0,0.0,1.73,0.0,0.0,0.0,1.73,0.0,0.0,1.73
 PLANO DE TELEFONIA FIXA,0.0,-5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41
 PLANO DE TELEFONIA MÓVEL,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.08
 TV POR ASSINATURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,0.32,-0.67,4.0,0.96,2.57,2.65,1.12,1.12,2.39,0.99,-2.29,-1.08,1.69,-0.86,-1.83,0.3,1.42
 SERVIÇOS DE STREAMING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" COMBO DE TELEFONIA, INTERNET E TV POR ASSINATURA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
