"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - SETEMBRO DE 2022",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 TRANSPORTE ESCOLAR,0.0,-0.7,0.0,0.0,-0.39,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,-0.09
 TRANSPORTE POR APLICATIVO,9.6,12.64,-4.99,-1.54,10.29,0.0,0.0,1.73,3.56,0.0,1.8,4.65,-1.75,0.0,-2.08,3.52,6.14
 INTEGRAÇÃO TRANSPORTE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 VEÍCULO PRÓPRIO,0.47,0.7,0.31,0.98,0.45,0.58,0.4,0.17,0.25,0.47,0.53,0.25,1.61,0.68,1.19,0.66,0.5
 AUTOMÓVEL NOVO,-0.11,1.47,0.92,0.19,-0.68,-1.78,0.09,-1.82,2.05,-1.11,1.58,0.56,3.58,1.18,2.18,1.34,-0.15
 EMPLACAMENTO E LICENÇA,2.16,1.64,0.5,2.22,1.78,0.87,1.33,2.17,1.15,2.29,2.22,1.28,2.2,2.2,1.23,2.23,1.72
 SEGURO VOLUNTÁRIO DE VEÍCULO,0.84,6.68,0.42,1.61,0.14,7.04,-2.33,0.0,-1.13,7.22,-1.25,-5.11,1.54,-1.19,1.53,-4.17,1.53
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.0,0.13,2.45,3.27,0.92,1.1,3.04,1.87,2.09,0.35,2.2,0.0,1.37,2.37,1.38,2.17,1.38
 ACESSÓRIOS E PEÇAS,1.69,-0.02,1.03,1.56,-1.17,-0.62,0.75,0.74,0.35,1.62,0.45,-2.49,-0.25,-0.46,-0.3,-1.01,0.08
 PNEU,0.0,0.19,0.61,-0.23,2.2,0.15,-3.09,2.0,1.01,0.63,-0.98,0.35,1.57,-4.01,2.79,-0.77,0.77
 CONSERTO DE AUTOMÓVEL,0.39,-1.22,-0.91,1.33,1.87,1.73,-0.1,1.61,0.06,-0.14,2.74,2.36,0.73,0.37,1.55,0.85,0.72
 ESTACIONAMENTO,0.0,-0.2,0.0,0.0,1.08,0.0,0.0,0.0,-1.97,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.31
 PEDÁGIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 AUTOMÓVEL USADO,-1.5,-1.75,0.31,0.0,0.17,-0.21,-0.29,0.31,-1.15,0.54,-1.97,-0.53,0.07,-1.05,-0.65,0.09,-0.38
 PINTURA DE VEÍCULO,0.0,0.0,0.95,-1.12,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55
 ALUGUEL DE VEÍCULO,1.75,0.0,0.0,0.0,0.0,0.0,1.55,0.0,-8.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.02
 MOTOCICLETA,-0.23,-0.09,0.26,1.53,-0.75,-1.28,0.57,-0.08,0.5,-1.63,0.84,0.42,2.05,0.67,0.81,1.36,-0.08
 COMBUSTÍVEIS (VEÍCULOS),-7.05,-8.85,-8.68,-12.1,-9.02,-7.87,-9.84,-10.61,-7.31,-8.04,-5.42,-7.79,-6.12,-5.03,-11.63,-7.48,-8.5
 GASOLINA,-8.61,-9.04,-8.52,-12.04,-8.33,-7.87,-10.15,-11.05,-7.18,-6.85,-4.45,-7.98,-6.23,-5.23,-11.96,-7.59,-8.33
 ETANOL,-10.23,0.0,-12.14,-17.95,-12.05,-20.83,0.0,0.0,-14.41,-14.32,-10.02,0.0,-10.63,0.0,0.0,0.0,-12.43
 ÓLEO DIESEL,-4.7,-4.71,-4.77,-4.91,-4.24,-5.26,-3.49,-5.44,-1.76,-5.78,-5.55,-5.06,-1.27,-4.05,-8.21,-5.27,-4.57
 GÁS VEICULAR,0.17,0.0,0.0,0.0,0.0,0.0,0.0,-8.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23
 SAÚDE E CUIDADOS PESSOAIS,0.29,0.72,0.61,0.55,0.62,0.64,0.32,0.49,0.25,0.95,0.58,0.77,0.63,-0.01,0.26,0.74,0.57
 PRODUTOS FARMACÊUTICOS E ÓTICOS,-0.37,0.45,0.41,0.59,-0.04,0.83,0.14,-0.97,-0.21,1.68,0.95,0.07,0.62,-0.09,-0.02,0.37,0.24
 PRODUTOS FARMACÊUTICOS,-0.37,0.41,0.41,0.38,0.18,0.75,-0.07,-0.91,-0.1,1.75,1.0,-0.01,0.46,0.01,-0.23,0.37,0.29
 ANTI-INFECCIOSO E ANTIBIÓTICO,-0.12,-2.96,-1.7,1.25,0.2,-1.81,1.22,-0.17,0.66,2.87,0.33,1.83,-0.82,-1.05,0.87,-0.28,-0.12
 ANALGÉSICO E ANTITÉRMICO,1.59,0.58,0.6,0.96,0.5,1.58,0.29,-1.83,1.17,2.65,2.42,0.31,0.05,-0.11,0.04,0.27,0.93
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,1.05,0.07,-0.31,1.24,-0.56,2.32,-0.59,-0.11,1.77,2.7,0.1,0.24,-0.67,-0.21,0.26,1.39,0.43
 ANTIGRIPAL E ANTITUSSÍGENO,0.88,1.61,0.26,0.74,-0.46,1.98,0.11,1.97,0.25,1.04,0.36,1.8,1.94,-0.08,3.07,2.77,0.55
 DERMATOLÓGICO,-1.55,1.22,1.15,2.03,-0.78,0.79,0.0,-0.19,-1.8,1.66,0.0,-0.45,-0.57,0.79,1.13,0.96,-0.04
 ANTIALÉRGICO E BRONCODILATADOR,1.28,1.99,1.73,0.12,2.34,0.96,-1.97,-0.22,1.23,2.54,1.4,-0.33,2.1,0.75,2.11,-1.09,1.55
 GASTROPROTETOR,0.13,0.55,0.28,-0.88,0.06,0.0,-1.03,1.61,-0.24,1.6,0.25,-1.62,-0.17,0.3,2.25,0.25,0.22
 VITAMINA E FORTIFICANTE,-0.78,0.29,-1.12,-0.47,1.38,-0.54,-0.07,-0.6,0.36,0.13,1.54,0.64,-0.62,-0.15,1.24,-0.46,0.29
 HORMONAL,-1.13,0.63,0.8,-0.14,2.4,0.48,-2.12,-0.74,-1.68,0.83,1.41,0.87,2.05,-0.33,-2.84,-1.95,0.83
 PSICOTRÓPICO E ANOREXÍGENO,-2.88,-0.75,2.27,0.77,1.76,1.05,-0.52,-1.98,0.5,2.03,-0.18,-0.65,0.93,-0.83,-2.22,-0.09,0.62
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,-0.33,1.44,1.32,0.07,-2.17,-0.7,0.9,-2.8,-1.8,0.56,0.89,-2.31,1.7,0.1,-3.33,0.94,-0.52
 OFTALMOLÓGICO,1.4,0.74,1.14,-1.42,1.79,2.99,0.16,1.62,1.23,0.0,1.28,-1.03,1.35,0.0,-3.45,2.18,1.05
 ANTIDIABÉTICO,-2.87,-1.09,-1.1,-2.22,-1.64,1.76,-2.11,-2.66,-0.52,3.11,1.08,2.94,-0.26,0.26,1.5,0.39,-1.12
 NEUROLÓGICO,-0.55,1.95,-1.21,1.73,0.49,1.58,-0.59,-0.77,-0.13,1.67,-0.92,-0.05,-0.92,1.03,-1.12,-0.35,0.08
 PRODUTOS ÓTICOS,-0.43,1.03,0.44,2.89,-2.56,1.92,1.42,-1.54,-1.57,0.62,-0.58,1.56,2.27,-2.75,1.98,0.23,-0.43
 ÓCULOS DE GRAU,-0.43,1.03,0.44,2.89,-2.56,1.92,1.42,-1.54,-1.57,0.62,-0.58,1.56,2.27,-2.75,1.98,0.23,-0.43
 SERVIÇOS DE SAÚDE,0.9,1.02,0.89,0.76,1.15,0.94,0.67,1.07,0.77,1.09,0.66,1.11,0.97,0.62,1.2,1.07,1.0
 SERVIÇOS MÉDICOS E DENTÁRIOS,0.27,0.68,0.46,-0.95,0.51,0.0,0.18,0.78,0.2,1.32,0.0,1.18,0.91,0.39,1.41,0.97,0.49
 MÉDICO,0.44,1.2,0.83,-0.9,0.18,-0.17,0.0,0.0,0.36,1.77,0.0,-0.4,1.3,0.0,2.36,0.29,0.5
 DENTISTA,0.42,0.29,0.25,-1.07,0.86,0.09,0.69,2.7,0.0,0.88,0.0,2.35,0.4,1.25,-0.71,2.42,0.57
 APARELHO ORTODÔNTICO,0.0,0.0,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,-0.12
 FISIOTERAPEUTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,2.14
 PSICÓLOGO,-1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24
 SERVIÇOS LABORATORIAIS E HOSPITALARES,0.42,1.17,0.6,0.64,2.24,1.76,0.0,1.17,0.01,0.3,-0.01,0.43,-0.05,-0.22,0.92,0.11,1.12
 EXAME DE LABORATÓRIO,1.11,1.09,1.43,1.92,0.99,0.81,0.0,1.13,-0.2,0.04,0.0,1.22,-0.99,0.0,2.74,-0.47,0.88
 HOSPITALIZAÇÃO E CIRURGIA,0.16,1.61,0.27,-0.28,2.84,1.86,0.0,1.21,0.0,0.35,0.0,0.32,-0.47,0.0,0.0,-0.53,1.43
 EXAME DE IMAGEM,1.12,0.17,0.6,0.1,0.32,1.83,0.0,1.18,0.2,0.44,-0.04,0.25,0.58,-0.53,0.13,1.69,0.47
 PLANO DE SAÚDE,1.11,1.11,1.12,1.16,1.17,1.0,1.14,1.13,1.07,1.11,1.16,1.14,1.15,1.21,1.21,1.21,1.13
 PLANO DE SAÚDE,1.11,1.11,1.12,1.16,1.17,1.0,1.14,1.13,1.07,1.11,1.16,1.14,1.15,1.21,1.21,1.21,1.13
 CUIDADOS PESSOAIS,-0.07,0.58,0.42,0.31,0.37,-0.35,0.25,1.06,0.0,0.14,0.12,0.92,0.23,-0.2,0.02,0.69,0.3
 HIGIENE PESSOAL,-0.07,0.58,0.42,0.31,0.37,-0.35,0.25,1.06,0.0,0.14,0.12,0.92,0.23,-0.2,0.02,0.69,0.3
 PRODUTO PARA CABELO,0.92,0.52,-0.57,1.47,-0.35,-0.36,2.8,-0.62,1.38,-0.96,1.57,2.35,0.78,1.21,0.05,1.15,0.27
 FRALDA DESCARTÁVEL,-0.45,1.23,1.51,0.66,1.24,-1.61,0.67,4.68,-1.48,1.77,-1.36,1.73,-1.19,0.54,2.92,2.95,0.86
 PRODUTO PARA BARBA,-0.98,0.6,0.35,-0.38,1.65,-1.66,0.52,2.89,1.49,2.7,1.6,0.75,1.05,0.88,-0.53,0.02,0.96
 PRODUTO PARA PELE,-1.56,-1.8,-1.38,-2.55,-1.65,-1.73,-2.95,-0.73,-1.92,-2.35,-2.59,-3.9,-2.01,-3.45,-3.85,-1.59,-1.92
 PRODUTO PARA HIGIENE BUCAL,1.4,2.33,1.27,0.29,1.83,1.0,-0.01,1.77,-1.5,1.88,2.39,0.6,1.96,-0.47,1.87,1.09,1.37
 PRODUTO PARA UNHA,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,0.0,0.0,2.05
 PERFUME,-1.04,0.41,1.12,0.01,0.01,-1.75,0.06,2.35,-0.36,0.68,-0.62,0.12,-0.52,-0.65,-0.09,-0.59,0.1
 DESODORANTE,-0.8,0.8,1.36,1.74,0.17,3.14,-0.3,-0.54,0.55,-1.19,1.26,1.48,1.63,1.33,1.35,1.55,0.4
 ABSORVENTE HIGIÊNICO,0.69,1.16,-0.99,1.13,1.68,0.1,0.96,1.08,2.62,2.34,1.33,2.61,1.36,3.74,4.11,1.51,1.37
 SABONETE,1.26,1.83,1.83,1.39,2.22,1.89,2.93,0.72,2.83,1.11,2.91,2.96,1.35,1.57,-0.34,4.03,1.94
 PAPEL HIGIÊNICO,1.87,2.67,0.34,0.44,1.83,2.66,2.39,-0.38,-3.69,0.62,1.92,2.52,2.09,0.31,-0.01,1.88,1.32
 ARTIGOS DE MAQUIAGEM,-1.99,-2.94,-1.18,-2.65,-2.65,-0.82,-1.76,-1.84,-0.62,-1.47,-3.5,-0.67,-2.43,-2.82,-1.74,-1.95,-2.01
 DESPESAS PESSOAIS,1.18,0.68,0.45,0.63,1.28,1.19,1.04,0.08,0.47,0.94,0.77,0.58,0.97,0.53,1.01,0.69,0.95
 SERVIÇOS PESSOAIS,0.87,0.79,0.51,0.73,1.14,0.91,1.14,0.78,1.21,0.62,1.35,0.59,1.45,0.75,1.21,1.24,0.96
 SERVIÇOS PESSOAIS,0.87,0.79,0.51,0.73,1.14,0.91,1.14,0.78,1.21,0.62,1.35,0.59,1.45,0.75,1.21,1.24,0.96
 COSTUREIRA,0.0,0.0,0.0,0.28,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.8,3.09,0.12
 MANICURE,-0.42,0.36,-0.7,4.48,1.48,0.55,2.4,1.97,0.0,2.26,4.16,0.0,2.39,2.91,0.0,-1.05,1.03
 EMPREGADO DOMÉSTICO,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
 CABELEIREIRO E BARBEIRO,1.14,-0.12,-0.41,-1.47,2.07,0.4,1.27,0.03,2.46,-0.84,2.25,-0.39,2.15,-0.5,1.7,2.95,0.97
 DEPILAÇÃO,0.0,0.0,0.8,0.0,0.71,3.61,0.0,0.0,2.74,2.59,-1.01,0.0,2.87,0.0,0.0,-0.74,1.31
 CARTÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,-0.02
 DESPACHANTE,0.0,0.0,0.0,0.0,-0.52,0.0,0.0,0.0,0.0,-2.6,-2.14,1.25,0.0,0.0,0.0,0.0,-0.83
 SERVIÇO BANCÁRIO,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56
 CONSELHO DE CLASSE,0.0,0.12,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.23,0.31,0.0,0.0,0.0,0.0,0.21
 SOBRANCELHA,2.12,2.11,0.0,3.26,2.26,0.91,0.0,-0.81,2.06,0.71,0.72,-0.58,1.89,0.0,0.45,2.42,1.41
 RECREAÇÃO E FUMO,1.72,0.52,0.36,0.48,1.51,1.72,0.84,-1.01,-0.94,1.36,0.07,0.57,0.07,0.1,0.53,-0.36,0.93
 RECREAÇÃO,2.05,0.62,0.39,0.42,1.75,1.82,0.94,-1.31,-1.11,1.54,0.06,0.64,0.06,0.12,0.47,-0.38,1.05
 CLUBE,0.0,2.88,0.69,0.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86
 INSTRUMENTO MUSICAL,0.0,0.0,0.0,0.0,0.0,-0.54,0.0,0.0,-0.17,0.0,0.14,0.0,0.0,-0.12,0.0,0.0,-0.12
 TRATAMENTO DE ANIMAIS (CLÍNICA),0.43,0.11,0.96,-0.12,2.08,3.18,2.86,-1.97,-0.12,-0.63,0.1,0.9,0.68,0.94,-1.58,0.47,1.06
 BICICLETA,0.0,-2.58,0.06,-4.13,1.52,0.06,0.45,0.0,-0.91,3.29,0.46,-2.76,2.02,1.09,0.86,0.0,0.45
 ALIMENTO PARA ANIMAIS,2.05,0.15,-1.07,0.17,3.81,1.6,2.19,-1.85,2.25,-0.07,2.77,0.43,-0.52,-0.82,2.99,-1.45,1.78
 BRINQUEDO,0.79,0.12,-0.19,-0.36,0.08,-1.07,0.13,0.7,1.17,0.66,2.75,-1.82,-0.05,0.27,0.61,1.76,0.27
 CASA NOTURNA,-3.65,0.0,3.04,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.74
 JOGOS DE AZAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 MATERIAL DE CAÇA E PESCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.9,0.0,0.0,0.1
 HOSPEDAGEM,6.55,2.91,1.5,2.55,2.62,5.0,3.68,2.48,-0.98,3.83,3.75,1.64,2.35,1.44,1.63,-0.1,2.88
 PACOTE TURÍSTICO,6.95,-3.33,-1.04,2.08,4.34,0.81,0.0,-1.28,-4.63,3.43,-3.63,2.07,-1.85,0.0,-0.81,-0.85,2.3
 SERVIÇO DE HIGIENE PARA ANIMAIS,1.42,2.65,-0.18,0.0,1.41,-2.43,0.0,-2.5,-2.97,3.36,-0.91,1.73,-0.48,0.0,0.0,0.0,1.02
" CINEMA, TEATRO E CONCERTOS",-2.03,0.08,1.58,0.0,-2.43,1.39,0.18,-4.87,-4.88,-1.56,2.12,0.28,-0.88,-1.31,0.0,-2.1,-1.31
 FUMO,0.08,0.1,0.1,0.88,0.09,0.09,0.0,0.88,0.84,0.09,0.09,0.0,0.1,0.0,0.88,0.0,0.16
 CIGARRO,0.08,0.1,0.1,0.88,0.09,0.09,0.0,0.88,0.84,0.09,0.09,0.0,0.1,0.0,0.88,0.0,0.16
 EDUCAÇÃO,0.03,0.23,0.09,0.07,0.04,0.16,-0.11,0.1,0.69,0.17,0.12,0.07,0.03,0.2,0.1,-0.01,0.12
" CURSOS, LEITURA E PAPELARIA",0.03,0.23,0.09,0.07,0.04,0.16,-0.11,0.1,0.69,0.17,0.12,0.07,0.03,0.2,0.1,-0.01,0.12
 CURSOS REGULARES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CRECHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PRÉ-ESCOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO FUNDAMENTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO MÉDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO SUPERIOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PÓS-GRADUAÇÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 EDUCAÇÃO DE JOVENS E ADULTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO TÉCNICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LEITURA,0.38,1.06,0.1,0.25,0.33,0.62,0.0,0.0,0.23,0.64,0.0,0.0,0.21,0.0,0.0,0.14,0.34
 JORNAL DIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 REVISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LIVRO DIDÁTICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LIVRO NÃO DIDÁTICO,2.43,3.12,0.52,1.83,1.5,2.2,0.0,0.0,1.42,2.83,0.0,0.0,0.66,0.0,0.0,1.75,1.87
 PAPELARIA,-0.06,1.87,0.22,2.56,1.08,0.44,-1.84,3.5,2.09,0.76,2.24,0.25,1.18,1.67,1.03,2.01,1.0
 CADERNO,0.69,0.89,0.54,3.47,1.05,2.57,-1.74,3.0,3.36,1.45,3.19,-0.96,-0.02,3.36,1.43,1.87,1.18
 ARTIGOS DE PAPELARIA,-0.33,2.46,-0.03,1.89,1.1,-0.15,-1.95,3.89,1.35,0.41,1.7,1.21,1.68,-0.21,0.71,2.09,0.89
 CURSOS DIVERSOS,0.0,0.44,0.4,-0.19,0.0,0.48,0.16,0.0,4.78,0.73,0.41,0.62,-0.22,0.5,0.43,-0.78,0.45
 CURSO PREPARATÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE IDIOMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE INFORMÁTICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51
 AUTOESCOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,28.34,1.38,0.0,0.0,0.52,0.87,0.0,-2.56,4.35
 ATIVIDADES FÍSICAS,0.0,0.67,0.87,-0.46,0.0,0.91,0.1,0.0,0.0,1.13,1.26,1.05,-0.74,0.21,1.37,0.1,0.34
 COMUNICAÇÃO,-1.99,-1.96,-2.11,-2.75,-1.92,-1.03,-2.66,-2.85,-2.55,-1.75,-3.17,-1.75,-2.42,-1.32,-3.08,-2.58,-2.08
 COMUNICAÇÃO,-1.99,-1.96,-2.11,-2.75,-1.92,-1.03,-2.66,-2.85,-2.55,-1.75,-3.17,-1.75,-2.42,-1.32,-3.08,-2.58,-2.08
 COMUNICAÇÃO,-1.99,-1.96,-2.11,-2.75,-1.92,-1.03,-2.66,-2.85,-2.55,-1.75,-3.17,-1.75,-2.42,-1.32,-3.08,-2.58,-2.08
 CORREIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PLANO DE TELEFONIA FIXA,-1.22,-4.63,-0.57,-1.2,-0.51,-1.07,-1.51,-1.03,-0.72,-1.07,-1.68,-0.51,-0.99,-0.55,-0.86,-1.39,-1.07
 PLANO DE TELEFONIA MÓVEL,-0.34,-0.38,-0.34,0.0,-0.52,-0.38,-0.34,0.0,-0.31,-0.31,-0.58,-0.14,-0.34,-0.34,0.0,-0.42,-0.38
 TV POR ASSINATURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ACESSO À INTERNET,-10.95,-10.95,-10.95,-12.71,-6.89,-10.95,-10.95,-10.95,-13.17,-10.95,-12.82,-10.95,-10.95,-10.95,-10.95,-12.71,-10.55
 APARELHO TELEFÔNICO,-1.5,-0.04,-1.34,-0.85,0.86,0.71,-2.67,-0.71,-1.28,1.1,0.41,0.48,-0.75,0.44,-2.95,-1.62,-0.36
 SERVIÇOS DE STREAMING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" COMBO DE TELEFONIA, INTERNET E TV POR ASSINATURA",-1.84,-1.84,-1.84,-1.84,-4.11,-1.84,-1.84,-1.84,-1.84,-1.84,-1.84,-1.84,-1.84,-1.84,-1.84,-1.84,-2.7
