"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - DEZEMBRO DE 2022",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 VEÍCULO PRÓPRIO,0.88,0.86,0.36,0.32,0.28,0.17,1.13,0.15,0.5,1.22,-0.09,0.32,1.42,0.51,1.16,0.91,0.54
 AUTOMÓVEL NOVO,0.14,0.49,0.38,-0.67,0.06,0.01,1.0,-0.69,-0.04,1.44,-1.27,-0.04,1.0,-0.26,2.48,0.26,0.23
 EMPLACAMENTO E LICENÇA,2.16,1.64,0.5,2.22,1.79,0.87,1.33,2.18,1.15,2.28,2.22,1.28,2.19,2.2,1.22,2.23,1.73
 SEGURO VOLUNTÁRIO DE VEÍCULO,2.06,2.15,0.09,-1.85,-1.72,0.23,5.3,0.25,0.18,4.02,-0.99,-0.89,0.24,2.83,0.26,2.96,0.25
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.0,2.5,0.99,2.94,0.89,0.34,2.37,0.19,0.03,3.75,2.73,0.0,0.15,-1.0,1.57,2.04,1.57
 ACESSÓRIOS E PEÇAS,1.08,-0.41,2.0,-1.87,-0.42,1.23,2.16,0.73,0.83,0.8,2.15,-0.55,0.39,1.08,-0.37,2.62,0.49
 PNEU,0.0,0.91,-0.12,0.48,1.73,-2.52,5.81,0.44,-1.8,0.11,3.22,-0.17,-1.39,2.94,-0.22,0.97,0.9
 CONSERTO DE AUTOMÓVEL,0.46,2.0,1.89,1.45,0.32,0.57,2.98,-0.5,0.59,-1.2,-0.75,1.4,2.45,1.32,0.56,0.13,0.64
 ESTACIONAMENTO,0.0,5.6,0.0,0.0,0.08,0.0,0.0,0.0,0.45,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.86
 PEDÁGIO,0.0,0.0,0.0,0.0,3.95,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,3.0
 AUTOMÓVEL USADO,-0.65,-1.63,-0.93,0.0,-0.77,-0.79,-0.48,-0.21,0.36,1.01,-1.14,-0.05,1.68,-1.54,0.68,-0.32,-0.5
 PINTURA DE VEÍCULO,0.0,0.0,0.65,2.9,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
 ALUGUEL DE VEÍCULO,7.87,0.0,0.0,0.0,0.0,0.0,0.27,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11
 MOTOCICLETA,-0.53,1.32,0.14,-0.58,-0.1,-1.69,-1.09,-0.04,-0.54,0.14,0.16,0.65,-0.57,1.32,0.91,0.54,-0.04
 COMBUSTÍVEIS (VEÍCULOS),-0.35,-1.23,-0.21,3.65,-1.08,-1.96,0.1,-0.61,-6.82,1.21,-2.56,0.71,-1.07,0.02,-0.65,-3.01,-0.9
 GASOLINA,-0.39,-1.25,-0.19,3.68,-1.49,-2.0,0.18,-0.48,-7.16,1.19,-2.82,0.97,-1.11,-0.02,-0.83,-3.02,-1.04
 ETANOL,0.5,0.0,0.81,6.54,0.19,1.1,0.0,0.0,-0.32,2.02,-1.47,0.0,1.83,0.0,0.0,0.0,0.48
 ÓLEO DIESEL,-0.68,-0.73,-2.2,-0.56,-1.01,-2.07,-1.51,-2.18,-8.68,-1.3,-2.17,-2.96,-2.12,0.2,1.24,-2.76,-2.07
 GÁS VEICULAR,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45
 SAÚDE E CUIDADOS PESSOAIS,1.03,1.49,1.47,1.73,1.5,1.66,3.09,2.08,1.84,1.61,1.64,1.31,1.46,2.39,2.71,1.42,1.6
 PRODUTOS FARMACÊUTICOS E ÓTICOS,0.38,-0.16,0.19,0.45,0.47,0.97,0.16,0.56,0.71,0.34,0.14,-0.09,-0.05,0.6,1.18,-0.2,0.36
 PRODUTOS FARMACÊUTICOS,0.36,-0.24,0.25,0.62,0.49,0.88,0.1,0.34,0.73,0.48,0.22,-0.1,-0.27,0.53,1.11,-0.26,0.36
 ANTI-INFECCIOSO E ANTIBIÓTICO,-2.96,1.75,1.93,1.04,2.13,1.73,2.35,-0.43,1.98,1.71,1.93,1.94,-0.78,1.73,-1.23,1.03,1.4
 ANALGÉSICO E ANTITÉRMICO,0.94,-0.5,0.53,0.05,3.23,0.51,1.42,0.2,0.76,0.76,0.11,0.43,0.49,0.68,1.63,-0.35,1.28
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,-0.29,0.41,0.67,-1.28,0.85,0.91,-2.06,-2.08,-0.14,-0.26,0.15,0.09,0.28,0.79,0.7,1.33,0.11
 ANTIGRIPAL E ANTITUSSÍGENO,1.33,2.92,2.97,0.27,2.47,-0.29,0.18,-1.05,0.02,1.99,-0.44,0.09,2.51,0.92,-1.34,1.1,1.48
 DERMATOLÓGICO,0.4,0.18,-0.6,0.53,-1.89,1.2,0.0,-0.24,1.2,-0.02,0.0,0.54,2.13,-1.24,0.81,0.28,-0.49
 ANTIALÉRGICO E BRONCODILATADOR,-0.19,-0.96,-0.21,-1.6,-2.13,2.86,-2.85,0.8,-1.57,0.8,0.51,-1.9,-2.23,-1.81,-1.9,-0.67,-0.96
 GASTROPROTETOR,-0.77,0.77,0.95,1.36,0.39,0.0,2.12,1.01,1.32,-0.17,1.08,0.37,0.88,0.92,1.9,0.26,0.67
 VITAMINA E FORTIFICANTE,-0.61,-0.34,-1.64,1.78,-1.89,1.41,1.35,2.54,0.77,-0.82,0.03,0.08,-1.83,0.44,0.57,0.85,-0.44
 HORMONAL,1.43,-1.42,-0.21,0.68,0.1,1.5,-0.01,-0.16,0.25,-0.2,1.38,-0.25,0.3,1.54,0.09,0.08,0.09
 PSICOTRÓPICO E ANOREXÍGENO,0.89,0.17,0.04,-0.76,0.87,0.58,-0.23,0.47,0.02,0.57,-1.48,0.03,-2.58,1.23,2.55,-1.79,0.32
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,1.58,-1.53,-0.01,1.59,-1.33,0.73,-2.14,1.46,1.04,0.58,-0.28,-2.53,-0.65,0.58,2.88,-2.21,-0.13
 OFTALMOLÓGICO,1.02,0.36,0.96,1.76,1.71,2.93,-0.29,0.57,0.01,0.0,0.96,0.89,0.12,0.0,2.45,0.85,1.08
 ANTIDIABÉTICO,-0.74,-0.47,-1.11,1.46,-0.43,-0.84,-0.58,-0.01,1.18,-2.72,0.01,1.73,1.07,-1.47,2.32,0.28,-0.4
 NEUROLÓGICO,-1.94,0.48,-0.95,0.92,1.17,-0.82,-1.61,0.31,2.31,0.93,2.41,0.73,0.64,1.18,-0.2,0.65,0.17
 PRODUTOS ÓTICOS,0.95,1.15,-0.75,-1.39,0.25,1.99,0.53,2.71,0.56,-1.7,-2.61,0.16,2.17,2.52,1.81,0.86,0.28
 ÓCULOS DE GRAU,0.95,1.15,-0.75,-1.39,0.25,1.99,0.53,2.71,0.56,-1.7,-2.61,0.16,2.17,2.52,1.81,0.86,0.28
 SERVIÇOS DE SAÚDE,0.88,0.9,0.86,1.02,0.93,1.17,1.19,0.83,1.07,1.03,0.92,1.13,0.74,1.29,0.26,1.09,0.95
 SERVIÇOS MÉDICOS E DENTÁRIOS,-0.19,0.38,0.44,0.38,-0.2,1.46,1.35,0.07,0.8,1.07,0.88,1.09,0.01,1.78,-0.23,0.83,0.34
 MÉDICO,-0.61,0.59,0.45,0.15,0.0,0.25,0.89,0.0,1.28,0.2,1.56,0.51,0.0,1.22,-0.35,1.43,0.33
 DENTISTA,-0.44,0.24,0.63,0.83,-0.27,2.06,2.57,0.25,0.25,1.94,0.0,1.51,0.0,2.78,0.03,-0.42,0.4
 APARELHO ORTODÔNTICO,0.0,0.0,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.18,0.0,0.0,0.0,-0.29
 FISIOTERAPEUTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03,0.0,0.0,5.03
 PSICÓLOGO,3.24,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
 SERVIÇOS LABORATORIAIS E HOSPITALARES,0.17,0.39,-0.02,0.4,1.0,0.56,0.83,-0.17,0.65,-0.04,0.04,0.36,0.13,0.12,0.39,0.66,0.48
 EXAME DE LABORATÓRIO,-0.02,2.22,0.06,0.43,-0.98,-0.57,0.92,-0.07,0.61,-0.66,-0.49,0.74,1.15,0.0,0.53,-0.8,0.08
 HOSPITALIZAÇÃO E CIRURGIA,0.0,0.1,-0.08,1.07,1.5,0.76,1.17,-0.66,0.0,0.16,0.0,0.3,0.0,0.0,0.0,1.67,0.67
 EXAME DE IMAGEM,1.23,-0.25,0.03,0.0,0.23,0.2,0.16,0.11,1.32,0.07,0.5,0.27,-0.31,0.3,0.63,0.27,0.3
 PLANO DE SAÚDE,1.21,1.17,1.2,1.21,1.21,1.22,1.21,1.21,1.21,1.21,1.21,1.19,1.13,1.21,1.21,1.21,1.2
 PLANO DE SAÚDE,1.21,1.17,1.2,1.21,1.21,1.22,1.21,1.21,1.21,1.21,1.21,1.19,1.13,1.21,1.21,1.21,1.2
 CUIDADOS PESSOAIS,2.17,3.92,3.72,3.46,3.36,3.71,5.75,4.18,3.8,3.38,3.91,3.44,3.61,3.8,4.81,3.2,3.65
 HIGIENE PESSOAL,2.17,3.92,3.72,3.46,3.36,3.71,5.75,4.18,3.8,3.38,3.91,3.44,3.61,3.8,4.81,3.2,3.65
 PRODUTO PARA CABELO,2.39,2.53,2.92,1.54,1.7,1.41,2.8,1.93,0.08,1.08,1.61,1.79,1.39,1.31,2.77,0.18,1.82
 FRALDA DESCARTÁVEL,1.89,2.69,0.83,-0.97,0.36,-0.6,1.67,-1.29,1.72,-0.41,2.02,-1.43,2.47,-0.51,1.21,0.73,0.76
 PRODUTO PARA BARBA,-0.28,-0.96,2.96,1.59,1.01,1.02,-0.44,-1.78,0.83,0.58,1.69,1.06,1.44,1.87,-2.86,1.4,0.66
 PRODUTO PARA PELE,3.73,4.38,3.45,1.49,2.64,3.39,7.64,3.82,5.14,3.73,5.5,5.01,4.01,6.43,7.23,4.57,3.85
 PRODUTO PARA HIGIENE BUCAL,-1.42,2.77,1.34,0.95,0.51,2.08,1.11,0.63,-3.17,1.46,2.76,1.41,0.64,0.12,2.27,2.47,0.74
 PRODUTO PARA UNHA,0.0,0.0,0.0,0.0,0.0,0.0,6.73,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,6.14
 PERFUME,8.08,8.32,9.63,7.68,9.25,8.48,9.78,9.05,10.15,10.52,8.29,7.85,8.93,7.46,8.2,6.8,9.02
 DESODORANTE,-2.57,2.98,1.85,1.15,0.61,1.76,3.84,1.26,-0.15,2.04,-0.64,2.09,-0.04,0.09,2.11,0.14,0.94
 ABSORVENTE HIGIÊNICO,-0.35,2.89,2.04,-0.56,2.01,0.16,-0.57,-0.72,0.93,2.89,0.56,0.88,-0.59,0.95,1.96,-0.05,1.32
 SABONETE,-0.39,2.37,1.43,1.58,1.87,2.27,-0.19,0.7,-0.26,1.68,0.87,2.13,2.61,-1.3,1.46,1.31,1.31
 PAPEL HIGIÊNICO,-0.73,0.97,1.45,-0.97,2.43,1.91,2.06,1.36,4.72,-1.23,0.35,0.79,-1.43,-1.18,1.64,1.09,1.34
 ARTIGOS DE MAQUIAGEM,6.2,6.58,5.46,6.52,5.16,5.26,4.99,5.16,5.7,4.93,4.91,4.7,6.18,5.98,3.54,6.66,5.42
 DESPESAS PESSOAIS,0.45,0.65,0.15,0.48,0.92,0.84,0.51,0.23,0.66,0.18,0.27,0.61,0.55,0.13,0.94,0.58,0.62
 SERVIÇOS PESSOAIS,0.53,0.7,0.28,0.58,0.62,0.44,0.42,0.32,0.49,0.16,0.56,0.31,0.57,0.19,1.21,0.65,0.52
 SERVIÇOS PESSOAIS,0.53,0.7,0.28,0.58,0.62,0.44,0.42,0.32,0.49,0.16,0.56,0.31,0.57,0.19,1.21,0.65,0.52
 COSTUREIRA,0.0,0.0,0.0,1.37,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,1.79,0.65,0.85
 MANICURE,3.14,0.0,-0.46,1.88,0.59,0.0,1.85,2.17,2.45,-1.17,-0.38,-1.23,0.36,-1.97,1.68,2.12,0.69
 EMPREGADO DOMÉSTICO,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
 CABELEIREIRO E BARBEIRO,0.41,1.71,0.47,0.78,1.61,0.95,-0.47,0.01,0.46,-0.86,1.08,0.7,0.32,-0.24,3.29,0.41,0.87
 DEPILAÇÃO,0.0,0.0,0.23,0.0,1.96,1.25,0.0,0.0,0.47,1.4,-0.35,0.0,1.71,0.0,0.0,2.34,1.26
 CARTÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 DESPACHANTE,0.0,0.0,0.29,0.0,-0.19,0.0,0.0,0.0,0.0,3.32,-0.23,-1.35,0.0,0.0,0.0,0.0,0.43
 SERVIÇO BANCÁRIO,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23
 CONSELHO DE CLASSE,0.0,0.12,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.23,0.31,0.0,0.0,0.0,0.0,0.21
 SOBRANCELHA,0.33,2.62,0.22,1.98,1.72,-0.02,0.0,-2.07,-0.23,-1.34,1.13,1.65,0.71,2.58,-1.98,0.82,0.75
 RECREAÇÃO E FUMO,0.32,0.59,-0.05,0.31,1.4,1.59,0.68,0.08,0.99,0.22,-0.08,1.23,0.51,0.02,0.27,0.43,0.77
 RECREAÇÃO,0.38,0.72,-0.06,0.36,1.63,1.68,0.76,0.1,1.09,0.25,-0.1,1.38,0.6,0.02,0.32,0.46,0.89
 CLUBE,0.0,0.0,0.0,0.0,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
 INSTRUMENTO MUSICAL,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,1.35,0.0,0.26,0.0,0.0,0.84,0.0,0.0,0.84
 TRATAMENTO DE ANIMAIS (CLÍNICA),1.1,3.03,-0.56,1.11,0.91,-0.11,-0.26,0.92,0.4,-0.01,-0.61,0.52,0.13,0.91,-0.16,-0.87,0.66
 BICICLETA,0.0,-0.71,2.84,1.37,0.66,2.46,1.36,0.0,4.62,1.55,0.88,2.62,-0.69,1.48,0.01,0.0,1.41
 ALIMENTO PARA ANIMAIS,3.42,0.93,1.16,0.94,1.27,1.39,-0.43,2.17,0.47,2.04,1.14,0.76,0.81,-1.85,0.02,3.55,1.34
 BRINQUEDO,-0.98,0.38,0.2,0.94,2.7,0.29,1.16,1.15,0.37,0.01,0.48,-0.62,-1.05,-0.73,-0.48,-2.25,0.94
 CASA NOTURNA,2.54,0.0,0.65,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.56
 JOGOS DE AZAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 MATERIAL DE CAÇA E PESCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.02,0.0,0.0,-0.09
 HOSPEDAGEM,2.83,0.8,-1.62,-0.43,-0.87,3.71,-1.12,-0.73,1.32,0.92,-1.11,2.98,1.19,0.88,0.78,2.93,0.28
 PACOTE TURÍSTICO,-2.78,2.36,3.05,0.32,4.84,3.37,0.0,-3.92,1.8,-2.31,-1.41,3.85,1.04,0.0,4.77,0.69,2.36
 SERVIÇO DE HIGIENE PARA ANIMAIS,0.82,2.06,-0.51,0.0,0.79,2.75,0.0,1.49,0.99,3.03,0.29,0.36,-0.72,0.0,0.0,0.0,1.12
" CINEMA, TEATRO E CONCERTOS",-0.72,-0.81,-2.58,0.22,1.14,-0.49,3.31,3.05,2.12,-0.54,2.91,-0.22,3.53,0.39,0.34,0.4,0.39
 FUMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CIGARRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 EDUCAÇÃO,0.31,0.07,0.28,0.35,0.12,0.25,0.1,0.02,0.29,0.19,0.22,0.16,0.08,0.31,0.63,0.41,0.19
" CURSOS, LEITURA E PAPELARIA",0.31,0.07,0.28,0.35,0.12,0.25,0.1,0.02,0.29,0.19,0.22,0.16,0.08,0.31,0.63,0.41,0.19
 CURSOS REGULARES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CRECHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PRÉ-ESCOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO FUNDAMENTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO MÉDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO SUPERIOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PÓS-GRADUAÇÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 EDUCAÇÃO DE JOVENS E ADULTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO TÉCNICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LEITURA,3.07,0.93,1.9,2.55,1.82,2.41,0.51,0.02,2.35,1.89,2.0,1.89,1.58,1.69,3.48,3.11,1.97
 JORNAL DIÁRIO,8.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84
 REVISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LIVRO DIDÁTICO,1.72,2.33,2.21,3.15,2.85,2.92,0.72,0.02,2.67,2.06,2.0,2.77,1.23,2.36,3.48,3.37,2.39
 LIVRO NÃO DIDÁTICO,0.39,0.9,0.65,-1.04,0.89,1.23,0.0,0.0,0.75,1.36,0.0,0.0,2.29,0.0,0.0,0.43,0.84
 PAPELARIA,0.56,-1.97,2.34,0.95,-0.73,1.28,1.19,0.75,1.45,1.97,0.45,1.49,-1.8,2.4,1.54,0.77,0.48
 CADERNO,2.58,-0.86,1.55,1.83,-0.07,1.67,2.17,-1.97,2.46,2.51,1.02,3.31,-0.71,2.81,0.76,2.2,1.04
 ARTIGOS DE PAPELARIA,-0.12,-2.6,2.91,0.27,-1.0,1.17,0.17,2.77,0.85,1.68,0.1,0.07,-2.27,1.92,2.19,-0.07,0.17
 CURSOS DIVERSOS,0.03,0.31,-0.01,0.52,0.0,-0.15,-0.17,0.0,-0.06,0.04,0.0,-0.12,0.06,0.14,-0.1,-0.6,0.02
 CURSO PREPARATÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE IDIOMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE INFORMÁTICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 AUTOESCOLA,0.0,0.0,-1.0,-1.49,0.0,0.0,-0.39,0.0,0.09,-1.34,0.0,0.0,0.35,0.71,0.0,-1.76,-0.76
 ATIVIDADES FÍSICAS,0.06,0.46,0.34,1.67,0.0,-0.28,0.0,0.0,-0.15,0.84,0.0,-0.21,0.0,-0.32,-0.42,-0.08,0.16
 COMUNICAÇÃO,0.26,0.21,0.34,0.65,0.96,0.34,-0.17,0.14,0.1,0.23,0.08,0.25,0.41,0.44,1.4,0.8,0.5
 COMUNICAÇÃO,0.26,0.21,0.34,0.65,0.96,0.34,-0.17,0.14,0.1,0.23,0.08,0.25,0.41,0.44,1.4,0.8,0.5
 COMUNICAÇÃO,0.26,0.21,0.34,0.65,0.96,0.34,-0.17,0.14,0.1,0.23,0.08,0.25,0.41,0.44,1.4,0.8,0.5
 CORREIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PLANO DE TELEFONIA FIXA,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
 PLANO DE TELEFONIA MÓVEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TV POR ASSINATURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,1.33,1.19,1.85,2.73,-0.09,1.54,-0.65,0.56,0.5,1.17,0.56,2.02,2.1,1.78,3.97,3.17,0.98
 SERVIÇOS DE STREAMING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" COMBO DE TELEFONIA, INTERNET E TV POR ASSINATURA",0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94
