"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - AGOSTO DE 2018",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 TRANSPORTE PÚBLICO,-2.6,-1.64,-2.16,-1.48,-1.8,-8.78,-2.0,-0.82,-2.16,-3.81,-2.87,-6.61,-2.0,1.32,-1.8,-2.17,-2.4
 ÔNIBUS URBANO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24,0.0,0.0,0.04
 TÁXI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÔNIBUS INTERMUNICIPAL,0.0,-0.13,-0.1,0.0,0.0,0.0,0.1,0.0,-0.19,0.0,0.28,-0.97,-0.1,0.0,-0.74,0.0,-0.07
 ÔNIBUS INTERESTADUAL,-0.22,2.43,0.29,0.05,-0.09,0.11,-0.03,-5.77,-0.66,0.54,-3.86,1.41,-0.09,-1.75,0.78,1.34,-0.17
 PASSAGEM AÉREA,-29.45,-28.07,-32.65,-29.41,-19.83,-24.79,-31.55,-17.96,-29.98,-27.63,-29.53,-31.1,-27.8,-19.65,-31.17,-24.14,-26.12
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE HIDROVIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,-10.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.78
 TRANSPORTE ESCOLAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 VEÍCULO PRÓPRIO,-0.55,-0.21,0.45,0.28,0.05,0.1,0.23,-0.16,-0.77,-0.23,0.36,-1.05,0.28,-0.39,0.2,0.56,-0.05
 AUTOMÓVEL NOVO,0.31,-0.43,0.45,0.44,-0.01,0.31,0.51,-0.41,-2.17,-0.51,0.21,0.23,-0.08,-0.66,1.43,-0.15,-0.11
 EMPLACAMENTO E LICENÇA,0.39,0.63,0.4,0.38,0.42,0.49,0.31,0.45,0.41,0.33,0.44,0.41,0.42,0.34,0.38,0.41,0.42
 SEGURO VOLUNTÁRIO DE VEÍCULO,-0.14,-0.25,-1.75,-5.67,-4.17,-0.24,0.0,-0.16,-3.4,0.89,0.36,-2.38,-5.06,0.0,0.2,-2.53,-2.35
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,2.42,0.6,-0.29,-0.07,0.59,1.39,-0.49,-0.75,0.59,-0.93,2.44,0.0,0.31,2.62,0.82,0.82,0.55
 ACESSÓRIOS E PEÇAS,-0.24,0.82,-0.01,0.37,2.54,-2.58,0.24,-1.03,1.73,0.52,-0.29,-0.02,-0.72,-0.84,-2.82,-0.34,0.84
 PNEU,0.15,0.51,0.78,-0.8,-0.84,-1.79,0.58,-0.73,1.52,-0.48,1.66,-0.12,-1.52,0.31,-0.41,0.41,-0.01
 CONSERTO DE AUTOMÓVEL,-2.33,-1.83,0.24,1.58,-0.88,-2.02,-0.02,1.67,0.56,0.13,-0.01,-3.65,1.42,-0.22,-0.09,-0.03,-0.61
 ESTACIONAMENTO,0.24,2.52,-0.13,0.0,-0.38,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21
 PEDÁGIO,1.63,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.85
 LUBRIFICAÇÃO E LAVAGEM,0.0,0.0,0.0,-3.29,0.08,0.0,0.0,0.0,0.0,-1.78,0.0,0.0,-0.62,-1.38,2.53,0.0,-0.62
 AUTOMÓVEL USADO,-0.9,1.96,1.95,0.0,2.43,2.98,0.96,-0.97,-0.9,-0.92,-0.32,-1.74,1.94,-0.39,0.0,1.49,0.92
 PINTURA DE VEÍCULO,0.0,0.0,0.0,2.38,0.05,1.95,0.0,0.0,0.65,1.43,0.0,-1.47,0.0,0.0,0.0,-0.38,0.46
 ALUGUEL DE VEÍCULO,-3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.45
 MOTOCICLETA,-3.24,-0.84,-0.75,0.11,0.59,-1.05,-0.1,-1.96,0.41,0.43,2.12,-1.45,-0.99,-0.68,-1.86,1.88,-0.2
 COMBUSTÍVEIS (VEÍCULOS),-0.69,-2.87,-1.63,-2.96,-2.04,-3.54,0.18,-3.93,0.22,-2.98,-0.61,-0.38,-2.36,-0.95,-2.7,1.86,-1.86
 GASOLINA,-0.87,-2.75,-1.33,-3.01,-1.1,-3.11,0.29,-4.31,0.91,-2.24,-0.59,-0.39,-2.25,-0.96,-2.85,1.76,-1.45
 ETANOL,-6.21,-4.94,-6.13,-3.07,-4.68,-8.26,0.0,-3.27,-2.76,-6.5,-1.25,-0.96,-4.51,-1.23,-1.83,-2.84,-4.69
 ÓLEO DIESEL,0.0,-0.73,0.41,0.0,0.18,0.0,-1.21,-0.27,-0.42,-0.45,0.44,0.2,-1.66,-0.52,-2.19,0.0,-0.29
 GÁS VEICULAR,3.6,0.0,0.0,0.02,1.08,0.0,0.0,0.0,0.15,0.0,0.0,1.16,0.0,0.0,0.0,7.55,2.41
 SAÚDE E CUIDADOS PESSOAIS,0.67,0.68,0.25,0.68,0.68,0.2,0.04,0.78,0.01,0.4,0.97,0.4,0.79,0.83,0.22,0.07,0.53
 PRODUTOS FARMACÊUTICOS E ÓTICOS,1.19,0.54,0.25,0.12,0.59,0.01,-0.06,0.37,-0.91,0.1,2.14,0.32,0.93,1.27,0.4,-0.67,0.46
 PRODUTOS FARMACÊUTICOS,1.21,0.62,0.26,0.33,0.57,0.01,-0.05,0.4,-0.99,0.01,2.13,0.41,0.98,1.28,0.3,-0.8,0.46
 ANTI-INFECCIOSO E ANTIBIÓTICO,0.22,0.34,-0.65,3.24,0.9,0.27,-1.08,0.56,-2.79,-0.82,1.55,-0.03,0.24,0.82,0.32,-1.1,0.04
 ANALGÉSICO E ANTITÉRMICO,0.19,0.02,-0.1,-0.24,0.24,0.33,0.52,0.74,-0.63,0.7,2.89,0.63,0.12,1.42,1.06,-1.49,0.29
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,0.37,2.75,0.45,-1.34,-1.89,-1.3,0.71,0.01,-1.41,0.97,2.51,0.23,2.86,1.69,0.42,-0.59,-0.2
 ANTIGRIPAL E ANTITUSSÍGENO,2.39,1.97,0.82,0.12,2.72,1.33,-0.72,0.12,0.8,-0.87,0.64,-0.72,-0.25,-0.95,-0.41,-0.13,1.17
 DERMATOLÓGICO,-0.87,-0.34,-0.97,0.95,0.73,0.0,0.02,-0.08,-1.54,-0.29,2.5,0.95,1.72,1.31,0.1,-0.88,0.0
 ANTIALÉRGICO E BRONCODILATADOR,0.55,0.14,0.01,0.71,-0.17,0.25,-0.07,0.34,-1.01,0.85,2.69,0.42,1.54,3.71,0.24,-0.18,0.21
 GASTROPROTETOR,2.48,0.51,1.29,0.64,-0.05,0.35,-1.09,0.84,0.04,0.69,2.24,0.24,2.88,1.2,0.04,-0.48,0.61
 VITAMINA E FORTIFICANTE,1.46,0.34,-1.79,-0.09,-2.25,-0.56,0.24,1.6,-0.96,0.51,1.28,-0.56,1.23,2.49,0.58,-0.7,-0.29
 HORMÔNIO,1.9,0.87,-0.55,0.46,2.88,-0.69,1.25,-0.87,1.36,-0.86,2.44,-0.12,1.08,1.28,0.27,-0.11,1.33
 PSICOTRÓPICO E ANOREXÍGENO,0.16,-0.16,0.71,-0.67,1.0,-0.02,-0.75,-0.38,-1.33,0.02,1.06,1.34,0.62,1.28,0.0,-0.48,0.31
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,2.21,0.6,1.24,1.11,0.88,-0.16,-0.43,1.18,-2.05,-0.54,2.32,0.71,0.73,1.28,-0.04,-1.55,0.75
 OFTALMOLÓGICO,1.91,0.31,0.58,0.88,0.75,0.0,0.11,-2.13,-0.93,1.17,1.66,0.75,1.09,1.28,-0.08,0.0,0.63
 PRODUTOS ÓTICOS,0.71,-0.41,0.19,-1.49,0.83,-0.03,-0.13,0.19,-0.03,1.57,2.25,-1.14,0.16,1.15,1.54,1.79,0.38
 ARMAÇÃO DE ÓCULOS,0.0,0.64,0.0,0.0,1.66,0.0,0.0,1.49,-2.61,0.92,0.0,0.0,0.0,0.0,0.0,1.14,1.04
 ÓCULOS SEM GRAU,1.31,-2.25,0.34,-1.21,-1.87,0.0,-2.27,-2.96,1.42,1.77,2.81,-2.6,0.73,0.97,2.14,0.0,-0.44
 LENTES DE ÓCULOS E DE CONTATO,0.29,0.24,0.11,-1.76,1.94,-0.03,1.56,0.44,0.06,1.73,1.59,-0.42,-0.09,1.24,1.39,2.0,0.68
 SERVIÇOS DE SAÚDE,0.74,0.66,0.47,0.72,0.66,0.5,0.25,0.65,0.62,0.53,0.42,0.55,0.71,0.83,0.45,0.63,0.62
 SERVIÇOS MÉDICOS E DENTÁRIOS,0.35,0.41,0.13,0.32,0.12,-0.28,-1.31,0.33,0.54,0.05,0.0,0.09,0.61,1.2,0.25,0.3,0.16
 MÉDICO,0.42,0.36,0.0,0.52,0.8,0.0,-2.17,0.0,0.66,-0.17,0.0,0.0,1.35,1.82,0.27,0.2,0.25
 DENTISTA,0.28,0.27,0.21,-0.14,-0.3,-0.73,0.0,0.26,0.41,-0.08,0.0,0.33,-0.07,0.9,0.15,0.52,-0.02
 APARELHO ORTODÔNTICO,0.0,0.63,0.0,0.0,-0.42,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.01,0.0,0.0,0.0,0.21
 ARTIGOS ORTOPÉDICOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01
 FISIOTERAPEUTA,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65
 PSICÓLOGO,0.52,0.65,0.83,0.88,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
 SERVIÇOS LABORATORIAIS E HOSPITALARES,0.59,0.39,-0.23,0.53,0.42,0.17,-0.87,0.12,0.11,0.52,0.0,-0.03,0.26,0.0,0.52,0.13,0.27
 EXAME DE LABORATÓRIO,1.58,0.89,-0.49,0.48,0.0,0.44,-1.6,0.03,-1.08,-0.07,0.0,-0.18,-0.31,0.0,0.17,0.47,-0.01
 HOSPITALIZAÇÃO E CIRURGIA,0.21,0.15,-0.35,0.69,0.48,-0.23,0.0,0.28,0.56,0.61,0.0,0.0,0.0,0.0,0.74,0.0,0.32
 EXAME DE IMAGEM,0.61,0.93,0.5,0.46,0.02,0.0,-0.11,0.09,0.1,0.44,0.0,0.0,0.96,0.0,0.45,0.0,0.34
 PLANO DE SAÚDE,0.82,0.8,0.81,0.81,0.81,0.83,0.82,0.81,0.76,0.82,0.81,0.81,0.81,0.8,0.48,0.81,0.81
 PLANO DE SAÚDE,0.82,0.8,0.81,0.81,0.81,0.83,0.82,0.81,0.76,0.82,0.81,0.81,0.81,0.8,0.48,0.81,0.81
 CUIDADOS PESSOAIS,-0.38,0.91,-0.19,1.28,0.85,-0.02,-0.05,1.3,0.24,0.63,0.17,0.25,0.78,0.46,-0.26,0.1,0.44
 HIGIENE PESSOAL,-0.38,0.91,-0.19,1.28,0.85,-0.02,-0.05,1.3,0.24,0.63,0.17,0.25,0.78,0.46,-0.26,0.1,0.44
 PRODUTO PARA CABELO,1.12,2.63,-0.4,1.24,2.84,0.42,-2.15,1.13,2.21,1.25,-0.96,2.09,0.15,2.2,2.2,-0.07,1.51
 FRALDA DESCARTÁVEL,0.0,0.95,1.62,-0.87,0.0,-0.91,-2.3,0.0,-0.11,-0.84,1.72,0.0,-0.53,0.6,-3.38,-1.38,0.04
 PRODUTO PARA BARBA,0.0,-1.87,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,-0.54,0.0,0.0,0.0,0.0,-1.11
 PRODUTO PARA PELE,-2.07,-1.12,-1.33,1.24,-0.31,-0.08,0.76,-0.26,0.15,-1.12,-0.92,-1.3,2.14,0.45,-0.42,-0.55,-0.64
 PRODUTO PARA HIGIENE BUCAL,-0.06,3.06,2.35,-0.05,0.56,1.12,2.31,1.65,1.81,-1.92,1.76,0.91,0.62,-0.33,0.29,0.7,0.94
 PRODUTO PARA UNHA,-1.07,4.92,1.7,0.7,4.12,0.0,0.55,2.23,-0.32,0.0,4.16,0.0,0.88,-0.41,-1.95,0.0,2.15
 PERFUME,0.56,0.37,-0.09,2.38,0.58,0.9,-0.23,1.74,-0.09,2.07,0.21,0.13,0.75,0.0,0.06,0.0,0.61
 DESODORANTE,-0.15,0.86,0.22,-4.58,-1.33,-2.02,0.88,0.87,-0.74,0.52,-1.59,-2.11,-2.13,0.49,-4.15,1.03,-0.69
 ABSORVENTE HIGIÊNICO,0.0,0.0,0.0,-2.27,0.0,0.0,1.05,-2.27,0.0,0.0,0.0,0.0,0.0,2.81,0.0,-1.47,-0.81
 SABONETE,1.92,-0.79,1.31,2.96,2.64,0.31,-1.16,1.83,0.57,2.1,0.57,0.64,2.35,2.26,0.75,1.09,1.53
 PAPEL HIGIÊNICO,-1.56,3.66,-0.36,-0.16,1.28,-1.33,1.48,0.39,-1.26,1.78,-0.56,1.87,2.46,-1.2,-4.24,2.71,0.8
 ARTIGOS DE MAQUIAGEM,-5.32,-4.35,-6.41,0.95,-3.06,-3.95,-0.05,1.78,-1.24,-3.2,1.03,0.85,-1.53,0.0,0.0,-1.36,-2.88
 DESPESAS PESSOAIS,0.04,0.5,0.4,-0.02,0.51,0.25,0.28,0.05,0.39,0.53,0.39,-0.01,0.56,0.31,0.25,0.15,0.36
 SERVIÇOS PESSOAIS,0.36,0.24,0.55,0.17,0.32,0.3,0.35,0.12,0.39,0.81,0.32,0.08,0.71,0.36,0.35,0.34,0.38
 SERVIÇOS PESSOAIS,0.36,0.24,0.55,0.17,0.32,0.3,0.35,0.12,0.39,0.81,0.32,0.08,0.71,0.36,0.35,0.34,0.38
 COSTUREIRA,0.0,0.0,-0.09,-0.99,0.0,0.0,0.58,-0.23,-2.02,-0.64,0.0,0.0,0.0,-2.91,2.06,-0.71,-0.37
 MANICURE,-0.11,-0.59,0.02,0.13,-0.11,-2.47,0.74,-0.94,-1.2,0.71,-0.19,-0.77,0.83,-1.36,-3.86,0.0,-0.26
 CABELEIREIRO,-0.12,-0.52,0.95,-0.62,-0.31,0.27,-0.26,-0.56,0.74,2.1,-0.18,-1.18,1.37,1.18,1.14,0.08,0.13
 EMPREGADO DOMÉSTICO,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49
 DEPILAÇÃO,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,1.31
 DESPACHANTE,0.0,-0.04,1.03,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
 SERVIÇO BANCÁRIO,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63
 CONSELHO DE CLASSE,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.06,0.0,0.0,0.0,0.09
" RECREAÇÃO, FUMO E FOTOGRAFIA",-0.49,0.85,0.1,-0.41,0.8,0.12,0.15,-0.08,0.38,0.19,0.55,-0.2,0.14,0.23,0.0,-0.2,0.34
 RECREAÇÃO,-0.65,-0.33,0.12,-0.54,-0.28,0.1,0.17,-0.09,0.61,-0.58,0.67,-0.23,0.17,0.31,0.01,-0.31,-0.22
 CINEMA,-1.44,1.84,-1.15,0.52,-1.4,1.11,0.72,0.0,0.92,-2.53,0.98,0.16,0.44,0.0,0.0,0.01,-0.78
 CD E DVD,0.0,0.0,0.61,-3.26,1.16,-0.15,0.17,0.21,0.98,-0.58,0.0,0.0,0.17,0.31,0.01,-0.23,0.18
 INGRESSO PARA JOGO,0.0,0.0,0.0,-0.95,0.0,0.0,0.85,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76
 CLUBE,0.0,0.19,0.07,0.0,0.14,0.0,0.0,0.0,0.0,1.98,-0.46,0.0,0.0,0.0,0.0,0.0,0.35
 INSTRUMENTO MUSICAL,0.28,0.89,0.0,0.0,-0.85,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,0.04,0.0,0.0,0.0,-0.18
 TRATAMENTO DE ANIMAIS,0.89,-1.86,0.25,0.08,-0.7,-0.2,-1.94,0.83,-0.51,1.47,1.85,0.57,-0.21,0.0,0.0,0.97,-0.23
 BICICLETA,2.62,0.0,-0.02,2.12,-1.97,0.23,0.72,-0.07,0.94,-0.32,0.36,-1.61,0.95,2.8,2.72,1.49,-0.14
 ALIMENTO PARA ANIMAIS,-1.77,-0.05,-0.45,-1.25,1.91,0.65,-0.37,-1.35,-1.22,-1.5,0.1,0.08,-1.5,0.94,-1.6,0.96,-0.05
 BRINQUEDO,-0.53,-0.16,0.74,0.4,-2.56,-1.31,0.53,-0.01,1.36,0.27,1.77,-0.76,2.47,0.03,0.16,-1.78,-0.84
 LOCAÇÃO DE DVD,0.0,-0.33,0.12,-0.54,-0.76,0.1,0.17,-0.09,0.0,-0.58,0.67,-0.23,0.0,0.0,0.01,-0.31,-0.28
 BOATE E DANCETERIA,0.5,-2.06,-0.58,1.12,0.7,-1.01,-0.18,-1.89,4.08,-2.4,-0.28,-0.17,-0.16,-0.15,-0.14,0.0,-0.08
 JOGOS DE AZAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 MOTEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.74
 HOTEL,-0.39,1.11,1.43,-1.99,1.73,1.06,1.57,2.79,-0.35,-1.61,0.64,0.23,-0.41,-1.25,-1.2,-0.42,0.39
 EXCURSÃO,-1.36,0.01,-0.11,-2.84,0.11,0.3,-0.26,-0.6,0.0,-1.01,1.91,-0.34,1.12,0.0,0.0,0.0,-0.62
 FUMO,0.0,3.52,0.0,0.0,3.14,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,1.81
 CIGARRO,0.0,3.52,0.0,0.0,3.14,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,1.81
 FOTOGRAFIA E FILMAGEM,0.86,0.69,0.59,0.17,2.69,3.38,1.06,-1.14,-2.09,0.92,2.66,-1.29,0.88,-0.46,-0.15,1.78,1.16
 MÁQUINA FOTOGRÁFICA,-0.44,1.24,2.05,-0.13,2.69,1.59,1.06,0.39,0.39,0.41,2.76,-2.7,0.67,-0.46,-0.89,1.78,1.74
 REVELAÇÃO E CÓPIA,1.86,0.0,-0.5,0.38,0.0,3.96,0.0,-3.48,-3.28,1.39,2.61,0.47,1.05,0.0,0.39,0.0,0.22
 EDUCAÇÃO,0.04,-0.06,-0.3,0.28,0.53,-0.02,0.32,0.8,0.3,0.23,0.51,0.18,0.36,0.25,0.41,0.26,0.25
" CURSOS, LEITURA E PAPELARIA",0.04,-0.06,-0.3,0.28,0.53,-0.02,0.32,0.8,0.3,0.23,0.51,0.18,0.36,0.25,0.41,0.26,0.25
 CURSOS REGULARES,0.09,0.14,-0.2,0.2,0.35,0.0,0.45,0.6,0.11,0.23,0.69,-0.15,0.0,0.4,0.34,0.35,0.22
 CRECHE,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
 EDUCAÇÃO INFANTIL,0.05,1.08,0.0,0.0,0.0,0.0,0.0,0.03,0.02,1.42,0.0,0.0,0.0,0.0,0.46,0.33,0.16
 ENSINO FUNDAMENTAL,0.15,0.12,0.09,0.0,0.11,0.0,0.16,0.0,0.0,0.17,0.41,0.0,0.0,0.0,0.52,0.37,0.11
 ENSINO MÉDIO,0.0,0.02,0.0,0.0,0.0,0.0,0.33,0.42,0.27,0.63,0.08,0.0,0.0,0.0,0.88,0.07,0.09
 ENSINO SUPERIOR,0.09,0.03,-0.47,0.31,0.66,0.0,0.56,1.79,0.19,0.11,1.07,-0.44,0.0,0.56,-0.23,0.4,0.31
 PÓS-GRADUAÇÃO,0.0,0.0,0.0,1.78,0.0,0.0,1.34,1.53,0.0,0.0,0.0,0.21,0.0,0.0,1.52,1.54,0.21
 LEITURA,0.14,0.1,-0.01,0.04,-0.06,0.06,0.85,0.16,0.1,0.1,-0.11,0.14,-0.14,-0.88,0.02,0.05,0.06
 JORNAL DIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ASSINATURA DE JORNAL,1.7,0.56,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.72
 REVISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LIVRO,-0.11,-0.41,-0.24,0.09,-0.29,0.22,2.99,0.33,0.21,0.8,-0.39,0.63,-0.35,-1.91,0.04,0.08,0.04
 PAPELARIA,0.87,-1.73,-1.22,-1.23,0.99,1.0,0.13,2.92,0.49,1.56,-1.17,1.71,1.61,0.64,1.62,-0.05,0.27
 CADERNO,1.0,-0.36,0.03,-0.75,-0.44,1.9,-1.19,3.7,1.55,2.37,-2.7,0.35,1.45,0.62,3.57,-0.97,0.31
 FOTOCÓPIA,0.0,0.0,-0.1,-1.74,0.0,0.0,0.68,2.52,-0.96,0.0,0.0,0.0,0.0,1.27,0.91,0.75,0.08
 ARTIGOS DE PAPELARIA,0.77,-2.84,-2.18,-1.22,1.94,0.64,1.98,2.68,0.47,1.07,-0.53,2.84,1.79,0.2,-0.11,0.22,0.27
 CURSOS DIVERSOS,-0.44,-0.15,-0.33,1.69,1.43,-0.5,-0.04,1.02,1.18,-0.62,1.68,0.89,0.98,-0.47,0.15,-0.25,0.52
 CURSO PREPARATÓRIO,0.0,-1.62,-2.83,0.0,0.58,-1.85,-1.4,0.0,0.83,0.0,3.36,0.0,0.0,0.0,-1.7,0.05,-0.43
 CURSO TÉCNICO,0.0,0.53,1.09,0.0,1.0,0.0,0.0,-0.13,0.0,0.0,0.0,1.94,0.0,-2.16,1.63,-0.96,0.61
 CURSO DE IDIOMA,-1.63,-1.29,0.29,1.83,0.75,0.62,0.28,3.59,0.57,0.86,0.79,0.68,0.0,0.01,0.0,-0.69,0.05
 CURSO DE INFORMÁTICA,0.0,1.99,3.67,3.08,4.94,0.0,0.0,1.74,2.32,-1.47,-0.03,1.77,5.83,0.0,0.76,0.0,2.73
 AUTOESCOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,-0.03
 ATIVIDADES FÍSICAS,1.03,1.63,-0.56,1.9,1.39,-0.22,0.98,0.35,2.55,-2.26,1.67,0.62,1.13,-0.74,-0.02,1.17,0.88
 COMUNICAÇÃO,0.05,-0.03,0.05,-0.05,0.03,-0.05,0.1,-0.04,0.11,0.0,0.03,0.05,-0.03,-0.05,0.08,0.04,0.03
 COMUNICAÇÃO,0.05,-0.03,0.05,-0.05,0.03,-0.05,0.1,-0.04,0.11,0.0,0.03,0.05,-0.03,-0.05,0.08,0.04,0.03
 COMUNICAÇÃO,0.05,-0.03,0.05,-0.05,0.03,-0.05,0.1,-0.04,0.11,0.0,0.03,0.05,-0.03,-0.05,0.08,0.04,0.03
 CORREIO,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,2.71
 TELEFONE FIXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE CELULAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,-0.36,-0.9,0.73,-0.76,1.33,-2.54,2.22,-0.6,2.1,0.13,0.93,-1.12,-1.09,-0.64,1.54,0.54,0.54
 TELEFONE COM INTERNET - PACOTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TV POR ASSINATURA COM INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
