"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - NOVEMBRO DE 2018",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 TÁXI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÔNIBUS INTERMUNICIPAL,0.0,0.0,0.0,0.82,0.01,0.0,-0.25,-0.12,-0.05,-0.31,0.29,0.84,0.01,0.0,1.25,0.0,0.05
 ÔNIBUS INTERESTADUAL,0.0,0.11,-0.24,0.41,-1.49,-2.68,-2.13,1.6,-0.53,1.64,-0.44,3.7,-0.22,0.0,-1.49,-2.55,-0.44
 PASSAGEM AÉREA,4.88,5.48,-2.07,2.62,3.32,8.65,-0.91,1.18,0.17,-2.86,-7.02,6.7,-6.46,10.85,-3.31,16.59,2.92
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE HIDROVIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE ESCOLAR,0.0,-0.85,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.21
 VEÍCULO PRÓPRIO,-0.88,-0.8,0.35,-0.51,0.06,-0.4,-0.31,0.31,-0.48,0.86,0.32,-0.14,0.04,0.68,-0.01,0.05,-0.05
 AUTOMÓVEL NOVO,-1.8,-2.08,0.57,0.17,-0.64,0.27,-2.05,0.76,-1.31,0.77,0.14,-0.47,1.76,-0.01,-0.34,0.12,-0.52
 EMPLACAMENTO E LICENÇA,0.39,0.63,0.4,0.38,0.42,0.49,0.31,0.45,0.41,0.33,0.44,0.4,0.43,0.34,0.38,0.41,0.43
 SEGURO VOLUNTÁRIO DE VEÍCULO,-1.57,-2.77,0.5,-0.73,-1.85,0.89,0.0,0.31,4.02,3.89,0.32,-4.25,14.68,0.0,-0.01,0.97,-0.7
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.07,-0.19,1.8,0.68,-0.4,-0.12,0.43,1.9,-0.51,-1.33,2.25,0.0,0.14,1.9,-0.21,-0.82,0.05
 ACESSÓRIOS E PEÇAS,-1.07,-0.27,1.44,-1.32,-2.85,-2.56,1.34,-2.38,-1.48,1.4,0.31,1.91,-0.37,1.22,-0.43,-0.34,-0.87
 PNEU,0.33,0.78,-1.98,1.04,-0.29,0.39,1.06,-0.17,-0.09,2.54,0.04,1.24,-0.73,-2.74,0.19,2.27,0.17
 CONSERTO DE AUTOMÓVEL,-0.03,0.06,0.58,-2.53,1.48,-0.67,0.52,0.95,-0.72,1.62,2.26,0.67,-1.75,2.37,1.55,2.07,0.72
 ESTACIONAMENTO,-1.55,-0.86,0.74,0.0,1.76,0.0,0.0,-2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06
 PEDÁGIO,-1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17
 LUBRIFICAÇÃO E LAVAGEM,0.0,0.0,0.0,-2.43,-1.82,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,1.07,-1.11,-2.05,0.0,-1.66
 AUTOMÓVEL USADO,-1.06,-0.23,-0.27,0.0,0.92,-3.51,-1.4,-0.23,0.1,0.28,-1.08,-1.53,-1.49,0.68,0.0,-1.99,-0.04
 PINTURA DE VEÍCULO,0.0,0.0,0.0,-2.79,-0.38,0.77,0.0,0.0,2.01,0.75,0.0,-0.82,0.0,0.0,0.0,0.89,-0.1
 ALUGUEL DE VEÍCULO,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65
 MOTOCICLETA,-2.26,-0.69,0.17,0.37,0.09,0.16,-0.01,-0.5,0.9,0.39,-1.1,0.0,-1.89,0.0,-1.04,-0.04,-0.17
 COMBUSTÍVEIS (VEÍCULOS),0.13,-2.42,-2.56,-3.19,-2.36,-4.89,-1.19,-1.77,-4.63,-2.46,-3.87,-2.31,-1.14,-4.95,-1.56,-2.15,-2.42
 GASOLINA,-1.06,-2.71,-2.82,-2.92,-3.72,-5.35,-1.31,-2.12,-4.23,-2.86,-4.26,-2.6,-1.48,-5.29,-1.73,-2.46,-3.07
 ETANOL,1.54,0.99,-0.34,-5.02,0.34,0.53,0.0,-0.79,-8.47,-0.86,-2.84,0.37,1.33,0.03,-0.61,-1.64,-0.52
 ÓLEO DIESEL,0.0,-0.68,-0.72,0.0,-0.07,0.0,0.2,0.78,-1.38,-2.2,-0.02,-0.67,-0.59,-0.52,-0.73,0.0,-0.58
 GÁS VEICULAR,7.34,0.0,0.0,2.42,3.77,0.0,0.0,0.0,-0.03,0.0,0.0,4.48,0.0,0.0,0.0,6.06,5.45
 SAÚDE E CUIDADOS PESSOAIS,-0.4,-0.82,-0.64,-0.81,-0.5,-1.72,-1.33,-1.88,-1.14,-0.39,-0.53,-1.07,-1.01,-0.62,-1.56,-1.03,-0.71
 PRODUTOS FARMACÊUTICOS E ÓTICOS,0.09,-0.2,0.17,-0.01,-0.19,-2.08,0.57,-0.27,-0.12,0.34,0.06,-0.04,-0.48,-0.18,-0.25,1.16,-0.07
 PRODUTOS FARMACÊUTICOS,0.07,-0.27,0.23,-0.08,-0.15,-2.25,0.54,-0.73,-0.15,0.39,0.17,-0.14,-0.57,-0.24,-0.32,1.1,-0.07
 ANTI-INFECCIOSO E ANTIBIÓTICO,1.18,0.42,0.44,-0.99,0.39,-2.79,-0.01,1.47,1.04,0.78,-0.42,-0.9,-0.78,-1.97,-1.37,0.67,0.29
 ANALGÉSICO E ANTITÉRMICO,-1.05,0.16,-0.23,-1.11,-0.21,-2.48,0.02,0.23,-0.22,-0.09,-0.13,-0.72,0.35,0.12,1.15,0.23,-0.28
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,1.23,-0.36,-1.19,-1.91,0.1,-1.98,-1.14,0.5,-0.54,1.36,-0.3,-0.52,0.61,0.58,1.22,1.3,0.0
 ANTIGRIPAL E ANTITUSSÍGENO,0.54,-0.65,0.2,0.13,1.94,-2.64,-0.44,-0.67,-0.2,1.72,1.48,-0.28,-0.76,-1.23,-2.21,0.69,0.55
 DERMATOLÓGICO,1.86,0.29,1.62,1.01,1.62,0.0,-0.48,0.03,0.59,1.02,-0.52,-1.33,-0.69,-0.01,-1.36,-0.31,0.97
 ANTIALÉRGICO E BRONCODILATADOR,0.68,1.03,-0.23,-0.21,0.53,-2.43,0.45,-1.09,0.17,-0.15,1.16,-0.12,-0.39,1.75,-0.42,0.81,0.24
 GASTROPROTETOR,1.81,-0.08,0.16,0.79,0.13,-2.74,0.95,-1.84,0.58,1.05,0.31,-0.18,-0.87,0.11,-0.18,0.2,0.21
 VITAMINA E FORTIFICANTE,1.02,-0.35,0.55,0.57,-1.93,0.11,0.64,-0.42,0.29,-0.39,0.84,0.16,0.66,-0.59,-1.22,0.44,-0.27
 HORMÔNIO,-1.13,-0.74,0.12,3.9,-1.85,-3.31,0.86,-1.58,3.74,-0.63,1.09,-1.03,-0.31,-0.24,-0.57,5.38,-0.65
 PSICOTRÓPICO E ANOREXÍGENO,2.13,-0.51,0.33,-0.63,-0.49,-1.98,2.66,-2.08,-2.36,-0.37,0.49,-0.8,-1.12,-0.24,-0.95,0.61,-0.08
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,-1.82,-0.62,0.81,-0.74,0.18,-1.77,2.87,-1.5,-1.76,0.9,-0.64,1.75,-2.08,-0.24,-0.51,1.31,-0.27
 OFTALMOLÓGICO,0.57,0.08,0.17,0.77,0.34,0.0,1.96,-0.67,0.48,0.44,0.64,-1.52,-0.27,-0.24,-0.85,0.0,0.33
 PRODUTOS ÓTICOS,0.49,0.69,-1.08,0.54,-0.83,1.41,0.97,2.42,0.25,-0.49,-1.49,1.6,0.72,0.47,0.4,2.17,0.03
 ARMAÇÃO DE ÓCULOS,0.0,-1.48,0.0,0.0,-0.8,0.0,0.0,2.89,2.32,1.28,0.0,0.0,0.0,0.0,0.0,-1.66,-0.1
 ÓCULOS SEM GRAU,1.12,-0.77,-2.15,-0.37,-2.19,0.0,-0.65,2.35,-2.39,-2.16,-2.11,2.16,1.85,1.45,2.99,0.0,-1.05
 LENTES DE ÓCULOS E DE CONTATO,0.04,2.01,-0.45,1.44,0.01,1.41,2.22,2.29,1.21,-0.26,-0.75,1.34,0.24,-0.01,-0.19,3.33,0.7
 SERVIÇOS DE SAÚDE,0.76,0.59,0.78,0.61,0.71,0.52,0.73,0.63,0.78,0.07,0.5,0.64,0.89,0.71,0.98,0.56,0.66
 SERVIÇOS MÉDICOS E DENTÁRIOS,0.73,0.11,0.76,-0.24,0.33,-0.07,0.76,0.51,0.61,0.14,0.13,0.11,1.32,0.71,0.93,-0.15,0.41
 MÉDICO,0.51,0.0,1.34,-0.29,0.0,0.04,1.1,0.97,0.59,-0.33,0.12,0.0,1.55,0.0,0.63,0.0,0.44
 DENTISTA,1.35,0.69,0.09,-0.26,0.36,-0.26,0.25,0.33,0.64,0.22,0.0,0.4,1.29,1.07,2.16,-0.5,0.39
 APARELHO ORTODÔNTICO,0.0,-0.28,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.25
 ARTIGOS ORTOPÉDICOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.97
 FISIOTERAPEUTA,0.45,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
 PSICÓLOGO,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
 SERVIÇOS LABORATORIAIS E HOSPITALARES,0.11,0.26,0.72,0.14,0.65,0.12,0.13,-0.7,1.35,-1.78,0.24,0.75,0.76,-0.11,2.15,0.13,0.22
 EXAME DE LABORATÓRIO,0.4,0.02,-0.02,0.02,0.0,0.2,0.0,0.61,0.0,0.42,0.69,1.2,0.43,-0.19,0.32,0.46,0.22
 HOSPITALIZAÇÃO E CIRURGIA,0.04,0.43,1.13,0.0,0.77,0.0,0.36,-3.48,1.5,-2.4,0.0,0.11,0.0,0.0,4.72,0.0,0.18
 EXAME DE IMAGEM,0.02,-0.23,0.63,0.37,-0.19,0.0,0.19,0.1,2.1,0.41,0.0,1.87,2.09,0.0,0.0,0.02,0.4
 PLANO DE SAÚDE,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.74,0.8,0.8,0.8,0.8,0.8,0.72,0.8,0.8
 PLANO DE SAÚDE,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.74,0.8,0.8,0.8,0.8,0.8,0.72,0.8,0.8
 CUIDADOS PESSOAIS,-4.91,-4.33,-4.78,-4.6,-4.74,-5.13,-4.61,-6.19,-5.54,-2.44,-3.28,-5.91,-5.47,-2.38,-5.81,-5.44,-4.65
 HIGIENE PESSOAL,-4.91,-4.33,-4.78,-4.6,-4.74,-5.13,-4.61,-6.19,-5.54,-2.44,-3.28,-5.91,-5.47,-2.38,-5.81,-5.44,-4.65
 PRODUTO PARA CABELO,-2.96,0.82,1.32,-2.1,0.68,0.31,0.26,-0.64,0.84,0.38,0.11,-0.71,-1.74,0.48,0.77,0.83,0.11
 FRALDA DESCARTÁVEL,0.0,-0.27,0.32,0.64,0.0,-1.57,1.82,0.0,3.84,2.12,1.51,0.0,0.87,0.69,-0.59,-0.29,0.84
 PRODUTO PARA BARBA,0.0,0.69,0.0,0.0,0.0,0.0,-1.46,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,-0.12
 PRODUTO PARA PELE,-9.21,-10.77,-8.05,-9.57,-11.97,-10.64,-10.54,-9.71,-11.13,-7.8,-9.68,-13.05,-11.64,-10.77,-16.21,-11.19,-10.29
 PRODUTO PARA HIGIENE BUCAL,0.55,0.96,1.68,0.93,0.15,0.01,-0.48,0.75,2.78,-0.83,0.22,0.66,-1.66,1.5,4.11,1.47,0.58
 PRODUTO PARA UNHA,-2.09,-0.86,3.44,3.93,-1.6,0.0,-4.56,-1.91,3.24,0.0,1.43,0.0,-2.5,1.59,-0.47,0.0,-0.37
 PERFUME,-8.11,-9.06,-10.96,-7.14,-7.08,-8.82,-6.93,-9.86,-11.67,-3.78,-4.89,-9.1,-9.71,-3.78,-8.14,-9.52,-8.02
 DESODORANTE,-1.48,-1.63,-1.22,-0.32,-5.94,-1.4,-2.52,-0.47,-1.09,-0.49,-0.33,-0.45,-0.02,-0.85,-0.07,-2.0,-2.39
 ABSORVENTE HIGIÊNICO,0.0,0.0,0.0,-0.66,0.0,0.0,1.43,1.04,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.25,0.71
 SABONETE,-1.39,1.4,-1.11,-2.66,-2.18,0.12,0.13,-0.71,1.66,-0.64,-0.03,0.04,0.87,1.7,1.85,1.64,-0.83
 PAPEL HIGIÊNICO,-0.73,-1.22,-0.52,0.38,0.47,-0.67,2.12,0.18,0.8,1.3,0.02,1.22,1.25,-0.76,-3.79,0.07,0.1
 ARTIGOS DE MAQUIAGEM,-3.13,-11.01,-4.04,-6.73,-6.14,-1.95,-6.12,-6.64,-1.72,-0.41,-2.28,-8.99,-11.59,-3.84,-5.39,-5.38,-5.07
 DESPESAS PESSOAIS,0.65,0.33,0.2,0.57,0.32,0.24,0.53,-0.01,0.25,0.88,-0.3,0.21,0.23,0.45,0.22,0.28,0.36
 SERVIÇOS PESSOAIS,0.8,0.64,0.2,0.39,0.24,0.23,0.71,-0.08,0.23,0.91,-0.43,0.07,0.18,0.6,0.16,0.22,0.36
 SERVIÇOS PESSOAIS,0.8,0.64,0.2,0.39,0.24,0.23,0.71,-0.08,0.23,0.91,-0.43,0.07,0.18,0.6,0.16,0.22,0.36
 COSTUREIRA,0.0,0.0,1.23,-0.99,0.0,0.0,1.2,-0.75,1.01,-0.38,0.0,0.0,0.0,-0.77,-1.31,3.48,0.43
 MANICURE,0.13,0.4,-2.15,0.0,0.18,-0.23,-0.81,0.0,-1.53,1.13,0.4,-1.95,-0.84,0.0,4.03,1.32,-0.22
 CABELEIREIRO,3.21,1.98,0.39,0.81,0.66,-0.29,2.35,-1.22,0.49,3.07,-3.03,-0.14,0.36,2.12,-1.85,-0.69,0.92
 EMPREGADO DOMÉSTICO,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
 DEPILAÇÃO,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.07,0.0,0.0,0.0,-0.52
 DESPACHANTE,0.0,1.13,3.61,0.0,-3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.35
 SERVIÇO BANCÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CONSELHO DE CLASSE,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.06,0.0,0.0,0.0,0.09
" RECREAÇÃO, FUMO E FOTOGRAFIA",0.4,-0.1,0.2,0.94,0.45,0.25,0.21,0.11,0.29,0.86,-0.01,0.5,0.35,0.21,0.39,0.4,0.37
 RECREAÇÃO,0.5,-0.09,0.31,1.27,0.73,0.33,0.32,0.19,0.32,1.12,0.12,0.64,0.46,0.3,0.6,0.55,0.55
 CINEMA,0.7,0.32,1.74,0.31,0.87,-1.31,0.71,0.0,0.0,2.01,0.03,2.93,1.72,0.0,-0.93,0.69,0.77
 CD E DVD,0.0,0.0,-0.21,1.52,1.08,-1.18,0.32,-0.05,-2.63,1.12,0.0,0.0,0.46,0.3,0.6,0.3,0.35
 INGRESSO PARA JOGO,0.0,0.0,0.0,0.0,0.0,0.0,-0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34
 CLUBE,-1.03,0.69,0.89,0.0,-0.23,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.3,0.0,0.0,0.0,0.19
 INSTRUMENTO MUSICAL,-0.07,1.23,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.76,0.0,0.0,0.0,1.06
 TRATAMENTO DE ANIMAIS,-0.62,0.32,1.09,2.56,0.28,-1.29,2.29,2.02,0.53,-0.69,0.89,0.09,-0.24,0.0,0.0,0.58,0.27
 BICICLETA,-0.35,0.0,-2.5,-2.22,1.2,2.7,0.27,0.46,0.74,1.08,2.26,-0.67,0.17,0.3,-2.17,2.92,0.23
 ALIMENTO PARA ANIMAIS,-2.04,0.03,-0.06,-0.01,0.11,1.16,0.04,1.55,1.24,-0.03,-1.02,0.89,2.81,0.92,0.43,3.03,-0.07
 BRINQUEDO,1.0,0.83,0.53,2.08,0.33,0.81,1.08,-0.94,0.71,0.21,0.13,-0.75,1.09,0.66,2.75,0.08,0.56
 LOCAÇÃO DE DVD,0.0,-0.09,0.31,1.27,0.24,0.33,0.32,0.19,0.32,1.12,0.12,0.64,0.0,0.0,0.6,0.55,0.31
 BOATE E DANCETERIA,1.7,-1.97,-1.62,2.19,-0.89,-1.6,-0.21,0.0,0.0,0.0,0.0,-0.2,-0.19,-0.18,-0.17,0.0,-0.6
 JOGOS DE AZAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 MOTEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.36
 HOTEL,-0.41,0.7,1.9,2.32,3.84,1.45,-0.72,-1.07,0.81,1.16,-0.75,-0.8,-2.3,-0.07,1.89,0.81,1.87
 EXCURSÃO,2.08,-0.73,0.1,-1.61,3.56,0.91,1.4,1.23,0.0,4.34,0.58,3.15,1.9,0.0,0.0,0.0,1.87
 FUMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CIGARRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 FOTOGRAFIA E FILMAGEM,0.72,-1.94,-1.1,-1.23,-2.35,-1.12,-2.17,-0.72,1.62,-1.92,-1.64,0.45,-0.04,-1.42,-0.76,0.16,-1.24
 MÁQUINA FOTOGRÁFICA,1.29,-3.42,-2.52,-2.36,-2.35,-2.26,-2.17,-0.25,1.89,-1.85,-1.34,0.37,-0.09,-1.42,-1.75,0.16,-1.84
 REVELAÇÃO E CÓPIA,0.26,0.0,0.0,-0.34,0.0,-0.76,0.0,-1.48,1.49,-1.99,-1.79,0.57,0.0,0.0,0.0,0.0,-0.22
 EDUCAÇÃO,0.12,0.13,0.17,-0.09,0.01,0.07,-0.25,-0.01,-0.18,0.09,0.1,0.16,0.08,0.11,0.13,0.07,0.04
" CURSOS, LEITURA E PAPELARIA",0.12,0.13,0.17,-0.09,0.01,0.07,-0.25,-0.01,-0.18,0.09,0.1,0.16,0.08,0.11,0.13,0.07,0.04
 CURSOS REGULARES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CRECHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 EDUCAÇÃO INFANTIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO FUNDAMENTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO MÉDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO SUPERIOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PÓS-GRADUAÇÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LEITURA,0.36,0.19,-0.01,0.21,-0.02,-0.05,-0.53,0.05,0.24,0.07,0.13,0.03,0.26,0.68,-0.11,0.05,0.1
 JORNAL DIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ASSINATURA DE JORNAL,2.24,0.56,0.5,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0
 REVISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LIVRO,0.71,0.28,-0.36,0.1,-0.1,-0.18,-1.87,0.1,0.48,0.51,0.46,0.02,0.69,1.53,-0.28,0.08,0.1
 PAPELARIA,1.02,1.38,1.83,-1.55,0.14,0.94,-2.04,-0.14,-2.35,0.91,0.89,1.88,0.52,0.65,1.41,1.36,0.4
 CADERNO,0.97,-1.47,2.17,2.59,0.47,1.83,-3.21,0.98,-2.81,3.51,1.94,1.67,1.27,0.85,1.19,1.91,0.52
 FOTOCÓPIA,0.0,0.0,-1.84,-3.83,0.0,0.0,2.06,-1.39,0.57,0.0,0.0,0.0,0.0,-2.35,-0.3,-0.52,-0.98
 ARTIGOS DE PAPELARIA,1.05,3.74,2.43,-2.64,-0.08,0.59,-2.03,0.11,-3.33,-0.56,0.45,2.05,-0.37,2.58,2.59,2.54,0.5
 CURSOS DIVERSOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO PREPARATÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO TÉCNICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE IDIOMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE INFORMÁTICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 AUTOESCOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01
 ATIVIDADES FÍSICAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 COMUNICAÇÃO,-0.02,0.02,-0.15,-0.1,-0.16,0.0,0.01,-0.09,-0.07,-0.01,0.14,0.0,0.03,0.04,-0.11,-0.05,-0.07
 COMUNICAÇÃO,-0.02,0.02,-0.15,-0.1,-0.16,0.0,0.01,-0.09,-0.07,-0.01,0.14,0.0,0.03,0.04,-0.11,-0.05,-0.07
 COMUNICAÇÃO,-0.02,0.02,-0.15,-0.1,-0.16,0.0,0.01,-0.09,-0.07,-0.01,0.14,0.0,0.03,0.04,-0.11,-0.05,-0.07
 CORREIO,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.42
 TELEFONE FIXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE PÚBLICO,0.0,0.0,0.0,0.0,-2.69,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,-0.86
 TELEFONE CELULAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,-1.14,0.76,-2.3,-1.33,-2.62,0.1,0.23,-1.34,-1.38,-0.39,-0.47,-2.0,0.84,0.57,-2.19,-0.77,-1.44
 TELEFONE COM INTERNET - PACOTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TV POR ASSINATURA COM INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
