"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - SETEMBRO DE 2018",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 TREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÔNIBUS INTERMUNICIPAL,0.0,-0.03,-1.1,0.02,-0.14,0.0,-0.45,0.12,-0.39,0.0,-0.27,-0.09,-0.43,0.02,0.0,0.0,-0.23
 ÔNIBUS INTERESTADUAL,-0.32,0.28,0.14,-0.1,0.61,-0.61,1.45,-2.88,-0.49,0.93,-1.5,-0.97,0.58,0.25,0.0,0.65,0.1
 PASSAGEM AÉREA,19.8,19.94,18.57,26.42,8.18,22.48,20.96,0.46,10.8,28.36,34.4,15.42,19.97,12.9,17.72,11.5,16.81
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE HIDROVIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE ESCOLAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,-3.23,0.0,0.0,0.0,0.0,0.09
 VEÍCULO PRÓPRIO,0.72,-0.07,0.99,-0.47,0.02,0.53,0.29,0.66,0.53,-0.1,-0.54,0.57,-0.58,0.74,1.58,0.32,0.22
 AUTOMÓVEL NOVO,1.13,-1.64,0.2,-1.26,0.66,0.89,0.28,-0.4,0.13,-1.4,-0.43,-0.49,-1.58,2.35,2.08,0.3,0.03
 EMPLACAMENTO E LICENÇA,0.4,0.63,0.39,0.38,0.42,0.5,0.31,0.45,0.41,0.33,0.44,0.41,0.42,0.34,0.38,0.41,0.42
 SEGURO VOLUNTÁRIO DE VEÍCULO,4.21,-1.8,-0.23,2.06,-3.75,-1.04,0.0,0.66,5.46,-3.15,-0.54,5.42,-0.3,0.0,1.58,0.68,-1.17
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,-0.54,1.11,1.44,0.59,0.05,0.14,-0.07,1.41,1.2,-0.85,0.25,0.0,1.0,1.18,0.65,-0.63,0.28
 ACESSÓRIOS E PEÇAS,-0.79,0.11,1.49,-0.98,-0.33,0.3,1.11,0.64,1.79,0.03,-1.71,1.42,0.1,0.63,0.25,-0.53,-0.01
 PNEU,-1.07,-1.7,1.13,1.54,0.96,-0.09,1.98,0.11,-2.27,-0.44,1.43,1.99,-0.51,0.89,-0.7,-0.7,0.05
 CONSERTO DE AUTOMÓVEL,1.06,3.29,2.36,-0.4,0.94,3.23,0.35,1.34,1.62,0.31,-1.19,1.54,0.28,-1.1,0.1,0.17,1.19
 ESTACIONAMENTO,-0.16,-0.38,-0.74,0.0,0.85,0.0,0.0,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
 PEDÁGIO,0.95,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
 LUBRIFICAÇÃO E LAVAGEM,0.0,0.0,0.0,2.76,-3.68,0.0,0.0,0.0,0.0,-1.41,0.0,0.0,0.53,-2.63,2.06,0.0,-2.09
 AUTOMÓVEL USADO,-2.01,-1.07,1.04,0.0,-2.46,-3.94,1.55,1.63,0.24,1.94,-1.54,2.71,-2.21,0.74,0.0,0.58,-0.53
 PINTURA DE VEÍCULO,0.0,0.0,0.0,-0.19,0.18,1.65,0.0,0.0,-0.75,-2.09,0.0,2.32,0.0,0.0,0.0,0.1,-0.1
 ALUGUEL DE VEÍCULO,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82
 MOTOCICLETA,1.34,-0.1,1.05,-0.2,-1.27,0.58,-0.61,1.3,0.33,-0.43,0.63,-0.23,0.24,1.13,3.45,0.63,0.1
 COMBUSTÍVEIS (VEÍCULOS),2.08,3.55,3.53,2.15,5.16,7.84,4.56,3.65,2.5,5.38,2.84,4.3,5.19,4.01,3.81,5.36,4.18
 GASOLINA,2.23,3.68,3.29,3.07,4.5,7.99,4.47,4.06,2.28,4.99,2.62,4.36,5.2,4.02,4.08,5.7,3.94
 ETANOL,1.82,1.12,5.31,-1.38,7.2,6.0,0.0,-1.07,0.65,6.6,3.22,0.87,3.43,0.57,0.56,-2.92,5.42
 ÓLEO DIESEL,0.0,6.29,6.07,0.0,7.2,0.0,5.74,7.2,8.73,8.22,5.64,8.02,6.3,6.11,7.57,0.0,6.91
 GÁS VEICULAR,1.25,0.0,0.0,-0.27,-1.02,0.0,0.0,0.0,7.73,0.0,0.0,5.83,0.0,0.0,0.0,1.5,0.85
 SAÚDE E CUIDADOS PESSOAIS,0.56,0.2,0.16,0.37,0.31,0.8,0.1,-0.13,0.16,0.14,0.58,-0.02,0.06,0.09,-0.07,-0.65,0.28
 PRODUTOS FARMACÊUTICOS E ÓTICOS,0.05,0.01,0.38,0.06,-0.22,0.74,-0.41,-0.16,-0.1,0.45,0.86,-0.31,-0.89,-0.03,-1.64,-1.63,-0.01
 PRODUTOS FARMACÊUTICOS,0.03,0.05,0.41,0.0,-0.2,0.75,-0.38,0.22,-0.08,0.45,0.79,-0.35,-0.93,-0.14,-1.83,-1.75,0.0
 ANTI-INFECCIOSO E ANTIBIÓTICO,0.25,0.7,-1.28,-0.82,1.35,0.15,-1.14,0.91,0.66,0.72,1.87,0.63,-1.01,0.11,-1.04,-1.04,0.37
 ANALGÉSICO E ANTITÉRMICO,-1.85,0.16,-0.13,-1.16,-1.68,1.03,-0.25,-0.22,0.07,0.61,1.86,-0.49,-0.48,-0.44,-0.2,-2.05,-0.56
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,2.44,0.62,0.29,-0.63,0.17,1.81,-2.02,1.22,0.53,-0.35,0.93,-1.11,-0.76,0.42,0.13,-0.55,0.37
 ANTIGRIPAL E ANTITUSSÍGENO,-1.61,-0.47,-0.43,0.42,-0.34,3.45,0.44,0.55,-0.48,0.83,0.57,0.57,1.39,0.42,0.2,-2.78,-0.05
 DERMATOLÓGICO,-0.4,0.56,1.72,2.88,-0.44,0.0,-0.57,-0.39,-0.39,-0.34,0.96,-1.55,-2.22,-0.7,-0.1,-0.84,0.15
 ANTIALÉRGICO E BRONCODILATADOR,-0.14,-0.44,-0.14,-0.18,-0.42,0.83,1.24,0.55,0.05,-0.48,1.02,-0.75,-0.63,-0.89,-0.77,-1.55,-0.16
 GASTROPROTETOR,1.16,-0.1,-0.32,-0.83,-1.75,0.46,-0.42,0.08,-0.05,0.3,1.07,-0.25,-0.24,0.29,-0.12,-1.89,-0.38
 VITAMINA E FORTIFICANTE,0.53,0.79,-0.81,0.33,-0.49,0.26,-0.38,0.2,-0.33,-0.79,0.52,-0.66,-0.45,-1.13,0.19,-1.31,-0.18
 HORMÔNIO,-1.27,0.48,1.44,-0.81,0.63,0.82,-0.27,0.39,-0.26,0.86,0.14,-1.17,-1.86,-0.14,-3.98,-2.48,0.12
 PSICOTRÓPICO E ANOREXÍGENO,-0.91,0.26,0.18,0.34,0.87,0.07,-1.15,0.62,0.12,0.71,1.21,-0.77,-0.04,-0.14,-4.58,-2.29,0.18
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,1.15,-0.67,1.8,0.55,-0.39,0.15,0.24,-0.43,-0.76,1.0,-0.24,0.64,-1.87,-0.14,-5.55,-1.45,0.15
 OFTALMOLÓGICO,0.93,0.05,0.26,0.28,-1.42,0.0,0.12,-0.56,0.05,0.07,0.14,-1.05,-1.24,-0.14,-3.56,0.0,-0.33
 PRODUTOS ÓTICOS,0.57,-0.52,-0.26,0.47,-0.4,0.57,-0.77,-2.31,-0.22,0.43,1.81,0.25,-0.38,1.31,0.44,0.66,-0.16
 ARMAÇÃO DE ÓCULOS,0.0,0.83,0.0,0.0,0.57,0.0,0.0,-0.75,1.83,-0.17,0.0,0.0,0.0,0.0,0.0,-2.55,0.52
 ÓCULOS SEM GRAU,1.96,-1.97,-0.4,1.27,-2.03,0.0,-0.5,-1.84,0.13,1.22,2.44,-0.94,-3.15,2.31,-2.83,0.0,-0.26
 LENTES DE ÓCULOS E DE CONTATO,-0.45,-0.18,-0.17,-0.3,-0.18,0.57,-0.97,-2.88,-1.26,0.23,1.05,0.82,0.9,0.82,1.22,1.65,-0.3
 SERVIÇOS DE SAÚDE,0.69,0.6,0.42,0.77,0.71,0.5,0.64,0.81,0.68,-0.1,0.43,0.77,0.93,0.66,0.59,0.54,0.61
 SERVIÇOS MÉDICOS E DENTÁRIOS,0.14,-0.05,0.09,0.79,0.55,-0.05,0.26,0.85,0.69,-0.97,0.02,0.88,1.13,0.47,0.55,0.08,0.23
 MÉDICO,-1.27,0.0,-0.4,0.5,0.5,-0.16,0.44,1.2,0.7,-1.8,-0.37,0.57,1.41,1.16,0.73,0.34,-0.13
 DENTISTA,1.69,-0.55,0.61,1.46,0.33,0.12,0.0,0.78,0.68,-0.81,0.42,1.66,1.06,0.12,-0.2,-0.5,0.41
 APARELHO ORTODÔNTICO,0.0,0.43,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.24,0.0,0.0,0.0,0.19
 ARTIGOS ORTOPÉDICOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13
 FISIOTERAPEUTA,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08
 PSICÓLOGO,0.52,0.0,0.96,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76
 SERVIÇOS LABORATORIAIS E HOSPITALARES,-0.02,0.49,-0.52,0.04,0.13,-0.14,0.1,0.73,0.27,-1.0,0.0,0.29,1.32,0.0,0.03,-0.26,-0.06
 EXAME DE LABORATÓRIO,0.32,2.54,-1.62,0.69,0.0,0.06,0.06,0.47,-0.54,0.53,0.0,1.24,0.04,0.0,-0.08,-0.95,0.08
 HOSPITALIZAÇÃO E CIRURGIA,0.17,0.0,-0.21,0.0,0.03,-0.45,0.0,1.68,0.92,-1.34,0.0,0.0,1.22,0.0,-0.03,0.0,-0.17
 EXAME DE IMAGEM,-0.75,0.36,0.22,-0.54,0.81,0.0,0.32,0.3,-0.5,0.01,0.0,0.31,2.14,0.0,0.19,0.02,0.22
 PLANO DE SAÚDE,0.82,0.8,0.81,0.81,0.81,0.83,0.82,0.81,0.76,0.82,0.81,0.81,0.81,0.8,0.73,0.81,0.81
 PLANO DE SAÚDE,0.82,0.8,0.81,0.81,0.81,0.83,0.82,0.81,0.76,0.82,0.81,0.81,0.81,0.8,0.73,0.81,0.81
 CUIDADOS PESSOAIS,1.03,-0.23,-0.69,-0.06,-0.18,1.39,0.11,-1.12,-0.32,0.11,0.43,-1.1,-0.51,-0.4,1.01,-1.21,-0.06
 HIGIENE PESSOAL,1.03,-0.23,-0.69,-0.06,-0.18,1.39,0.11,-1.12,-0.32,0.11,0.43,-1.1,-0.51,-0.4,1.01,-1.21,-0.06
 PRODUTO PARA CABELO,-0.48,-1.62,0.56,2.36,1.58,2.19,2.22,2.6,1.11,-0.85,0.92,0.33,-1.95,1.47,1.71,0.82,0.74
 FRALDA DESCARTÁVEL,0.0,-2.0,1.9,0.83,0.0,2.33,-0.23,0.0,-0.23,0.41,0.85,0.0,-0.71,0.03,-1.34,2.02,0.3
 PRODUTO PARA BARBA,0.0,0.11,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,-0.34,0.0,0.0,0.0,0.0,0.19
 PRODUTO PARA PELE,2.27,0.95,-0.06,1.17,0.08,2.88,0.78,0.19,-0.6,-0.56,1.47,-0.44,-1.03,2.5,0.49,1.71,0.47
 PRODUTO PARA HIGIENE BUCAL,-0.02,-2.35,-0.03,0.15,3.96,2.13,-2.34,1.4,-0.97,1.57,0.75,-0.2,1.46,1.46,-0.41,1.99,0.99
 PRODUTO PARA UNHA,0.47,-2.96,-3.65,0.46,-1.58,0.0,1.51,2.11,4.7,0.0,-1.28,0.0,1.79,0.34,1.7,0.0,-0.81
 PERFUME,0.82,-0.57,-2.85,-1.35,-2.26,-1.18,-0.2,-3.08,-2.17,-1.17,-0.15,-2.89,-2.41,-2.37,1.37,-3.56,-1.46
 DESODORANTE,-0.32,1.34,-1.31,1.29,0.94,1.24,-0.43,1.08,0.82,-0.82,0.64,1.16,0.31,0.73,-0.13,2.19,0.34
 ABSORVENTE HIGIÊNICO,0.0,0.0,0.0,3.89,0.0,0.0,-1.47,1.8,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0.75,1.01
 SABONETE,2.25,2.95,0.13,1.97,0.03,1.11,0.69,-0.08,-0.6,2.11,0.6,1.34,1.91,1.85,0.68,0.38,0.88
 PAPEL HIGIÊNICO,2.88,-0.25,0.02,-0.35,0.53,3.14,0.0,0.05,1.3,1.88,-0.52,0.39,3.89,-0.28,2.64,0.93,0.92
 ARTIGOS DE MAQUIAGEM,1.1,4.93,7.96,-1.49,2.91,6.98,0.1,-3.13,7.86,4.06,1.55,-2.33,1.82,0.0,-0.68,0.44,3.05
 DESPESAS PESSOAIS,0.24,0.28,0.3,0.42,0.63,0.05,-0.02,0.34,0.34,0.21,0.41,0.01,0.11,0.3,0.2,0.05,0.38
 SERVIÇOS PESSOAIS,0.4,0.32,0.54,0.65,0.63,0.23,-0.12,0.36,0.33,-0.34,0.65,0.07,0.36,0.39,0.25,0.05,0.42
 SERVIÇOS PESSOAIS,0.4,0.32,0.54,0.65,0.63,0.23,-0.12,0.36,0.33,-0.34,0.65,0.07,0.36,0.39,0.25,0.05,0.42
 COSTUREIRA,0.0,0.0,-0.06,-0.86,0.0,0.0,1.05,-1.19,-0.56,1.59,0.0,0.0,0.0,3.04,-2.96,0.31,-0.03
 MANICURE,-0.12,0.0,0.0,-0.01,2.24,0.69,0.0,0.95,-0.15,-0.4,0.99,1.1,0.69,2.06,-0.39,1.14,0.72
 CABELEIREIRO,0.31,-0.01,1.24,1.71,1.57,-0.85,-1.87,0.17,0.11,-3.11,0.95,-1.69,-0.93,-1.16,0.16,-1.31,0.4
 EMPREGADO DOMÉSTICO,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
 DEPILAÇÃO,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41,0.0,0.0,0.0,1.38
 DESPACHANTE,0.0,-0.66,-0.33,0.0,-3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.55
 SERVIÇO BANCÁRIO,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
 CONSELHO DE CLASSE,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.06,0.0,0.0,0.0,0.09
" RECREAÇÃO, FUMO E FOTOGRAFIA",-0.02,0.22,-0.17,-0.06,0.64,-0.41,0.17,0.31,0.36,0.9,-0.16,-0.11,-0.61,0.16,0.08,0.06,0.3
 RECREAÇÃO,-0.06,-0.28,-0.33,-0.16,0.35,-0.54,0.14,0.38,0.4,0.85,-0.47,-0.21,-0.81,0.17,0.03,-0.03,0.11
 CINEMA,-0.17,-0.72,0.29,0.0,1.42,-0.44,0.0,0.0,0.05,0.58,-0.53,-2.08,0.0,0.0,1.87,0.02,0.48
 CD E DVD,0.0,0.0,0.04,1.24,-1.06,-1.11,0.14,0.33,0.7,0.85,0.0,0.0,-0.81,0.17,0.03,1.3,-0.01
 INGRESSO PARA JOGO,0.0,0.0,0.0,-2.03,0.0,0.0,-0.85,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45
 CLUBE,0.0,0.53,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
 INSTRUMENTO MUSICAL,0.27,-2.3,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,-1.64,-0.6,0.0,0.0,0.0,0.24
 TRATAMENTO DE ANIMAIS,0.89,1.22,-0.29,-0.48,1.06,-1.55,0.17,-0.05,0.72,-0.71,0.54,-0.44,0.98,0.0,0.0,0.85,0.59
 BICICLETA,-0.41,0.0,1.44,1.25,-2.5,0.8,0.64,1.01,1.94,1.77,1.88,1.81,-0.05,0.31,1.2,-1.43,0.09
 ALIMENTO PARA ANIMAIS,1.82,-1.08,-1.85,0.01,-0.23,-0.57,0.67,2.38,1.43,4.32,0.12,-1.1,-4.65,0.56,1.67,-0.57,0.27
 BRINQUEDO,2.51,-0.47,-1.68,-2.13,1.02,0.45,0.98,0.75,0.97,0.6,-2.15,-1.05,-2.15,-0.27,-0.95,-0.67,0.33
 LOCAÇÃO DE DVD,-0.94,-0.28,-0.33,-0.16,1.04,-0.54,0.14,0.38,0.4,0.85,-0.47,-0.21,0.0,0.0,0.03,-0.03,0.13
 BOATE E DANCETERIA,-1.68,0.13,-1.11,1.16,0.27,0.0,-0.65,-2.88,0.0,-2.9,0.0,-0.64,-0.63,-0.62,-0.61,0.0,-0.35
 JOGOS DE AZAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 MOTEL,0.0,0.0,0.0,0.0,0.0,0.0,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,0.0,-0.59
 HOTEL,1.48,0.05,0.45,-0.06,0.15,-2.22,-1.12,1.8,-0.46,0.75,-0.67,1.29,1.33,0.73,-0.78,1.96,0.22
 EXCURSÃO,-1.67,-1.4,0.1,-0.62,-0.98,0.29,-0.07,0.97,0.0,2.35,-2.13,0.46,1.97,0.0,0.0,0.0,-0.51
 FUMO,0.0,1.16,0.0,0.0,1.04,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.61
 CIGARRO,0.0,1.16,0.0,0.0,1.04,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.61
 FOTOGRAFIA E FILMAGEM,1.75,3.43,2.87,2.63,4.8,0.42,3.82,2.9,1.89,1.16,2.71,3.18,1.44,5.79,1.72,5.99,3.18
 MÁQUINA FOTOGRÁFICA,2.53,4.28,4.15,5.46,4.8,1.75,3.82,4.73,5.66,4.94,4.09,5.09,3.22,5.79,3.25,5.99,4.5
 REVELAÇÃO E CÓPIA,1.16,2.35,1.9,0.6,0.0,0.0,0.0,0.0,0.0,-2.26,2.07,0.85,0.0,0.0,0.61,0.0,0.99
 EDUCAÇÃO,0.14,0.31,0.2,0.19,0.42,0.17,0.13,0.24,0.0,0.07,0.28,0.03,0.33,0.05,0.02,-0.08,0.24
" CURSOS, LEITURA E PAPELARIA",0.14,0.31,0.2,0.19,0.42,0.17,0.13,0.24,0.0,0.07,0.28,0.03,0.33,0.05,0.02,-0.08,0.24
 CURSOS REGULARES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CRECHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 EDUCAÇÃO INFANTIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO FUNDAMENTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO MÉDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO SUPERIOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PÓS-GRADUAÇÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LEITURA,1.11,1.33,1.35,0.51,3.48,1.29,0.46,0.77,0.79,1.68,1.06,0.69,1.11,0.35,0.6,0.59,1.73
 JORNAL DIÁRIO,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42
 ASSINATURA DE JORNAL,1.7,0.56,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.7
 REVISTA,2.8,2.8,2.8,1.47,2.8,2.8,1.47,1.47,1.47,2.8,2.8,2.8,2.8,1.47,1.47,1.47,2.54
 LIVRO,-0.34,0.08,0.26,-0.02,0.14,-0.06,-0.46,0.0,0.12,0.04,0.1,-0.48,-1.58,-1.0,0.07,0.1,-0.02
 PAPELARIA,0.11,1.76,1.57,0.8,2.86,0.09,0.18,0.81,-1.22,-0.95,1.33,-0.19,1.49,0.19,0.9,-1.37,1.07
 CADERNO,1.08,3.31,-0.48,-1.9,6.03,-0.9,-0.78,-2.13,-3.22,-3.13,1.72,0.84,3.3,0.08,-0.42,-1.72,1.41
 FOTOCÓPIA,0.0,0.0,-0.5,1.26,0.0,0.0,-3.61,2.1,-1.07,0.0,0.0,0.0,0.0,0.0,-0.49,-1.14,-0.34
 ARTIGOS DE PAPELARIA,-0.67,0.47,3.23,2.15,0.79,0.49,3.35,1.96,0.01,0.38,1.17,-1.03,-0.68,0.49,3.16,-1.21,1.03
 CURSOS DIVERSOS,-0.3,0.14,-0.6,0.64,-0.27,-0.02,0.26,0.66,0.18,-0.03,0.42,-0.42,0.35,0.08,-1.21,-0.61,-0.14
 CURSO PREPARATÓRIO,0.0,-0.2,0.26,0.0,0.04,-0.07,0.0,0.0,0.8,0.0,0.17,0.0,0.0,0.09,-1.17,0.0,0.07
 CURSO TÉCNICO,0.0,0.43,-4.74,0.0,0.0,0.0,0.0,-0.51,0.12,0.0,0.0,0.23,0.0,0.0,0.0,-1.24,-0.73
 CURSO DE IDIOMA,-1.05,0.85,-0.02,0.0,-0.59,0.0,-0.28,0.0,0.0,1.85,0.62,-2.4,0.0,0.0,0.0,-0.7,-0.36
 CURSO DE INFORMÁTICA,0.0,-1.28,2.95,3.65,0.0,0.0,0.0,4.04,-0.36,-2.09,0.75,0.54,0.0,0.0,-3.78,0.0,0.15
 AUTOESCOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.03
 ATIVIDADES FÍSICAS,0.61,0.44,-1.43,0.0,-0.23,0.0,0.99,0.11,-0.17,0.09,0.32,-0.21,1.91,0.27,-0.88,-0.45,0.05
 COMUNICAÇÃO,0.01,0.05,0.09,-0.01,-0.19,0.04,-0.12,-0.1,-0.19,-0.03,-0.1,0.12,0.0,-0.03,-0.21,-0.17,-0.07
 COMUNICAÇÃO,0.01,0.05,0.09,-0.01,-0.19,0.04,-0.12,-0.1,-0.19,-0.03,-0.1,0.12,0.0,-0.03,-0.21,-0.17,-0.07
 COMUNICAÇÃO,0.01,0.05,0.09,-0.01,-0.19,0.04,-0.12,-0.1,-0.19,-0.03,-0.1,0.12,0.0,-0.03,-0.21,-0.17,-0.07
 CORREIO,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,1.9
 TELEFONE FIXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE PÚBLICO,0.0,0.0,0.0,0.0,-3.33,0.0,0.0,0.0,0.0,0.0,-0.98,0.0,0.0,0.0,0.0,0.0,-1.45
 TELEFONE CELULAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,-1.38,1.57,1.35,-0.07,-2.56,1.72,-2.52,-1.46,-3.77,-1.23,-0.42,2.6,0.03,-0.42,-3.98,-2.38,-0.91
 TELEFONE COM INTERNET - PACOTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TV POR ASSINATURA COM INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
