"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - AGOSTO DE 2020",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE ESCOLAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE POR APLICATIVO,-1.64,2.53,-4.17,-1.04,3.58,-0.63,0.0,-2.84,-3.14,0.0,0.0,-4.01,4.77,0.0,-5.83,-2.6,0.37
 INTEGRAÇÃO TRANSPORTE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 VEÍCULO PRÓPRIO,0.56,0.13,0.07,-0.04,-0.4,0.36,-0.06,0.27,0.57,0.34,0.5,-0.72,3.14,-0.16,0.51,0.25,0.08
 AUTOMÓVEL NOVO,0.02,-0.63,-0.3,0.7,-0.64,0.95,-0.99,0.06,1.15,-0.25,-0.46,-0.15,-0.43,-1.85,0.92,0.65,-0.24
 EMPLACAMENTO E LICENÇA,0.31,0.35,0.31,0.27,0.3,0.25,0.25,0.3,0.25,0.35,0.32,0.3,0.2,0.27,0.25,0.24,0.3
 SEGURO VOLUNTÁRIO DE VEÍCULO,4.15,0.07,2.06,-0.95,-4.78,-1.39,-1.72,-1.71,-4.33,2.24,-0.05,-4.99,-1.94,-2.87,-1.95,-0.8,-1.95
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.0,0.02,-0.82,-2.79,-1.59,1.49,-0.1,-2.01,0.93,2.2,0.86,0.0,1.16,-0.37,0.53,-0.03,-0.32
 ACESSÓRIOS E PEÇAS,2.49,1.51,-1.38,0.68,1.63,2.19,-0.01,2.36,-0.92,2.34,0.84,-1.48,0.29,1.81,0.0,-0.02,0.93
 PNEU,0.0,1.48,2.29,2.01,2.48,3.34,1.46,1.69,2.07,2.21,-1.08,1.51,0.11,-1.23,1.77,-0.17,1.84
 CONSERTO DE AUTOMÓVEL,0.39,0.05,0.52,-2.29,1.38,0.1,-0.53,1.29,1.68,1.22,2.45,-0.35,1.92,1.24,-0.39,0.4,0.84
 ESTACIONAMENTO,0.0,-0.39,0.0,0.0,0.52,0.0,0.0,0.0,-2.46,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.4
 PEDÁGIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.12
 AUTOMÓVEL USADO,0.17,0.42,-0.71,0.0,-0.81,-0.15,1.17,0.62,0.07,-0.05,0.93,-2.06,13.63,1.17,2.13,-0.98,0.1
 PINTURA DE VEÍCULO,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
 ALUGUEL DE VEÍCULO,5.59,0.0,0.0,0.0,0.0,0.0,-1.73,0.0,12.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25
 MOTOCICLETA,0.48,0.69,0.04,1.11,0.42,0.09,-0.27,-0.25,0.58,-0.55,0.01,0.89,-0.13,0.37,0.1,0.4,0.22
 COMBUSTÍVEIS (VEÍCULOS),0.14,1.92,3.19,3.18,3.29,5.57,1.62,3.07,0.44,1.33,9.6,2.89,3.9,3.17,5.37,2.78,2.94
 GASOLINA,0.44,1.93,3.42,3.22,3.74,5.73,1.52,3.24,0.89,1.75,10.34,2.85,3.88,3.01,5.54,2.72,3.22
 ETANOL,-1.7,0.0,1.49,2.71,1.77,3.37,0.0,0.0,-6.07,-1.22,7.01,0.0,4.2,0.0,0.0,0.0,1.29
 ÓLEO DIESEL,-0.07,1.58,2.49,2.31,2.53,2.83,5.06,1.05,2.16,2.6,3.56,3.82,4.36,4.5,2.53,5.0,2.49
 GÁS VEICULAR,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.79
 SAÚDE E CUIDADOS PESSOAIS,-0.05,0.9,0.52,-0.06,0.64,0.79,0.32,0.11,0.62,0.54,-0.06,0.52,0.37,1.14,0.94,0.6,0.5
 PRODUTOS FARMACÊUTICOS E ÓTICOS,-1.35,0.94,0.61,-1.19,-0.33,2.01,0.57,-1.63,0.99,0.07,-0.53,0.01,-0.37,0.85,0.43,0.17,-0.04
 PRODUTOS FARMACÊUTICOS,-1.34,0.87,0.64,-1.39,-0.42,2.34,0.67,-1.9,0.91,0.04,-0.69,-0.09,-0.89,0.78,0.18,-0.54,-0.11
 ANTI-INFECCIOSO E ANTIBIÓTICO,0.8,2.21,0.93,-0.62,-4.09,3.74,-0.11,-3.54,-2.05,0.54,0.03,3.25,2.22,0.96,0.18,0.77,-0.78
 ANALGÉSICO E ANTITÉRMICO,-0.57,1.59,0.12,-3.42,0.47,1.63,3.46,-4.56,2.88,0.17,-1.38,-0.48,1.53,1.01,2.01,1.11,0.35
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,-0.35,-0.24,1.22,-2.7,-1.31,-0.24,-0.42,-4.04,-2.28,0.01,-1.61,1.92,-2.77,2.51,0.01,-0.8,-0.85
 ANTIGRIPAL E ANTITUSSÍGENO,-1.98,0.81,-0.07,-0.7,-1.75,0.19,-1.26,-2.65,-2.09,-2.31,0.11,0.49,-0.06,-0.91,-0.33,2.52,-1.15
 DERMATOLÓGICO,-0.47,1.22,1.04,-1.36,1.94,4.63,0.0,-2.73,0.89,-1.0,0.0,-0.99,-0.24,0.92,0.26,-0.57,0.88
 ANTIALÉRGICO E BRONCODILATADOR,-2.59,-0.2,-1.25,1.81,-2.82,-2.25,0.61,-0.52,0.85,0.21,0.07,0.02,-2.68,-2.89,-0.57,-1.93,-1.39
 GASTROPROTETOR,-1.92,-0.41,0.96,0.23,-1.78,0.0,1.07,-0.03,0.29,1.67,-0.65,1.13,-0.39,0.77,2.0,-2.38,-0.44
 VITAMINA E FORTIFICANTE,-2.0,2.8,1.41,-2.73,-1.05,2.51,1.22,-0.95,-0.52,-0.14,1.11,-0.17,-0.86,1.9,1.17,-1.66,0.06
 HORMONAL,0.33,0.37,1.12,1.54,0.16,3.09,-1.03,-0.16,3.25,-2.28,-0.06,-0.06,-1.96,0.96,-0.97,-1.33,0.35
 PSICOTRÓPICO E ANOREXÍGENO,-0.37,0.36,0.96,-3.53,2.24,3.65,2.34,-1.15,1.33,0.75,-0.49,2.13,-2.55,1.55,0.4,-1.65,0.95
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,-3.28,0.17,0.66,-0.64,-0.57,2.89,-0.52,0.3,1.28,0.95,-2.01,-2.11,-2.84,2.26,-1.53,-0.97,-0.51
 OFTALMOLÓGICO,-1.04,0.2,2.59,0.4,-0.27,3.72,1.8,-0.72,0.13,0.0,0.81,0.28,-1.44,0.0,-1.38,2.61,0.46
 ANTIDIABÉTICO,0.91,1.54,0.0,-1.37,-1.25,5.09,-2.43,-1.07,3.72,2.62,-1.94,-1.31,-0.16,-2.73,-1.34,-3.17,0.11
 NEUROLÓGICO,-1.08,1.24,0.46,-2.81,2.68,-1.1,0.77,-0.98,1.6,-2.58,1.32,-1.4,0.05,-1.45,-1.45,0.85,0.37
 PRODUTOS ÓTICOS,-1.68,1.98,0.2,0.42,0.53,-1.29,-0.03,0.8,1.76,0.4,3.86,1.63,4.43,2.33,2.43,12.01,0.8
 ÓCULOS DE GRAU,-1.68,1.98,0.2,0.42,0.53,-1.29,-0.03,0.8,1.76,0.4,3.86,1.63,4.43,2.33,2.43,12.01,0.8
 SERVIÇOS DE SAÚDE,0.39,0.49,0.38,0.52,0.57,0.45,0.57,0.6,0.34,0.27,0.32,0.57,0.72,0.5,0.5,0.69,0.48
 SERVIÇOS MÉDICOS E DENTÁRIOS,0.29,0.06,-0.03,0.14,0.38,-0.25,0.72,1.04,-0.12,-0.22,0.0,0.73,1.41,0.61,0.84,0.86,0.23
 MÉDICO,0.54,0.0,-0.22,0.19,0.0,1.03,1.11,1.43,-0.08,0.0,0.0,1.68,0.29,0.44,1.53,0.99,0.25
 DENTISTA,0.09,0.13,0.13,0.04,0.35,-0.96,-0.33,0.01,-0.17,-0.44,0.0,0.07,2.73,1.5,-0.67,0.57,0.09
 APARELHO ORTODÔNTICO,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.11
 FISIOTERAPEUTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PSICÓLOGO,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62
 SERVIÇOS LABORATORIAIS E HOSPITALARES,-1.03,0.61,0.05,0.5,0.72,0.41,0.16,-0.02,-0.57,-0.09,-0.14,-0.52,-0.37,0.0,0.05,1.11,0.17
 EXAME DE LABORATÓRIO,-1.17,3.35,-0.02,-1.46,2.7,-0.28,-0.02,-0.07,-0.44,0.29,-0.42,0.0,-0.74,0.0,-0.29,0.02,0.61
 HOSPITALIZAÇÃO E CIRURGIA,-1.22,0.0,0.15,1.9,0.52,0.58,0.0,0.0,-1.79,0.0,-0.06,-0.59,0.0,0.0,-0.01,1.56,0.06
 EXAME DE IMAGEM,0.08,0.0,-0.11,1.25,0.1,0.03,0.58,0.0,0.53,-0.72,-0.13,-0.68,-0.36,0.0,0.38,1.33,0.11
 PLANO DE SAÚDE,0.6,0.61,0.6,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.59,0.6,0.61,0.59,0.59,0.59,0.6
 PLANO DE SAÚDE,0.6,0.61,0.6,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.59,0.6,0.61,0.59,0.59,0.59,0.6
 CUIDADOS PESSOAIS,0.68,1.46,0.66,0.22,1.71,0.37,0.06,0.89,0.69,1.29,0.05,1.09,0.54,1.55,1.48,0.86,1.03
 HIGIENE PESSOAL,0.68,1.46,0.66,0.22,1.71,0.37,0.06,0.89,0.69,1.29,0.05,1.09,0.54,1.55,1.48,0.86,1.03
 PRODUTO PARA CABELO,0.18,2.12,-0.97,-2.3,2.84,-1.26,-0.36,-1.14,0.17,0.64,-1.4,0.16,1.88,0.28,0.61,-1.72,0.76
 FRALDA DESCARTÁVEL,-0.5,0.25,0.21,2.85,-1.35,-1.77,-1.81,0.97,0.47,0.63,0.14,-0.85,0.47,-1.76,0.87,-1.4,-0.2
 PRODUTO PARA BARBA,-0.71,-2.6,1.32,-2.89,1.94,2.18,-1.79,0.56,-0.6,-0.71,-0.95,0.57,0.1,-0.87,0.5,-1.38,0.05
 PRODUTO PARA PELE,1.19,0.65,1.32,0.96,1.18,1.11,1.41,0.11,0.41,0.5,-0.09,0.75,-0.09,0.74,0.6,1.17,0.91
 PRODUTO PARA HIGIENE BUCAL,0.34,0.62,0.91,0.01,0.33,-0.9,-0.44,0.18,0.91,1.15,-0.77,-1.32,-0.2,1.42,-2.77,0.3,0.28
 PRODUTO PARA UNHA,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.37
 PERFUME,0.69,3.2,2.14,1.7,2.57,0.65,0.86,1.97,2.54,3.81,0.96,3.12,0.77,3.41,3.48,3.4,2.18
 DESODORANTE,0.99,1.11,2.51,-0.7,1.33,1.16,-0.11,1.77,0.25,-0.89,1.22,0.45,2.16,1.72,0.67,-1.27,0.94
 ABSORVENTE HIGIÊNICO,-0.1,1.58,0.89,-1.95,2.4,-1.93,-0.09,0.71,-0.85,0.55,0.55,0.23,-1.8,-1.77,2.01,2.13,0.89
 SABONETE,1.73,3.58,2.4,1.02,1.05,2.68,0.68,0.68,-1.43,1.86,0.4,2.25,-2.8,1.5,-0.39,1.61,1.29
 PAPEL HIGIÊNICO,2.33,0.67,-2.16,-0.26,3.7,1.69,-1.25,0.82,-1.3,1.93,1.8,1.62,2.19,1.55,1.16,2.11,1.8
 ARTIGOS DE MAQUIAGEM,-1.41,-2.32,-4.09,-2.39,-2.44,-0.04,-3.91,-1.04,-2.22,-0.6,-3.06,0.29,-0.88,-1.27,-0.18,-1.52,-2.27
 DESPESAS PESSOAIS,-0.1,0.33,-0.08,-0.27,0.07,-0.07,-0.06,-0.02,-0.07,-0.49,0.23,0.07,-0.4,-0.22,0.14,-0.1,-0.01
 SERVIÇOS PESSOAIS,-0.03,0.28,0.12,-0.52,0.03,-0.01,-0.19,-0.17,-0.01,-0.31,0.49,0.28,-0.22,-0.11,0.03,-0.16,0.01
 SERVIÇOS PESSOAIS,-0.03,0.28,0.12,-0.52,0.03,-0.01,-0.19,-0.17,-0.01,-0.31,0.49,0.28,-0.22,-0.11,0.03,-0.16,0.01
 COSTUREIRA,0.0,0.0,0.0,2.15,0.0,0.0,-2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.08,1.18,-0.11
 MANICURE,1.1,0.88,-1.59,0.0,0.9,1.13,-1.99,-1.37,0.33,-2.27,1.96,0.76,-0.49,0.0,-2.12,-0.66,0.17
 EMPREGADO DOMÉSTICO,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26
 CABELEIREIRO E BARBEIRO,-0.12,1.54,1.26,-2.61,-0.31,-0.57,-0.15,-0.26,0.55,-0.39,1.81,1.54,-1.21,-0.38,0.33,-0.41,0.1
 DEPILAÇÃO,0.0,0.0,0.64,0.0,0.52,2.04,0.0,0.0,1.15,1.62,1.33,0.0,1.26,0.0,0.0,-2.04,0.87
 CARTÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.02,0.0,0.02
 DESPACHANTE,0.0,0.0,2.04,0.0,1.27,0.0,0.0,0.0,0.0,-2.58,1.4,0.82,0.0,0.0,0.0,0.0,0.65
 SERVIÇO BANCÁRIO,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
 CONSELHO DE CLASSE,0.0,0.11,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.0,0.22,0.16,0.0,0.0,0.0,0.0,0.13
 SOBRANCELHA,-0.02,0.49,1.34,0.21,2.35,1.6,0.0,0.5,-3.7,0.42,2.21,0.62,-1.52,0.0,-0.37,-0.58,0.84
 RECREAÇÃO E FUMO,-0.24,0.4,-0.44,0.19,0.15,-0.21,0.2,0.24,-0.19,-0.73,-0.1,-0.42,-0.74,-0.46,0.4,0.01,-0.06
 RECREAÇÃO,-0.43,-0.6,-0.49,0.11,-0.53,-0.26,0.14,0.17,-0.26,-0.84,-0.25,-0.6,-0.87,-0.66,0.36,-0.03,-0.44
 CLUBE,0.0,-0.22,-2.03,0.0,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.78
 INSTRUMENTO MUSICAL,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,2.07,0.0,2.57,0.0,0.0,1.83,0.0,0.0,1.83
 TRATAMENTO DE ANIMAIS (CLÍNICA),-0.18,-1.73,-0.63,0.67,0.86,-0.3,-1.59,0.35,0.21,-1.28,0.05,2.42,-3.76,-2.71,1.92,0.88,-0.04
 BICICLETA,0.0,5.41,0.86,4.02,-0.25,2.88,1.46,0.0,2.6,3.0,-2.3,3.5,2.31,1.45,-0.37,0.0,1.45
 ALIMENTO PARA ANIMAIS,-1.02,-0.64,-1.1,-1.28,0.53,-1.57,0.96,1.56,-1.16,-3.69,-0.39,1.85,0.71,-1.69,1.88,1.61,-0.37
 BRINQUEDO,-0.33,2.72,-0.94,1.8,-1.18,-0.79,-0.58,0.4,-2.34,1.22,0.74,0.08,-2.58,-0.35,-2.71,-0.88,-0.35
 CASA NOTURNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 JOGOS DE AZAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 MATERIAL DE CAÇA E PESCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,-0.66,0.0,0.0,-0.28
 HOSPEDAGEM,0.88,-3.12,-1.23,-0.53,-2.29,-0.05,1.77,-0.27,-1.13,-2.84,-4.03,-4.41,-1.97,-1.64,3.23,-0.88,-1.78
 PACOTE TURÍSTICO,-3.1,-1.09,0.34,-0.67,-0.93,-1.96,0.0,-0.29,0.0,-0.68,0.22,-2.93,-3.92,0.0,0.36,-2.48,-0.9
 SERVIÇO DE HIGIENE PARA ANIMAIS,0.12,0.95,-0.24,0.0,-1.44,2.4,0.0,1.4,0.04,3.08,1.11,-0.41,1.85,0.0,0.0,0.0,0.05
" CINEMA, TEATRO E CONCERTOS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 FUMO,0.66,4.52,0.0,0.68,4.0,0.66,0.75,0.68,0.63,0.0,0.66,1.01,0.0,0.75,0.68,0.75,2.29
 CIGARRO,0.66,4.52,0.0,0.68,4.0,0.66,0.75,0.68,0.63,0.0,0.66,1.01,0.0,0.75,0.68,0.75,2.29
 EDUCAÇÃO,-4.54,-2.25,-4.06,-0.07,-2.62,-1.38,-6.85,-7.7,-2.49,-3.34,-6.43,-8.62,-6.54,-1.41,-8.35,-5.76,-3.47
" CURSOS, LEITURA E PAPELARIA",-4.54,-2.25,-4.06,-0.07,-2.62,-1.38,-6.85,-7.7,-2.49,-3.34,-6.43,-8.62,-6.54,-1.41,-8.35,-5.76,-3.47
 CURSOS REGULARES,-6.04,-2.91,-5.52,-0.07,-3.13,-1.56,-8.79,-9.22,-3.29,-4.1,-8.41,-10.56,-8.78,-2.07,-11.46,-7.27,-4.38
 CRECHE,-10.14,0.0,-4.57,0.0,-4.56,-1.31,0.0,-4.55,0.0,-6.37,-6.77,-17.51,-8.79,-4.76,0.0,-19.95,-4.76
 PRÉ-ESCOLA,-9.47,-7.13,-21.39,-0.45,-2.78,-0.33,-6.39,-18.7,-8.78,-5.11,-6.68,-19.14,-9.16,0.0,-7.62,-18.44,-7.71
 ENSINO FUNDAMENTAL,-8.65,-1.81,-6.13,-0.05,-2.34,0.0,-5.82,-9.42,-4.83,-2.24,-3.67,-13.5,-8.5,-2.83,-8.47,-11.09,-4.12
 ENSINO MÉDIO,-9.0,-2.17,-4.34,0.0,-0.8,0.0,-4.14,-9.79,-2.88,-0.87,-4.14,-12.32,-10.02,-4.69,-7.78,-9.02,-2.93
 ENSINO SUPERIOR,0.47,-4.51,-3.05,0.0,-2.67,-3.84,-15.98,-7.9,-0.41,-6.43,-12.77,-7.34,-9.17,-1.43,-15.78,0.22,-4.12
 PÓS-GRADUAÇÃO,0.0,0.81,-0.11,0.0,-11.21,0.0,-4.31,-5.62,0.25,-1.33,-6.24,-3.49,-4.41,0.0,-4.85,-2.24,-5.84
 EDUCAÇÃO DE JOVENS E ADULTOS,-8.78,0.0,0.0,0.0,0.0,0.0,0.0,-9.61,0.0,-1.56,0.0,0.0,0.0,-3.76,-8.13,0.0,-4.8
 CURSO TÉCNICO,0.0,3.52,-0.52,0.0,0.0,0.0,0.0,0.0,-0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79
 LEITURA,0.12,0.4,-0.15,0.04,0.4,-0.16,0.0,0.0,0.05,-0.06,0.0,0.0,-0.56,0.01,0.0,0.11,0.13
 JORNAL DIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 REVISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LIVRO DIDÁTICO,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,0.0,0.0,0.0
 LIVRO NÃO DIDÁTICO,0.81,1.16,-0.82,-0.05,1.87,-0.57,0.0,0.0,0.34,-0.24,0.0,0.0,-1.64,0.0,0.0,1.25,0.72
 PAPELARIA,-1.16,-0.21,-0.83,-0.84,-0.85,-1.29,-1.19,-0.83,-0.46,-0.02,-1.65,0.21,-0.77,0.7,-1.32,-1.95,-0.79
 CADERNO,-3.77,0.31,-0.71,-0.01,-1.27,-3.82,-2.17,-2.47,-0.42,-2.81,0.27,-2.86,-0.71,2.08,-2.5,-3.71,-1.31
 ARTIGOS DE PAPELARIA,-0.15,-0.54,-0.92,-1.42,-0.69,-0.62,-0.25,0.43,-0.48,1.45,-2.8,2.57,-0.81,-0.63,-0.26,-0.85,-0.5
 CURSOS DIVERSOS,-0.5,-1.06,-1.25,0.04,-1.36,-1.39,-1.86,0.07,-0.5,-1.6,0.15,-0.26,-1.45,0.57,-2.25,-1.51,-1.1
 CURSO PREPARATÓRIO,-1.3,0.0,-1.34,0.0,0.0,0.51,0.0,0.0,-3.77,-5.52,1.06,0.0,-7.06,0.0,-3.65,-7.9,-1.69
 CURSO DE IDIOMA,-0.6,-3.25,-4.13,0.04,-3.01,0.26,-2.48,0.25,-1.22,-2.42,0.52,-0.02,-3.16,0.0,-2.34,0.0,-2.4
 CURSO DE INFORMÁTICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25
 AUTOESCOLA,0.0,0.0,-0.45,0.31,0.0,0.0,0.07,0.0,1.3,-1.17,0.0,0.0,-2.42,1.53,0.0,0.57,-0.3
 ATIVIDADES FÍSICAS,-0.09,0.11,0.0,0.0,0.52,-2.98,-4.54,0.0,0.0,0.0,-1.38,-0.42,3.23,0.0,-3.47,0.0,-0.09
 COMUNICAÇÃO,1.08,0.96,0.77,1.93,-0.1,0.21,1.61,1.35,1.75,-0.19,1.91,1.31,1.44,0.76,1.78,1.94,0.67
 COMUNICAÇÃO,1.08,0.96,0.77,1.93,-0.1,0.21,1.61,1.35,1.75,-0.19,1.91,1.31,1.44,0.76,1.78,1.94,0.67
 COMUNICAÇÃO,1.08,0.96,0.77,1.93,-0.1,0.21,1.61,1.35,1.75,-0.19,1.91,1.31,1.44,0.76,1.78,1.94,0.67
 CORREIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PLANO DE TELEFONIA FIXA,0.18,0.05,0.09,0.07,0.07,0.03,0.02,0.04,0.08,0.07,0.07,0.06,0.06,0.06,0.07,0.06,0.09
 PLANO DE TELEFONIA MÓVEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TV POR ASSINATURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ACESSO À INTERNET,12.18,12.18,12.18,12.18,0.0,12.18,12.18,12.18,12.18,0.0,12.18,12.18,12.18,12.18,12.18,12.18,8.51
 APARELHO TELEFÔNICO,0.58,-1.45,-3.23,-0.07,-0.74,-0.81,0.71,-3.76,0.95,-0.96,-1.71,0.08,-1.81,-0.87,-0.19,1.76,-0.8
 SERVIÇOS DE STREAMING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" COMBO DE TELEFONIA, INTERNET E TV POR ASSINATURA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
