"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - JUNHO DE 2020",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 PASSAGEM AÉREA,-29.88,-25.77,-24.53,-21.53,-22.63,-30.24,-34.37,-15.85,-25.36,-28.94,-31.52,-31.28,-31.18,-17.76,-21.15,-20.75,-26.01
 METRÔ,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43
 TRANSPORTE ESCOLAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE POR APLICATIVO,-15.71,-15.25,-16.55,-0.94,-17.11,-18.94,0.0,-9.28,-5.23,0.0,-15.17,-6.71,-5.27,0.0,-12.82,-12.61,-13.95
 INTEGRAÇÃO TRANSPORTE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 VEÍCULO PRÓPRIO,0.0,0.42,0.26,0.94,0.01,0.16,-0.25,0.35,-0.16,0.87,0.57,0.33,0.65,0.4,-0.39,-1.01,0.23
 AUTOMÓVEL NOVO,0.78,-0.32,0.66,1.46,0.03,0.47,0.14,0.65,-0.9,1.16,0.55,0.56,0.36,0.44,-0.38,-1.91,0.36
 EMPLACAMENTO E LICENÇA,0.31,0.36,0.31,0.27,0.3,0.25,0.25,0.31,0.25,0.35,0.32,0.3,0.2,0.27,0.25,0.24,0.3
 SEGURO VOLUNTÁRIO DE VEÍCULO,-4.85,0.26,-0.75,-0.67,-3.4,-1.14,-2.25,-2.23,-6.67,1.75,2.7,-3.01,4.34,3.04,-2.24,-3.32,-2.25
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.0,1.83,-0.7,-0.37,-0.12,0.58,0.6,0.74,1.77,-0.71,0.97,0.0,0.97,0.87,0.28,-0.65,0.31
 ACESSÓRIOS E PEÇAS,-0.67,0.79,0.81,-0.02,2.27,-1.06,-2.49,2.37,1.93,1.03,2.65,2.68,1.08,0.53,0.2,2.12,1.2
 PNEU,0.0,2.34,2.07,2.26,-2.48,3.02,1.85,0.42,3.51,0.23,-1.96,1.37,-1.44,2.36,2.21,1.97,0.2
 CONSERTO DE AUTOMÓVEL,-0.2,0.59,0.78,1.21,2.12,-0.64,-1.43,1.3,0.53,0.77,-0.22,0.13,2.39,0.69,-2.26,-0.37,0.91
 ESTACIONAMENTO,0.0,1.64,0.0,0.0,0.72,0.0,0.0,0.0,-0.11,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.74
 PEDÁGIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 AUTOMÓVEL USADO,0.56,0.78,-0.94,0.0,-0.71,1.41,-1.14,-0.02,0.07,0.95,0.68,1.06,-0.59,-0.72,-0.71,-1.97,-0.02
 PINTURA DE VEÍCULO,0.0,0.0,-2.05,-1.45,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.19
 ALUGUEL DE VEÍCULO,-2.58,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92
 MOTOCICLETA,0.37,0.74,2.22,0.17,1.88,1.07,0.0,-0.61,1.61,1.1,0.66,1.45,1.36,0.68,0.82,0.55,1.12
 COMBUSTÍVEIS (VEÍCULOS),0.68,1.66,1.09,4.6,3.13,6.36,-3.12,-0.17,12.85,7.31,5.35,3.96,2.99,4.61,-1.32,3.34,3.37
 GASOLINA,0.87,1.74,1.18,4.83,2.48,6.81,-3.23,-0.06,13.54,7.01,5.39,4.08,3.17,5.02,-1.48,3.4,3.24
 ETANOL,-1.43,0.0,1.06,2.06,5.74,-2.51,0.0,0.0,13.35,10.35,6.72,0.0,0.94,0.0,0.0,0.0,5.74
 ÓLEO DIESEL,-2.3,-1.26,-0.7,-0.39,0.9,-0.1,0.59,-2.22,1.89,1.08,-1.8,1.05,0.13,1.43,1.59,1.23,0.04
 GÁS VEICULAR,1.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01
 SAÚDE E CUIDADOS PESSOAIS,0.44,-0.12,0.52,0.6,0.66,0.36,-0.62,0.35,0.35,0.37,-0.63,0.68,0.11,-0.48,-0.22,-0.14,0.35
 PRODUTOS FARMACÊUTICOS E ÓTICOS,1.1,0.05,1.32,1.73,2.13,0.44,-0.29,2.34,1.99,1.65,-0.54,2.37,0.78,-0.03,0.81,0.41,1.33
 PRODUTOS FARMACÊUTICOS,1.3,0.25,1.47,1.93,2.07,0.91,0.34,2.6,2.06,1.66,-0.41,2.57,0.87,-0.03,0.98,0.54,1.44
 ANTI-INFECCIOSO E ANTIBIÓTICO,-0.15,-2.32,0.46,-2.08,1.93,3.49,0.58,1.67,2.49,1.44,-3.23,2.62,-1.63,-0.48,2.9,-0.94,0.65
 ANALGÉSICO E ANTITÉRMICO,1.28,-0.48,0.74,1.58,1.91,0.46,-3.97,3.5,2.63,1.46,-0.33,2.55,1.98,0.66,2.62,0.25,1.11
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,1.42,3.75,2.39,2.03,2.64,-0.35,1.63,2.5,5.62,1.33,-1.32,4.64,2.51,1.37,1.8,1.53,2.23
 ANTIGRIPAL E ANTITUSSÍGENO,1.39,-1.7,0.98,2.13,1.33,0.06,-0.28,1.39,0.68,0.53,1.0,2.57,-1.02,-2.1,1.18,-2.63,0.75
 DERMATOLÓGICO,2.3,1.72,1.08,5.94,2.82,1.46,0.0,3.22,3.99,2.6,0.0,2.25,0.65,2.06,2.26,0.15,2.64
 ANTIALÉRGICO E BRONCODILATADOR,-0.13,0.45,1.4,3.64,0.07,2.56,4.07,5.15,1.8,1.39,0.2,2.15,1.87,-0.06,2.04,4.89,1.07
 GASTROPROTETOR,2.24,3.07,2.72,2.72,3.55,0.0,0.37,4.2,1.63,2.21,-1.21,1.89,1.84,0.6,-0.5,3.64,2.38
 VITAMINA E FORTIFICANTE,2.66,0.53,4.31,1.0,1.66,1.37,-1.93,1.24,0.0,1.11,0.73,1.79,-0.94,1.14,-0.24,1.69,1.33
 HORMONAL,-0.31,2.56,1.56,2.93,3.0,-2.81,8.58,2.53,2.79,3.33,-0.75,3.86,1.24,-4.18,2.05,0.67,2.14
 PSICOTRÓPICO E ANOREXÍGENO,0.52,-3.0,1.0,3.12,2.23,0.53,0.99,2.12,-1.41,0.24,-0.88,3.34,3.03,0.36,-2.4,0.59,0.69
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,1.71,1.81,0.84,1.64,2.22,2.3,2.82,3.12,3.97,2.32,0.09,2.53,0.41,-0.55,0.09,-0.48,1.93
 OFTALMOLÓGICO,0.11,2.42,2.93,2.25,3.7,2.57,2.86,2.38,2.21,0.0,2.03,3.87,1.8,0.0,0.83,3.36,2.51
 ANTIDIABÉTICO,1.57,0.92,1.34,2.36,2.54,1.2,0.12,2.0,-2.67,2.7,1.2,3.77,2.16,-4.39,2.85,-0.77,1.54
 NEUROLÓGICO,2.52,-4.11,2.71,-0.38,0.46,-1.13,2.3,-0.1,1.68,2.8,-2.35,-1.88,-2.94,1.45,-3.2,-2.6,0.64
 PRODUTOS ÓTICOS,-4.07,-2.8,-0.63,0.04,2.67,-4.0,-3.79,0.03,1.31,1.46,-3.87,-0.85,-0.02,0.04,-0.56,-1.81,0.03
 ÓCULOS DE GRAU,-4.07,-2.8,-0.63,0.04,2.67,-4.0,-3.79,0.03,1.31,1.46,-3.87,-0.85,-0.02,0.04,-0.56,-1.81,0.03
 SERVIÇOS DE SAÚDE,0.5,0.41,0.39,0.48,0.52,0.53,0.22,0.44,0.46,0.4,0.4,0.39,0.78,0.23,0.54,0.34,0.47
 SERVIÇOS MÉDICOS E DENTÁRIOS,0.33,-0.07,0.05,0.41,0.89,0.08,0.0,-0.01,0.27,0.16,0.21,-0.3,1.51,-0.03,0.41,-0.33,0.38
 MÉDICO,0.0,-0.25,0.13,0.54,0.0,0.16,0.0,0.0,0.33,0.85,0.4,0.0,2.05,0.26,-0.35,-0.8,0.15
 DENTISTA,0.4,0.1,-0.07,0.16,1.73,0.03,0.0,-0.03,0.21,-0.53,0.0,-0.5,1.06,-0.9,2.12,0.73,0.63
 APARELHO ORTODÔNTICO,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.23
 FISIOTERAPEUTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,0.0,0.0,-0.66
 PSICÓLOGO,1.69,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
 SERVIÇOS LABORATORIAIS E HOSPITALARES,0.01,0.18,-0.05,-0.73,-0.73,0.69,-0.69,0.15,-0.17,0.08,0.01,-0.58,0.09,0.0,0.68,-0.38,-0.19
 EXAME DE LABORATÓRIO,0.52,0.22,-0.2,-0.77,-1.66,-0.28,-0.02,0.05,-0.04,0.54,0.8,0.0,0.75,0.0,-0.14,0.01,-0.27
 HOSPITALIZAÇÃO E CIRURGIA,-0.04,0.0,0.0,-1.82,-0.87,0.96,-1.42,0.0,-0.47,0.04,-0.27,-1.28,0.0,0.0,0.42,0.0,-0.33
 EXAME DE IMAGEM,-0.23,0.58,-0.04,-0.1,0.74,-0.03,0.02,0.36,0.03,-0.31,0.16,0.0,-0.19,0.0,1.62,-1.43,0.25
 PLANO DE SAÚDE,0.6,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.59,0.59,0.59,0.59,0.59,0.59,0.6
 PLANO DE SAÚDE,0.6,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.59,0.59,0.59,0.59,0.59,0.59,0.6
 CUIDADOS PESSOAIS,-0.53,-1.06,-0.1,-0.17,-0.43,-0.22,-1.23,-1.08,-1.14,-0.9,-1.77,-0.77,-1.27,-1.01,-1.22,-1.21,-0.72
 HIGIENE PESSOAL,-0.53,-1.06,-0.1,-0.17,-0.43,-0.22,-1.23,-1.08,-1.14,-0.9,-1.77,-0.77,-1.27,-1.01,-1.22,-1.21,-0.72
 PRODUTO PARA CABELO,1.82,-1.01,-0.04,0.88,1.72,0.83,0.63,1.59,0.94,-0.55,-1.01,-0.6,-1.68,1.73,-1.01,-2.46,0.6
 FRALDA DESCARTÁVEL,-0.2,-1.13,2.53,3.62,1.15,0.95,0.06,0.6,1.09,-0.19,-0.36,0.76,1.49,-0.15,-1.31,2.37,0.76
 PRODUTO PARA BARBA,2.11,0.47,0.72,2.71,1.96,0.21,2.38,-0.11,-1.54,-2.37,-0.19,-0.38,0.7,0.79,-2.05,-1.46,0.71
 PRODUTO PARA PELE,-0.71,-0.21,-1.51,-0.52,0.46,0.7,2.52,-1.27,-0.61,0.33,0.3,0.92,-2.14,-0.59,1.5,1.2,0.04
 PRODUTO PARA HIGIENE BUCAL,-0.44,-1.89,-0.06,0.15,0.62,1.98,-0.31,2.2,-2.48,1.19,1.05,-0.92,1.24,0.9,0.65,-0.2,0.12
 PRODUTO PARA UNHA,0.0,0.0,0.0,0.0,0.0,0.0,-1.31,0.0,0.0,0.0,0.0,0.0,0.0,-3.78,0.0,0.0,-1.63
 PERFUME,-4.24,-3.26,-2.59,-2.41,-3.66,-2.77,-4.06,-3.85,-3.26,-3.75,-5.03,-3.43,-3.02,-3.36,-3.39,-2.51,-3.52
 DESODORANTE,-0.21,0.5,1.23,1.51,-2.04,0.04,-1.48,-0.56,-0.67,-0.97,-2.8,1.01,-2.74,0.47,2.29,-2.97,-0.74
 ABSORVENTE HIGIÊNICO,1.14,-0.69,2.27,-0.59,1.91,1.38,-2.44,0.52,-1.73,1.55,-0.73,-1.62,-0.81,-0.08,-1.64,0.38,0.64
 SABONETE,2.06,0.82,2.32,1.9,0.19,-2.36,0.06,0.22,-0.73,0.97,1.6,0.45,0.9,0.73,0.17,-0.28,0.72
 PAPEL HIGIÊNICO,-2.45,-2.28,-0.61,-1.12,-0.14,1.15,2.69,0.09,1.58,0.01,0.14,0.84,-1.61,-0.35,0.44,-0.1,-0.43
 ARTIGOS DE MAQUIAGEM,2.31,1.64,0.99,1.39,2.69,1.63,3.48,2.93,1.49,0.42,-0.68,0.53,2.39,2.58,1.24,3.54,1.82
 DESPESAS PESSOAIS,-0.01,-0.15,0.04,-0.2,-0.08,-0.16,-0.03,-0.09,-0.06,0.09,0.28,-0.09,-0.21,0.04,0.09,-0.14,-0.05
 SERVIÇOS PESSOAIS,0.19,0.13,0.27,-0.22,0.15,0.22,-0.17,-0.02,0.08,0.15,0.32,0.19,0.17,0.17,0.27,0.15,0.15
 SERVIÇOS PESSOAIS,0.19,0.13,0.27,-0.22,0.15,0.22,-0.17,-0.02,0.08,0.15,0.32,0.19,0.17,0.17,0.27,0.15,0.15
 COSTUREIRA,0.0,0.0,0.0,-1.52,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.41,1.46,0.93,-0.32
 MANICURE,-1.35,0.0,0.35,-0.76,-1.23,0.0,-1.3,-1.32,-0.83,0.8,2.09,1.14,0.89,1.06,-0.73,0.0,-0.48
 EMPREGADO DOMÉSTICO,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
 CABELEIREIRO E BARBEIRO,0.64,-0.1,0.46,-1.71,0.32,0.5,-1.17,-0.72,-0.11,0.79,-0.12,-0.2,-0.16,-0.13,0.85,0.05,0.14
 DEPILAÇÃO,0.0,0.0,-0.24,0.0,0.71,-0.37,0.0,0.0,-0.68,-1.59,3.14,0.0,0.38,0.0,0.0,-0.55,0.13
 CARTÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.12
 DESPACHANTE,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,-2.99,1.03,0.0,0.0,0.0,0.0,0.0,-0.21
 SERVIÇO BANCÁRIO,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
 CONSELHO DE CLASSE,0.0,0.11,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.0,0.22,0.16,0.0,0.0,0.0,0.0,0.13
 SOBRANCELHA,0.65,0.0,0.79,1.39,0.16,0.0,0.0,0.88,0.0,-0.93,0.34,0.0,-0.14,0.0,-1.3,-0.77,0.21
 RECREAÇÃO E FUMO,-0.39,-0.6,-0.36,-0.18,-0.48,-0.93,0.23,-0.2,-0.35,0.0,0.23,-0.73,-0.94,-0.24,-0.36,-0.68,-0.38
 RECREAÇÃO,-0.47,-0.75,-0.41,-0.09,-0.57,-0.99,0.33,-0.12,-0.33,0.0,0.27,-0.81,-1.11,-0.16,-0.25,-0.67,-0.43
 CLUBE,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
 INSTRUMENTO MUSICAL,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,3.99,0.0,1.35,0.0,0.0,2.58,0.0,0.0,2.58
 TRATAMENTO DE ANIMAIS (CLÍNICA),-0.4,-1.15,-0.77,-1.42,-0.92,0.39,-0.41,1.48,0.45,-0.56,2.7,-0.74,-2.03,1.97,-0.36,-1.25,-0.45
 BICICLETA,0.0,-0.19,1.64,4.71,1.54,-0.03,1.79,0.0,3.94,3.74,-1.6,-1.08,-0.14,2.53,1.78,0.0,1.78
 ALIMENTO PARA ANIMAIS,1.28,2.91,-0.92,0.86,1.34,0.47,3.21,-0.95,-1.86,1.18,1.53,2.48,-2.98,-2.35,-1.94,-4.39,0.93
 BRINQUEDO,-0.99,-3.45,-2.66,-5.01,-4.66,-2.71,-2.21,-0.38,-4.0,-2.35,-2.4,-2.31,-3.6,-3.29,0.89,0.32,-3.29
 CASA NOTURNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 JOGOS DE AZAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 MATERIAL DE CAÇA E PESCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,-0.16,0.0,0.0,0.39
 HOSPEDAGEM,-1.06,-2.12,1.12,0.72,-2.55,-2.33,-3.72,-1.69,-0.95,-0.55,-0.88,-1.55,-0.32,0.51,-2.07,-2.34,-1.33
 PACOTE TURÍSTICO,-2.64,-2.76,-2.19,0.0,0.05,-3.37,0.0,0.0,0.0,0.0,-0.19,-3.02,0.87,0.0,-0.25,0.0,-0.77
 SERVIÇO DE HIGIENE PARA ANIMAIS,-0.18,-0.85,0.08,0.0,-0.79,0.11,0.0,1.53,-1.03,1.36,1.87,0.96,-2.24,0.0,0.0,0.0,-0.2
" CINEMA, TEATRO E CONCERTOS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 FUMO,0.0,0.0,0.0,-0.72,0.0,0.0,-0.78,-0.72,-0.65,0.0,0.0,0.0,0.0,-0.78,-1.14,-0.78,-0.09
 CIGARRO,0.0,0.0,0.0,-0.72,0.0,0.0,-0.78,-0.72,-0.65,0.0,0.0,0.0,0.0,-0.78,-1.14,-0.78,-0.09
 EDUCAÇÃO,-0.02,0.14,0.13,0.12,0.02,0.01,-0.2,0.17,0.08,0.07,0.03,-0.03,-0.01,0.18,0.04,0.09,0.05
" CURSOS, LEITURA E PAPELARIA",-0.02,0.14,0.13,0.12,0.02,0.01,-0.2,0.17,0.08,0.07,0.03,-0.03,-0.01,0.18,0.04,0.09,0.05
 CURSOS REGULARES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CRECHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PRÉ-ESCOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO FUNDAMENTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO MÉDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO SUPERIOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PÓS-GRADUAÇÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 EDUCAÇÃO DE JOVENS E ADULTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO TÉCNICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LEITURA,0.51,1.56,0.9,0.86,0.37,0.26,-0.34,1.39,0.91,0.08,0.32,-0.02,1.61,0.85,0.04,0.69,0.6
 JORNAL DIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 REVISTA,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.0,2.96
 LIVRO DIDÁTICO,0.66,1.27,0.38,0.41,-0.91,-0.43,-0.44,1.39,0.89,0.0,0.32,-0.02,1.88,0.21,0.04,0.45,0.1
 LIVRO NÃO DIDÁTICO,0.61,3.5,3.18,3.82,1.98,2.06,0.0,0.0,1.03,0.38,0.0,0.0,1.03,0.0,0.0,3.34,2.1
 PAPELARIA,-1.0,-1.2,0.24,1.22,-0.08,-1.43,-1.21,1.83,-0.92,-0.03,-0.15,-2.49,-2.28,1.42,0.63,-0.77,-0.3
 CADERNO,1.57,-3.47,-0.44,1.65,-2.88,-4.62,-2.66,2.32,-2.67,0.82,-2.3,-2.73,-1.67,2.6,1.51,-2.97,-1.35
 ARTIGOS DE PAPELARIA,-1.98,0.3,0.73,0.93,1.06,-0.53,0.3,1.46,0.28,-0.46,1.16,-2.3,-2.58,0.31,-0.14,0.7,0.3
 CURSOS DIVERSOS,-0.33,0.15,0.17,0.0,0.0,0.0,-0.81,0.0,0.0,0.4,0.0,0.27,-0.47,0.13,0.0,-0.01,0.02
 CURSO PREPARATÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE IDIOMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE INFORMÁTICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 AUTOESCOLA,0.0,0.0,1.15,0.0,0.0,0.0,-1.93,0.0,0.0,2.36,0.0,0.0,-1.01,0.35,0.0,-0.04,0.67
 ATIVIDADES FÍSICAS,-0.72,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13,0.0,0.45,-0.8,0.0,0.0,0.0,-0.05
 COMUNICAÇÃO,1.16,1.19,1.01,0.77,0.21,1.19,0.96,0.71,1.04,1.22,0.42,0.6,0.77,0.79,0.3,0.75,0.75
 COMUNICAÇÃO,1.16,1.19,1.01,0.77,0.21,1.19,0.96,0.71,1.04,1.22,0.42,0.6,0.77,0.79,0.3,0.75,0.75
 COMUNICAÇÃO,1.16,1.19,1.01,0.77,0.21,1.19,0.96,0.71,1.04,1.22,0.42,0.6,0.77,0.79,0.3,0.75,0.75
 CORREIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PLANO DE TELEFONIA FIXA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PLANO DE TELEFONIA MÓVEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TV POR ASSINATURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,2.06,2.94,2.61,1.46,1.5,1.5,1.49,1.03,2.84,2.24,-0.78,0.13,1.49,1.48,0.09,1.47,1.78
 SERVIÇOS DE STREAMING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" COMBO DE TELEFONIA, INTERNET E TV POR ASSINATURA",2.33,2.33,2.33,2.33,0.0,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,1.44
