"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - NOVEMBRO DE 2020",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 AUTOMÓVEL NOVO,0.49,2.06,1.57,1.05,1.61,-0.27,0.94,0.08,0.76,0.4,0.62,0.72,0.14,1.69,0.43,1.4,1.05
 EMPLACAMENTO E LICENÇA,0.3,0.36,0.31,0.27,0.3,0.25,0.25,0.3,0.25,0.35,0.32,0.31,0.2,0.28,0.25,0.24,0.3
 SEGURO VOLUNTÁRIO DE VEÍCULO,3.99,-4.39,7.6,0.89,3.27,3.56,0.0,3.54,3.55,7.81,8.48,-2.54,3.33,3.31,3.32,-0.3,3.31
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.0,2.11,1.62,-0.22,1.81,1.02,0.59,1.84,3.55,2.69,1.76,0.0,1.17,1.63,1.76,2.65,1.77
 ACESSÓRIOS E PEÇAS,0.76,1.75,2.09,-0.44,1.61,-0.62,2.88,-0.31,0.27,0.8,1.3,2.88,-0.76,2.89,-1.46,-2.58,1.14
 PNEU,0.0,2.59,2.52,4.26,3.49,2.49,5.65,1.58,2.08,2.33,1.71,3.79,-0.36,5.0,2.8,3.98,2.88
 CONSERTO DE AUTOMÓVEL,-0.59,-0.66,-0.4,1.33,0.91,1.16,-0.76,-1.73,1.36,-0.08,-0.15,2.83,0.24,1.63,2.88,1.59,0.41
 ESTACIONAMENTO,0.0,1.16,0.0,0.0,-1.96,0.0,0.0,0.0,1.61,1.87,0.0,0.0,0.0,0.0,0.0,0.0,-1.02
 PEDÁGIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.48
 AUTOMÓVEL USADO,0.41,1.02,0.67,0.0,2.04,0.38,1.25,2.16,-0.14,0.93,1.45,2.53,1.26,0.81,0.64,1.58,1.25
 PINTURA DE VEÍCULO,0.0,0.0,0.23,-0.51,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01
 ALUGUEL DE VEÍCULO,0.61,0.0,0.0,0.0,0.0,0.0,0.67,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34
 MOTOCICLETA,-0.16,-0.02,0.59,0.55,-1.13,0.44,0.73,0.13,2.24,0.72,-0.59,1.14,-0.15,0.46,-0.97,0.27,-0.03
 COMBUSTÍVEIS (VEÍCULOS),1.36,1.35,1.93,-1.48,4.46,-0.59,0.02,-1.51,9.84,2.28,1.39,0.76,2.19,-0.33,0.41,0.11,2.44
 GASOLINA,1.1,1.36,1.46,-1.65,2.38,-0.68,-0.08,-1.61,10.18,1.98,0.87,0.65,2.09,-0.34,0.3,0.11,1.64
 ETANOL,5.06,0.0,6.01,-0.07,12.19,4.64,0.0,0.0,10.55,4.43,4.48,0.0,6.34,0.0,0.0,0.0,9.23
 ÓLEO DIESEL,0.65,0.75,2.09,3.59,2.45,-0.18,3.56,0.54,3.99,-0.53,0.04,3.25,0.98,-0.21,2.14,0.0,1.57
 GÁS VEICULAR,1.45,0.0,0.0,0.0,0.0,0.0,0.0,-1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32
 SAÚDE E CUIDADOS PESSOAIS,-0.52,0.0,-0.4,0.03,-0.01,-0.51,-0.58,-0.71,0.45,-0.11,-0.06,0.11,0.27,0.15,0.44,-0.08,-0.13
 PRODUTOS FARMACÊUTICOS E ÓTICOS,-0.94,-0.66,-1.06,0.8,0.46,-1.79,-0.67,-1.98,0.94,-0.29,0.01,0.43,0.86,0.61,0.65,0.1,-0.18
 PRODUTOS FARMACÊUTICOS,-0.94,-0.74,-0.99,0.96,0.5,-1.84,-0.67,-2.12,1.15,-0.08,-0.01,0.28,0.86,0.77,0.71,0.22,-0.15
 ANTI-INFECCIOSO E ANTIBIÓTICO,-2.36,-1.63,-3.94,2.24,1.92,0.8,-1.37,0.2,2.66,-0.02,-2.85,-1.91,0.28,-1.18,-2.39,2.81,-0.35
 ANALGÉSICO E ANTITÉRMICO,0.57,0.57,-0.71,1.95,-0.42,0.13,2.16,-3.82,1.97,1.03,3.47,0.26,-1.65,2.14,0.53,0.78,0.4
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,0.78,-0.73,-1.05,2.01,-0.07,-1.32,1.49,-4.21,-1.12,-2.04,-3.07,-0.81,2.69,0.87,2.05,-1.06,-0.68
 ANTIGRIPAL E ANTITUSSÍGENO,1.47,1.39,-0.74,1.76,-1.26,0.72,-2.04,-1.85,-0.8,0.91,0.05,-1.51,-1.18,3.33,0.62,-1.02,-0.27
 DERMATOLÓGICO,-1.39,0.69,-2.43,1.39,1.36,-0.3,0.0,-1.03,1.59,-2.0,0.0,0.16,2.14,-0.43,-0.09,0.07,0.25
 ANTIALÉRGICO E BRONCODILATADOR,-0.52,-0.84,-0.71,-1.4,0.02,-2.83,0.62,-2.64,0.92,-0.17,-1.07,0.73,1.6,-3.49,-0.59,-0.32,-0.44
 GASTROPROTETOR,-0.07,0.66,-0.56,0.74,-0.31,0.0,-1.61,-1.7,0.59,-0.6,2.51,-1.04,0.89,0.83,1.48,1.67,0.02
 VITAMINA E FORTIFICANTE,-1.35,-0.41,-0.08,2.27,-1.36,-2.06,-1.72,-2.71,1.33,-3.35,-1.25,0.73,2.39,0.95,0.34,1.16,-0.86
 HORMONAL,-1.43,-1.6,1.71,-0.17,1.49,-4.24,-0.99,-1.28,1.24,-0.33,-0.42,0.52,1.54,-0.38,-0.08,0.33,0.16
 PSICOTRÓPICO E ANOREXÍGENO,-3.45,-1.62,-0.7,0.18,-0.81,-2.61,-1.64,-0.47,0.53,0.16,-2.51,-0.14,0.04,-0.55,0.44,0.3,-1.12
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,-1.64,-1.59,-1.5,0.9,2.71,-3.56,-1.32,-1.56,0.95,1.27,0.49,2.54,2.18,0.48,1.49,0.29,0.33
 OFTALMOLÓGICO,0.61,-1.07,-0.27,0.28,2.18,1.39,-2.7,-2.51,1.75,0.0,-1.17,0.35,0.11,0.0,0.69,1.03,0.5
 ANTIDIABÉTICO,0.31,1.8,1.76,1.65,2.82,-5.23,-3.58,-2.21,0.99,-3.0,2.53,-0.91,1.72,0.68,2.79,-1.44,0.95
 NEUROLÓGICO,-2.01,-4.89,-2.87,-1.7,-3.97,-4.23,-0.19,-1.18,2.82,-0.28,-2.87,0.27,2.64,0.44,2.4,-1.58,-2.29
 PRODUTOS ÓTICOS,-0.99,0.42,-1.99,-0.57,0.09,-1.22,-0.67,-0.72,-0.93,-2.95,0.39,2.94,0.88,-3.22,0.25,-1.77,-0.57
 ÓCULOS DE GRAU,-0.99,0.42,-1.99,-0.57,0.09,-1.22,-0.67,-0.72,-0.93,-2.95,0.39,2.94,0.88,-3.22,0.25,-1.77,-0.57
 SERVIÇOS DE SAÚDE,0.08,0.34,0.06,0.14,-0.05,0.07,-0.61,0.04,0.24,0.09,0.21,0.07,0.18,0.1,0.14,0.1,0.06
 SERVIÇOS MÉDICOS E DENTÁRIOS,0.35,1.47,0.22,0.11,-0.1,0.85,-2.23,0.19,0.73,0.37,0.4,0.53,0.6,0.14,0.24,0.64,0.25
 MÉDICO,0.51,0.0,0.48,-0.28,0.0,0.94,-3.02,0.0,0.06,0.8,0.82,0.33,0.74,0.0,1.31,0.86,0.13
 DENTISTA,0.27,2.97,0.02,0.88,-0.29,0.8,0.0,0.71,1.55,-0.08,0.28,0.67,0.48,1.62,-2.1,0.15,0.37
 APARELHO ORTODÔNTICO,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.44,0.0,0.39,0.0,0.0,0.0,-0.3
 FISIOTERAPEUTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.54,0.0,0.0,-2.54
 PSICÓLOGO,0.0,1.6,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64
 SERVIÇOS LABORATORIAIS E HOSPITALARES,0.27,0.24,0.05,1.84,-0.35,-0.42,0.4,0.03,0.91,-0.23,0.64,-0.31,0.29,0.24,0.08,-0.27,0.05
 EXAME DE LABORATÓRIO,0.33,1.19,0.17,-0.88,-0.6,0.67,0.07,0.03,1.8,-0.4,-0.1,0.0,0.3,-0.29,0.0,-0.29,0.18
 HOSPITALIZAÇÃO E CIRURGIA,0.17,-0.08,0.02,-0.59,-0.38,0.0,0.0,0.0,1.44,0.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.07
 EXAME DE IMAGEM,0.72,0.26,0.0,5.4,-0.02,-3.18,1.34,0.06,-0.35,-0.81,2.8,-0.8,0.42,1.04,0.23,-0.73,0.29
 PLANO DE SAÚDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PLANO DE SAÚDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CUIDADOS PESSOAIS,-1.3,0.16,-0.44,-0.67,-0.38,-0.59,-0.52,-0.49,0.32,-0.13,-0.4,-0.21,-0.09,-0.07,0.44,-0.45,-0.34
 HIGIENE PESSOAL,-1.3,0.16,-0.44,-0.67,-0.38,-0.59,-0.52,-0.49,0.32,-0.13,-0.4,-0.21,-0.09,-0.07,0.44,-0.45,-0.34
 PRODUTO PARA CABELO,-2.64,0.82,0.65,-2.09,-2.05,-0.63,1.66,-1.32,0.93,1.23,0.41,1.19,1.54,-0.52,1.88,0.84,-0.51
 FRALDA DESCARTÁVEL,1.3,1.27,0.54,-2.31,1.57,0.29,0.59,2.96,2.39,2.65,-1.1,2.0,-0.76,1.75,1.04,0.08,1.14
 PRODUTO PARA BARBA,-1.2,1.58,-0.53,1.41,-4.04,-1.22,-1.45,0.4,1.05,-2.33,0.55,-0.27,-1.94,0.41,0.56,1.83,-1.22
 PRODUTO PARA PELE,2.51,2.73,2.3,4.27,3.72,3.55,4.24,4.09,3.18,2.42,2.71,2.18,3.58,3.25,3.69,3.49,3.25
 PRODUTO PARA HIGIENE BUCAL,-0.4,-3.36,0.05,-0.89,1.56,-0.04,-1.49,0.52,-2.32,-0.25,0.82,0.66,1.46,1.8,2.29,-0.21,0.06
 PRODUTO PARA UNHA,0.0,0.0,0.0,0.0,0.0,0.0,-2.72,0.0,0.0,0.0,0.0,0.0,0.0,-1.45,0.0,0.0,-2.56
 PERFUME,-3.13,-2.02,-2.21,-2.24,-2.26,-1.71,-1.64,-1.65,-0.97,-2.06,-1.33,-1.9,-0.65,-1.1,-0.66,-2.46,-1.9
 DESODORANTE,-1.12,1.42,-2.34,1.93,2.18,1.14,2.21,0.23,2.36,-1.21,1.02,0.95,-0.76,1.28,1.41,-0.42,0.83
 ABSORVENTE HIGIÊNICO,-1.84,1.77,0.72,-0.16,-2.81,1.8,2.07,0.09,2.85,1.05,-2.03,0.64,-0.46,0.07,2.71,0.83,-0.46
 SABONETE,1.01,2.62,-0.01,2.14,0.98,1.04,-1.44,0.99,0.89,2.1,1.63,-1.46,1.01,1.04,-1.4,2.75,1.01
 PAPEL HIGIÊNICO,1.15,1.22,2.87,1.51,1.69,-1.32,-2.14,0.04,3.81,2.01,0.37,-0.35,1.55,1.21,-1.17,1.19,1.51
 ARTIGOS DE MAQUIAGEM,-7.62,-7.13,-5.02,-3.55,-8.37,-9.96,-7.79,-6.0,-8.86,-7.63,-8.86,-9.53,-7.85,-5.61,-5.74,-7.78,-7.44
 DESPESAS PESSOAIS,-0.17,-0.29,0.12,-0.14,-0.06,0.18,-0.26,0.41,0.1,0.39,0.18,0.08,0.48,0.17,0.09,0.13,0.01
 SERVIÇOS PESSOAIS,0.09,-0.14,0.08,-0.23,-0.24,0.02,-0.77,0.29,0.06,0.14,0.02,0.05,0.69,0.05,0.1,-0.09,-0.08
 SERVIÇOS PESSOAIS,0.09,-0.14,0.08,-0.23,-0.24,0.02,-0.77,0.29,0.06,0.14,0.02,0.05,0.69,0.05,0.1,-0.09,-0.08
 COSTUREIRA,0.0,0.0,0.0,0.36,0.0,0.0,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,-0.86,-1.77,-0.32
 MANICURE,-1.23,0.6,0.0,1.49,-0.27,-2.17,-4.2,1.8,0.0,1.71,-0.69,1.38,1.17,-1.03,0.91,2.01,-0.13
 EMPREGADO DOMÉSTICO,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
 CABELEIREIRO E BARBEIRO,0.85,-1.04,0.17,-1.96,-2.06,0.94,-2.92,1.06,-0.35,0.09,0.09,-0.19,3.06,0.3,0.46,-1.16,-0.75
 DEPILAÇÃO,0.0,0.0,0.0,0.0,0.33,0.56,0.0,0.0,2.37,0.08,0.31,0.0,0.0,0.0,0.0,-0.29,0.4
 CARTÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 DESPACHANTE,0.0,0.0,0.48,0.0,0.62,0.0,0.0,0.0,0.0,0.16,1.57,-5.96,0.0,0.0,0.0,0.0,0.47
 SERVIÇO BANCÁRIO,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06
 CONSELHO DE CLASSE,0.0,0.11,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.0,0.22,0.16,0.0,0.0,0.0,0.0,0.13
 SOBRANCELHA,0.34,-0.97,0.56,1.37,2.06,-0.33,0.0,-0.96,3.34,-0.1,0.45,1.36,4.56,1.31,0.0,-1.36,1.02
 RECREAÇÃO E FUMO,-0.65,-0.53,0.18,0.03,0.28,0.5,0.74,0.62,0.19,0.74,0.39,0.15,0.08,0.43,0.06,0.56,0.18
 RECREAÇÃO,-0.79,-0.59,0.2,0.04,0.36,0.53,0.83,0.72,0.21,0.85,0.46,0.17,0.09,0.5,0.07,0.6,0.23
 CLUBE,0.0,0.0,10.27,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01
 INSTRUMENTO MUSICAL,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.26,0.0,2.31,0.0,0.0,1.23,0.0,0.0,1.23
 TRATAMENTO DE ANIMAIS (CLÍNICA),0.28,-1.27,0.55,-1.57,1.68,-1.11,1.61,0.0,0.43,0.85,-1.94,0.1,0.83,1.76,-0.53,2.41,0.54
 BICICLETA,0.0,0.15,-2.4,-0.04,2.9,0.94,1.4,0.0,1.16,3.59,0.8,0.01,-1.76,-0.34,1.4,0.0,1.4
 ALIMENTO PARA ANIMAIS,-2.04,1.94,-0.25,1.18,0.07,0.28,-0.41,1.56,-0.11,1.28,1.87,-0.39,-1.06,0.77,2.71,1.27,0.25
 BRINQUEDO,-3.85,-0.34,-2.62,0.43,-1.07,-2.22,0.58,-1.93,-0.68,-2.64,0.22,0.35,-1.38,-1.38,-0.93,-3.7,-1.38
 CASA NOTURNA,0.0,0.0,-1.02,0.0,-1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.86
 JOGOS DE AZAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 MATERIAL DE CAÇA E PESCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,0.0,0.5,0.0,0.0,-0.68
 HOSPEDAGEM,0.8,-0.85,-0.31,2.43,-1.85,1.02,2.5,0.75,-0.12,-0.03,1.2,1.49,3.44,1.85,1.78,1.03,-0.37
 PACOTE TURÍSTICO,-1.7,-2.86,2.45,-0.67,3.18,2.98,0.0,3.27,2.26,4.08,2.45,1.68,1.29,0.0,0.07,0.28,2.34
 SERVIÇO DE HIGIENE PARA ANIMAIS,-0.05,0.2,1.5,0.0,2.26,2.68,0.0,0.75,-0.15,2.1,-3.39,-1.64,-0.63,0.0,0.0,0.0,1.3
" CINEMA, TEATRO E CONCERTOS",-0.99,-2.18,-3.1,-1.63,-1.84,-0.17,2.57,-0.09,0.32,0.0,0.0,-1.34,0.0,0.0,-2.1,2.21,-1.13
 FUMO,0.0,-0.32,0.0,0.0,-0.2,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,-0.11
 CIGARRO,0.0,-0.32,0.0,0.0,-0.2,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,-0.11
 EDUCAÇÃO,-0.01,-0.08,0.11,0.07,-0.1,0.13,0.25,0.01,-0.06,0.05,-0.01,0.19,-0.02,0.26,0.07,-0.05,-0.02
" CURSOS, LEITURA E PAPELARIA",-0.01,-0.08,0.11,0.07,-0.1,0.13,0.25,0.01,-0.06,0.05,-0.01,0.19,-0.02,0.26,0.07,-0.05,-0.02
 CURSOS REGULARES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CRECHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PRÉ-ESCOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO FUNDAMENTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO MÉDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO SUPERIOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PÓS-GRADUAÇÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 EDUCAÇÃO DE JOVENS E ADULTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO TÉCNICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LEITURA,-0.2,-0.16,-0.22,-0.04,-1.23,-0.52,0.0,0.0,-0.44,0.17,0.0,2.8,-0.43,-1.04,0.0,-0.29,-0.45
 JORNAL DIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36,0.0,0.0,0.0,0.0,0.69
 REVISTA,0.0,0.0,0.0,0.0,-4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.26,0.0,0.0,-4.26
 LIVRO DIDÁTICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LIVRO NÃO DIDÁTICO,-1.36,-0.45,-1.18,-0.29,-2.13,-1.9,0.0,0.0,-2.89,0.76,0.0,0.0,-1.34,0.0,0.0,-3.44,-1.43
 PAPELARIA,0.48,0.33,1.28,2.85,-0.79,1.72,3.48,0.44,-1.0,1.07,-0.58,-0.58,-0.67,1.26,1.08,-1.41,0.45
 CADERNO,-2.54,1.23,0.01,1.34,-0.35,1.62,3.86,-1.33,-1.91,0.29,-0.52,0.11,-2.66,1.85,0.03,-0.68,0.13
 ARTIGOS DE PAPELARIA,1.61,-0.23,2.17,3.88,-0.97,1.75,3.11,1.79,-0.4,1.47,-0.62,-1.06,0.27,0.68,2.02,-1.86,0.64
 CURSOS DIVERSOS,0.02,-0.51,0.49,0.0,-0.04,0.92,0.19,0.0,0.15,0.06,0.07,-0.13,0.25,1.69,0.18,0.26,0.1
 CURSO PREPARATÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE IDIOMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE INFORMÁTICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3
 AUTOESCOLA,0.0,0.0,1.21,0.0,0.0,0.0,-0.16,0.0,2.57,2.22,0.0,0.0,-0.64,4.37,0.0,0.67,1.4
 ATIVIDADES FÍSICAS,0.04,-0.76,0.66,0.0,-0.09,1.79,1.21,0.0,-0.49,-0.9,0.22,-0.21,0.88,0.0,0.46,0.13,0.02
 COMUNICAÇÃO,0.28,0.23,0.65,0.54,0.18,-0.07,0.67,0.78,0.65,0.14,-0.1,0.31,-0.03,0.07,0.66,-0.67,0.29
 COMUNICAÇÃO,0.28,0.23,0.65,0.54,0.18,-0.07,0.67,0.78,0.65,0.14,-0.1,0.31,-0.03,0.07,0.66,-0.67,0.29
 COMUNICAÇÃO,0.28,0.23,0.65,0.54,0.18,-0.07,0.67,0.78,0.65,0.14,-0.1,0.31,-0.03,0.07,0.66,-0.67,0.29
 CORREIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PLANO DE TELEFONIA FIXA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PLANO DE TELEFONIA MÓVEL,0.0,0.0,1.68,1.68,0.0,0.0,1.31,1.31,1.31,1.31,0.0,1.31,0.0,0.0,1.31,0.0,0.52
 TV POR ASSINATURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,1.39,1.44,0.75,0.23,1.26,-0.33,1.33,1.86,1.24,-0.79,-0.63,-1.35,-0.16,0.28,0.97,-2.66,0.79
 SERVIÇOS DE STREAMING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" COMBO DE TELEFONIA, INTERNET E TV POR ASSINATURA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
