"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - JULHO DE 2020",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 PASSAGEM AÉREA,-0.2,-14.67,-11.26,-4.02,0.46,-2.28,2.16,-0.9,-5.1,-13.0,-1.78,-6.73,2.97,-2.19,-9.94,-0.45,-4.21
 METRÔ,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94
 TRANSPORTE ESCOLAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE POR APLICATIVO,-11.22,-14.01,-4.2,-8.63,-4.74,-2.27,0.0,-1.02,-8.35,0.0,-11.72,-15.66,-3.19,0.0,-14.04,-0.37,-8.17
 INTEGRAÇÃO TRANSPORTE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 VEÍCULO PRÓPRIO,0.19,0.15,0.81,0.53,0.06,0.55,0.06,0.3,-0.36,-0.47,0.01,0.0,1.36,0.85,0.01,0.42,0.13
 AUTOMÓVEL NOVO,0.69,-0.33,1.03,0.3,0.37,0.95,0.42,0.86,0.06,-0.64,0.59,0.26,1.31,1.36,-0.66,0.92,0.31
 EMPLACAMENTO E LICENÇA,0.31,0.36,0.31,0.27,0.3,0.25,0.25,0.3,0.25,0.35,0.32,0.3,0.2,0.27,0.25,0.24,0.3
 SEGURO VOLUNTÁRIO DE VEÍCULO,-0.62,-1.33,0.48,-0.33,-1.86,1.16,-1.35,-1.34,-4.95,-3.45,1.37,-5.02,-1.42,1.37,-1.43,0.09,-1.43
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.0,-2.73,2.15,2.28,1.7,0.51,0.5,0.36,-0.27,2.36,-1.17,0.0,0.06,-0.45,0.22,-0.82,0.65
 ACESSÓRIOS E PEÇAS,-0.97,-0.39,0.43,1.11,0.1,-0.39,2.38,-1.44,-0.95,-0.53,0.42,1.06,0.19,0.6,0.71,0.83,-0.01
 PNEU,0.0,0.4,2.28,3.28,1.99,0.65,-0.41,-0.62,-1.69,1.61,0.35,0.76,2.84,1.76,0.59,0.1,1.25
 CONSERTO DE AUTOMÓVEL,0.18,0.95,-0.14,0.66,-0.49,0.09,0.65,-0.28,0.75,-1.04,0.63,1.24,2.13,0.46,0.85,-0.35,0.03
 ESTACIONAMENTO,0.0,-1.95,0.0,0.0,-0.69,0.0,0.0,0.0,1.29,0.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.52
 PEDÁGIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.01
 AUTOMÓVEL USADO,-0.33,0.53,1.79,0.0,0.25,-0.4,-0.96,0.05,-1.81,-0.47,-1.43,-0.09,2.57,0.77,-0.59,0.91,0.05
 PINTURA DE VEÍCULO,0.0,0.0,0.2,1.09,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
 ALUGUEL DE VEÍCULO,-3.16,0.0,0.0,0.0,0.0,0.0,0.58,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08
 MOTOCICLETA,0.88,1.11,0.98,1.29,1.24,0.65,-0.69,0.73,1.41,0.04,0.27,1.53,0.21,1.03,0.09,0.87,0.78
 COMBUSTÍVEIS (VEÍCULOS),2.48,5.44,2.92,6.98,0.79,3.73,2.89,2.69,4.22,7.57,-0.11,4.06,2.75,6.88,4.31,5.58,3.12
 GASOLINA,2.89,5.47,2.89,7.32,1.27,3.6,3.03,2.72,4.04,7.33,0.61,4.0,2.83,7.04,4.04,5.54,3.42
 ETANOL,2.05,0.0,1.88,1.91,-0.94,2.52,0.0,0.0,5.05,8.78,-4.98,0.0,0.78,0.0,0.0,0.0,0.72
 ÓLEO DIESEL,0.87,4.27,6.12,2.79,1.29,6.94,-1.76,2.79,6.06,8.0,5.77,5.54,2.43,5.57,9.05,6.74,4.21
 GÁS VEICULAR,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
 SAÚDE E CUIDADOS PESSOAIS,0.77,0.07,0.45,0.43,0.43,0.35,0.77,0.4,0.41,0.17,0.85,0.33,0.51,-0.03,0.46,0.26,0.44
 PRODUTOS FARMACÊUTICOS E ÓTICOS,1.07,0.06,0.64,0.14,0.22,-0.58,-0.57,-0.09,0.06,0.3,0.67,-0.11,0.96,-1.06,0.85,-0.3,0.28
 PRODUTOS FARMACÊUTICOS,1.1,-0.12,0.66,-0.12,0.12,-0.49,-0.72,0.01,-0.18,0.3,0.7,0.0,1.53,-1.08,0.39,-0.18,0.23
 ANTI-INFECCIOSO E ANTIBIÓTICO,-1.34,2.91,0.09,-3.52,-0.15,1.08,0.78,-4.67,-4.6,-0.16,2.01,-3.26,0.41,-0.81,-2.89,0.16,-0.42
 ANALGÉSICO E ANTITÉRMICO,1.57,0.07,1.69,1.02,2.08,0.87,-0.47,1.16,-1.22,1.39,2.51,0.6,-0.24,-0.92,-1.89,-0.1,1.14
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,2.49,-0.24,1.69,1.98,-1.14,-3.83,-0.26,0.24,-0.61,2.66,2.53,-3.29,3.17,-0.93,2.69,-4.85,0.41
 ANTIGRIPAL E ANTITUSSÍGENO,-0.45,-3.59,-0.26,1.77,1.15,-1.1,-1.31,1.27,-0.76,-2.32,-1.58,-0.08,3.07,0.25,2.15,0.82,-0.3
 DERMATOLÓGICO,3.28,1.61,1.4,-0.46,1.43,0.74,0.0,0.49,2.12,3.32,0.0,1.19,1.89,-1.0,1.47,1.88,1.57
 ANTIALÉRGICO E BRONCODILATADOR,0.32,-2.16,-2.93,-2.81,-0.61,-0.06,-0.38,0.82,-1.64,-1.02,-3.33,0.4,1.86,0.88,1.77,-1.5,-1.06
 GASTROPROTETOR,1.76,0.04,-0.25,-0.66,0.52,0.0,0.34,1.96,0.86,1.7,-0.29,0.11,0.73,-2.08,1.82,1.51,0.56
 VITAMINA E FORTIFICANTE,2.05,0.16,-0.49,-1.17,2.87,2.82,2.26,1.45,1.42,1.37,-1.21,1.72,1.08,-3.14,-1.42,3.04,1.22
 HORMONAL,0.89,-1.32,2.48,-1.24,-0.02,0.65,1.99,-0.28,1.84,0.98,0.61,-0.04,3.23,1.42,2.84,0.99,0.5
 PSICOTRÓPICO E ANOREXÍGENO,4.29,-0.53,1.55,-2.52,0.48,-0.61,-0.8,-1.39,-0.27,3.99,-0.84,-0.71,-0.34,-0.51,-0.79,-1.33,0.76
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,1.25,1.1,1.71,1.64,-1.21,-3.57,-4.8,1.29,0.22,-2.19,1.87,1.31,3.96,-0.89,2.22,-0.76,-0.01
 OFTALMOLÓGICO,1.22,0.7,0.58,1.8,-0.17,-1.72,-0.35,0.21,-0.19,0.0,1.22,0.49,0.61,0.0,2.34,1.99,0.4
 ANTIDIABÉTICO,-0.59,-2.53,-3.32,0.81,-1.74,-2.56,1.29,-3.8,3.99,-3.56,1.76,-1.9,2.98,-0.29,-1.66,1.0,-1.23
 NEUROLÓGICO,-1.21,-2.76,0.88,-1.99,-3.96,-0.93,-0.68,-1.94,-1.61,-1.56,-2.03,1.28,-0.35,-3.0,0.58,-0.51,-1.69
 PRODUTOS ÓTICOS,0.39,2.8,0.5,2.41,1.2,-1.44,0.31,-1.01,2.28,0.38,-0.25,-1.98,-3.97,-0.48,4.59,-2.28,0.9
 ÓCULOS DE GRAU,0.39,2.8,0.5,2.41,1.2,-1.44,0.31,-1.01,2.28,0.38,-0.25,-1.98,-3.97,-0.48,4.59,-2.28,0.9
 SERVIÇOS DE SAÚDE,0.49,0.5,0.48,0.6,0.45,0.47,-0.26,0.51,0.59,0.48,0.41,0.56,0.44,0.29,0.12,0.66,0.47
 SERVIÇOS MÉDICOS E DENTÁRIOS,-0.06,-0.05,0.3,0.75,0.05,-0.1,-2.02,0.34,0.69,0.38,0.2,0.16,-0.01,-0.17,-0.06,0.96,0.1
 MÉDICO,0.42,0.0,0.09,0.21,0.52,-0.47,-3.01,0.36,0.0,0.6,0.47,0.0,0.0,0.0,-0.35,1.14,0.11
 DENTISTA,-0.57,0.0,0.51,1.85,-0.19,0.1,0.78,0.28,1.57,0.15,-0.11,0.28,0.0,-0.84,0.57,0.56,0.16
 APARELHO ORTODÔNTICO,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.17
 FISIOTERAPEUTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,-0.06
 PSICÓLOGO,0.0,-0.64,0.0,0.0,-0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65
 SERVIÇOS LABORATORIAIS E HOSPITALARES,0.51,0.91,0.22,0.25,0.07,0.42,0.14,0.24,0.25,0.15,0.1,1.18,0.62,0.72,0.1,0.63,0.29
 EXAME DE LABORATÓRIO,-1.47,3.08,0.17,0.6,-0.13,0.16,-0.09,0.0,1.79,-0.06,0.22,0.36,1.69,-0.11,0.02,0.73,0.41
 HOSPITALIZAÇÃO E CIRURGIA,1.03,0.16,0.37,0.21,0.1,0.46,0.0,0.0,-0.77,0.0,0.25,2.47,0.0,0.0,0.2,0.12,0.27
 EXAME DE IMAGEM,-0.2,1.13,-0.06,0.0,0.08,0.37,0.56,0.62,-0.01,0.8,-0.35,0.04,0.38,2.0,0.09,1.47,0.25
 PLANO DE SAÚDE,0.6,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.59,0.6,0.59,0.59,0.59,0.59,0.6
 PLANO DE SAÚDE,0.6,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.59,0.6,0.59,0.59,0.59,0.59,0.6
 CUIDADOS PESSOAIS,1.02,-0.57,0.19,0.47,0.6,1.06,2.06,0.65,0.45,-0.26,1.5,0.32,0.21,0.4,0.37,0.21,0.53
 HIGIENE PESSOAL,1.02,-0.57,0.19,0.47,0.6,1.06,2.06,0.65,0.45,-0.26,1.5,0.32,0.21,0.4,0.37,0.21,0.53
 PRODUTO PARA CABELO,0.94,-2.88,-0.63,-0.46,-1.11,1.07,1.44,-0.86,-1.18,-1.56,1.97,1.32,-3.8,-1.59,-1.67,1.76,-0.73
 FRALDA DESCARTÁVEL,0.74,-1.0,-1.41,-2.95,1.34,-1.47,2.49,0.09,1.16,1.83,0.96,0.68,0.1,-2.4,-1.82,-0.48,0.32
 PRODUTO PARA BARBA,2.67,0.91,2.42,-1.04,-1.14,-0.02,2.24,0.05,0.41,1.49,0.34,-0.01,0.27,1.3,0.04,-2.26,0.34
 PRODUTO PARA PELE,1.9,0.45,0.92,0.32,1.09,0.13,0.86,0.54,0.03,-0.06,-0.23,0.37,0.72,0.43,1.59,0.41,0.72
 PRODUTO PARA HIGIENE BUCAL,-0.65,-1.8,0.48,-0.58,-0.59,0.33,1.91,-0.07,0.15,1.22,-1.98,1.1,-0.92,0.2,0.82,1.66,-0.18
 PRODUTO PARA UNHA,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,1.41
 PERFUME,4.98,0.29,1.58,1.91,2.23,4.07,3.98,1.79,1.7,2.02,4.63,0.68,3.22,2.18,1.43,-0.21,2.36
 DESODORANTE,0.73,-0.63,-0.53,1.03,1.58,1.04,1.19,1.44,-0.17,-2.86,0.72,0.06,0.14,-0.72,-0.8,0.69,0.44
 ABSORVENTE HIGIÊNICO,-2.51,-0.32,1.24,1.04,1.24,-0.09,0.81,-0.9,-0.3,-1.61,-0.67,-0.95,1.03,-1.01,2.5,1.12,0.35
 SABONETE,-1.98,2.14,-2.74,-0.14,1.66,2.19,-0.68,0.81,1.23,0.01,0.31,-0.76,0.67,0.11,1.48,-1.76,0.34
 PAPEL HIGIÊNICO,-3.0,-0.85,0.44,-0.12,-1.64,-1.33,-2.92,0.21,0.49,-2.85,0.23,-1.9,0.54,-2.26,-0.48,0.08,-1.32
 ARTIGOS DE MAQUIAGEM,-2.59,-2.17,1.72,-0.98,-1.39,-2.81,-0.8,-2.41,-1.68,-2.92,-1.79,-3.36,-3.43,-0.71,-2.65,-0.4,-1.41
 DESPESAS PESSOAIS,0.15,-0.23,-0.29,0.22,-0.18,-0.03,-0.24,0.2,-0.11,0.0,-0.01,-0.14,-0.01,0.08,0.04,-0.18,-0.11
 SERVIÇOS PESSOAIS,-0.21,-0.16,-0.14,0.05,-0.28,-0.26,-0.38,-0.1,-0.26,0.04,-0.54,-0.3,-0.14,-0.14,-0.27,-0.25,-0.22
 SERVIÇOS PESSOAIS,-0.21,-0.16,-0.14,0.05,-0.28,-0.26,-0.38,-0.1,-0.26,0.04,-0.54,-0.3,-0.14,-0.14,-0.27,-0.25,-0.22
 COSTUREIRA,0.0,0.0,0.0,0.47,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.43,-0.25,0.75
 MANICURE,0.27,0.0,0.49,0.0,0.73,1.11,-2.06,1.39,0.0,0.11,-1.79,1.67,0.41,0.0,0.0,-0.12,0.32
 EMPREGADO DOMÉSTICO,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52
 CABELEIREIRO E BARBEIRO,0.49,0.31,0.38,1.6,-0.35,-0.12,-0.57,0.55,0.0,1.05,-1.29,-1.07,-0.06,0.41,-0.92,-0.22,0.05
 DEPILAÇÃO,0.0,0.0,0.92,0.0,1.39,-1.13,0.0,0.0,0.0,-0.9,-1.17,0.0,0.59,0.0,0.0,0.76,0.54
 CARTÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.65
 DESPACHANTE,0.0,0.0,-1.11,0.0,-2.31,0.0,0.0,0.0,0.0,1.66,-0.58,-2.65,0.0,0.0,0.0,0.0,-1.31
 SERVIÇO BANCÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CONSELHO DE CLASSE,0.0,0.11,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.0,0.22,0.16,0.0,0.0,0.0,0.0,0.13
 SOBRANCELHA,-2.69,0.2,0.86,-0.29,0.92,-1.23,0.0,-0.32,0.0,0.0,-0.74,2.79,0.33,0.0,2.01,-0.24,0.19
 RECREAÇÃO E FUMO,0.82,-0.34,-0.55,0.51,0.0,0.45,0.03,0.72,0.2,-0.06,0.69,0.24,0.24,0.53,0.84,-0.04,0.09
 RECREAÇÃO,0.14,-0.43,-0.63,-0.09,0.0,0.22,-0.46,0.16,-0.13,-0.07,0.04,-0.31,0.28,-0.14,0.34,-0.32,-0.11
 CLUBE,0.0,-1.5,-6.06,0.0,0.07,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.46
 INSTRUMENTO MUSICAL,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,2.97,0.0,2.95,0.0,0.0,2.72,0.0,0.0,2.71
 TRATAMENTO DE ANIMAIS (CLÍNICA),2.62,-1.97,1.29,-1.52,0.86,1.01,-3.63,0.76,0.38,-0.06,-0.55,-0.64,0.33,-3.35,-1.28,0.21,0.32
 BICICLETA,0.0,1.91,-1.35,2.85,1.02,1.5,1.12,0.0,1.2,0.08,3.41,5.94,1.52,1.21,1.11,0.0,1.11
 ALIMENTO PARA ANIMAIS,1.17,0.31,-1.17,1.73,-0.12,-1.95,-1.51,-0.38,-0.63,1.84,0.01,-3.9,0.35,0.48,2.82,-1.71,-0.01
 BRINQUEDO,0.51,1.49,-1.51,-0.76,-0.75,0.6,0.96,-2.83,0.85,-2.27,-1.55,-0.76,0.41,-0.5,-1.66,-3.18,-0.5
 CASA NOTURNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 JOGOS DE AZAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 MATERIAL DE CAÇA E PESCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,-0.14,0.0,0.0,0.03
 HOSPEDAGEM,-2.92,-0.3,0.01,-1.39,-2.12,0.63,0.85,-0.04,-1.29,-0.25,0.5,1.04,2.51,-0.35,2.39,-0.06,-0.95
 PACOTE TURÍSTICO,1.42,-4.68,-0.96,-0.54,1.03,0.31,0.0,0.74,-1.34,0.71,0.0,-2.22,-1.21,0.0,0.34,-0.32,0.25
 SERVIÇO DE HIGIENE PARA ANIMAIS,-0.09,1.02,-0.61,0.0,0.44,-0.42,0.0,2.72,-0.45,-2.56,-2.3,2.19,-1.47,0.0,0.0,0.0,-0.18
" CINEMA, TEATRO E CONCERTOS",0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
 FUMO,4.21,0.0,0.0,4.3,0.0,4.21,4.78,4.3,3.97,0.0,4.21,4.86,0.0,4.78,4.3,4.78,1.32
 CIGARRO,4.21,0.0,0.0,4.3,0.0,4.21,4.78,4.3,3.97,0.0,4.21,4.86,0.0,4.78,4.3,4.78,1.32
 EDUCAÇÃO,0.02,-0.1,-0.07,-0.05,-0.08,-0.15,-0.14,-0.22,-0.21,-0.49,-0.01,-0.12,0.02,-0.07,-0.1,-0.01,-0.12
" CURSOS, LEITURA E PAPELARIA",0.02,-0.1,-0.07,-0.05,-0.08,-0.15,-0.14,-0.22,-0.21,-0.49,-0.01,-0.12,0.02,-0.07,-0.1,-0.01,-0.12
 CURSOS REGULARES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CRECHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PRÉ-ESCOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO FUNDAMENTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO MÉDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO SUPERIOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PÓS-GRADUAÇÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 EDUCAÇÃO DE JOVENS E ADULTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO TÉCNICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LEITURA,0.33,-0.56,-0.75,-0.31,-0.56,-1.19,-1.21,-2.0,-1.68,-2.67,0.14,-2.49,-1.07,-0.58,-0.92,0.15,-0.81
 JORNAL DIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 REVISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LIVRO DIDÁTICO,0.38,-1.62,-0.66,-0.44,-0.66,-1.39,-1.59,-2.0,-1.78,-3.74,0.14,-3.33,-2.65,-0.76,-0.92,0.08,-1.05
 LIVRO NÃO DIDÁTICO,0.56,-0.24,-1.16,0.51,-0.74,-0.69,0.0,0.0,-1.11,1.11,0.0,0.0,2.25,0.0,0.0,0.92,-0.35
 PAPELARIA,-0.78,-1.82,-0.79,-2.79,-2.81,-1.45,-0.49,-1.63,-1.15,-1.65,-1.03,0.4,-0.23,-0.52,1.31,-0.19,-1.53
 CADERNO,-2.52,-3.07,-2.79,-3.44,-2.75,-2.39,-2.62,-0.16,-2.45,-0.64,-0.23,-1.86,-0.75,-0.62,1.71,-2.28,-2.11
 ARTIGOS DE PAPELARIA,-0.1,-1.02,0.63,-2.33,-2.83,-1.19,1.66,-2.73,-0.27,-2.17,-1.51,2.2,0.02,-0.43,0.95,1.16,-1.21
 CURSOS DIVERSOS,0.0,0.06,0.19,0.5,0.0,0.0,-0.15,0.0,0.04,-1.68,0.0,0.47,0.79,0.0,-0.21,-0.44,-0.09
 CURSO PREPARATÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE IDIOMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE INFORMÁTICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64,0.0,-0.64
 AUTOESCOLA,0.0,0.0,1.32,0.0,0.0,0.0,-0.35,0.0,0.26,-0.69,0.0,0.0,1.83,0.0,0.0,-1.56,0.2
 ATIVIDADES FÍSICAS,0.0,0.09,0.0,1.17,0.0,0.0,0.0,0.0,0.0,-3.72,0.0,0.77,1.29,0.0,-0.3,0.0,-0.21
 COMUNICAÇÃO,0.43,0.19,0.39,0.56,1.02,0.43,-0.19,0.42,0.1,0.12,0.19,0.25,0.05,0.54,-0.39,0.36,0.51
 COMUNICAÇÃO,0.43,0.19,0.39,0.56,1.02,0.43,-0.19,0.42,0.1,0.12,0.19,0.25,0.05,0.54,-0.39,0.36,0.51
 COMUNICAÇÃO,0.43,0.19,0.39,0.56,1.02,0.43,-0.19,0.42,0.1,0.12,0.19,0.25,0.05,0.54,-0.39,0.36,0.51
 CORREIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PLANO DE TELEFONIA FIXA,0.14,0.04,0.07,0.05,0.06,0.03,0.02,0.02,0.05,0.05,0.06,0.05,0.04,0.05,0.03,0.04,0.07
 PLANO DE TELEFONIA MÓVEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TV POR ASSINATURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,2.15,1.23,2.23,2.41,0.53,1.98,-0.69,1.62,0.49,0.59,1.15,1.83,0.26,2.32,-1.08,1.45,1.1
 SERVIÇOS DE STREAMING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" COMBO DE TELEFONIA, INTERNET E TV POR ASSINATURA",0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01
