"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - AGOSTO DE 2021",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 AUTOMÓVEL NOVO,1.15,1.15,1.44,0.79,2.0,2.11,1.47,1.0,3.33,2.6,1.79,0.77,2.48,1.75,0.48,1.66,1.79
 EMPLACAMENTO E LICENÇA,0.11,0.03,0.11,0.11,0.06,0.11,0.11,0.09,0.12,0.04,0.11,0.09,0.0,0.11,0.11,0.09,0.08
 SEGURO VOLUNTÁRIO DE VEÍCULO,-1.16,-0.88,-2.44,-0.07,0.77,0.93,-0.09,-0.08,-0.06,1.38,-1.41,0.44,1.63,4.89,0.02,-0.13,0.02
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.0,5.67,2.74,0.61,0.41,4.27,1.18,1.6,3.47,1.08,-2.42,0.0,1.64,-0.24,1.74,1.51,1.74
 ACESSÓRIOS E PEÇAS,1.7,1.47,1.2,0.63,0.16,-0.41,0.3,1.4,1.89,1.1,3.23,2.74,-0.73,-1.29,0.57,0.43,0.92
 PNEU,0.0,0.34,1.83,1.09,1.34,-1.45,-0.53,0.85,3.56,3.27,1.44,0.41,0.48,1.43,4.95,0.13,1.43
 CONSERTO DE AUTOMÓVEL,1.37,2.18,1.42,3.02,-0.25,1.17,-0.02,0.59,0.41,1.75,4.93,2.49,2.58,-0.76,-0.17,0.61,1.09
 ESTACIONAMENTO,0.0,-0.07,0.0,0.0,1.88,0.0,0.0,0.0,-0.19,1.95,0.0,0.0,0.0,0.0,0.0,0.0,1.59
 PEDÁGIO,0.0,-3.93,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.14
 AUTOMÓVEL USADO,0.03,2.63,1.94,0.0,2.77,2.65,2.42,1.02,2.03,1.16,1.91,1.99,2.0,1.98,1.59,0.46,1.98
 PINTURA DE VEÍCULO,0.0,0.0,-1.33,0.51,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3
 ALUGUEL DE VEÍCULO,4.99,0.0,0.0,0.0,0.0,0.0,9.24,0.0,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61
 MOTOCICLETA,2.15,-0.12,0.15,0.25,0.03,1.35,2.02,2.46,1.17,0.39,6.59,0.25,1.85,0.0,0.71,-0.51,1.01
 COMBUSTÍVEIS (VEÍCULOS),1.28,0.36,2.8,0.32,3.73,7.48,1.81,2.46,0.36,5.55,3.84,2.72,1.08,0.84,3.04,4.22,2.96
 GASOLINA,1.26,0.36,2.76,0.32,3.41,7.76,1.83,2.46,0.39,5.37,3.6,2.79,1.11,0.96,3.19,4.3,2.8
 ETANOL,-0.36,0.0,4.07,0.85,4.57,7.09,0.0,0.0,0.4,7.19,5.47,0.0,-1.08,0.0,0.0,0.0,4.5
 ÓLEO DIESEL,1.97,0.2,0.16,-1.01,4.87,1.41,1.09,2.55,-0.1,1.83,1.3,1.06,2.7,-0.11,0.4,1.56,1.79
 GÁS VEICULAR,2.04,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06
 SAÚDE E CUIDADOS PESSOAIS,0.21,-0.44,-0.28,-0.18,0.06,-0.08,-0.71,-0.33,0.11,0.3,-0.05,-0.06,0.97,-1.05,0.75,-0.41,-0.04
 PRODUTOS FARMACÊUTICOS E ÓTICOS,0.22,-1.37,-0.31,0.78,0.31,0.13,0.27,0.25,1.62,0.63,0.34,0.08,3.8,-0.97,1.36,0.3,0.26
 PRODUTOS FARMACÊUTICOS,0.17,-1.33,-0.43,0.83,0.47,0.25,-0.36,0.38,1.67,0.64,0.26,0.06,4.35,-1.06,1.19,0.34,0.28
 ANTI-INFECCIOSO E ANTIBIÓTICO,-0.38,-1.23,0.65,-0.46,0.88,0.4,2.21,0.76,1.76,1.42,-0.36,-1.54,2.04,-0.32,1.49,2.9,0.54
 ANALGÉSICO E ANTITÉRMICO,-0.06,0.07,-2.81,0.72,2.06,0.99,0.24,0.27,2.22,-0.37,2.69,1.83,4.76,-0.18,-0.83,0.71,0.75
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,-1.12,-1.4,0.37,1.08,-2.14,-2.81,0.48,-2.9,1.11,-0.87,1.02,1.52,4.44,-0.04,-2.06,0.07,-0.68
 ANTIGRIPAL E ANTITUSSÍGENO,1.41,-0.44,-0.56,0.37,-0.27,1.82,1.28,1.47,3.02,0.39,0.0,-0.69,1.47,-3.56,2.12,1.37,0.46
 DERMATOLÓGICO,1.89,0.16,1.17,0.48,3.39,2.01,0.0,-0.12,0.73,2.13,0.0,2.04,3.24,-1.17,1.59,1.22,1.95
 ANTIALÉRGICO E BRONCODILATADOR,-0.83,-0.34,0.39,1.24,0.01,-0.7,-1.6,-1.27,1.93,0.33,-0.69,-0.77,3.43,-1.21,1.35,0.88,0.01
 GASTROPROTETOR,2.28,-0.07,0.87,-2.94,-1.93,0.0,0.97,-0.09,0.46,0.44,-1.31,-1.28,2.53,-2.84,2.86,0.92,-0.37
 VITAMINA E FORTIFICANTE,1.62,-2.37,0.6,1.24,2.22,0.07,1.02,0.61,2.1,-0.06,2.97,-0.36,4.26,-1.49,0.08,1.1,1.09
 HORMONAL,-0.4,-0.96,-4.25,-0.96,-2.94,2.01,-1.08,0.33,-1.01,3.1,-3.51,0.0,5.04,-0.65,3.42,0.14,-1.37
 PSICOTRÓPICO E ANOREXÍGENO,-0.34,-3.0,0.31,0.27,1.76,-0.34,-1.88,1.36,-0.22,1.24,0.41,0.29,5.3,-3.19,3.51,1.18,0.43
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,-1.28,-3.45,1.36,2.9,-0.5,-0.21,-2.92,1.57,2.38,2.35,-1.16,-1.8,4.57,-0.58,2.43,-1.07,-0.08
 OFTALMOLÓGICO,1.68,-0.3,0.19,-0.96,-1.45,-0.42,-3.17,-1.31,-0.56,0.0,-2.54,-0.6,5.43,0.0,3.7,-1.43,-0.54
 ANTIDIABÉTICO,2.64,1.89,-1.14,2.27,-1.3,-1.09,-2.18,1.68,2.92,-1.11,-1.48,1.97,7.54,2.68,0.49,0.14,0.3
 NEUROLÓGICO,1.0,0.99,-1.84,1.08,4.3,-2.38,0.16,1.44,2.36,-3.45,0.56,1.24,6.55,-1.48,2.33,-0.19,1.1
 PRODUTOS ÓTICOS,1.6,-1.94,1.3,0.31,-1.37,-1.06,3.91,-0.92,1.09,0.48,2.71,0.35,-1.2,1.07,2.86,-0.19,0.06
 ÓCULOS DE GRAU,1.6,-1.94,1.3,0.31,-1.37,-1.06,3.91,-0.92,1.09,0.48,2.71,0.35,-1.2,1.07,2.86,-0.19,0.06
 SERVIÇOS DE SAÚDE,0.02,0.09,0.02,-0.03,0.03,-0.11,0.09,0.17,-0.23,0.63,-0.07,0.07,0.44,0.08,0.18,-0.09,0.04
 SERVIÇOS MÉDICOS E DENTÁRIOS,0.35,-0.24,0.1,0.2,0.05,0.87,0.34,1.31,0.49,1.98,0.08,0.36,1.22,0.24,0.44,-0.27,0.35
 MÉDICO,0.0,-0.36,0.0,0.35,0.18,1.79,0.0,1.69,0.12,1.59,0.0,-0.52,1.91,0.0,0.0,-0.33,0.31
 DENTISTA,0.77,-0.17,0.2,-0.11,0.0,0.36,1.31,0.32,0.95,2.38,0.2,1.0,0.57,1.74,1.44,-0.14,0.45
 APARELHO ORTODÔNTICO,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.42,0.0,0.0,0.0,0.1
 FISIOTERAPEUTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.42,0.0,0.0,-1.42
 PSICÓLOGO,0.0,0.0,0.0,0.0,-0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17
 SERVIÇOS LABORATORIAIS E HOSPITALARES,0.29,0.89,0.03,-0.08,0.88,-0.81,0.2,0.03,0.18,0.45,-0.15,0.2,0.31,0.0,0.0,0.03,0.36
 EXAME DE LABORATÓRIO,0.1,0.33,-1.17,-0.04,1.4,-0.36,0.0,0.0,0.08,-0.28,-0.1,0.13,0.03,0.0,0.0,-0.54,0.14
 HOSPITALIZAÇÃO E CIRURGIA,0.09,1.26,0.27,0.0,0.79,-1.11,0.0,0.0,0.02,0.87,0.0,0.41,0.0,0.0,0.0,0.0,0.38
 EXAME DE IMAGEM,1.51,0.46,0.47,-0.15,0.9,0.45,0.69,0.07,0.42,0.08,-0.58,0.0,0.59,0.0,0.0,0.62,0.47
 PLANO DE SAÚDE,-0.09,0.06,-0.02,-0.08,-0.08,-0.18,-0.07,-0.09,-0.52,-0.09,-0.1,0.0,0.13,-0.06,-0.06,-0.06,-0.1
 PLANO DE SAÚDE,-0.09,0.06,-0.02,-0.08,-0.08,-0.18,-0.07,-0.09,-0.52,-0.09,-0.1,0.0,0.13,-0.06,-0.06,-0.06,-0.1
 CUIDADOS PESSOAIS,0.63,-0.29,-0.74,-1.12,-0.11,-0.27,-1.63,-1.19,-0.71,-0.33,-0.44,-0.57,-0.69,-1.53,0.62,-1.43,-0.43
 HIGIENE PESSOAL,0.63,-0.29,-0.74,-1.12,-0.11,-0.27,-1.63,-1.19,-0.71,-0.33,-0.44,-0.57,-0.69,-1.53,0.62,-1.43,-0.43
 PRODUTO PARA CABELO,1.9,1.32,-1.7,2.41,0.5,0.71,1.89,-0.78,-1.78,-0.58,1.87,-0.95,-0.62,0.98,2.82,-1.95,0.32
 FRALDA DESCARTÁVEL,0.02,1.39,0.88,-0.07,-0.22,0.28,0.46,-0.08,-2.29,-0.25,0.48,-2.14,0.83,1.33,-1.95,-0.98,-0.07
 PRODUTO PARA BARBA,-0.37,2.99,-0.33,-1.08,2.71,-3.7,0.87,-1.63,2.37,-1.95,0.74,-1.73,-0.47,0.09,1.22,-1.7,0.96
 PRODUTO PARA PELE,1.96,3.09,2.57,3.02,3.75,3.36,3.66,2.6,3.34,3.77,2.28,2.41,3.68,3.5,2.11,1.47,3.18
 PRODUTO PARA HIGIENE BUCAL,2.28,-0.84,0.12,-0.55,-0.51,-0.62,-2.78,1.7,-0.47,-0.43,1.65,1.77,3.11,1.21,1.38,0.88,-0.04
 PRODUTO PARA UNHA,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,2.58
 PERFUME,-4.81,-4.32,-4.28,-5.27,-3.94,-3.4,-3.84,-4.89,-3.36,-3.96,-2.88,-3.41,-4.99,-5.05,-0.71,-3.37,-3.96
 DESODORANTE,2.96,-3.68,-1.34,1.84,2.42,3.41,-1.9,0.3,1.96,1.91,-2.67,-0.24,0.83,-1.29,2.84,-1.76,0.8
 ABSORVENTE HIGIÊNICO,1.39,3.35,-1.22,0.85,-2.04,1.74,-1.84,1.19,2.77,0.05,2.32,-0.41,-0.5,1.92,-0.36,-0.14,-0.23
 SABONETE,3.99,4.67,2.35,2.15,2.36,0.89,-1.87,3.46,2.09,1.32,1.52,4.84,2.62,2.42,0.2,1.09,2.38
 PAPEL HIGIÊNICO,0.93,-1.6,1.75,-0.69,-1.24,3.73,-0.26,2.45,-0.91,-0.31,-0.91,-0.81,-1.47,0.33,1.45,1.23,-0.42
 ARTIGOS DE MAQUIAGEM,4.65,2.66,-0.69,0.34,0.77,-6.05,-3.03,5.04,2.36,5.05,-1.7,3.99,2.73,-2.89,2.5,-0.09,0.7
 DESPESAS PESSOAIS,0.83,0.46,0.48,0.41,0.71,0.91,0.33,0.6,0.72,0.83,0.42,0.17,0.48,0.6,0.12,0.42,0.64
 SERVIÇOS PESSOAIS,0.82,-0.04,0.43,0.15,0.6,0.43,0.37,0.34,0.55,0.13,0.33,-0.17,0.39,0.65,-0.03,0.28,0.44
 SERVIÇOS PESSOAIS,0.82,-0.04,0.43,0.15,0.6,0.43,0.37,0.34,0.55,0.13,0.33,-0.17,0.39,0.65,-0.03,0.28,0.44
 COSTUREIRA,0.0,0.0,0.0,0.16,0.0,0.0,-1.46,0.0,0.0,0.0,0.0,0.0,0.0,-0.96,-0.38,0.55,-0.64
 MANICURE,1.04,-1.67,0.34,0.71,-1.12,0.0,0.7,5.2,3.51,0.3,-1.7,0.0,1.82,4.08,-3.66,0.04,-0.02
 EMPREGADO DOMÉSTICO,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
 CABELEIREIRO E BARBEIRO,3.49,-0.77,1.41,-0.06,3.65,2.11,1.04,-0.27,1.31,-0.2,1.1,-1.6,0.57,1.46,-0.28,0.26,1.77
 DEPILAÇÃO,0.0,0.0,-0.06,0.0,-0.3,1.75,0.0,0.0,-2.43,2.04,2.98,0.0,0.99,0.0,0.0,2.7,0.25
 CARTÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 DESPACHANTE,0.0,0.0,-0.3,0.0,0.44,0.0,0.0,0.0,0.0,-1.06,2.44,-1.8,0.0,0.0,0.0,0.0,0.11
 SERVIÇO BANCÁRIO,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
 CONSELHO DE CLASSE,0.0,0.05,0.0,0.0,0.05,0.08,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.06
 SOBRANCELHA,-0.82,-0.34,0.86,-1.34,-1.34,1.39,0.0,-1.5,0.27,0.0,0.72,-0.56,-1.23,0.95,-0.91,0.77,-0.36
 RECREAÇÃO E FUMO,0.84,1.28,0.57,0.85,0.91,1.9,0.27,1.03,1.05,1.78,0.53,0.94,0.67,0.51,0.5,0.68,0.98
 RECREAÇÃO,0.96,1.52,0.6,0.95,1.03,2.01,0.26,1.15,1.12,2.01,0.57,1.01,0.73,0.54,0.53,0.7,1.1
 CLUBE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 INSTRUMENTO MUSICAL,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,2.25,0.0,-0.13,0.0,0.0,1.05,0.0,0.0,1.05
 TRATAMENTO DE ANIMAIS (CLÍNICA),-1.99,-3.3,1.08,3.0,-0.29,0.11,2.31,1.39,-0.18,1.94,0.3,0.13,1.66,0.91,-1.78,1.32,-0.13
 BICICLETA,0.0,1.6,3.4,3.99,1.9,1.36,1.77,0.0,1.33,1.17,-0.58,1.97,-1.59,0.6,1.78,0.0,1.77
 ALIMENTO PARA ANIMAIS,0.01,4.56,-0.22,1.38,1.49,2.92,-2.82,-1.91,3.1,3.62,1.97,2.78,2.98,0.62,-1.29,-0.65,1.4
 BRINQUEDO,0.28,0.63,2.04,0.95,-0.14,2.63,0.5,-0.09,-1.42,0.08,-1.28,1.62,0.37,0.36,2.35,2.68,0.36
 CASA NOTURNA,2.25,0.0,0.04,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.81
 JOGOS DE AZAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 MATERIAL DE CAÇA E PESCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.42,0.0,0.0,0.72
 HOSPEDAGEM,2.65,2.05,-0.44,-0.66,0.07,3.67,0.02,1.1,1.96,2.01,-2.22,1.52,2.34,1.03,1.95,3.24,1.02
 PACOTE TURÍSTICO,3.07,8.3,1.65,1.86,1.76,3.09,0.0,4.74,6.46,4.88,4.34,2.49,-2.61,0.0,2.65,1.19,2.76
 SERVIÇO DE HIGIENE PARA ANIMAIS,-2.24,1.67,-0.05,0.0,0.76,-0.5,0.0,-1.05,1.21,2.78,-0.46,3.13,2.74,0.0,0.0,0.0,0.77
" CINEMA, TEATRO E CONCERTOS",1.32,1.25,1.14,0.75,2.68,2.01,2.82,1.71,0.93,0.81,-1.89,-1.1,-0.69,0.0,1.91,0.55,1.63
 FUMO,0.29,0.3,0.3,0.29,0.26,0.29,0.34,0.29,0.34,0.28,0.29,0.36,0.3,0.34,0.29,0.34,0.28
 CIGARRO,0.29,0.3,0.3,0.29,0.26,0.29,0.34,0.29,0.34,0.28,0.29,0.36,0.3,0.34,0.29,0.34,0.28
 EDUCAÇÃO,0.64,0.37,0.9,0.36,-0.6,0.15,0.48,-0.41,1.49,2.7,-0.27,0.56,1.19,0.49,0.73,0.93,0.28
" CURSOS, LEITURA E PAPELARIA",0.64,0.37,0.9,0.36,-0.6,0.15,0.48,-0.41,1.49,2.7,-0.27,0.56,1.19,0.49,0.73,0.93,0.28
 CURSOS REGULARES,0.56,0.39,1.34,0.43,-0.64,0.07,0.51,-0.61,2.21,3.5,-0.52,0.44,1.32,0.3,0.98,1.06,0.35
 CRECHE,0.0,1.35,2.73,0.37,1.0,0.0,0.0,1.22,0.0,3.51,0.71,0.59,0.0,1.1,0.0,1.49,1.1
 PRÉ-ESCOLA,0.0,0.47,1.37,0.0,-1.06,0.35,0.09,0.3,5.05,-0.45,0.87,0.06,-0.21,0.0,0.24,0.7,0.22
 ENSINO FUNDAMENTAL,0.11,0.48,0.1,0.0,0.01,0.05,0.41,0.23,2.45,4.61,2.56,0.33,-0.13,1.19,0.22,0.19,0.72
 ENSINO MÉDIO,0.1,0.29,-0.05,0.0,0.22,0.18,1.28,0.0,2.53,3.75,2.49,0.58,0.0,1.37,0.52,0.14,0.67
 ENSINO SUPERIOR,1.81,0.37,2.38,0.0,-1.77,0.0,0.36,-2.79,1.22,4.21,-3.72,0.44,3.43,0.0,1.7,2.58,-0.15
 PÓS-GRADUAÇÃO,0.28,-1.01,-0.13,3.25,0.96,0.0,1.18,0.0,1.4,3.7,0.03,1.14,0.0,0.0,-0.35,-0.56,0.87
 EDUCAÇÃO DE JOVENS E ADULTOS,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,-4.25,0.0,0.0,0.0,-0.49,0.0,0.0,-1.58
 CURSO TÉCNICO,0.0,0.68,1.97,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,1.09
 LEITURA,0.32,-0.05,0.39,0.07,1.42,0.83,0.0,0.0,0.08,-0.57,0.0,0.0,0.32,1.48,0.0,0.13,0.53
 JORNAL DIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 REVISTA,0.0,0.0,0.0,0.0,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,0.0,0.0,5.36
 LIVRO DIDÁTICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LIVRO NÃO DIDÁTICO,2.08,-0.14,2.11,0.5,1.5,3.07,0.0,0.0,0.55,-2.52,0.0,0.0,1.02,0.0,0.0,1.54,1.08
 PAPELARIA,0.3,2.0,-0.44,0.61,1.04,2.98,2.67,0.96,-0.35,1.72,0.04,2.24,2.14,1.92,0.64,1.83,1.02
 CADERNO,0.05,4.11,-0.2,-0.11,-1.86,-0.27,3.89,1.58,-2.85,1.68,1.84,0.91,2.19,1.52,-0.94,1.65,0.52
 ARTIGOS DE PAPELARIA,0.38,0.72,-0.6,1.09,2.19,3.78,1.49,0.51,1.14,1.73,-0.93,3.2,2.11,2.31,2.08,1.94,1.3
 CURSOS DIVERSOS,1.31,0.24,-0.2,0.05,-1.7,-0.2,-0.73,1.4,-0.93,0.58,0.99,1.58,0.95,0.21,0.21,0.95,-0.43
 CURSO PREPARATÓRIO,0.3,0.0,2.13,0.0,0.0,1.49,0.0,0.0,-0.08,1.99,1.49,0.0,1.46,0.0,-0.55,0.0,1.11
 CURSO DE IDIOMA,2.16,1.27,-3.41,0.0,-3.71,-1.41,2.02,4.91,0.24,-1.15,1.19,3.88,2.23,0.0,1.65,0.0,-1.83
 CURSO DE INFORMÁTICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 AUTOESCOLA,0.0,0.0,0.94,0.42,0.0,0.0,-3.14,0.0,-1.95,2.55,0.0,0.0,-0.48,-0.93,0.0,2.31,0.32
 ATIVIDADES FÍSICAS,1.07,-0.28,0.25,0.0,0.5,0.0,-0.97,0.0,-1.06,0.31,0.18,0.0,0.59,1.02,0.0,0.52,0.24
 COMUNICAÇÃO,-0.07,0.35,-0.26,0.3,0.38,0.38,0.74,0.43,0.08,0.42,0.12,-0.01,0.16,-0.2,0.65,-0.12,0.23
 COMUNICAÇÃO,-0.07,0.35,-0.26,0.3,0.38,0.38,0.74,0.43,0.08,0.42,0.12,-0.01,0.16,-0.2,0.65,-0.12,0.23
 COMUNICAÇÃO,-0.07,0.35,-0.26,0.3,0.38,0.38,0.74,0.43,0.08,0.42,0.12,-0.01,0.16,-0.2,0.65,-0.12,0.23
 CORREIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PLANO DE TELEFONIA FIXA,0.81,0.46,0.81,0.6,0.59,0.27,0.28,0.31,0.61,0.58,0.62,0.52,0.51,0.53,0.52,0.53,0.64
 PLANO DE TELEFONIA MÓVEL,0.0,0.0,0.0,0.55,0.0,0.0,0.42,0.55,0.46,0.46,0.0,0.5,0.0,0.0,0.55,0.0,0.12
 TV POR ASSINATURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,-0.66,1.35,-2.16,-0.17,1.65,1.12,2.41,1.14,-0.92,0.9,0.65,-2.29,0.22,-0.9,1.14,-0.98,0.48
 SERVIÇOS DE STREAMING,0.0,6.39,6.39,6.39,6.39,6.39,0.0,0.0,6.39,6.39,0.0,6.39,6.39,0.0,6.39,6.39,6.39
" COMBO DE TELEFONIA, INTERNET E TV POR ASSINATURA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
