"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - AGOSTO DE 2019",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 TRANSPORTE PÚBLICO,-1.64,-0.82,-1.12,-1.24,-1.74,-4.81,-0.62,-0.41,-1.33,-2.91,-2.25,-4.63,-1.89,-3.28,-0.63,-1.51,-1.67
 ÔNIBUS URBANO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TÁXI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÔNIBUS INTERMUNICIPAL,0.0,3.69,0.13,0.03,0.0,0.0,0.09,0.0,0.04,0.0,-0.48,1.41,0.02,0.0,-1.49,0.0,0.38
 ÔNIBUS INTERESTADUAL,0.0,0.87,-3.21,-1.88,-3.67,-0.03,0.51,-0.21,0.36,-0.32,0.77,0.89,-2.56,-1.34,-2.46,-1.76,-1.51
 PASSAGEM AÉREA,-15.09,-26.6,-14.0,-20.28,-15.26,-11.3,-10.88,-11.59,-18.55,-16.57,-25.56,-22.36,-14.84,-17.47,-2.39,-13.99,-15.66
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE HIDROVIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE ESCOLAR,0.0,0.95,-0.92,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1
 VEÍCULO PRÓPRIO,0.31,-0.19,-0.15,0.31,-0.1,0.52,-0.14,0.32,0.54,0.91,0.7,0.38,-0.25,-0.04,-0.44,-0.11,0.13
 AUTOMÓVEL NOVO,0.06,-0.66,-0.5,0.28,0.22,0.62,-1.25,0.65,0.16,1.96,1.54,0.06,-0.44,0.84,-1.23,0.17,0.22
 EMPLACAMENTO E LICENÇA,0.38,0.38,0.38,0.32,0.38,0.35,0.38,0.47,0.39,0.34,0.26,0.37,0.38,0.36,0.5,0.45,0.37
 SEGURO VOLUNTÁRIO DE VEÍCULO,0.3,-3.22,-1.61,2.33,1.06,3.71,0.0,0.06,2.33,1.91,3.42,1.09,-4.25,0.0,-0.44,-2.93,0.59
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,-2.3,1.09,0.15,1.37,0.82,1.14,-0.51,-1.79,0.73,0.35,1.52,0.0,0.24,0.21,0.39,-1.15,0.38
 ACESSÓRIOS E PEÇAS,-1.05,-1.95,1.86,0.17,1.61,1.51,-0.25,0.97,0.56,-0.23,0.53,3.06,-0.15,-1.19,-1.99,1.07,0.38
 PNEU,2.75,-0.58,-0.06,1.81,3.32,-1.25,-1.07,1.31,1.66,-1.13,1.54,0.0,1.46,1.54,-0.35,0.26,1.13
 CONSERTO DE AUTOMÓVEL,0.79,0.98,0.2,-0.73,-1.5,-0.73,0.75,1.46,1.05,-0.28,-0.23,0.27,-0.84,-0.29,1.71,0.34,-0.29
 ESTACIONAMENTO,-0.3,-0.27,-0.59,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
 PEDÁGIO,0.73,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.31
 LUBRIFICAÇÃO E LAVAGEM,0.0,0.0,0.0,2.03,2.7,0.0,0.0,0.0,0.0,0.42,0.0,0.0,1.34,0.0,2.66,0.0,2.22
 AUTOMÓVEL USADO,0.96,0.93,-0.84,0.0,-0.9,1.18,1.3,-0.22,0.54,1.49,0.82,1.86,0.45,-0.04,0.0,-1.23,0.12
 PINTURA DE VEÍCULO,0.0,0.0,0.0,-0.46,-1.5,-0.94,0.0,0.0,0.81,0.77,0.0,-0.41,0.0,0.0,0.0,-1.04,-0.86
 ALUGUEL DE VEÍCULO,-2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.91
 MOTOCICLETA,0.03,-0.74,0.22,1.07,-0.14,0.62,0.06,-1.7,0.18,0.58,-0.19,0.05,0.57,-0.65,-1.81,0.47,-0.07
 COMBUSTÍVEIS (VEÍCULOS),-0.69,-3.57,-0.34,-1.94,0.62,1.17,-1.32,1.67,6.81,0.56,-1.59,3.1,-2.21,-1.75,-1.98,-2.04,0.01
 GASOLINA,-0.84,-3.91,-0.6,-2.3,-0.15,1.16,-1.32,2.04,6.65,0.19,-1.99,3.46,-2.51,-1.83,-1.44,-2.21,-0.45
 ETANOL,0.37,-0.08,3.09,-1.04,2.38,1.29,0.0,0.31,12.2,2.15,1.13,-0.36,-1.25,-0.07,-5.69,-0.77,2.3
 ÓLEO DIESEL,0.0,-0.91,-0.77,0.0,-0.05,0.0,-1.41,-0.16,-1.58,-0.05,-1.08,-0.59,-0.92,-1.29,-2.08,0.0,-0.76
 GÁS VEICULAR,-0.36,0.0,0.0,3.17,1.48,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.49
 SAÚDE E CUIDADOS PESSOAIS,-0.24,-0.46,0.03,-0.32,0.29,-0.23,-0.11,-0.39,-0.45,0.01,0.05,-0.18,-0.21,-0.32,0.35,-0.49,-0.03
 PRODUTOS FARMACÊUTICOS E ÓTICOS,-0.6,-0.43,0.53,0.07,1.14,-0.39,-0.31,-0.41,-0.49,-0.09,0.76,0.47,-0.43,-0.4,1.17,-0.09,0.24
 PRODUTOS FARMACÊUTICOS,-0.64,-0.47,0.56,0.01,1.24,-0.4,-0.05,-0.62,-0.55,-0.12,0.76,0.49,-0.38,-0.48,1.18,-0.04,0.26
 ANTI-INFECCIOSO E ANTIBIÓTICO,-0.44,-0.82,1.43,-0.63,-0.36,1.15,0.24,-0.16,-3.02,-0.06,0.79,-0.22,0.61,0.14,0.63,-0.61,-0.15
 ANALGÉSICO E ANTITÉRMICO,2.69,-0.02,0.3,0.25,1.47,-0.73,-0.42,0.84,-0.5,-0.13,-0.56,0.21,0.33,-1.38,0.78,0.42,0.59
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,-2.06,1.27,1.14,0.43,2.21,-1.83,0.57,-2.36,-2.55,0.2,2.41,1.28,-0.53,0.32,3.59,-1.83,0.66
 ANTIGRIPAL E ANTITUSSÍGENO,0.06,-0.18,0.34,-0.14,0.91,0.32,1.05,0.1,3.09,0.33,0.89,-0.41,1.89,-0.57,1.48,0.56,0.68
 DERMATOLÓGICO,-0.88,0.34,0.16,0.17,-0.01,0.0,-0.69,-1.55,-2.86,-0.56,0.95,0.77,-0.5,1.47,0.97,-0.56,-0.3
 ANTIALÉRGICO E BRONCODILATADOR,1.26,0.04,0.98,-0.16,1.75,-0.02,0.18,-0.83,-0.23,-1.41,0.51,-0.57,-0.41,0.08,2.51,-0.06,0.69
 GASTROPROTETOR,-1.91,-0.16,0.48,0.55,1.87,-1.43,-0.01,-1.39,0.79,-0.67,1.87,0.51,0.02,0.2,3.74,0.1,0.42
 VITAMINA E FORTIFICANTE,-0.82,-0.1,0.1,1.41,2.05,-0.46,-0.63,-1.32,0.03,0.21,1.22,0.2,0.62,-0.89,3.43,-0.78,0.51
 HORMÔNIO,1.16,-1.91,0.24,1.34,2.16,1.32,0.41,-1.27,0.26,-1.42,0.49,-0.16,-0.11,0.43,-0.41,2.02,0.63
 PSICOTRÓPICO E ANOREXÍGENO,-1.71,-0.98,0.01,-0.83,0.86,-0.76,-0.65,1.36,-1.58,-0.02,0.75,-0.16,-0.71,0.22,0.51,-0.1,-0.26
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,-1.95,-0.45,0.83,-0.55,0.4,-0.4,-0.46,-0.9,0.18,0.62,0.58,1.93,-2.67,-1.72,-1.35,-0.44,-0.14
 OFTALMOLÓGICO,-0.68,-1.35,-0.05,-0.64,1.99,0.0,-0.03,-0.3,0.42,-1.32,0.66,0.19,-0.77,-0.78,0.11,0.0,0.18
 PRODUTOS ÓTICOS,0.23,0.14,0.12,0.56,-0.43,-0.18,-4.1,0.87,0.09,0.44,0.72,0.15,-1.0,0.65,1.12,-1.0,-0.07
 ARMAÇÃO DE ÓCULOS,0.0,-1.94,0.0,0.0,-0.9,0.0,0.0,0.11,1.58,2.38,0.0,0.0,0.0,0.0,0.0,0.09,-0.34
 ÓCULOS SEM GRAU,-2.19,0.16,0.46,-0.35,-0.71,0.0,-1.83,1.94,-3.33,-2.6,0.46,-3.43,-1.75,1.53,-0.09,0.0,-0.92
 LENTES DE ÓCULOS E DE CONTATO,1.88,0.67,-0.08,1.5,0.12,-0.18,-5.86,0.92,1.56,1.37,1.03,1.83,-0.67,0.24,1.39,-1.33,0.48
 SERVIÇOS DE SAÚDE,0.22,-0.05,0.15,0.13,0.07,0.03,0.01,0.0,0.18,0.2,-0.08,-0.19,-0.05,0.15,0.45,0.02,0.1
 SERVIÇOS MÉDICOS E DENTÁRIOS,1.09,-0.51,0.43,0.7,0.28,-0.23,0.0,0.0,0.25,0.39,0.21,-0.91,0.0,0.75,-0.44,-0.49,0.3
 MÉDICO,1.03,-0.61,0.64,0.87,0.2,-0.38,0.0,0.0,0.27,0.25,0.05,-1.12,0.0,1.85,-0.48,-0.2,0.26
 DENTISTA,1.43,-1.02,0.22,0.01,0.09,0.02,0.0,0.0,0.23,0.46,0.0,-0.37,0.0,0.2,-0.27,-1.16,0.22
 APARELHO ORTODÔNTICO,0.0,0.08,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.11
 ARTIGOS ORTOPÉDICOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,2.3
 FISIOTERAPEUTA,1.94,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32
 PSICÓLOGO,0.0,0.15,0.0,2.17,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
 SERVIÇOS LABORATORIAIS E HOSPITALARES,1.05,-0.02,0.02,0.43,0.21,0.15,0.07,0.0,-0.2,0.33,-0.71,0.05,-0.39,0.0,2.31,0.73,0.18
 EXAME DE LABORATÓRIO,0.11,0.3,-0.51,-0.06,0.0,0.08,0.11,0.0,0.23,-0.7,-1.8,-0.63,0.12,0.0,0.06,0.2,-0.29
 HOSPITALIZAÇÃO E CIRURGIA,1.88,-0.09,0.19,0.72,0.13,0.24,0.0,0.0,-0.79,0.35,0.0,0.3,0.0,0.0,4.83,1.19,0.25
 EXAME DE IMAGEM,0.0,0.0,0.27,0.69,0.73,0.0,0.08,0.0,0.71,1.12,-0.45,-0.07,-1.19,0.0,0.31,-0.05,0.35
 PLANO DE SAÚDE,0.04,0.06,0.02,0.0,0.01,0.08,0.0,0.0,0.22,0.04,0.0,0.02,-0.02,-0.03,0.2,-0.03,0.03
 PLANO DE SAÚDE,0.04,0.06,0.02,0.0,0.01,0.08,0.0,0.0,0.22,0.04,0.0,0.02,-0.02,-0.03,0.2,-0.03,0.03
 CUIDADOS PESSOAIS,-1.17,-1.31,-0.98,-1.78,-0.23,-0.48,-0.03,-0.84,-1.47,-0.22,-0.85,-1.15,-0.3,-0.78,-0.76,-1.64,-0.75
 HIGIENE PESSOAL,-1.17,-1.31,-0.98,-1.78,-0.23,-0.48,-0.03,-0.84,-1.47,-0.22,-0.85,-1.15,-0.3,-0.78,-0.76,-1.64,-0.75
 PRODUTO PARA CABELO,-1.69,-0.49,-1.58,-1.03,2.39,1.04,1.58,0.24,-2.3,1.48,-1.38,-1.5,-1.67,-0.26,0.66,-3.4,0.28
 FRALDA DESCARTÁVEL,0.0,-0.27,1.12,-1.53,0.0,-2.5,-0.5,0.0,-1.07,-1.35,1.34,0.0,0.0,-0.07,2.57,0.15,-0.21
 PRODUTO PARA BARBA,0.0,1.24,0.0,0.0,0.0,0.0,-0.85,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.62
 PRODUTO PARA PELE,1.14,1.54,2.03,0.9,1.45,1.71,1.12,2.07,0.88,1.92,2.12,-0.06,1.76,2.22,1.73,-0.29,1.51
 PRODUTO PARA HIGIENE BUCAL,-0.51,-3.4,-1.78,0.45,2.01,1.2,1.29,0.35,-0.32,1.24,-0.19,-0.82,2.08,0.62,0.74,-2.46,0.22
 PRODUTO PARA UNHA,0.5,-1.04,-0.24,-2.88,-2.17,0.0,0.74,-4.75,-1.39,0.0,1.61,0.0,0.78,2.15,-0.19,0.0,-1.02
 PERFUME,-2.69,-4.69,-2.93,-3.59,-1.71,-2.86,-0.55,-2.04,-2.81,-1.42,-2.15,-2.41,-2.85,-2.87,-2.09,-1.47,-2.34
 DESODORANTE,-1.38,2.27,-1.75,-0.55,-1.23,2.8,1.54,0.67,-0.86,1.34,-1.65,-0.13,0.53,-0.85,-2.13,-7.05,-0.48
 ABSORVENTE HIGIÊNICO,0.0,0.0,0.0,-2.23,0.0,0.0,-0.86,0.77,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.66,-0.71
 SABONETE,0.64,-0.42,-0.95,0.16,0.6,1.01,1.81,0.97,0.53,-1.36,0.98,-1.35,1.63,1.68,0.71,-1.28,0.23
 PAPEL HIGIÊNICO,-0.67,-0.23,0.74,-0.36,-0.29,2.03,2.54,-0.29,0.62,-0.62,-1.07,1.01,1.77,1.9,1.44,-0.03,0.02
 ARTIGOS DE MAQUIAGEM,-0.74,3.79,-0.26,2.74,-4.07,-5.93,-7.69,-1.47,0.33,-6.29,-4.92,-1.6,3.41,1.84,-0.32,1.59,-2.25
 DESPESAS PESSOAIS,0.65,0.12,0.18,0.35,0.43,0.28,0.39,0.1,-0.03,-0.17,0.59,0.19,0.44,0.03,0.36,-0.17,0.31
 SERVIÇOS PESSOAIS,0.52,0.11,0.18,0.4,0.23,0.26,0.27,0.29,0.1,-0.04,0.18,0.38,0.46,0.09,0.51,0.07,0.25
 SERVIÇOS PESSOAIS,0.52,0.11,0.18,0.4,0.23,0.26,0.27,0.29,0.1,-0.04,0.18,0.38,0.46,0.09,0.51,0.07,0.25
 COSTUREIRA,0.0,0.0,-0.04,-1.42,0.0,0.0,1.25,0.84,0.14,-1.22,0.0,0.0,0.0,-0.99,-0.54,-0.41,-0.13
 MANICURE,2.06,-0.98,-0.12,-0.58,0.42,0.56,1.04,0.0,-0.31,0.98,-0.68,1.03,1.4,0.29,1.04,0.0,0.42
 CABELEIREIRO,0.78,-0.46,-0.34,1.17,-0.3,-0.08,-0.32,0.3,-0.51,-1.48,-0.04,0.4,0.49,-0.63,1.36,-0.49,-0.11
 EMPREGADO DOMÉSTICO,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29
 DEPILAÇÃO,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.75
 DESPACHANTE,0.0,0.47,1.17,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
 SERVIÇO BANCÁRIO,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
 CONSELHO DE CLASSE,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.22,0.0,0.0,0.0,0.27
" RECREAÇÃO, FUMO E FOTOGRAFIA",0.86,0.15,0.19,0.25,0.74,0.32,0.6,-0.24,-0.3,-0.34,1.6,-0.21,0.4,-0.08,-0.03,-0.66,0.43
 RECREAÇÃO,0.74,-0.24,-0.26,0.16,0.87,0.02,0.61,-0.56,-0.68,-0.53,1.76,-0.7,0.16,-0.29,-0.32,-1.15,0.29
 CINEMA,-1.81,-2.52,-4.59,0.0,1.61,0.62,-1.61,0.0,-4.79,0.53,1.78,0.76,-1.04,0.0,-2.14,-1.03,-0.45
 CD E DVD,0.0,0.0,-3.68,2.42,-2.72,0.62,0.61,1.1,-0.73,-0.53,0.0,0.0,0.16,-0.29,-0.32,-1.15,-1.17
 INGRESSO PARA JOGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
 CLUBE,-0.38,0.0,0.13,0.0,-0.07,0.0,0.0,0.0,0.0,-0.81,6.06,0.0,0.0,0.0,0.0,0.0,0.06
 INSTRUMENTO MUSICAL,0.14,-0.69,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.0,0.0,-2.57,-0.96,0.0,0.0,0.0,-0.51
 TRATAMENTO DE ANIMAIS,-0.64,0.01,-1.14,1.72,0.04,-0.31,0.46,-0.6,-0.32,0.27,0.9,-1.64,-1.22,0.0,0.0,-2.42,-0.12
 BICICLETA,2.23,0.0,1.07,2.03,1.42,0.71,0.98,0.09,1.65,-1.02,0.43,1.05,0.99,-0.27,0.96,2.36,0.97
 ALIMENTO PARA ANIMAIS,-1.93,0.39,0.38,0.11,-0.26,-2.5,4.86,-3.51,-2.1,-0.25,-0.41,0.46,-0.98,-0.67,-3.32,-1.19,-0.37
 BRINQUEDO,-1.05,0.99,0.3,0.29,0.98,0.58,0.26,-1.6,-0.46,0.31,3.74,-0.82,2.12,0.27,1.26,-2.87,0.46
 LOCAÇÃO DE DVD,0.0,-0.24,-0.26,0.16,-1.82,0.02,0.61,-0.56,-0.68,-0.53,1.76,-0.7,0.0,0.0,-0.32,-1.15,-0.6
 BOATE E DANCETERIA,3.59,-1.38,0.05,0.0,2.58,0.0,0.51,-3.88,0.0,3.92,0.52,0.37,0.38,0.39,0.4,-1.15,1.23
 JOGOS DE AZAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 MOTEL,0.0,0.0,0.0,0.0,0.0,0.0,-1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,-0.79
 HOTEL,1.69,2.15,-0.47,-0.59,2.7,0.63,0.88,-7.97,-0.54,0.19,1.59,0.37,-0.02,-1.08,-1.91,0.12,1.02
 EXCURSÃO,3.35,-1.99,0.01,-1.04,2.82,-0.35,0.98,7.55,0.0,-4.15,3.14,-2.84,1.88,0.0,0.0,0.0,0.89
 FUMO,1.45,1.04,1.45,0.55,0.44,1.45,0.59,0.55,0.49,0.45,1.45,1.74,1.2,0.59,0.55,0.59,0.81
 CIGARRO,1.45,1.04,1.45,0.55,0.44,1.45,0.59,0.55,0.49,0.45,1.45,1.74,1.2,0.59,0.55,0.59,0.81
 FOTOGRAFIA E FILMAGEM,-1.23,0.11,0.38,0.2,0.88,2.24,0.45,-2.11,2.67,-0.42,0.36,-0.36,1.14,0.24,1.12,1.26,0.45
 MÁQUINA FOTOGRÁFICA,0.05,-0.18,0.09,0.44,0.88,0.98,0.45,-2.26,0.55,-0.62,-0.33,-1.91,0.63,0.24,2.52,1.26,0.41
 REVELAÇÃO E CÓPIA,-2.25,0.46,0.61,0.0,0.0,2.67,0.0,-1.88,3.78,-0.22,0.71,1.73,1.58,0.0,0.0,0.0,0.52
 EDUCAÇÃO,0.03,0.53,-0.42,0.25,0.39,0.19,-0.04,0.43,0.4,-0.64,-0.22,-0.07,0.22,0.8,1.09,0.3,0.16
" CURSOS, LEITURA E PAPELARIA",0.03,0.53,-0.42,0.25,0.39,0.19,-0.04,0.43,0.4,-0.64,-0.22,-0.07,0.22,0.8,1.09,0.3,0.16
 CURSOS REGULARES,-0.09,0.48,-1.46,0.16,0.62,0.0,-0.15,0.18,0.38,-1.43,-0.47,-0.11,0.12,0.98,1.04,0.26,0.04
 CRECHE,0.0,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19
 EDUCAÇÃO INFANTIL,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.71,0.0,-0.6,0.44,0.0,0.11,0.0,0.73,0.21,0.02
 ENSINO FUNDAMENTAL,0.1,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,-0.22,-0.33,0.0,0.0,0.0,0.69,0.35,0.08
 ENSINO MÉDIO,0.1,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.65,0.0,0.17,0.0,0.0,0.74,0.68,0.17
 ENSINO SUPERIOR,-0.5,0.28,-3.1,0.44,0.74,0.0,0.0,0.44,0.76,-2.61,-0.77,-0.4,0.0,1.4,1.62,0.04,-0.2
 PÓS-GRADUAÇÃO,0.21,0.04,0.0,0.0,2.34,0.0,-1.82,0.5,0.7,1.26,0.0,0.23,1.6,0.0,0.0,-1.02,1.01
 LEITURA,0.59,0.21,0.16,0.59,0.06,0.36,0.69,1.26,0.86,0.33,0.11,-0.29,0.0,1.28,1.0,0.65,0.35
 JORNAL DIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ASSINATURA DE JORNAL,4.45,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.07,0.0,0.0,0.0,0.0,1.21
 REVISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LIVRO,0.75,1.59,0.63,0.62,0.32,1.25,2.45,2.78,1.72,2.64,0.39,1.9,-0.01,2.89,2.63,1.01,1.07
 PAPELARIA,-0.21,2.68,0.37,0.17,1.65,-0.87,-1.51,0.81,-1.32,1.16,0.78,1.33,-0.77,0.7,2.27,1.48,0.68
 CADERNO,-2.31,2.1,3.3,-3.13,2.51,-3.93,-2.99,-2.15,-2.01,2.04,1.09,-0.17,1.07,3.95,3.26,3.09,0.73
 FOTOCÓPIA,0.0,0.0,-0.96,-0.62,0.0,0.0,-0.39,0.33,-0.28,0.0,0.0,0.0,0.0,-0.65,1.13,1.2,-0.26
 ARTIGOS DE PAPELARIA,1.43,3.13,-1.03,2.64,1.1,0.36,0.19,3.64,-1.39,0.65,0.65,2.53,-2.84,-2.54,1.83,-0.02,0.78
 CURSOS DIVERSOS,-0.01,-0.1,3.02,0.55,-0.65,1.0,0.5,0.84,1.08,1.24,0.2,-0.48,1.24,-0.51,0.45,-0.3,0.32
 CURSO PREPARATÓRIO,0.0,1.14,4.61,0.0,1.34,3.52,-1.54,0.0,-0.11,6.2,0.79,0.0,0.0,0.72,0.0,0.0,1.39
 CURSO TÉCNICO,0.0,0.09,0.85,0.0,0.0,1.01,0.0,2.63,0.46,0.03,0.0,0.9,0.0,-2.32,2.3,2.06,0.52
 CURSO DE IDIOMA,0.0,-1.03,4.14,0.82,0.79,-0.49,4.41,0.0,3.52,0.1,0.0,-1.92,4.14,-0.93,0.0,-1.79,0.95
 CURSO DE INFORMÁTICA,0.0,0.0,0.61,1.73,-5.55,0.0,1.45,0.65,0.53,0.55,0.0,-1.98,0.0,-0.12,0.81,0.0,-1.77
 AUTOESCOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.57,0.0,0.0,-1.57
 ATIVIDADES FÍSICAS,-0.04,-0.06,1.82,0.0,-2.18,0.0,0.0,0.0,0.51,0.0,-0.28,0.09,-1.39,0.59,-2.55,-0.03,-0.53
 COMUNICAÇÃO,-0.13,0.28,0.09,-0.24,0.25,0.19,0.14,-0.07,0.03,-0.03,-0.07,-0.03,0.13,0.09,-0.03,-0.08,0.09
 COMUNICAÇÃO,-0.13,0.28,0.09,-0.24,0.25,0.19,0.14,-0.07,0.03,-0.03,-0.07,-0.03,0.13,0.09,-0.03,-0.08,0.09
 COMUNICAÇÃO,-0.13,0.28,0.09,-0.24,0.25,0.19,0.14,-0.07,0.03,-0.03,-0.07,-0.03,0.13,0.09,-0.03,-0.08,0.09
 CORREIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE FIXO,-1.14,0.2,-0.84,-0.95,0.44,-0.17,-0.66,-0.44,-0.53,-0.64,-1.12,-0.74,-0.61,-0.73,-0.3,-0.14,-0.32
 TELEFONE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE CELULAR,0.46,0.51,0.51,0.0,0.46,0.51,0.51,0.0,0.51,0.51,0.51,0.33,0.51,0.46,0.0,0.0,0.43
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,1.07,0.97,1.31,-1.22,0.0,0.14,-0.09,0.51,-1.65,-0.79,-0.37,-0.42,1.39,-1.01,0.89,-0.86,0.17
 TELEFONE COM INTERNET - PACOTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TV POR ASSINATURA COM INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
