"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - JUNHO DE 2019",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 TRANSPORTE PÚBLICO,1.37,1.21,1.25,0.26,1.26,6.94,4.97,2.04,1.74,3.03,0.88,2.79,1.2,1.17,1.16,0.59,1.76
 ÔNIBUS URBANO,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
 TÁXI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÔNIBUS INTERMUNICIPAL,0.0,0.28,0.02,-0.7,0.29,0.0,0.0,7.91,0.97,0.0,0.19,-1.37,0.04,0.0,-0.67,0.0,0.43
 ÔNIBUS INTERESTADUAL,0.0,0.01,-0.09,-0.8,0.23,-0.21,0.53,0.12,-0.03,-0.24,0.09,-0.48,0.53,-0.22,4.79,-0.6,0.08
 PASSAGEM AÉREA,17.59,27.25,30.66,11.65,15.55,19.1,8.61,20.95,25.64,27.84,11.37,20.21,16.26,7.05,28.67,7.83,18.9
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE HIDROVIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE ESCOLAR,0.0,-1.67,0.0,0.0,-0.32,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2,-0.25
 VEÍCULO PRÓPRIO,0.19,-0.28,-0.11,0.31,-0.17,-0.38,-0.4,0.62,-0.05,0.41,-0.31,-0.06,1.37,-0.1,-0.44,-0.39,-0.03
 AUTOMÓVEL NOVO,0.32,-0.39,-0.26,-0.04,-1.32,-0.96,-0.46,-0.04,-0.38,-0.25,-0.16,0.08,1.49,-0.74,-0.28,-0.55,-0.58
 EMPLACAMENTO E LICENÇA,0.38,0.38,0.38,0.32,0.39,0.34,0.38,0.47,0.4,0.34,0.27,0.37,0.38,0.36,0.49,0.45,0.37
 SEGURO VOLUNTÁRIO DE VEÍCULO,1.68,-2.46,-4.74,3.42,4.56,1.23,0.0,-0.13,0.99,0.95,-1.6,1.14,4.37,0.0,-0.44,4.24,1.71
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,-0.97,-0.94,1.35,2.03,1.58,0.63,0.37,1.43,-0.04,0.59,-1.4,0.0,0.87,0.71,-1.34,0.29,0.71
 ACESSÓRIOS E PEÇAS,0.7,-0.89,0.25,0.48,0.8,-0.41,-0.59,1.25,0.21,0.29,-1.27,0.53,0.51,1.44,-0.16,-1.73,0.17
 PNEU,0.61,-0.43,0.58,-0.47,2.32,-0.16,-0.44,1.06,2.07,0.69,-0.1,0.59,0.9,0.3,2.03,-1.79,0.99
 CONSERTO DE AUTOMÓVEL,-0.03,-0.71,0.12,1.01,-0.3,-0.94,-0.05,0.94,0.36,0.78,-0.27,-0.18,1.75,-0.96,-0.73,1.14,0.0
 ESTACIONAMENTO,0.05,-0.06,-0.01,0.0,-0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18
 PEDÁGIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LUBRIFICAÇÃO E LAVAGEM,0.0,0.0,0.0,1.6,0.4,0.0,0.0,0.0,0.0,1.14,0.0,0.0,-0.76,0.69,0.91,0.0,0.66
 AUTOMÓVEL USADO,-0.88,1.51,-0.01,0.0,0.4,1.14,-2.23,1.05,-0.3,0.42,-0.13,-1.97,1.0,-0.1,0.0,-2.16,0.18
 PINTURA DE VEÍCULO,0.0,0.0,0.0,-1.66,0.14,0.05,0.0,0.0,-0.87,-0.57,0.0,0.66,0.0,0.0,0.0,1.93,-0.1
 ALUGUEL DE VEÍCULO,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22
 MOTOCICLETA,0.06,-0.13,-0.08,-0.81,-0.01,-0.51,-0.49,1.0,-0.48,1.81,-0.75,0.15,1.58,0.75,-1.33,-0.02,0.08
 COMBUSTÍVEIS (VEÍCULOS),-1.22,-4.57,-2.95,-0.74,-2.35,-4.4,-1.41,-3.23,-0.45,-1.72,-3.64,-2.63,-1.98,-1.28,0.36,-3.66,-2.41
 GASOLINA,-0.95,-4.66,-2.56,-0.62,-1.44,-4.33,-1.48,-3.66,-0.45,-0.73,-3.24,-2.79,-1.73,-1.35,0.57,-3.74,-2.04
 ETANOL,-3.97,-4.98,-8.51,-1.27,-5.51,-5.22,0.0,-1.92,-0.35,-5.33,-7.53,-1.98,-5.06,-1.29,-0.73,-3.63,-5.08
 ÓLEO DIESEL,0.0,0.65,-0.69,0.0,-0.26,0.0,-0.46,-0.43,-0.73,-3.39,-1.03,-1.23,-1.39,0.08,-0.8,0.0,-0.83
 GÁS VEICULAR,-1.31,0.0,0.0,-0.19,8.38,0.0,0.0,0.0,-0.45,0.0,0.0,2.08,0.0,0.0,0.0,-1.78,2.38
 SAÚDE E CUIDADOS PESSOAIS,0.4,0.64,0.55,0.88,0.59,0.53,0.93,0.8,0.89,0.77,0.54,0.74,0.88,0.38,0.88,0.81,0.64
 PRODUTOS FARMACÊUTICOS E ÓTICOS,-0.59,-0.14,0.24,0.34,-0.19,-0.81,0.73,0.59,0.81,0.87,0.34,0.25,0.2,0.21,0.09,0.57,0.08
 PRODUTOS FARMACÊUTICOS,-0.51,-0.22,0.22,0.37,-0.14,-0.85,0.76,0.48,0.7,0.99,0.23,0.16,0.19,0.24,0.31,0.5,0.09
 ANTI-INFECCIOSO E ANTIBIÓTICO,-1.46,0.35,-0.41,1.12,0.37,0.46,0.96,0.49,0.74,0.69,0.25,3.42,0.65,0.88,0.05,-0.38,0.27
 ANALGÉSICO E ANTITÉRMICO,-1.64,-0.11,0.64,-0.03,0.14,-0.27,0.83,1.08,-0.45,0.72,0.69,0.4,0.29,0.3,-0.38,0.31,0.07
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,-2.86,0.3,-1.11,1.54,0.82,-0.78,0.4,0.97,1.51,1.17,0.08,-0.2,1.22,-0.85,0.0,-0.65,0.14
 ANTIGRIPAL E ANTITUSSÍGENO,-1.07,-2.31,-0.24,-2.31,1.03,-2.44,2.47,0.93,-3.17,2.24,-0.53,-0.66,-0.67,-3.03,-0.28,0.26,-0.1
 DERMATOLÓGICO,-0.58,-0.28,-1.4,-0.04,1.39,0.0,0.31,-0.57,-0.06,0.69,-2.82,1.05,0.56,-0.17,-1.49,-0.19,0.05
 ANTIALÉRGICO E BRONCODILATADOR,1.16,-0.06,0.51,0.76,-0.59,-0.06,1.14,1.26,0.83,0.53,0.99,0.46,-0.19,0.14,1.86,0.56,0.27
 GASTROPROTETOR,-1.66,-0.15,0.9,-0.88,0.49,-0.31,1.31,0.12,1.69,0.8,0.22,0.8,0.33,1.38,2.2,0.65,0.32
 VITAMINA E FORTIFICANTE,0.45,0.41,-2.7,0.27,-0.74,0.71,1.01,0.28,-0.1,1.31,0.57,0.63,0.36,1.26,0.79,2.09,0.11
 HORMÔNIO,0.76,-0.14,0.96,-0.95,0.31,-0.92,0.57,-0.41,1.58,2.54,0.23,0.45,1.47,0.28,-0.12,0.48,0.57
 PSICOTRÓPICO E ANOREXÍGENO,-0.11,-0.89,0.53,0.07,-0.79,-1.33,0.02,-0.03,1.93,0.2,0.39,0.21,-0.34,0.55,0.26,1.09,-0.14
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,-0.28,0.03,0.73,2.22,-1.24,-1.65,-0.32,0.65,1.67,0.78,0.17,-1.07,-1.66,0.9,0.52,0.73,-0.11
 OFTALMOLÓGICO,0.47,0.06,0.01,-0.33,-1.83,0.0,-0.22,-0.21,0.56,0.2,0.71,-2.28,1.28,0.2,-1.18,0.0,-0.43
 PRODUTOS ÓTICOS,-2.39,0.84,0.64,0.11,-0.8,-0.09,0.44,1.26,2.06,-1.21,1.9,1.65,0.38,-0.16,-2.2,1.84,-0.05
 ARMAÇÃO DE ÓCULOS,0.0,-0.06,0.0,0.0,-2.77,0.0,0.0,1.22,2.57,-1.93,0.0,0.0,0.0,0.0,0.0,2.68,-1.51
 ÓCULOS SEM GRAU,-2.2,1.76,-1.71,3.77,0.21,0.0,2.01,-0.26,2.96,-1.92,2.39,0.93,-1.88,1.04,2.4,0.0,0.63
 LENTES DE ÓCULOS E DE CONTATO,-2.53,0.65,2.02,-3.33,0.15,-0.09,-0.82,1.58,1.33,-0.54,1.32,1.98,1.41,-0.71,-3.21,1.58,-0.03
 SERVIÇOS DE SAÚDE,0.71,0.81,0.48,0.64,0.63,0.86,0.59,0.61,0.44,0.29,0.47,0.76,0.65,0.51,0.62,0.8,0.61
 SERVIÇOS MÉDICOS E DENTÁRIOS,0.36,0.42,0.2,0.0,0.0,0.29,0.0,0.04,0.51,-0.46,0.01,1.16,0.5,-0.11,0.44,0.57,0.12
 MÉDICO,-0.26,0.58,0.0,-0.68,0.0,0.46,0.0,0.0,0.87,-1.13,0.0,1.14,0.0,0.47,0.34,0.88,0.03
 DENTISTA,0.66,0.12,0.45,0.01,0.17,0.01,0.0,0.0,0.13,0.0,0.0,1.21,1.0,-0.39,0.87,-0.15,0.23
 APARELHO ORTODÔNTICO,0.0,0.39,0.0,0.0,0.12,0.0,0.0,0.0,0.0,-0.48,0.0,0.0,0.98,0.0,0.0,0.0,0.0
 ARTIGOS ORTOPÉDICOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07
 FISIOTERAPEUTA,1.82,0.0,0.0,0.0,-1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61
 PSICÓLOGO,0.58,0.31,0.4,3.01,0.56,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
 SERVIÇOS LABORATORIAIS E HOSPITALARES,0.03,1.22,-0.33,-0.11,0.32,1.91,0.1,0.38,-1.17,0.1,0.23,-0.3,-0.08,-0.17,0.36,1.01,0.25
 EXAME DE LABORATÓRIO,0.07,0.47,-0.1,-0.11,0.0,-0.23,0.05,0.8,0.04,1.31,0.84,-2.33,-0.53,-0.29,0.87,0.21,0.21
 HOSPITALIZAÇÃO E CIRURGIA,0.0,1.65,-0.54,0.02,0.38,5.02,-0.3,0.37,-2.13,-0.03,0.0,0.0,0.0,0.0,-0.06,1.68,0.32
 EXAME DE IMAGEM,0.04,-0.34,-0.05,-0.21,-0.09,0.0,0.76,0.0,0.01,-0.03,-0.36,0.35,0.0,0.0,0.62,0.0,-0.03
 PLANO DE SAÚDE,0.8,0.79,0.8,0.8,0.8,0.8,0.8,0.8,0.74,0.8,0.8,0.8,0.8,0.8,0.72,0.8,0.8
 PLANO DE SAÚDE,0.8,0.79,0.8,0.8,0.8,0.8,0.8,0.8,0.74,0.8,0.8,0.8,0.8,0.8,0.72,0.8,0.8
 CUIDADOS PESSOAIS,1.08,1.54,1.14,2.05,1.65,1.9,1.4,1.22,1.78,1.6,0.97,1.46,2.21,0.38,2.12,1.08,1.5
 HIGIENE PESSOAL,1.08,1.54,1.14,2.05,1.65,1.9,1.4,1.22,1.78,1.6,0.97,1.46,2.21,0.38,2.12,1.08,1.5
 PRODUTO PARA CABELO,0.32,0.64,-0.35,1.44,1.44,-1.06,0.94,0.8,-0.02,1.61,0.64,-0.15,1.43,-0.58,-0.13,1.01,0.8
 FRALDA DESCARTÁVEL,0.0,-0.19,0.3,0.61,0.0,-0.04,-1.03,0.0,-0.51,-0.29,0.33,0.0,-0.09,0.12,2.63,-1.46,0.02
 PRODUTO PARA BARBA,0.0,0.97,0.0,0.0,0.0,0.0,-0.29,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.59
 PRODUTO PARA PELE,3.51,3.74,2.34,2.96,2.15,4.39,2.81,2.31,3.29,2.03,1.85,3.38,2.58,3.87,3.97,5.69,2.7
 PRODUTO PARA HIGIENE BUCAL,0.41,-0.89,-1.16,-1.37,0.57,0.29,1.86,0.06,-2.75,-0.45,-1.45,0.36,0.0,0.91,1.93,0.43,-0.14
 PRODUTO PARA UNHA,-6.87,-2.31,0.94,-0.34,0.09,0.0,2.06,1.86,0.17,0.0,2.16,0.0,1.32,-0.14,0.14,0.0,-0.75
 PERFUME,1.87,2.98,2.66,2.99,2.37,2.25,1.22,1.39,2.02,2.52,0.66,1.79,4.2,-0.18,2.38,0.83,2.19
 DESODORANTE,-1.17,-0.42,-0.49,1.06,0.31,-0.83,4.53,2.25,2.2,-1.07,-0.69,0.36,0.32,0.37,2.4,4.79,0.47
 ABSORVENTE HIGIÊNICO,0.0,0.0,0.0,-0.45,0.0,0.0,-2.34,0.31,0.0,0.0,0.0,0.0,0.0,-2.07,0.0,-0.47,-1.03
 SABONETE,-1.23,2.84,-0.95,1.45,1.16,2.95,-0.43,-0.11,3.11,0.69,0.81,0.98,0.53,-0.69,3.1,-1.91,0.78
 PAPEL HIGIÊNICO,1.71,-0.33,-0.91,1.4,-0.2,0.47,2.02,0.24,2.83,-0.06,0.4,-1.18,0.45,-0.95,-2.45,1.69,0.23
 ARTIGOS DE MAQUIAGEM,3.63,5.52,3.12,3.61,4.54,5.1,2.31,2.69,7.6,6.86,5.74,5.88,5.98,6.82,4.46,4.33,4.57
 DESPESAS PESSOAIS,0.11,0.12,0.37,-0.1,0.08,0.26,0.23,0.24,0.43,0.16,0.28,-0.31,0.07,0.11,0.16,0.31,0.15
 SERVIÇOS PESSOAIS,0.57,0.32,0.37,-0.08,0.2,0.29,0.37,0.21,0.27,0.28,0.29,-0.37,0.21,0.49,0.15,0.53,0.28
 SERVIÇOS PESSOAIS,0.57,0.32,0.37,-0.08,0.2,0.29,0.37,0.21,0.27,0.28,0.29,-0.37,0.21,0.49,0.15,0.53,0.28
 COSTUREIRA,0.0,0.0,0.48,-1.72,0.0,0.0,-1.57,1.11,0.62,0.09,0.0,0.0,0.0,2.77,1.22,1.49,-0.06
 MANICURE,0.57,0.97,-0.13,0.0,1.11,-0.56,-0.34,-1.3,0.31,0.71,-0.1,0.0,0.53,1.42,-0.5,0.56,0.43
 CABELEIREIRO,1.87,0.42,1.23,-0.83,-0.05,1.19,1.38,0.59,0.3,0.4,0.46,-2.87,-0.03,0.42,-0.07,1.28,0.49
 EMPREGADO DOMÉSTICO,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
 DEPILAÇÃO,0.0,0.0,-1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.81
 DESPACHANTE,0.0,0.34,-0.21,0.0,-1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.88
 SERVIÇO BANCÁRIO,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
 CONSELHO DE CLASSE,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.22,0.0,0.0,0.0,0.27
" RECREAÇÃO, FUMO E FOTOGRAFIA",-0.64,-0.16,0.37,-0.15,-0.12,0.16,-0.01,0.29,0.76,0.0,0.25,-0.16,-0.34,-0.49,0.2,-0.12,-0.06
 RECREAÇÃO,-0.8,-0.25,0.53,-0.21,-0.1,0.21,0.02,0.45,1.02,0.01,0.25,-0.24,-0.44,-0.66,0.22,-0.19,-0.06
 CINEMA,1.7,0.3,-0.26,0.0,-0.54,-1.23,1.33,0.0,10.32,0.26,-1.43,4.75,1.39,0.0,1.98,1.4,0.65
 CD E DVD,0.0,0.0,-2.49,-0.16,-2.11,-3.15,0.02,-2.5,-2.95,0.01,0.0,0.0,-0.44,-0.66,0.22,-0.19,-1.49
 INGRESSO PARA JOGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CLUBE,2.35,-0.57,0.35,0.0,0.24,0.0,0.0,0.0,0.0,-0.43,1.32,0.0,0.0,-1.92,0.0,0.0,0.35
 INSTRUMENTO MUSICAL,0.0,2.72,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,-2.3,0.01,0.0,0.0,0.0,0.22
 TRATAMENTO DE ANIMAIS,0.14,-0.01,0.94,0.0,-0.89,1.31,0.28,2.81,-1.4,-2.21,0.25,0.48,-1.78,0.0,0.0,-0.43,-0.42
 BICICLETA,-1.95,0.0,1.16,-0.9,1.51,1.78,0.08,-0.08,0.84,0.05,1.69,-1.79,0.07,0.25,0.06,-1.43,0.55
 ALIMENTO PARA ANIMAIS,0.68,-1.43,-1.64,-1.88,-0.08,-0.95,1.36,2.18,1.46,-1.67,-1.16,-0.07,-1.74,1.64,-0.88,-1.53,-0.48
 BRINQUEDO,-0.98,-0.13,1.03,2.1,1.71,1.73,0.36,1.07,2.49,-1.47,2.77,-0.37,-1.71,-2.99,0.25,0.17,0.88
 LOCAÇÃO DE DVD,1.33,-0.25,0.53,-0.21,0.0,0.21,0.02,0.45,1.02,0.01,0.25,-0.24,0.0,0.0,0.22,-0.19,0.28
 BOATE E DANCETERIA,-3.22,-0.37,-0.62,-2.06,0.07,-0.1,-0.41,-1.18,0.0,4.01,-0.4,-0.4,-0.39,-0.38,-0.37,-0.19,-0.18
 JOGOS DE AZAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 MOTEL,0.0,0.0,0.0,0.0,0.0,0.0,-3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.18,0.0,-3.33
 HOTEL,0.41,2.51,1.47,-0.05,-1.57,-0.29,-1.48,-2.09,-0.69,0.08,-2.18,-2.48,0.43,-0.89,2.24,-1.36,-0.37
 EXCURSÃO,-3.36,-1.55,1.58,-0.97,-2.0,0.64,-0.25,1.25,0.0,1.21,1.04,0.0,3.45,0.0,0.0,0.0,-1.0
 FUMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CIGARRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 FOTOGRAFIA E FILMAGEM,-1.26,0.25,-0.58,0.35,-3.09,-0.4,-1.82,-0.5,-0.01,-0.69,2.03,1.79,-0.38,1.28,1.52,1.5,-1.03
 MÁQUINA FOTOGRÁFICA,-2.85,0.42,-1.31,0.78,-3.09,-1.04,-1.82,1.08,-0.02,-2.64,0.01,3.22,-0.82,1.28,2.6,1.5,-1.87
 REVELAÇÃO E CÓPIA,0.05,0.05,0.0,0.0,0.0,-0.18,0.0,-2.98,0.0,1.34,3.05,-0.05,0.0,0.0,0.65,0.0,0.44
 EDUCAÇÃO,0.15,0.17,-0.09,-0.01,0.2,0.25,-0.17,0.08,0.24,0.39,0.38,0.09,-0.01,0.07,-0.1,0.09,0.14
" CURSOS, LEITURA E PAPELARIA",0.15,0.17,-0.09,-0.01,0.2,0.25,-0.17,0.08,0.24,0.39,0.38,0.09,-0.01,0.07,-0.1,0.09,0.14
 CURSOS REGULARES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CRECHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 EDUCAÇÃO INFANTIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO FUNDAMENTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO MÉDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO SUPERIOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PÓS-GRADUAÇÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LEITURA,0.51,0.84,0.89,0.91,0.75,0.98,0.47,0.56,1.14,1.06,0.79,0.27,1.47,0.25,0.57,0.82,0.76
 JORNAL DIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ASSINATURA DE JORNAL,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
 REVISTA,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17
 LIVRO,-1.36,-0.58,-0.32,-0.18,-0.19,-0.17,-1.46,-1.31,0.13,-1.9,-0.09,-1.67,0.25,-2.03,-0.73,0.07,-0.55
 PAPELARIA,0.71,-0.17,-1.69,-1.29,0.27,1.59,-1.51,0.23,0.83,3.33,2.71,0.47,-1.11,0.03,-1.66,0.54,0.17
 CADERNO,0.28,-0.94,-0.85,0.95,-1.01,0.36,-2.83,-2.97,2.13,2.99,3.41,0.8,-0.92,-0.17,-2.51,-1.14,-0.29
 FOTOCÓPIA,0.0,0.0,0.91,-1.64,0.0,0.0,-0.89,2.26,0.69,0.0,0.0,0.0,0.0,4.61,2.36,1.97,0.73
 ARTIGOS DE PAPELARIA,1.06,0.43,-2.73,-2.42,1.13,2.08,0.14,0.83,0.09,3.53,2.41,0.19,-1.34,-2.58,-2.93,0.97,0.43
 CURSOS DIVERSOS,0.13,0.58,-0.2,0.0,0.64,-0.02,-0.25,0.0,0.35,-0.13,0.34,0.03,0.0,0.48,-0.02,0.14,0.27
 CURSO PREPARATÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO TÉCNICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE IDIOMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE INFORMÁTICA,0.0,3.44,-4.19,0.0,2.23,0.0,0.0,0.0,1.7,-0.56,0.0,0.0,0.0,0.22,0.15,0.0,0.94
 AUTOESCOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,2.52
 ATIVIDADES FÍSICAS,0.37,0.0,1.04,0.0,1.65,-0.06,-0.83,0.0,0.72,0.0,1.46,0.11,0.0,0.19,-0.28,0.84,0.65
 COMUNICAÇÃO,-0.02,0.03,0.05,-0.23,-0.01,0.0,-0.07,-0.16,-0.06,0.0,0.01,0.0,0.03,-0.02,-0.09,-0.03,-0.02
 COMUNICAÇÃO,-0.02,0.03,0.05,-0.23,-0.01,0.0,-0.07,-0.16,-0.06,0.0,0.01,0.0,0.03,-0.02,-0.09,-0.03,-0.02
 COMUNICAÇÃO,-0.02,0.03,0.05,-0.23,-0.01,0.0,-0.07,-0.16,-0.06,0.0,0.01,0.0,0.03,-0.02,-0.09,-0.03,-0.02
 CORREIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE FIXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE CELULAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,-1.14,1.16,0.68,-3.15,-0.59,0.2,-1.61,-2.68,-1.13,-0.01,0.41,0.03,0.98,-0.31,-1.77,-0.41,-0.53
 TELEFONE COM INTERNET - PACOTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TV POR ASSINATURA COM INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
