"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - DEZEMBRO DE 2019",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 ÔNIBUS INTERMUNICIPAL,0.0,0.0,0.28,0.0,0.0,0.0,4.42,0.0,0.0,0.0,-0.36,0.18,-0.41,0.0,0.96,0.0,0.25
 ÔNIBUS INTERESTADUAL,0.01,1.57,-0.4,0.0,0.94,5.9,0.0,9.78,7.3,0.34,12.2,6.09,11.51,1.22,13.14,1.28,3.28
 PASSAGEM AÉREA,13.65,24.07,12.91,15.62,12.39,20.47,13.4,24.61,22.24,16.78,12.25,24.81,12.1,9.27,13.15,18.07,15.62
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE HIDROVIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99
 TRANSPORTE ESCOLAR,0.0,0.27,-2.35,0.0,0.0,0.0,0.0,0.0,-2.54,0.47,0.0,0.0,0.0,0.0,0.0,0.0,-0.67
 VEÍCULO PRÓPRIO,0.98,-0.19,0.07,0.05,-0.41,-0.18,0.47,0.64,0.64,0.28,-0.53,-0.25,-0.21,-0.16,1.04,-0.64,0.01
 AUTOMÓVEL NOVO,-0.02,-0.24,0.35,-0.9,-1.38,0.4,0.35,0.74,1.05,0.46,-0.83,-0.39,0.12,-1.42,1.95,-0.74,-0.38
 EMPLACAMENTO E LICENÇA,0.38,0.38,0.38,0.32,0.38,0.34,0.38,0.47,0.4,0.35,0.27,0.37,0.38,0.36,0.5,0.45,0.37
 SEGURO VOLUNTÁRIO DE VEÍCULO,1.75,-5.14,-0.21,2.77,0.11,-0.45,0.0,0.03,-1.21,0.89,-0.57,0.0,1.12,0.0,1.04,2.84,-0.09
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,-0.21,0.39,0.64,-0.17,-1.26,1.58,-1.33,0.7,0.77,1.89,-0.35,0.0,0.53,-1.34,1.49,-1.25,-0.17
 ACESSÓRIOS E PEÇAS,0.66,0.33,-0.17,-0.37,1.47,-0.84,0.89,0.84,0.63,-0.68,-0.8,2.04,0.4,0.09,1.21,1.91,0.51
 PNEU,1.79,2.47,1.23,0.27,-0.5,0.84,0.9,0.75,0.33,0.43,0.75,-1.94,-2.18,2.3,-0.87,1.47,0.55
 CONSERTO DE AUTOMÓVEL,2.49,-0.51,0.22,1.45,0.71,-2.24,-0.35,2.02,-0.51,-0.85,0.08,-0.48,-0.77,0.79,0.84,-1.42,0.39
 ESTACIONAMENTO,0.42,-0.96,0.15,0.0,1.3,0.0,0.0,-1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
 PEDÁGIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.11
 LUBRIFICAÇÃO E LAVAGEM,0.0,0.0,0.0,0.32,0.42,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,-2.05,0.66,-0.31,0.0,0.13
 AUTOMÓVEL USADO,1.06,-0.17,-0.86,0.0,-1.52,0.32,0.4,-1.57,1.68,0.87,-1.92,0.1,-0.31,-0.16,0.0,-2.21,-0.34
 PINTURA DE VEÍCULO,0.0,0.0,0.0,0.66,-1.49,0.24,0.0,0.0,1.09,-0.18,0.0,0.42,0.0,0.0,0.0,0.71,-0.81
 ALUGUEL DE VEÍCULO,15.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.62
 MOTOCICLETA,0.34,0.46,-0.03,-0.1,-0.77,-0.4,1.1,-0.47,0.06,1.06,-0.13,-0.6,-0.17,0.0,-0.08,0.93,0.0
 COMBUSTÍVEIS (VEÍCULOS),2.29,4.69,2.56,1.91,4.68,5.63,1.63,3.79,1.75,3.97,2.59,3.14,3.2,1.75,-0.77,5.37,3.57
 GASOLINA,2.37,4.87,2.35,2.83,3.98,5.67,1.82,4.68,1.78,3.92,2.3,3.34,3.58,1.84,-0.53,5.71,3.36
 ETANOL,4.41,3.71,5.79,-1.73,6.91,5.21,0.0,0.04,2.4,4.71,5.56,1.85,2.45,0.79,-2.5,0.29,5.5
 ÓLEO DIESEL,0.0,0.84,1.0,0.0,1.6,0.0,-0.44,0.07,0.45,0.55,0.39,0.57,1.39,0.43,-0.67,0.0,0.76
 GÁS VEICULAR,0.74,0.0,0.0,0.22,-0.65,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13
 SAÚDE E CUIDADOS PESSOAIS,0.53,0.55,0.18,0.48,0.41,0.67,0.56,0.13,0.49,0.19,0.65,0.35,0.46,0.29,0.73,0.73,0.42
 PRODUTOS FARMACÊUTICOS E ÓTICOS,0.17,0.22,0.01,0.58,0.19,0.61,0.09,-0.17,0.12,0.03,0.24,-0.42,0.13,-0.03,-0.95,-0.11,0.13
 PRODUTOS FARMACÊUTICOS,0.24,0.2,0.09,0.72,0.12,0.62,0.08,-0.08,0.31,-0.01,0.35,-0.5,0.2,-0.05,-0.93,-0.26,0.14
 ANTI-INFECCIOSO E ANTIBIÓTICO,-0.3,-0.01,0.12,0.08,-0.13,-2.91,-0.02,-0.98,1.7,0.51,0.22,0.0,-2.36,0.14,-0.43,-1.17,-0.01
 ANALGÉSICO E ANTITÉRMICO,0.17,0.51,0.29,1.01,-0.43,-0.32,0.2,-0.67,0.47,1.16,0.26,-0.8,1.13,0.12,-0.03,0.04,0.18
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,0.58,0.19,0.02,1.05,0.36,-1.62,0.11,-0.91,0.37,0.76,0.5,-0.54,1.09,0.41,-1.46,0.45,0.28
 ANTIGRIPAL E ANTITUSSÍGENO,-0.61,-0.11,0.43,0.2,0.73,0.79,-0.49,1.92,0.5,-0.48,-0.78,-0.54,1.15,-0.27,0.61,-0.18,0.19
 DERMATOLÓGICO,0.21,-0.18,-0.01,-0.42,0.73,0.0,0.53,-0.45,0.93,-0.42,1.2,1.27,-0.15,-0.06,-0.76,-0.78,0.29
 ANTIALÉRGICO E BRONCODILATADOR,-0.58,-0.79,-0.45,0.36,1.12,1.0,-0.61,-0.46,0.07,-0.22,0.88,0.28,1.09,-0.1,-1.29,-0.41,0.17
 GASTROPROTETOR,0.09,0.34,-0.31,0.15,-0.44,0.6,0.16,-2.27,0.96,-0.34,1.22,0.03,-0.07,-0.28,-0.25,0.01,-0.05
 VITAMINA E FORTIFICANTE,0.44,0.25,1.07,0.44,-1.47,0.55,0.11,-0.05,1.18,0.07,0.94,0.06,0.1,-0.61,0.21,-0.23,-0.05
 HORMÔNIO,0.59,0.77,0.07,1.53,1.69,3.0,0.0,0.74,-0.62,-1.68,-0.31,1.06,1.95,0.21,-2.87,-0.22,0.65
 PSICOTRÓPICO E ANOREXÍGENO,0.55,0.11,0.6,0.77,0.31,1.65,-0.77,2.21,0.05,-0.54,-0.25,0.26,-0.02,-0.36,-2.88,0.26,0.29
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,0.15,0.17,-0.38,1.13,-0.52,1.32,0.51,-0.59,-0.47,0.0,0.58,-2.67,-1.38,-0.16,-0.98,-1.0,-0.14
 OFTALMOLÓGICO,0.27,-0.94,0.57,0.34,-1.39,0.0,0.0,1.59,-0.19,-0.06,0.43,0.01,0.32,0.65,-0.66,0.0,-0.28
 PRODUTOS ÓTICOS,-1.59,0.57,-1.4,-0.57,1.23,0.38,0.28,-0.66,-2.03,0.76,-1.31,0.78,-0.83,0.18,-1.23,2.58,-0.09
 ARMAÇÃO DE ÓCULOS,0.0,2.42,0.0,0.0,1.05,0.0,0.0,-0.9,-0.89,0.9,0.0,0.0,0.0,0.0,0.0,1.41,0.82
 ÓCULOS SEM GRAU,-3.79,-1.16,-1.96,-1.32,0.93,0.0,-2.19,2.08,-5.1,-1.12,-3.03,-2.51,-3.6,-2.18,0.25,0.0,-1.52
 LENTES DE ÓCULOS E DE CONTATO,-0.15,0.88,-1.07,0.2,1.54,0.38,2.25,-1.08,-0.74,1.69,0.85,2.28,0.38,1.23,-1.56,2.94,0.46
 SERVIÇOS DE SAÚDE,0.49,0.4,0.42,0.44,0.43,0.38,0.55,0.44,0.38,-0.12,0.32,0.52,0.49,0.3,0.55,0.45,0.4
 SERVIÇOS MÉDICOS E DENTÁRIOS,0.13,-0.48,0.13,-0.33,-0.14,0.96,0.66,-0.12,-0.09,-1.68,-0.02,0.25,0.23,-0.45,-0.1,0.03,-0.19
 MÉDICO,0.5,-1.48,0.23,-0.14,-0.41,0.56,0.22,-0.42,0.13,-1.99,0.0,0.0,0.63,0.0,-0.1,0.13,-0.22
 DENTISTA,-0.47,-0.41,0.0,-0.18,-0.12,1.59,1.27,0.04,-0.32,-1.57,-0.12,0.88,-0.17,-0.68,-0.07,-0.22,-0.26
 APARELHO ORTODÔNTICO,0.0,0.58,0.0,0.0,0.12,0.0,0.0,0.0,0.0,-1.39,0.0,0.0,0.0,0.0,0.0,0.0,-0.26
 ARTIGOS ORTOPÉDICOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.38
 FISIOTERAPEUTA,2.99,0.0,0.0,0.0,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
 PSICÓLOGO,-1.11,2.75,0.0,-1.68,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
 SERVIÇOS LABORATORIAIS E HOSPITALARES,-0.61,0.51,0.4,0.25,0.0,-1.51,-0.09,0.43,0.19,0.29,0.04,0.63,0.4,0.0,0.97,0.14,0.14
 EXAME DE LABORATÓRIO,-0.17,-0.07,0.76,0.5,0.0,-1.71,-0.01,0.76,0.2,0.0,0.01,-0.52,-0.01,0.0,1.61,0.08,0.04
 HOSPITALIZAÇÃO E CIRURGIA,-0.53,0.79,0.1,0.0,-0.04,-1.24,-0.06,0.0,0.0,0.32,0.12,1.25,0.0,0.0,1.38,0.0,0.16
 EXAME DE IMAGEM,-1.16,-0.51,0.78,0.21,0.28,0.0,-0.33,0.45,0.59,0.27,-0.11,0.03,1.21,0.0,0.0,0.77,0.16
 PLANO DE SAÚDE,0.6,0.59,0.59,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.59,0.59,0.56,0.59,0.59,0.59,0.59
 PLANO DE SAÚDE,0.6,0.59,0.59,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.59,0.59,0.56,0.59,0.59,0.59,0.59
 CUIDADOS PESSOAIS,1.28,1.36,-0.09,0.45,0.65,1.34,0.99,0.05,1.16,1.1,1.92,1.18,0.81,0.55,2.99,2.01,0.9
 HIGIENE PESSOAL,1.28,1.36,-0.09,0.45,0.65,1.34,0.99,0.05,1.16,1.1,1.92,1.18,0.81,0.55,2.99,2.01,0.9
 PRODUTO PARA CABELO,1.84,-0.09,0.58,0.96,-0.47,-1.74,2.21,-0.36,1.09,0.75,-0.24,0.2,0.39,-0.02,1.01,2.02,0.38
 FRALDA DESCARTÁVEL,0.0,-2.96,0.85,1.25,0.0,0.48,-0.84,0.0,-1.63,0.98,0.23,0.0,-1.18,-0.62,0.35,-2.23,-0.37
 PRODUTO PARA BARBA,0.0,-1.65,0.0,0.0,0.0,0.0,-3.14,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.92
 PRODUTO PARA PELE,5.03,4.28,4.48,6.02,4.48,6.71,5.82,4.7,7.45,4.97,5.99,6.15,6.08,8.7,8.16,5.65,5.14
 PRODUTO PARA HIGIENE BUCAL,-0.24,2.64,0.29,1.43,-0.45,2.63,0.07,0.41,0.85,-1.18,0.42,0.92,2.23,0.82,0.42,0.28,0.31
 PRODUTO PARA UNHA,1.79,1.91,-5.06,0.0,-4.7,0.0,-0.27,-2.01,0.08,0.0,1.66,0.0,-1.45,-1.46,0.31,0.0,-1.9
 PERFUME,0.18,1.82,-1.67,-0.59,0.75,0.67,0.09,-0.74,-0.07,0.32,1.92,0.06,0.57,-0.13,3.26,2.02,0.35
 DESODORANTE,0.3,-1.38,-0.21,0.87,1.3,-3.52,0.08,0.62,-0.08,0.4,0.73,-0.84,-1.14,-1.61,2.35,0.5,0.25
 ABSORVENTE HIGIÊNICO,0.0,0.0,0.0,-1.83,0.0,0.0,-1.42,-1.4,0.0,0.0,0.0,0.0,0.0,0.22,0.0,-1.7,-1.49
 SABONETE,0.24,-0.19,-1.27,-2.1,-0.27,-1.04,1.71,-2.06,0.58,0.99,-0.27,0.21,-1.16,-1.16,1.23,1.9,-0.17
 PAPEL HIGIÊNICO,0.57,1.64,-2.67,-1.79,0.03,-2.22,-0.49,0.05,-0.94,-1.04,-0.48,0.18,-1.66,0.08,1.96,5.92,-0.27
 ARTIGOS DE MAQUIAGEM,4.63,3.67,4.42,4.07,2.7,5.02,4.56,8.0,7.75,3.27,4.97,4.04,3.07,5.39,5.92,5.51,4.19
 DESPESAS PESSOAIS,1.29,0.76,0.69,0.71,0.68,0.69,1.36,1.55,1.01,1.52,0.98,1.27,0.63,1.2,0.8,1.35,0.92
 SERVIÇOS PESSOAIS,0.47,0.32,0.43,0.12,0.46,0.3,0.52,0.52,0.25,0.68,0.43,0.58,0.29,0.98,0.09,0.38,0.43
 SERVIÇOS PESSOAIS,0.47,0.32,0.43,0.12,0.46,0.3,0.52,0.52,0.25,0.68,0.43,0.58,0.29,0.98,0.09,0.38,0.43
 COSTUREIRA,0.0,0.0,0.98,0.49,0.0,0.0,1.41,0.22,1.67,1.05,0.0,0.0,0.0,0.52,0.46,-0.34,0.99
 MANICURE,0.11,0.0,0.0,0.93,-0.08,0.0,0.18,1.59,-0.65,1.29,0.01,1.5,0.46,1.96,0.3,0.28,0.18
 CABELEIREIRO,0.81,-0.12,0.62,-0.99,1.06,-0.07,0.87,0.62,-0.17,1.53,0.52,0.97,-0.44,2.3,-1.39,0.45,0.59
 EMPREGADO DOMÉSTICO,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
 DEPILAÇÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.17
 DESPACHANTE,0.0,1.24,1.23,0.0,-0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32
 SERVIÇO BANCÁRIO,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
 CONSELHO DE CLASSE,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.22,0.0,0.0,0.0,0.27
" RECREAÇÃO, FUMO E FOTOGRAFIA",2.64,1.35,1.17,1.9,1.03,1.65,2.75,3.23,2.52,2.53,2.26,2.7,1.57,1.54,2.57,3.22,1.74
 RECREAÇÃO,3.38,1.64,1.55,2.41,1.38,2.05,3.4,4.79,3.3,2.68,3.39,3.4,1.99,2.0,3.64,4.3,2.26
 CINEMA,0.61,-0.9,0.0,-0.14,0.54,-2.11,-0.23,0.0,0.95,6.23,2.98,0.83,5.36,0.0,-4.54,-0.78,0.67
 CD E DVD,0.0,0.0,-0.29,1.54,-1.59,-1.26,-0.28,-0.27,0.2,-0.26,0.0,0.0,-0.25,-0.24,-0.23,-0.22,-0.49
 INGRESSO PARA JOGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CLUBE,0.0,-0.8,0.65,0.0,0.19,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.22
 INSTRUMENTO MUSICAL,-2.14,1.65,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.18,0.0,0.0,0.0,0.0
 TRATAMENTO DE ANIMAIS,0.7,1.5,-0.37,0.72,-0.86,1.68,1.3,-0.74,0.26,0.21,-0.82,1.4,-1.25,0.0,0.0,0.9,-0.09
 BICICLETA,-0.78,0.0,1.31,-1.27,-1.84,-1.71,-0.69,0.35,0.21,0.03,-0.68,3.54,-3.91,0.33,0.75,-5.65,-0.55
 ALIMENTO PARA ANIMAIS,-0.8,0.24,-0.53,-0.16,0.27,3.27,-0.67,-0.2,2.24,-2.42,-0.31,2.9,0.18,0.43,-0.89,1.09,-0.13
 BRINQUEDO,-0.64,-2.24,0.25,-0.64,-0.15,-1.5,-0.58,-1.47,-1.48,-0.56,-0.42,0.94,0.11,-0.17,-2.87,2.31,-0.5
 LOCAÇÃO DE DVD,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.39,0.0,0.0,0.0,0.0,0.49
 BOATE E DANCETERIA,6.78,1.36,0.0,0.0,-1.36,0.0,1.03,4.28,0.0,1.04,-1.53,1.03,1.04,1.05,1.06,1.07,0.44
 JOGOS DE AZAR,12.88,12.88,12.88,12.88,12.88,12.88,12.88,12.88,12.88,12.88,12.88,12.88,12.88,12.88,12.88,12.88,12.88
 MOTEL,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,2.2
 HOTEL,1.57,-0.95,1.09,2.16,-3.85,-4.33,-2.62,-0.33,-0.84,0.59,-2.36,2.04,-1.07,-0.01,-0.02,2.0,-1.16
 EXCURSÃO,2.98,-3.53,-0.63,1.31,-2.99,0.11,0.22,-0.56,0.0,2.01,3.55,4.3,1.53,0.0,0.0,0.0,0.68
 FUMO,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.19
 CIGARRO,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.19
 FOTOGRAFIA E FILMAGEM,-0.31,2.87,1.92,1.75,4.76,0.8,4.91,0.98,0.94,2.08,1.83,1.84,1.79,3.29,-0.19,4.67,2.57
 MÁQUINA FOTOGRÁFICA,1.71,5.11,4.41,3.97,4.76,4.18,4.91,3.2,4.1,2.84,3.27,3.67,3.92,3.29,5.37,4.67,4.3
 REVELAÇÃO E CÓPIA,-1.92,0.16,0.0,0.0,0.0,-0.37,0.0,-2.53,-0.68,1.34,1.08,-0.61,0.0,0.0,-4.88,0.0,-0.37
 EDUCAÇÃO,0.09,0.13,-0.06,0.3,0.32,0.16,0.3,0.23,0.0,0.29,0.29,0.27,0.47,0.01,0.17,0.06,0.2
" CURSOS, LEITURA E PAPELARIA",0.09,0.13,-0.06,0.3,0.32,0.16,0.3,0.23,0.0,0.29,0.29,0.27,0.47,0.01,0.17,0.06,0.2
 CURSOS REGULARES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CRECHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 EDUCAÇÃO INFANTIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO FUNDAMENTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO MÉDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO SUPERIOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PÓS-GRADUAÇÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LEITURA,0.73,0.43,0.88,0.88,0.79,1.11,1.07,1.67,1.01,2.88,0.63,1.28,0.88,0.81,1.1,1.45,0.94
 JORNAL DIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.14
 ASSINATURA DE JORNAL,0.0,-1.46,0.0,-1.07,0.0,0.0,0.0,0.0,0.0,11.17,0.0,7.76,0.0,0.0,0.0,0.0,0.39
 REVISTA,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
 LIVRO,0.43,0.65,0.33,1.1,0.68,0.92,1.19,1.58,0.29,0.11,-0.14,0.58,-0.63,-0.31,1.05,1.28,0.6
 PAPELARIA,-0.69,1.22,-1.73,2.36,1.99,0.21,0.65,0.51,-1.29,0.97,2.09,0.7,3.46,-0.17,0.64,-0.87,0.59
 CADERNO,0.19,2.78,-1.47,2.36,4.63,-0.52,0.94,2.89,-1.4,1.39,3.68,0.31,3.99,-0.87,-1.57,-1.25,1.7
 FOTOCÓPIA,0.0,0.0,0.0,1.56,0.0,0.0,-0.31,1.71,0.22,0.0,0.0,0.0,0.0,2.95,1.91,-1.25,0.67
 ARTIGOS DE PAPELARIA,-1.35,0.0,-2.24,2.8,0.19,0.5,0.65,-2.38,-1.98,0.71,1.38,1.01,2.84,-1.28,2.35,-0.06,-0.2
 CURSOS DIVERSOS,0.0,-0.06,0.02,0.32,0.84,0.0,0.57,0.06,-0.09,-0.63,0.14,0.02,0.03,-0.12,-0.09,-0.01,0.3
 CURSO PREPARATÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO TÉCNICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE IDIOMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE INFORMÁTICA,0.0,0.0,-0.23,1.8,4.82,0.0,0.59,0.31,-0.74,-2.86,0.31,0.55,0.34,0.0,-0.24,0.0,1.63
 AUTOESCOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.54,0.0,0.0,-0.54
 ATIVIDADES FÍSICAS,0.0,-0.42,0.19,0.0,1.08,0.0,1.5,0.0,0.0,0.0,0.32,-0.23,-0.1,-0.13,-0.27,-0.07,0.45
 COMUNICAÇÃO,0.81,0.84,0.91,0.55,0.41,1.03,0.39,0.36,0.5,1.11,0.77,0.69,0.81,0.38,0.27,0.47,0.66
 COMUNICAÇÃO,0.81,0.84,0.91,0.55,0.41,1.03,0.39,0.36,0.5,1.11,0.77,0.69,0.81,0.38,0.27,0.47,0.66
 COMUNICAÇÃO,0.81,0.84,0.91,0.55,0.41,1.03,0.39,0.36,0.5,1.11,0.77,0.69,0.81,0.38,0.27,0.47,0.66
 CORREIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE FIXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE CELULAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,-2.58,0.96,2.95,-0.02,0.18,-1.27,-0.68,-1.69,-1.92,0.92,-0.01,0.69,0.33,-1.72,-2.84,-1.08,0.26
 TELEFONE COM INTERNET - PACOTE,4.31,4.31,4.31,4.31,1.82,4.31,4.31,4.31,4.31,4.31,4.31,4.31,4.31,4.31,4.31,4.31,3.44
 TV POR ASSINATURA COM INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
