"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - OUTUBRO DE 2019",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 TÁXI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÔNIBUS INTERMUNICIPAL,0.0,0.0,0.73,0.0,-0.22,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.31,0.0,-0.13,0.0,0.03
 ÔNIBUS INTERESTADUAL,0.0,0.0,-0.5,-0.12,0.66,-5.23,0.01,-2.73,-0.65,-0.08,-3.94,1.04,-2.79,0.03,-5.9,-1.73,-0.75
 PASSAGEM AÉREA,1.21,0.21,10.72,3.69,-1.09,10.61,-0.77,-7.96,-2.46,-0.15,5.09,0.08,8.83,3.94,-2.41,1.46,1.93
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE HIDROVIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE ESCOLAR,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,-8.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.72
 VEÍCULO PRÓPRIO,-0.4,-0.07,0.06,-0.1,0.17,-0.62,0.31,0.25,-0.24,-0.13,0.11,0.12,0.36,0.75,-0.52,0.37,0.0
 AUTOMÓVEL NOVO,-0.69,-1.27,-0.23,-0.58,-1.08,-0.64,0.74,0.89,-1.15,-0.27,0.24,0.29,-0.09,1.48,-0.76,0.1,-0.69
 EMPLACAMENTO E LICENÇA,0.38,0.38,0.38,0.32,0.39,0.34,0.39,0.47,0.4,0.35,0.27,0.36,0.38,0.36,0.49,0.45,0.38
 SEGURO VOLUNTÁRIO DE VEÍCULO,-3.99,1.67,0.67,1.05,2.12,-5.8,0.0,-0.15,0.0,-4.51,-5.35,0.01,-4.12,0.0,-0.52,-3.51,-0.1
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.74,0.85,0.97,-1.82,-1.63,-1.52,1.54,-0.77,0.22,0.34,-1.51,0.0,1.75,0.08,1.2,0.79,-0.5
 ACESSÓRIOS E PEÇAS,0.56,1.5,0.71,0.34,1.39,0.86,0.84,0.85,0.42,0.77,0.16,0.21,1.55,1.0,-0.28,-0.11,0.95
 PNEU,-1.36,-0.62,-0.19,0.29,1.59,-0.34,0.54,0.55,0.48,0.86,-0.33,0.55,-0.49,-1.15,1.72,0.9,0.46
 CONSERTO DE AUTOMÓVEL,-0.19,1.03,0.41,0.42,1.4,-0.8,0.98,-0.27,0.59,0.43,0.3,-0.19,0.95,0.15,-0.95,-0.38,0.68
 ESTACIONAMENTO,-0.08,-0.27,-0.64,0.0,0.69,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
 PEDÁGIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.16,0.0,-4.4,0.0,0.0,0.0,0.0,-0.77
 LUBRIFICAÇÃO E LAVAGEM,0.0,0.0,0.0,-0.39,1.32,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.75,1.2,-1.58,0.0,0.98
 AUTOMÓVEL USADO,-1.56,0.1,-0.22,0.0,0.16,0.26,-1.28,-0.17,-0.29,0.33,0.21,0.55,0.03,0.75,0.0,1.59,-0.02
 PINTURA DE VEÍCULO,0.0,0.0,0.0,-0.31,1.7,-0.67,0.0,0.0,-0.18,0.66,0.0,0.44,0.0,0.0,0.0,0.91,1.12
 ALUGUEL DE VEÍCULO,5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91
 MOTOCICLETA,1.49,-0.49,-0.21,-0.16,-0.23,-0.3,-0.56,-0.04,0.57,-0.99,0.54,0.14,0.69,0.74,-0.46,0.32,-0.11
 COMBUSTÍVEIS (VEÍCULOS),1.1,1.22,1.5,0.95,2.02,-0.17,0.66,0.82,0.64,0.78,1.96,0.38,2.3,0.85,-0.72,2.37,1.38
 GASOLINA,1.22,1.33,1.39,1.94,1.89,-0.17,0.64,0.91,0.48,0.62,1.39,0.33,2.29,0.88,-0.79,2.62,1.28
 ETANOL,1.68,-0.06,2.68,-2.92,2.53,-0.11,0.0,-0.1,0.45,1.32,5.47,-0.11,1.93,-1.16,-1.99,-3.95,1.9
 ÓLEO DIESEL,0.0,0.96,1.79,0.0,0.9,0.0,0.85,1.35,3.01,1.45,2.71,3.34,2.6,1.59,3.99,0.0,1.82
 GÁS VEICULAR,0.17,0.0,0.0,0.44,0.75,0.0,0.0,0.0,0.87,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.44
 SAÚDE E CUIDADOS PESSOAIS,0.56,0.5,0.41,0.36,0.4,-0.1,0.51,0.42,0.49,0.29,0.35,0.45,0.05,0.09,0.08,-0.02,0.4
 PRODUTOS FARMACÊUTICOS E ÓTICOS,0.43,0.46,0.4,0.03,-0.58,-0.46,-0.06,0.25,0.62,-0.23,-0.12,0.29,-1.1,-0.22,-0.73,0.72,-0.04
 PRODUTOS FARMACÊUTICOS,0.5,0.5,0.36,0.15,-0.55,-0.51,-0.05,-0.18,0.7,-0.13,-0.1,0.48,-1.15,-0.31,-0.82,0.77,-0.01
 ANTI-INFECCIOSO E ANTIBIÓTICO,-0.19,0.21,-0.34,1.29,-0.36,-1.17,-0.55,0.22,-0.52,-0.31,-0.56,1.08,-1.51,-1.27,0.37,1.04,-0.26
 ANALGÉSICO E ANTITÉRMICO,1.96,0.01,0.07,0.21,0.24,0.57,-0.12,0.53,0.5,0.43,0.14,0.17,-1.86,0.27,0.65,0.52,0.38
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,-0.53,0.3,-0.91,0.38,-3.51,0.36,0.14,-0.51,0.44,0.45,0.87,0.13,-0.65,-0.57,-0.39,0.12,-1.16
 ANTIGRIPAL E ANTITUSSÍGENO,2.81,1.2,1.07,1.41,-1.13,1.34,0.03,-0.19,3.04,1.18,-0.4,0.0,0.5,-0.63,0.14,1.53,0.6
 DERMATOLÓGICO,1.69,-0.22,0.7,-0.96,-0.9,0.0,-0.75,0.0,1.37,0.14,-0.05,0.62,-1.95,-0.29,0.02,0.71,0.01
 ANTIALÉRGICO E BRONCODILATADOR,1.47,-0.42,-0.5,0.78,-0.82,-1.33,-0.25,0.39,1.19,0.19,-0.11,0.34,-1.56,0.68,0.46,0.73,-0.12
 GASTROPROTETOR,0.51,-0.21,0.24,0.09,0.69,0.47,0.47,1.03,1.49,0.03,-1.1,1.24,-0.56,-0.85,0.24,0.43,0.4
 VITAMINA E FORTIFICANTE,-0.73,-0.38,-0.01,0.51,-1.24,0.27,-0.33,-0.22,1.2,-0.53,0.24,0.7,-1.74,1.15,-0.09,1.0,-0.41
 HORMÔNIO,-0.98,0.97,1.4,0.56,1.29,-2.93,0.3,-0.88,2.8,-6.1,-0.12,-0.2,-1.04,-0.01,-2.36,1.03,0.05
 PSICOTRÓPICO E ANOREXÍGENO,2.0,0.14,0.11,-0.17,1.23,-0.51,0.19,-0.69,-1.06,0.57,0.69,-0.97,-0.56,-0.28,-3.2,0.89,0.6
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,-0.21,1.3,1.16,-0.48,-1.67,-1.36,0.05,-0.34,0.12,1.21,-0.6,1.54,-1.31,-0.98,-2.65,0.68,-0.21
 OFTALMOLÓGICO,0.32,0.79,0.21,-0.44,0.07,0.0,0.22,-1.97,-0.13,0.14,0.1,0.71,-0.98,0.1,-0.65,0.0,0.03
 PRODUTOS ÓTICOS,-1.2,-0.05,1.12,-0.97,-0.93,0.35,-0.21,2.86,-0.26,-2.03,-0.44,-2.75,-0.38,0.81,0.14,-0.15,-0.41
 ARMAÇÃO DE ÓCULOS,0.0,0.07,0.0,0.0,-4.91,0.0,0.0,0.93,-1.44,-3.36,0.0,0.0,0.0,0.0,0.0,-0.83,-3.35
 ÓCULOS SEM GRAU,-0.66,-1.52,1.83,-1.25,-0.14,0.0,-1.48,-0.47,-2.9,-1.85,-0.45,-1.12,0.21,-0.03,-0.15,0.0,-0.7
 LENTES DE ÓCULOS E DE CONTATO,-1.56,0.6,0.7,-0.68,1.66,0.35,0.79,4.13,1.69,-1.62,-0.43,-3.47,-0.63,1.19,0.21,0.07,0.54
 SERVIÇOS DE SAÚDE,0.56,0.45,0.27,0.4,0.47,0.13,0.52,0.47,0.45,0.3,0.44,0.34,0.49,0.59,0.46,0.34,0.44
 SERVIÇOS MÉDICOS E DENTÁRIOS,0.5,0.0,-0.13,-0.37,0.08,-0.09,0.36,0.17,0.07,-0.2,0.71,-0.04,0.31,0.71,0.32,-0.64,0.07
 MÉDICO,0.0,0.0,-0.3,-1.17,0.0,0.0,0.0,0.74,0.2,0.0,1.06,0.0,0.63,0.0,0.57,-0.67,-0.03
 DENTISTA,1.31,-0.18,0.08,0.28,-0.33,-0.23,0.87,0.0,-0.07,0.06,0.48,-0.16,0.0,1.07,-0.69,-0.58,0.05
 APARELHO ORTODÔNTICO,0.0,0.52,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-1.37,0.0,0.0,-0.05,0.0,0.0,0.0,-0.29
 ARTIGOS ORTOPÉDICOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,-0.07
 FISIOTERAPEUTA,0.46,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19
 PSICÓLOGO,0.0,-0.46,0.0,1.12,0.57,0.0,0.0,-0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27
 SERVIÇOS LABORATORIAIS E HOSPITALARES,-0.1,0.36,-0.24,-0.6,0.17,-1.73,0.23,0.11,0.49,0.29,-0.33,-0.43,0.33,0.18,0.06,0.09,0.06
 EXAME DE LABORATÓRIO,-0.49,0.76,-0.44,-0.01,0.0,-2.85,0.23,0.0,-0.34,0.23,-1.38,0.0,2.08,0.31,0.02,0.33,-0.43
 HOSPITALIZAÇÃO E CIRURGIA,0.0,0.3,-0.01,2.27,0.15,-0.24,0.06,0.0,0.94,0.33,0.29,-0.78,0.0,0.0,0.0,0.0,0.21
 EXAME DE IMAGEM,0.0,0.19,-0.64,-3.31,0.31,0.0,0.47,0.3,0.16,0.08,0.03,0.07,0.0,0.0,0.17,0.0,-0.1
 PLANO DE SAÚDE,0.6,0.59,0.59,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.56,0.59,0.56,0.59,0.59,0.59,0.59
 PLANO DE SAÚDE,0.6,0.59,0.59,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.56,0.59,0.56,0.59,0.59,0.59,0.59
 CUIDADOS PESSOAIS,0.76,0.66,0.72,0.7,1.64,-0.02,1.0,0.53,0.38,1.14,0.96,0.96,0.48,-0.19,0.59,-1.27,0.94
 HIGIENE PESSOAL,0.76,0.66,0.72,0.7,1.64,-0.02,1.0,0.53,0.38,1.14,0.96,0.96,0.48,-0.19,0.59,-1.27,0.94
 PRODUTO PARA CABELO,1.63,-0.17,0.7,-0.05,0.93,0.71,0.13,-0.97,0.67,0.88,-0.35,0.31,-0.5,-1.01,-2.24,-2.42,0.5
 FRALDA DESCARTÁVEL,0.0,2.28,-0.81,0.48,0.0,-1.37,2.2,0.0,-0.74,-0.1,-0.28,0.0,-1.65,0.16,2.96,-3.5,0.14
 PRODUTO PARA BARBA,0.0,1.55,0.0,0.0,0.0,0.0,-0.59,0.0,0.0,0.0,0.0,-0.13,0.0,0.0,0.0,0.0,0.78
 PRODUTO PARA PELE,1.84,2.81,0.91,3.35,2.58,0.97,2.68,2.52,4.29,3.09,2.23,2.38,-0.9,5.28,0.45,-0.33,2.31
 PRODUTO PARA HIGIENE BUCAL,-0.01,2.98,-2.31,1.4,-0.01,-0.91,-1.04,-2.17,-0.46,0.94,-0.82,-0.04,1.18,-0.78,2.53,-0.23,-0.04
 PRODUTO PARA UNHA,3.55,-0.73,1.56,1.78,5.32,0.0,-0.22,-2.55,-0.16,0.0,-0.38,0.0,1.72,1.3,1.72,0.0,2.37
 PERFUME,0.82,-0.67,1.66,1.1,2.22,0.24,1.37,1.5,-0.33,0.15,2.0,1.96,1.14,-1.37,0.97,-0.97,1.13
 DESODORANTE,-0.87,1.06,0.68,0.29,0.61,-0.72,0.06,-0.61,1.19,1.38,0.51,-0.55,0.41,0.87,1.62,1.56,0.49
 ABSORVENTE HIGIÊNICO,0.0,0.0,0.0,-3.32,0.0,0.0,1.09,-0.64,0.0,0.0,0.0,0.0,0.0,1.51,0.0,-0.7,-0.7
 SABONETE,-0.32,1.85,1.35,-1.23,0.28,-0.79,2.71,-0.66,1.69,-0.38,-0.65,-0.31,-0.1,-0.88,-0.63,-0.23,0.4
 PAPEL HIGIÊNICO,-1.21,0.28,-1.15,-2.68,-0.25,-0.35,-0.19,-1.35,-2.53,2.15,0.33,-2.46,1.14,1.78,-1.82,-7.12,-0.35
 ARTIGOS DE MAQUIAGEM,0.81,0.62,1.81,-0.09,3.11,-0.49,0.4,1.01,0.58,1.85,0.57,3.04,1.8,0.12,-0.13,-0.44,1.44
 DESPESAS PESSOAIS,0.1,0.3,0.44,-0.06,0.09,0.13,0.35,-0.02,-0.08,0.47,0.51,0.35,0.38,0.25,0.48,-0.1,0.2
 SERVIÇOS PESSOAIS,0.18,0.33,0.41,0.03,0.34,0.21,0.66,0.26,-0.16,0.54,0.53,0.48,0.43,0.25,0.65,0.12,0.32
 SERVIÇOS PESSOAIS,0.18,0.33,0.41,0.03,0.34,0.21,0.66,0.26,-0.16,0.54,0.53,0.48,0.43,0.25,0.65,0.12,0.32
 COSTUREIRA,0.0,0.0,-0.13,2.08,0.0,0.0,1.48,1.88,0.62,0.62,0.0,0.0,0.0,-1.07,1.02,2.5,0.85
 MANICURE,-2.23,1.57,0.81,-1.53,-0.2,0.78,0.0,0.0,0.0,0.06,0.64,0.9,-0.35,0.0,3.66,-0.55,-0.08
 CABELEIREIRO,-0.14,-0.61,0.21,-0.8,0.01,-0.93,1.46,-0.14,-2.38,1.14,0.43,0.6,0.36,-0.35,0.51,-0.58,-0.06
 EMPREGADO DOMÉSTICO,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
 DEPILAÇÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.52
 DESPACHANTE,0.0,0.47,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
 SERVIÇO BANCÁRIO,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
 CONSELHO DE CLASSE,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.22,0.0,0.0,0.0,0.27
" RECREAÇÃO, FUMO E FOTOGRAFIA",-0.04,0.25,0.49,-0.25,-0.3,-0.05,-0.17,-0.51,0.09,0.39,0.46,0.07,0.25,0.24,0.04,-0.56,0.0
 RECREAÇÃO,-0.24,0.35,0.38,-0.35,-0.19,-0.23,-0.18,-0.85,0.16,0.5,0.42,0.04,0.11,0.33,0.12,-0.79,0.0
 CINEMA,0.46,0.64,1.08,0.5,1.73,-0.39,0.0,0.0,-0.17,0.82,-0.02,-0.88,0.31,0.0,0.0,0.32,0.92
 CD E DVD,0.0,0.0,-1.66,-0.35,-0.32,-3.04,-0.18,-0.61,1.23,0.5,0.0,0.0,0.11,0.33,0.12,-0.79,-0.24
 INGRESSO PARA JOGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
 CLUBE,0.43,0.18,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,1.99,0.54,0.0,2.36,-2.33,0.0,0.0,0.37
 INSTRUMENTO MUSICAL,-1.16,0.41,0.0,0.0,-1.19,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.11,0.0,0.0,0.0,-0.76
 TRATAMENTO DE ANIMAIS,0.23,-1.3,0.42,-1.42,1.96,-0.02,-0.54,0.8,0.0,-2.34,0.95,-1.02,1.58,0.0,0.0,0.0,0.56
 BICICLETA,2.59,0.0,2.87,2.17,1.92,0.47,1.03,-2.07,0.1,-1.43,1.53,2.1,1.04,-0.49,1.05,2.64,1.16
 ALIMENTO PARA ANIMAIS,1.73,0.5,1.11,0.94,0.09,-1.71,-2.11,0.26,1.49,-1.09,0.44,-2.13,1.61,1.79,1.28,-3.97,0.34
 BRINQUEDO,1.99,-0.19,-0.33,-0.93,-0.12,-0.36,-0.59,-2.83,-0.83,0.03,-0.11,-1.23,-1.87,0.55,0.2,-2.77,-0.17
 LOCAÇÃO DE DVD,1.54,0.35,0.38,-0.35,-0.19,-0.23,-0.18,-0.85,0.16,0.5,0.42,0.04,0.0,0.0,0.12,-0.79,0.24
 BOATE E DANCETERIA,0.55,1.36,-0.17,0.0,-2.6,0.0,-0.11,0.0,0.0,-0.1,-0.12,-0.18,-0.17,-0.16,-0.15,-0.79,-0.77
 JOGOS DE AZAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 MOTEL,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.95,0.0,-0.32
 HOTEL,3.25,-0.54,0.27,-0.92,-0.93,1.37,3.05,1.13,0.43,1.39,0.24,0.28,-0.62,0.64,-0.28,2.99,0.23
 EXCURSÃO,-3.07,1.88,0.65,-3.27,-3.89,-2.18,-1.03,-3.16,0.0,2.21,1.86,1.98,-3.1,0.0,0.0,0.0,-1.06
 FUMO,0.73,0.0,0.73,0.0,-0.6,0.73,0.0,0.0,0.0,0.0,0.73,0.0,0.73,0.0,0.0,0.0,-0.03
 CIGARRO,0.73,0.0,0.73,0.0,-0.6,0.73,0.0,0.0,0.0,0.0,0.73,0.0,0.73,0.0,0.0,0.0,-0.03
 FOTOGRAFIA E FILMAGEM,-0.76,0.56,1.34,0.9,0.3,-1.31,-1.77,1.84,-0.81,-0.45,-0.94,1.98,0.49,-0.9,-1.43,0.56,0.12
 MÁQUINA FOTOGRÁFICA,-0.37,0.18,2.7,2.06,0.3,1.34,-1.77,2.72,-2.4,1.35,0.92,1.94,1.08,-0.9,0.34,0.56,0.5
 REVELAÇÃO E CÓPIA,-1.09,1.01,0.32,0.0,0.0,-2.16,0.0,0.5,0.0,-2.16,-1.86,2.02,0.0,0.0,-2.86,0.0,-0.5
 EDUCAÇÃO,-0.11,-0.06,0.12,0.17,0.01,-0.04,0.16,0.1,0.08,-0.14,0.27,0.41,0.28,0.0,-0.05,0.1,0.03
" CURSOS, LEITURA E PAPELARIA",-0.11,-0.06,0.12,0.17,0.01,-0.04,0.16,0.1,0.08,-0.14,0.27,0.41,0.28,0.0,-0.05,0.1,0.03
 CURSOS REGULARES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CRECHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 EDUCAÇÃO INFANTIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO FUNDAMENTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO MÉDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO SUPERIOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PÓS-GRADUAÇÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LEITURA,0.18,0.04,0.13,0.18,0.01,0.4,0.55,0.24,1.05,0.19,0.05,2.17,0.77,1.27,0.31,1.35,0.24
 JORNAL DIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ASSINATURA DE JORNAL,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24,0.0,0.0,0.0,0.0,0.39
 REVISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LIVRO,0.88,0.28,0.52,0.79,0.04,1.37,1.93,0.53,2.11,1.55,0.17,2.53,2.15,2.83,0.81,2.11,0.86
 PAPELARIA,-2.82,-0.6,0.78,2.45,-0.22,-1.3,0.17,0.87,-0.14,-1.62,2.74,0.8,1.93,-0.3,-0.85,-0.09,-0.15
 CADERNO,-3.08,-0.09,1.66,0.64,0.38,3.54,0.02,1.27,-0.17,1.21,3.86,-0.17,3.13,0.47,-3.92,-0.85,0.29
 FOTOCÓPIA,0.0,0.0,-0.33,3.97,0.0,0.0,1.08,-0.47,-0.53,0.0,0.0,0.0,0.0,-2.42,2.73,1.13,0.59
 ARTIGOS DE PAPELARIA,-2.61,-1.0,0.5,2.7,-0.63,-3.16,-0.01,1.87,0.07,-3.29,2.24,1.6,0.54,0.09,0.69,-0.45,-0.56
 CURSOS DIVERSOS,0.03,-0.11,0.2,-0.21,0.12,0.05,0.36,0.0,-0.14,0.0,-0.15,0.01,0.0,-0.3,-0.02,0.09,0.07
 CURSO PREPARATÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO TÉCNICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE IDIOMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE INFORMÁTICA,0.0,-0.93,-0.54,-1.16,0.0,0.0,1.79,0.0,0.68,0.02,0.28,0.1,0.0,0.0,-0.24,0.0,0.05
 AUTOESCOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.23,0.0,0.0,-2.23
 ATIVIDADES FÍSICAS,0.1,0.41,1.23,0.0,0.57,0.11,0.0,0.0,-1.14,0.0,-0.86,0.0,0.0,0.26,0.16,0.51,0.26
 COMUNICAÇÃO,-0.02,-0.01,0.13,-0.02,-0.02,-0.09,0.03,-0.15,-0.11,-0.01,-0.04,-0.04,-0.07,-0.03,-0.03,0.01,-0.01
 COMUNICAÇÃO,-0.02,-0.01,0.13,-0.02,-0.02,-0.09,0.03,-0.15,-0.11,-0.01,-0.04,-0.04,-0.07,-0.03,-0.03,0.01,-0.01
 COMUNICAÇÃO,-0.02,-0.01,0.13,-0.02,-0.02,-0.09,0.03,-0.15,-0.11,-0.01,-0.04,-0.04,-0.07,-0.03,-0.03,0.01,-0.01
 CORREIO,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.73
 TELEFONE FIXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE CELULAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,-2.17,-0.23,1.97,-0.28,-0.99,-4.41,0.66,-2.59,-2.27,-0.59,-1.16,-2.96,-2.45,-0.45,-0.74,0.14,-0.48
 TELEFONE COM INTERNET - PACOTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TV POR ASSINATURA COM INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
