"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - JULHO DE 2019",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 TRANSPORTE PÚBLICO,2.12,1.6,1.72,1.62,1.71,5.38,1.55,0.61,0.55,4.84,1.9,6.1,2.92,1.31,0.93,1.12,2.01
 ÔNIBUS URBANO,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
 TÁXI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÔNIBUS INTERMUNICIPAL,0.0,0.2,0.35,-0.03,0.0,0.0,0.09,0.0,-0.38,0.0,0.44,0.72,0.0,0.0,-0.55,0.0,0.02
 ÔNIBUS INTERESTADUAL,5.04,1.88,4.55,8.34,5.52,9.99,0.36,8.89,3.64,2.02,8.06,4.28,7.75,4.15,9.83,1.9,5.21
 PASSAGEM AÉREA,22.93,26.98,26.57,17.66,16.14,11.69,8.3,14.71,4.71,34.2,10.78,31.6,12.76,6.82,10.29,11.13,18.63
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE HIDROVIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE ESCOLAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 VEÍCULO PRÓPRIO,0.66,0.08,-0.27,-0.29,0.98,0.03,0.28,-0.16,0.13,-0.52,0.11,-0.01,0.7,0.26,0.79,0.4,0.36
 AUTOMÓVEL NOVO,0.61,0.5,-0.05,-0.38,1.43,0.33,0.58,-0.47,-0.53,-1.24,0.07,0.19,1.19,1.38,1.02,0.45,0.5
 EMPLACAMENTO E LICENÇA,0.38,0.38,0.38,0.32,0.38,0.34,0.38,0.47,0.4,0.34,0.26,0.37,0.38,0.36,0.49,0.45,0.37
 SEGURO VOLUNTÁRIO DE VEÍCULO,-0.02,-2.16,-3.3,0.4,2.79,1.82,0.0,-0.69,0.1,0.49,4.56,2.2,1.78,0.0,0.79,-4.96,0.95
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.96,-1.41,-0.49,-0.76,-1.05,-0.25,0.7,1.44,0.49,-0.81,-0.37,0.0,-1.52,-0.07,-1.49,1.57,-0.56
 ACESSÓRIOS E PEÇAS,-2.8,1.79,-0.79,0.03,1.04,-1.33,0.31,1.34,-1.61,-1.04,1.02,-1.41,-0.16,0.08,-0.44,0.29,0.16
 PNEU,-1.0,0.51,-0.51,0.73,-3.96,0.56,0.84,0.49,-1.52,1.79,-0.87,-0.06,0.23,-2.58,-0.84,2.16,-1.07
 CONSERTO DE AUTOMÓVEL,2.23,-0.66,-0.55,-0.79,0.97,-0.51,0.61,-1.24,1.0,-0.53,-0.81,-0.63,0.89,-1.13,1.04,1.25,0.36
 ESTACIONAMENTO,0.0,0.81,-0.54,0.0,-0.95,0.0,0.0,-1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38
 PEDÁGIO,0.0,0.0,0.0,0.0,3.71,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,2.55
 LUBRIFICAÇÃO E LAVAGEM,0.0,0.0,0.0,-2.85,-0.99,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.19,-1.71,-0.53,0.0,-0.9
 AUTOMÓVEL USADO,0.16,-0.83,-0.38,0.0,0.8,-0.88,1.76,1.26,0.52,-0.59,1.21,0.02,1.73,0.26,0.0,0.0,0.17
 PINTURA DE VEÍCULO,0.0,0.0,0.0,0.86,1.62,-0.97,0.0,0.0,1.77,0.79,0.0,-1.01,0.0,0.0,0.0,0.15,1.24
 ALUGUEL DE VEÍCULO,-1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.36
 MOTOCICLETA,0.28,0.1,0.43,0.13,0.51,1.08,-0.73,0.81,0.8,-0.57,-0.72,0.5,-1.19,0.65,0.87,0.2,0.17
 COMBUSTÍVEIS (VEÍCULOS),-1.33,0.74,-3.07,-3.57,-2.69,-3.77,-1.61,-3.02,-6.92,-3.97,-4.3,-3.77,-2.71,-3.19,-3.69,-3.52,-2.79
 GASOLINA,-1.43,1.11,-3.05,-3.82,-2.87,-3.85,-1.74,-3.31,-6.89,-3.9,-4.2,-3.99,-2.95,-3.34,-4.32,-3.67,-2.8
 ETANOL,-1.63,-2.76,-3.9,-2.9,-2.24,-2.89,0.0,-2.01,-10.23,-4.75,-6.04,-1.97,-2.19,-1.48,-0.22,-2.78,-3.13
 ÓLEO DIESEL,0.0,-2.75,-1.92,0.0,-2.56,0.0,-0.14,-1.36,-1.48,-0.91,-2.06,-1.76,-1.51,-1.24,-0.57,0.0,-1.76
 GÁS VEICULAR,-0.59,0.0,0.0,-0.34,-2.96,0.0,0.0,0.0,-0.01,0.0,0.0,-0.37,0.0,0.0,0.0,-0.49,-1.47
 SAÚDE E CUIDADOS PESSOAIS,-0.05,-0.27,-0.23,-0.26,-0.16,0.03,-0.24,-0.4,-0.56,0.0,-0.08,-0.52,-0.15,-0.39,-1.01,-0.35,-0.2
 PRODUTOS FARMACÊUTICOS E ÓTICOS,-0.19,-0.03,-0.33,0.58,-0.92,1.09,0.3,0.53,-0.29,0.54,0.4,-0.96,-0.37,-0.39,-0.72,-0.23,-0.23
 PRODUTOS FARMACÊUTICOS,-0.18,0.06,-0.3,0.68,-1.0,1.1,0.32,0.77,-0.05,0.58,0.52,-1.0,-0.32,-0.17,-0.87,-0.26,-0.21
 ANTI-INFECCIOSO E ANTIBIÓTICO,-1.02,0.41,0.44,-0.58,-1.7,-1.91,0.43,0.78,-1.24,1.92,-0.01,0.09,0.28,-0.13,0.39,1.15,-0.35
 ANALGÉSICO E ANTITÉRMICO,-1.11,-0.28,-0.22,0.15,-1.4,3.02,0.29,0.28,1.13,-0.69,0.19,-1.45,-1.03,-1.29,-0.42,-0.43,-0.45
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,2.03,-0.23,0.41,-2.09,-3.32,-0.37,0.68,0.88,-1.59,0.41,0.01,1.27,-1.09,0.1,-2.01,0.65,-0.96
 ANTIGRIPAL E ANTITUSSÍGENO,1.31,-0.54,-0.21,-1.11,-1.35,0.38,0.78,1.16,0.94,0.64,-0.4,0.05,-0.82,1.57,0.13,0.85,-0.14
 DERMATOLÓGICO,2.42,0.1,0.56,1.02,1.67,0.0,1.12,1.61,-0.1,0.36,1.26,-0.47,-0.57,-0.88,0.14,0.25,1.06
 ANTIALÉRGICO E BRONCODILATADOR,0.74,0.08,-0.08,1.15,-0.67,0.43,0.49,0.58,0.54,0.49,0.22,-0.96,0.05,-0.2,-2.06,-0.84,-0.02
 GASTROPROTETOR,1.2,0.52,0.07,2.13,-1.56,1.47,-0.65,-0.19,-0.4,0.75,0.02,-0.1,-0.74,0.51,-2.67,-1.28,-0.17
 VITAMINA E FORTIFICANTE,-1.83,0.25,0.08,-0.28,1.21,0.47,0.79,2.27,0.28,1.29,-0.34,-0.35,-1.62,0.2,-4.4,-1.79,0.17
 HORMÔNIO,-0.18,-0.33,0.38,1.42,-2.6,1.32,-0.09,1.26,-0.92,-1.46,1.79,-0.49,-0.67,-0.14,-0.51,-0.69,-0.89
 PSICOTRÓPICO E ANOREXÍGENO,1.28,0.93,0.27,0.96,1.35,1.85,-0.29,-0.92,-0.35,1.27,1.67,-0.74,-0.58,-0.23,-0.24,-0.67,0.89
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,-2.01,-0.01,-2.38,1.9,-0.39,1.19,-0.03,0.65,0.45,1.28,0.71,-3.04,1.57,-0.42,1.35,0.22,-0.39
 OFTALMOLÓGICO,0.57,-0.2,0.45,1.24,-0.56,0.0,0.13,1.49,-0.45,0.22,0.57,-0.51,-0.13,-0.19,-0.22,0.0,0.09
 PRODUTOS ÓTICOS,-0.37,-1.23,-0.83,-0.18,0.29,0.9,0.06,-0.9,-2.85,-0.14,-1.19,-0.38,-1.07,-3.07,0.98,0.31,-0.49
 ARMAÇÃO DE ÓCULOS,0.0,0.07,0.0,0.0,2.0,0.0,0.0,-1.08,-1.44,-2.67,0.0,0.0,0.0,0.0,0.0,0.66,0.69
 ÓCULOS SEM GRAU,-2.77,-2.71,1.1,1.24,-1.31,0.0,-2.69,-2.88,-3.27,0.43,-2.13,1.09,-2.68,-3.79,-1.2,0.0,-1.24
 LENTES DE ÓCULOS E DE CONTATO,1.35,-0.85,-1.92,-1.63,-0.06,0.9,2.32,-0.45,-3.15,0.52,-0.07,-1.05,-0.36,-2.74,1.48,0.2,-0.38
 SERVIÇOS DE SAÚDE,0.55,0.33,0.58,0.67,0.66,0.62,0.62,0.52,0.47,0.61,0.48,0.65,0.65,0.49,0.61,0.53,0.59
 SERVIÇOS MÉDICOS E DENTÁRIOS,-0.62,-0.46,0.18,0.06,0.0,-0.08,0.23,-0.38,0.04,0.68,0.0,0.59,0.19,-0.27,0.72,-0.27,0.02
 MÉDICO,-0.68,-1.04,0.21,0.21,0.0,-0.08,0.0,0.0,-0.09,0.5,0.0,0.56,0.0,0.47,0.82,-0.34,-0.03
 DENTISTA,0.48,-0.14,0.03,0.83,0.31,-0.09,0.56,-0.65,0.17,0.68,0.0,0.67,0.43,-0.63,0.3,-0.11,0.28
 APARELHO ORTODÔNTICO,0.0,0.55,0.0,0.0,0.15,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.05,0.0,0.0,0.0,0.5
 ARTIGOS ORTOPÉDICOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,0.0,0.0,-0.03
 FISIOTERAPEUTA,-2.92,0.0,0.0,0.0,-1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.38
 PSICÓLOGO,-1.73,0.0,0.8,-2.92,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6
 SERVIÇOS LABORATORIAIS E HOSPITALARES,-0.67,-0.59,0.58,0.34,0.71,0.78,-0.06,0.31,-0.03,0.04,0.28,-0.09,0.42,0.0,0.06,0.02,0.22
 EXAME DE LABORATÓRIO,0.43,-3.54,0.47,0.29,0.0,-0.01,-0.14,-0.18,0.02,0.21,0.79,-0.56,1.64,0.0,0.28,0.07,-0.2
 HOSPITALIZAÇÃO E CIRURGIA,-1.25,0.0,0.64,0.0,0.94,1.87,0.0,1.24,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.4
 EXAME DE IMAGEM,-0.31,-0.37,0.56,0.64,-0.82,0.0,0.07,0.08,-0.15,0.1,0.0,0.0,0.47,0.0,0.0,0.0,-0.13
 PLANO DE SAÚDE,0.8,0.79,0.8,0.8,0.8,0.8,0.8,0.8,0.74,0.8,0.8,0.79,0.79,0.8,0.72,0.8,0.79
 PLANO DE SAÚDE,0.8,0.79,0.8,0.8,0.8,0.8,0.8,0.8,0.74,0.8,0.8,0.79,0.79,0.8,0.72,0.8,0.79
 CUIDADOS PESSOAIS,-1.79,-1.77,-1.85,-3.17,-1.8,-2.61,-1.46,-2.34,-2.63,-2.12,-1.89,-2.31,-1.6,-1.35,-3.28,-1.69,-2.01
 HIGIENE PESSOAL,-1.79,-1.77,-1.85,-3.17,-1.8,-2.61,-1.46,-2.34,-2.63,-2.12,-1.89,-2.31,-1.6,-1.35,-3.28,-1.69,-2.01
 PRODUTO PARA CABELO,1.4,-1.54,1.02,-2.32,-0.3,0.58,0.92,-1.11,-3.76,-0.9,1.0,0.88,1.8,0.92,-1.91,0.6,-0.43
 FRALDA DESCARTÁVEL,0.0,-0.09,-0.52,-0.93,0.0,1.11,0.34,0.0,2.15,-0.69,-0.7,0.0,-0.09,1.85,-0.07,-1.62,0.0
 PRODUTO PARA BARBA,0.0,-0.83,0.0,0.0,0.0,0.0,-2.29,0.0,0.0,0.0,0.0,-0.45,0.0,0.0,0.0,0.0,-1.15
 PRODUTO PARA PELE,-2.04,-2.52,-1.98,-1.81,-1.66,-4.71,-2.33,-1.94,-4.49,-3.11,-3.71,-3.28,-1.72,-5.68,-4.78,-3.84,-2.48
 PRODUTO PARA HIGIENE BUCAL,-1.04,-3.66,-0.5,-1.65,-1.2,-1.05,-0.59,-1.78,1.97,0.8,-0.36,0.13,-1.57,-0.56,-0.44,4.49,-0.9
 PRODUTO PARA UNHA,2.06,3.58,0.26,-0.38,-0.41,0.0,1.87,3.8,-0.88,0.0,1.09,0.0,-0.99,-0.01,-2.59,0.0,0.64
 PERFUME,-2.93,-1.5,-3.29,-3.91,-3.06,-4.56,-3.66,-3.43,-2.66,-4.7,-3.66,-3.91,-2.95,-1.28,-3.83,-3.37,-3.25
 DESODORANTE,1.93,-1.03,-0.92,-1.56,1.25,0.92,3.06,-2.04,-0.66,0.57,0.41,0.63,2.06,-0.07,2.07,-0.23,0.5
 ABSORVENTE HIGIÊNICO,0.0,0.0,0.0,1.16,0.0,0.0,1.56,-0.8,0.0,0.0,0.0,0.0,0.0,0.41,0.0,2.04,0.87
 SABONETE,1.49,-1.32,0.17,-2.15,0.41,-1.42,2.04,-0.16,0.13,1.83,-0.72,-0.2,-1.71,0.56,-2.97,1.26,0.23
 PAPEL HIGIÊNICO,-1.86,0.29,0.36,-1.67,0.12,0.93,0.89,1.03,-0.64,0.21,2.12,0.36,1.32,-0.07,-0.47,2.7,0.01
 ARTIGOS DE MAQUIAGEM,-9.87,-12.8,-10.07,-12.96,-9.2,-6.34,-1.05,-8.52,-13.27,-5.51,-3.19,-11.38,-14.39,-13.74,-9.3,-10.48,-9.03
 DESPESAS PESSOAIS,0.78,0.36,0.77,0.46,0.24,0.22,0.1,0.54,0.48,0.64,0.35,0.31,0.12,-0.11,0.24,0.17,0.44
 SERVIÇOS PESSOAIS,0.31,0.14,0.33,0.46,0.14,0.15,0.18,0.53,0.3,0.23,0.37,0.04,0.11,0.28,0.42,0.2,0.24
 SERVIÇOS PESSOAIS,0.31,0.14,0.33,0.46,0.14,0.15,0.18,0.53,0.3,0.23,0.37,0.04,0.11,0.28,0.42,0.2,0.24
 COSTUREIRA,0.0,0.0,0.09,1.09,0.0,0.0,-0.02,-0.34,-0.31,0.09,0.0,0.0,0.0,1.22,1.44,-1.28,0.19
 MANICURE,1.42,-0.06,0.13,2.09,0.0,0.0,0.0,0.0,0.0,-0.76,-0.18,0.18,-0.85,-0.29,2.29,-0.28,0.27
 CABELEIREIRO,0.03,0.06,0.68,0.48,-0.41,-0.38,0.05,1.55,0.52,0.42,0.79,-0.92,-0.28,0.36,0.31,0.31,0.12
 EMPREGADO DOMÉSTICO,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
 DEPILAÇÃO,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74
 DESPACHANTE,0.0,-2.44,-0.53,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45
 SERVIÇO BANCÁRIO,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
 CONSELHO DE CLASSE,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.22,0.0,0.0,0.0,0.27
" RECREAÇÃO, FUMO E FOTOGRAFIA",1.57,0.66,1.63,0.46,0.41,0.41,-0.02,0.56,0.86,1.14,0.3,0.87,0.17,-0.7,-0.2,0.1,0.78
 RECREAÇÃO,1.74,0.95,1.85,0.66,0.65,0.27,-0.05,0.84,1.22,1.43,0.21,0.76,0.11,-0.95,-0.25,0.17,1.0
 CINEMA,-0.07,3.58,1.29,0.17,1.64,0.21,1.53,0.0,0.05,-2.84,5.2,1.67,0.77,0.0,-2.89,0.78,0.97
 CD E DVD,0.0,0.0,0.73,3.0,-1.3,1.28,-0.05,2.48,0.46,1.43,0.0,0.0,0.11,-0.95,-0.25,0.17,0.29
 INGRESSO PARA JOGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58
 CLUBE,0.0,0.0,1.57,0.0,0.68,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,-2.29,0.0,0.0,0.67
 INSTRUMENTO MUSICAL,1.95,0.58,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.89,0.0,0.0,0.0,0.92
 TRATAMENTO DE ANIMAIS,-0.15,0.23,0.09,-0.07,0.76,-0.04,0.02,-1.22,1.04,2.05,-2.5,-1.26,0.79,0.0,0.0,0.49,0.43
 BICICLETA,-3.47,0.0,1.39,2.66,-1.82,-1.54,0.15,2.9,2.0,0.22,-1.37,0.92,0.16,-1.94,0.17,2.15,-0.16
 ALIMENTO PARA ANIMAIS,0.57,1.7,3.11,3.62,1.41,1.51,-2.36,0.96,4.88,3.98,0.67,1.47,0.66,0.45,-1.51,-1.11,1.78
 BRINQUEDO,0.44,1.79,-1.16,-2.6,-0.36,-0.07,-0.28,-0.59,1.22,-0.02,-2.96,-2.0,-1.22,-0.53,-0.19,0.11,-0.3
 LOCAÇÃO DE DVD,-1.32,0.95,1.85,0.66,0.0,0.27,-0.05,0.84,1.22,1.43,0.21,0.76,0.0,0.0,-0.25,0.17,0.4
 BOATE E DANCETERIA,-1.18,0.37,0.62,0.0,0.41,0.0,0.24,0.0,1.96,0.0,0.26,0.25,0.26,0.27,0.28,0.17,0.31
 JOGOS DE AZAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 MOTEL,0.0,0.0,0.0,0.0,0.0,0.0,-0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,-0.26
 HOTEL,1.1,0.31,2.64,1.78,1.59,0.85,0.51,3.21,0.47,2.26,0.66,0.73,-0.7,-2.35,1.18,-0.12,1.47
 EXCURSÃO,5.88,1.78,5.27,2.32,3.84,0.0,3.33,5.88,0.0,2.97,2.21,3.88,3.15,0.0,0.0,0.0,4.43
 FUMO,1.12,0.04,1.12,0.02,0.02,1.12,0.03,0.02,0.02,0.02,1.12,1.34,0.38,0.03,0.02,0.03,0.33
 CIGARRO,1.12,0.04,1.12,0.02,0.02,1.12,0.03,0.02,0.02,0.02,1.12,1.34,0.38,0.03,0.02,0.03,0.33
 FOTOGRAFIA E FILMAGEM,-1.04,-0.39,0.2,-1.71,-2.46,-1.64,0.89,0.26,-1.44,0.34,-3.82,0.82,0.12,0.86,-1.2,-1.73,-1.33
 MÁQUINA FOTOGRÁFICA,-0.73,-0.58,0.47,-3.77,-2.46,0.3,0.89,-0.75,-1.21,-1.04,-1.51,1.87,0.27,0.86,-2.65,-1.73,-1.53
 REVELAÇÃO E CÓPIA,-1.29,-0.15,0.0,0.0,0.0,-2.27,0.0,1.91,-1.57,1.72,-4.96,-0.56,0.0,0.0,0.0,0.0,-0.98
 EDUCAÇÃO,0.01,0.06,0.15,0.08,-0.04,0.23,0.3,0.07,0.09,-0.05,-0.03,-0.03,-0.19,-0.01,0.08,0.1,0.04
" CURSOS, LEITURA E PAPELARIA",0.01,0.06,0.15,0.08,-0.04,0.23,0.3,0.07,0.09,-0.05,-0.03,-0.03,-0.19,-0.01,0.08,0.1,0.04
 CURSOS REGULARES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CRECHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 EDUCAÇÃO INFANTIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO FUNDAMENTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO MÉDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO SUPERIOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PÓS-GRADUAÇÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LEITURA,0.34,0.95,0.33,0.34,0.23,0.24,0.27,0.28,0.61,0.38,0.37,0.15,0.01,0.26,0.05,0.91,0.36
 JORNAL DIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ASSINATURA DE JORNAL,0.0,2.77,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94
 REVISTA,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
 LIVRO,0.52,-0.49,0.17,-0.26,-0.05,-0.25,-0.01,-0.15,0.57,-0.04,0.44,-0.12,-1.11,-0.22,-0.53,1.07,0.11
 PAPELARIA,-1.19,-0.65,0.25,0.61,0.73,1.48,1.66,0.53,0.17,-1.81,-0.79,-0.78,-1.63,-0.43,0.77,0.83,0.02
 CADERNO,-2.1,0.85,0.02,1.12,-2.03,2.33,3.5,2.97,1.24,-2.73,-0.39,-3.41,-2.74,0.09,0.04,3.09,-0.51
 FOTOCÓPIA,0.0,0.0,-0.16,0.89,0.0,0.0,3.46,0.22,-0.7,0.0,0.0,0.0,0.0,0.65,-3.21,1.06,0.16
 ARTIGOS DE PAPELARIA,-0.46,-1.79,0.47,0.15,2.55,1.14,-1.65,-1.04,-0.1,-1.28,-0.96,1.44,-0.35,-1.79,3.85,-1.79,0.37
 CURSOS DIVERSOS,0.09,0.02,0.58,0.0,-0.54,0.37,0.47,0.0,0.05,0.63,0.15,0.06,0.0,0.19,0.01,-0.03,-0.03
 CURSO PREPARATÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO TÉCNICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE IDIOMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE INFORMÁTICA,0.0,0.0,3.9,0.0,-2.43,0.0,3.93,0.0,0.41,0.0,0.0,-0.22,0.0,0.44,-0.11,0.0,-0.22
 AUTOESCOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.64
 ATIVIDADES FÍSICAS,0.25,0.12,1.05,0.0,-0.99,0.85,-0.94,0.0,0.0,3.11,0.64,0.35,0.0,0.06,0.16,-0.17,-0.03
 COMUNICAÇÃO,0.38,0.63,0.64,0.05,0.73,0.61,0.79,-0.07,0.7,0.41,0.52,0.48,0.7,0.79,-0.1,1.1,0.57
 COMUNICAÇÃO,0.38,0.63,0.64,0.05,0.73,0.61,0.79,-0.07,0.7,0.41,0.52,0.48,0.7,0.79,-0.1,1.1,0.57
 COMUNICAÇÃO,0.38,0.63,0.64,0.05,0.73,0.61,0.79,-0.07,0.7,0.41,0.52,0.48,0.7,0.79,-0.1,1.1,0.57
 CORREIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE FIXO,-0.32,0.1,-0.23,-0.25,0.8,0.0,-0.15,-0.1,-0.12,-0.14,-0.26,-0.18,-0.13,-0.16,-0.04,0.0,0.15
 TELEFONE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE CELULAR,1.46,1.63,1.83,0.0,1.63,1.46,1.63,0.0,1.63,1.63,1.63,1.46,1.81,1.63,0.0,2.1,1.46
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,-0.1,-1.71,-0.21,1.25,2.5,-0.48,-0.67,-0.84,0.56,-1.9,-0.41,-2.83,-1.48,-1.69,-1.95,-1.08,0.18
 TELEFONE COM INTERNET - PACOTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TV POR ASSINATURA COM INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
