"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - NOVEMBRO DE 2019",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 ÔNIBUS URBANO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TÁXI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÔNIBUS INTERMUNICIPAL,0.0,0.0,-0.95,-0.1,0.0,0.0,0.0,0.0,-0.09,0.0,-0.54,0.0,-0.02,0.0,0.09,0.0,-0.13
 ÔNIBUS INTERESTADUAL,0.0,1.66,1.18,0.0,0.06,-0.97,-0.06,-0.41,-0.18,-0.87,-1.3,2.23,0.93,-0.04,5.67,-0.51,0.18
 PASSAGEM AÉREA,4.96,10.37,-2.77,3.44,9.64,-2.01,1.45,5.74,5.63,1.89,6.62,4.97,-1.68,-3.94,-3.71,0.84,4.35
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE HIDROVIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE ESCOLAR,0.0,-0.45,-0.93,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23
 VEÍCULO PRÓPRIO,-0.4,-0.49,0.04,0.24,0.01,0.17,-0.21,0.17,-0.22,-0.37,0.02,0.29,0.54,0.24,0.02,-0.44,-0.09
 AUTOMÓVEL NOVO,-0.81,-0.09,0.04,-0.02,-0.58,-0.38,-0.93,0.23,-0.77,-0.02,-0.66,0.52,0.39,-0.31,-1.51,-0.48,-0.39
 EMPLACAMENTO E LICENÇA,0.38,0.38,0.38,0.32,0.39,0.34,0.38,0.47,0.4,0.35,0.27,0.36,0.38,0.36,0.5,0.45,0.38
 SEGURO VOLUNTÁRIO DE VEÍCULO,-4.05,-3.82,2.13,-1.98,0.32,1.31,0.0,0.1,-1.86,-6.99,-3.49,-1.51,-3.58,0.0,0.02,0.58,-1.25
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,1.04,0.79,1.92,-1.11,3.04,0.6,-0.63,1.68,-0.27,0.67,0.35,0.0,-0.91,0.73,1.47,0.09,1.51
 ACESSÓRIOS E PEÇAS,0.29,0.37,0.21,1.08,-1.73,-1.49,-1.57,-0.62,-1.52,-0.29,-0.48,-2.25,0.74,-0.37,0.05,0.6,-0.59
 PNEU,-1.67,2.53,0.2,0.3,-3.33,1.47,-1.02,0.01,-0.2,-0.56,-1.94,0.67,1.33,2.04,2.07,-2.09,-0.81
 CONSERTO DE AUTOMÓVEL,-0.64,-2.6,0.62,1.19,0.51,1.13,-0.44,-1.12,-0.26,-0.59,1.38,0.78,0.84,0.87,1.26,0.12,0.03
 ESTACIONAMENTO,-0.23,-0.04,-0.21,0.0,0.26,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03
 PEDÁGIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,0.0,-1.18,0.0,0.0,0.0,0.0,-0.11
 LUBRIFICAÇÃO E LAVAGEM,0.0,0.0,0.0,-0.68,-0.57,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.67,0.49,0.0,-0.33
 AUTOMÓVEL USADO,1.65,0.47,-1.56,0.0,0.74,0.34,-1.01,1.15,0.9,-0.81,0.61,-1.32,1.38,0.24,0.0,-1.47,0.07
 PINTURA DE VEÍCULO,0.0,0.0,0.0,-0.27,1.9,0.46,0.0,0.0,-0.29,-0.14,0.0,-0.19,0.0,0.0,0.0,-0.39,1.14
 ALUGUEL DE VEÍCULO,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
 MOTOCICLETA,0.38,0.06,0.31,-0.07,0.5,0.14,1.25,1.5,-0.11,1.07,-0.22,0.83,0.26,0.11,1.23,-0.14,0.51
 COMBUSTÍVEIS (VEÍCULOS),0.99,2.32,0.68,-0.76,0.67,0.73,1.25,-4.34,-0.9,1.91,0.44,-0.3,-0.04,0.1,5.71,-0.82,0.78
 GASOLINA,0.85,2.34,0.59,-0.78,-0.31,0.56,1.22,-5.0,-0.76,1.12,0.47,-0.35,-0.17,0.08,5.91,-0.64,0.42
 ETANOL,1.71,2.38,1.99,-0.78,2.93,2.61,0.0,-2.26,-2.0,5.36,0.47,0.45,0.81,0.41,5.61,-7.15,2.46
 ÓLEO DIESEL,0.0,1.27,0.07,0.0,0.2,0.0,1.65,-0.26,0.27,0.09,0.06,-0.03,0.19,0.3,2.47,0.0,0.38
 GÁS VEICULAR,1.36,0.0,0.0,-0.11,0.57,0.0,0.0,0.0,-0.92,0.0,0.0,-0.14,0.0,0.0,0.0,-1.64,0.84
 SAÚDE E CUIDADOS PESSOAIS,0.27,0.2,0.31,0.17,0.24,-0.21,0.16,0.12,0.19,-0.01,0.15,0.29,0.1,0.46,0.63,0.15,0.21
 PRODUTOS FARMACÊUTICOS E ÓTICOS,0.04,-0.22,0.16,-0.14,-0.21,-0.46,0.53,-0.67,0.05,0.02,0.33,0.33,0.21,0.53,1.21,0.11,-0.02
 PRODUTOS FARMACÊUTICOS,-0.01,-0.18,0.17,-0.23,-0.17,-0.62,0.67,-0.67,-0.04,0.0,0.39,0.32,0.42,0.65,1.6,0.12,0.0
 ANTI-INFECCIOSO E ANTIBIÓTICO,-0.03,0.2,-0.72,0.81,0.27,1.93,1.19,-0.26,0.15,-0.06,-0.1,1.86,-0.97,1.18,0.31,1.31,0.13
 ANALGÉSICO E ANTITÉRMICO,1.69,-0.47,0.2,0.39,0.1,-0.05,2.2,-0.56,-0.81,0.84,0.63,0.19,1.96,0.46,0.66,0.9,0.41
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,1.46,-0.14,-0.05,0.19,-0.04,2.22,1.12,0.02,-0.66,1.0,0.83,0.64,-1.01,-0.43,1.91,1.1,0.37
 ANTIGRIPAL E ANTITUSSÍGENO,-0.26,-2.81,0.39,0.76,0.13,0.38,-0.49,-1.56,0.6,0.47,-0.7,0.47,0.28,1.59,0.95,1.36,-0.1
 DERMATOLÓGICO,-0.02,-0.08,0.8,0.84,0.51,0.0,-0.16,0.06,-1.17,-0.69,0.08,-0.24,0.71,-0.65,-0.72,0.14,0.16
 ANTIALÉRGICO E BRONCODILATADOR,-0.72,1.06,-0.22,0.03,0.36,0.08,0.24,-0.74,0.44,0.27,-0.47,0.36,0.2,0.29,-0.25,-0.71,0.11
 GASTROPROTETOR,0.87,-0.24,0.16,0.14,-0.59,-0.38,0.39,1.73,-0.46,0.13,-0.11,0.01,1.04,0.32,-0.71,0.26,-0.05
 VITAMINA E FORTIFICANTE,1.33,-0.4,-1.21,-1.2,-0.17,-1.27,0.79,-0.84,-2.16,-0.17,0.16,0.28,1.75,1.17,0.84,0.22,-0.12
 HORMÔNIO,-1.34,0.4,-0.09,-0.24,-0.54,-3.83,-0.29,-0.61,-0.6,1.75,-0.07,0.38,0.49,-0.2,3.0,0.57,-0.24
 PSICOTRÓPICO E ANOREXÍGENO,-1.68,0.29,0.27,-0.58,-1.08,-2.22,1.1,-1.65,1.26,-0.05,0.61,0.68,-0.04,1.03,2.93,-0.7,-0.47
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,0.02,-0.57,0.95,-1.2,-0.11,-0.99,-0.21,-1.04,1.33,-1.72,1.17,-0.11,0.42,1.38,4.18,-1.8,-0.08
 OFTALMOLÓGICO,0.85,0.98,0.1,0.7,0.63,0.0,0.0,-1.98,-0.02,-0.42,0.26,-0.13,-0.52,0.46,1.76,0.0,0.33
 PRODUTOS ÓTICOS,1.13,-0.67,-0.04,0.64,-0.81,2.51,-1.54,-0.65,1.04,0.4,-0.52,0.48,-2.58,-0.79,-2.98,0.0,-0.23
 ARMAÇÃO DE ÓCULOS,0.0,1.6,0.0,0.0,2.19,0.0,0.0,-2.49,-2.16,-0.36,0.0,0.0,0.0,0.0,0.0,-3.0,0.95
 ÓCULOS SEM GRAU,0.14,-1.72,-0.73,1.24,-1.68,0.0,0.39,-1.99,2.64,-0.12,1.64,0.68,-0.97,-0.91,-1.19,0.0,-0.2
 LENTES DE ÓCULOS E DE CONTATO,1.79,-0.75,0.36,0.04,-2.46,2.51,-3.04,0.16,1.34,0.95,-3.09,0.38,-3.28,-0.74,-3.36,0.94,-0.55
 SERVIÇOS DE SAÚDE,0.41,0.83,0.42,0.52,0.5,0.29,0.57,0.47,0.4,0.2,0.63,0.43,0.56,0.58,0.54,0.47,0.48
 SERVIÇOS MÉDICOS E DENTÁRIOS,-0.59,0.2,0.0,-0.1,0.09,0.06,0.94,0.2,0.16,0.0,1.16,0.02,0.68,0.67,0.24,1.08,0.07
 MÉDICO,0.0,0.0,0.0,0.07,0.5,0.0,0.0,0.0,0.27,0.0,0.24,0.0,0.38,-0.43,0.13,1.41,0.15
 DENTISTA,-1.26,1.22,0.0,0.0,-0.28,0.16,2.26,0.16,0.04,-0.07,2.34,0.06,1.09,1.22,0.65,0.3,0.0
 APARELHO ORTODÔNTICO,0.0,0.11,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.36,0.0,0.0,0.0,0.25
 ARTIGOS ORTOPÉDICOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
 FISIOTERAPEUTA,1.16,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65
 PSICÓLOGO,-1.64,-0.96,0.0,-1.11,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
 SERVIÇOS LABORATORIAIS E HOSPITALARES,-0.1,2.24,0.71,1.14,0.49,-0.87,-0.35,-0.02,-0.13,-0.52,-0.04,0.33,0.4,0.17,0.57,-0.67,0.45
 EXAME DE LABORATÓRIO,-0.15,0.57,0.19,0.41,0.0,-1.55,-0.36,-0.14,0.0,0.59,-0.22,3.45,1.97,0.29,0.0,0.36,0.06
 HOSPITALIZAÇÃO E CIRURGIA,0.0,2.99,1.33,-0.27,0.52,0.0,-0.63,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.09,-0.75,0.62
 EXAME DE IMAGEM,-0.27,-0.23,-0.32,2.98,0.29,0.0,0.02,0.09,-0.53,0.15,0.19,-0.9,0.24,0.0,1.62,-2.13,0.13
 PLANO DE SAÚDE,0.6,0.59,0.59,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.59,0.59,0.56,0.59,0.59,0.59,0.59
 PLANO DE SAÚDE,0.6,0.59,0.59,0.6,0.59,0.6,0.6,0.6,0.6,0.6,0.59,0.59,0.56,0.59,0.59,0.59,0.59
 CUIDADOS PESSOAIS,0.22,-0.38,0.27,-0.2,0.01,-0.8,-0.52,0.5,0.0,-0.49,-1.0,-0.08,-1.04,0.27,0.05,-0.25,-0.12
 HIGIENE PESSOAL,0.22,-0.38,0.27,-0.2,0.01,-0.8,-0.52,0.5,0.0,-0.49,-1.0,-0.08,-1.04,0.27,0.05,-0.25,-0.12
 PRODUTO PARA CABELO,1.87,-0.54,0.16,-1.25,0.0,-1.03,0.05,-0.12,0.91,0.53,1.3,0.62,1.41,0.48,1.82,0.93,0.29
 FRALDA DESCARTÁVEL,0.0,-2.92,-1.32,-1.83,0.0,-1.44,-0.72,0.0,1.08,-1.88,-0.98,0.0,-0.88,-0.36,-1.65,3.48,-1.26
 PRODUTO PARA BARBA,0.0,-1.04,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,-0.39,0.0,0.0,0.0,0.0,-0.08
 PRODUTO PARA PELE,-2.68,-3.67,-2.92,-4.48,-3.79,-3.59,-3.35,-3.7,-6.82,-4.05,-3.51,-4.41,-1.81,-4.96,-4.78,-1.36,-3.72
 PRODUTO PARA HIGIENE BUCAL,1.38,-2.71,2.02,-1.37,1.55,-0.63,0.65,-0.03,3.56,0.6,1.5,0.25,-0.4,0.49,-0.74,-1.23,0.8
 PRODUTO PARA UNHA,-4.83,2.72,6.34,0.01,3.07,0.0,1.81,3.44,0.48,0.0,2.42,0.0,-0.13,1.94,-0.29,0.0,1.83
 PERFUME,1.53,2.6,1.39,1.45,0.56,0.51,0.13,2.1,1.67,2.08,-1.02,1.97,-2.32,1.51,1.1,0.46,1.11
 DESODORANTE,1.6,-0.2,-0.24,-1.89,0.84,2.23,2.01,-0.81,-0.76,-0.43,-0.96,0.54,2.47,-0.28,0.23,-2.9,0.32
 ABSORVENTE HIGIÊNICO,0.0,0.0,0.0,3.41,0.0,0.0,2.47,1.45,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.44,2.3
 SABONETE,-0.53,1.0,1.01,-0.47,1.25,1.08,-1.35,-0.43,-0.84,1.18,-0.02,0.18,-1.89,1.32,-0.33,-3.15,0.42
 PAPEL HIGIÊNICO,3.37,-1.22,1.13,1.28,1.62,0.81,-0.56,-0.13,1.82,-1.71,0.7,2.11,1.14,1.5,-0.05,-2.61,0.79
 ARTIGOS DE MAQUIAGEM,-6.91,-5.48,-5.89,-4.6,-5.11,-5.8,-8.04,-8.75,-7.92,-6.72,-6.35,-7.48,-5.92,-6.32,-4.07,-5.04,-6.14
 DESPESAS PESSOAIS,1.05,2.05,0.72,1.05,0.98,1.55,1.8,2.46,1.53,1.91,1.15,0.65,0.85,1.28,1.38,1.92,1.24
 SERVIÇOS PESSOAIS,0.28,0.56,0.28,0.18,0.17,0.29,0.12,0.46,0.18,0.18,0.45,-0.08,0.21,0.34,0.08,0.24,0.25
 SERVIÇOS PESSOAIS,0.28,0.56,0.28,0.18,0.17,0.29,0.12,0.46,0.18,0.18,0.45,-0.08,0.21,0.34,0.08,0.24,0.25
 COSTUREIRA,0.0,0.0,-0.03,0.41,0.0,0.0,2.13,-0.44,-0.44,0.49,0.0,0.0,0.0,0.24,0.65,0.45,0.43
 MANICURE,-1.96,0.02,-0.43,0.0,0.34,0.0,0.02,-0.1,1.66,0.97,0.37,-1.38,0.04,0.39,0.01,0.0,-0.08
 CABELEIREIRO,1.17,1.72,0.63,-0.09,-0.57,0.37,-0.56,1.2,-0.51,-0.42,1.21,-1.05,0.31,0.64,-0.9,0.17,0.18
 EMPREGADO DOMÉSTICO,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
 DEPILAÇÃO,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.62,0.0,0.0,0.0,-0.31
 DESPACHANTE,0.0,1.97,-0.16,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44
 SERVIÇO BANCÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CONSELHO DE CLASSE,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.22,0.0,0.0,0.0,0.27
" RECREAÇÃO, FUMO E FOTOGRAFIA",2.34,4.09,1.58,2.84,2.28,4.74,4.74,5.89,4.3,4.08,2.8,2.21,2.7,2.76,4.8,5.35,2.93
 RECREAÇÃO,2.96,5.18,2.13,3.73,3.38,5.97,6.06,9.04,5.81,4.97,4.24,2.83,3.43,3.66,6.9,7.41,3.98
 CINEMA,1.75,2.31,0.0,0.08,-2.09,2.26,0.0,0.0,9.48,0.52,-0.82,1.38,0.67,0.0,-6.14,0.68,0.07
 CD E DVD,0.0,0.0,-0.07,0.07,1.19,1.4,0.08,0.09,-2.21,0.06,0.0,0.0,0.05,0.04,0.03,0.02,0.2
 INGRESSO PARA JOGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CLUBE,0.0,0.0,0.59,0.0,-0.5,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.01
 INSTRUMENTO MUSICAL,0.5,-0.06,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.72,0.0,0.0,0.0,0.89
 TRATAMENTO DE ANIMAIS,1.52,1.08,0.14,0.54,1.16,0.73,0.97,3.09,0.06,2.02,1.27,1.91,0.16,0.0,0.0,1.39,1.15
 BICICLETA,-2.88,0.0,-3.51,0.46,0.57,0.66,-0.42,0.11,1.06,1.48,-0.39,-2.96,-0.41,2.4,-0.4,-1.96,-0.33
 ALIMENTO PARA ANIMAIS,-0.97,1.54,-0.3,-0.38,0.64,-0.97,0.41,-0.99,-1.34,2.81,-0.77,-0.28,0.57,0.76,-2.83,2.0,0.38
 BRINQUEDO,0.97,0.7,1.0,3.82,0.65,0.58,1.1,2.65,0.12,-0.98,-1.86,0.08,1.77,1.1,2.64,3.45,0.79
 LOCAÇÃO DE DVD,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36
 BOATE E DANCETERIA,5.53,5.8,-0.36,0.0,-2.69,0.0,1.19,2.75,0.0,1.2,0.0,1.18,1.21,1.22,1.23,1.24,0.53
 JOGOS DE AZAR,24.35,24.35,24.35,24.35,24.35,24.35,24.35,24.35,24.35,24.35,24.35,24.35,24.35,24.35,24.35,24.35,24.35
 MOTEL,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.06
 HOTEL,-0.24,-0.74,-1.17,0.56,2.27,2.29,-2.56,2.41,-0.64,-1.67,0.92,2.15,-0.96,-0.16,0.21,2.25,0.44
 EXCURSÃO,-2.63,5.88,-0.71,1.4,-2.17,6.51,0.66,1.13,0.0,7.73,-5.6,-0.67,-2.71,0.0,0.0,0.0,0.19
 FUMO,0.2,1.79,0.2,0.0,-0.22,0.2,0.0,0.0,0.0,0.75,0.2,0.0,0.2,0.0,0.0,0.0,0.21
 CIGARRO,0.2,1.79,0.2,0.0,-0.22,0.2,0.0,0.0,0.0,0.75,0.2,0.0,0.2,0.0,0.0,0.0,0.21
 FOTOGRAFIA E FILMAGEM,0.26,1.01,-0.4,-0.31,2.46,-0.63,1.74,-0.29,-0.24,0.05,1.1,0.72,0.58,1.25,0.43,1.49,0.9
 MÁQUINA FOTOGRÁFICA,-1.5,2.73,-0.91,-0.7,2.46,1.59,1.74,0.27,0.96,-0.11,2.31,2.62,1.28,1.25,0.94,1.49,1.44
 REVELAÇÃO E CÓPIA,1.7,-1.0,0.0,0.0,0.0,-1.38,0.0,-1.18,-0.85,0.2,0.49,-1.72,0.0,0.0,0.0,0.0,-0.01
 EDUCAÇÃO,0.24,-0.05,0.28,-0.07,0.05,0.1,0.22,0.0,-0.12,0.19,-0.18,-0.17,0.01,0.12,0.19,-0.03,0.08
" CURSOS, LEITURA E PAPELARIA",0.24,-0.05,0.28,-0.07,0.05,0.1,0.22,0.0,-0.12,0.19,-0.18,-0.17,0.01,0.12,0.19,-0.03,0.08
 CURSOS REGULARES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CRECHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 EDUCAÇÃO INFANTIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO FUNDAMENTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO MÉDIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ENSINO SUPERIOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 PÓS-GRADUAÇÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 LEITURA,0.13,0.31,0.36,0.07,0.14,0.11,0.26,0.65,0.32,0.44,0.28,0.31,0.95,0.98,0.58,-0.21,0.24
 JORNAL DIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ASSINATURA DE JORNAL,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08
 REVISTA,0.39,0.39,0.57,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.41
 LIVRO,-0.08,1.04,0.41,0.23,-0.01,-0.26,0.34,0.97,0.25,1.59,0.45,1.24,1.93,1.69,1.1,-0.54,0.3
 PAPELARIA,3.04,-1.39,1.94,-1.09,0.01,0.91,0.44,-0.89,-1.77,1.22,-1.97,-2.1,-0.55,0.6,1.11,-0.53,0.29
 CADERNO,3.76,-2.53,1.01,-0.51,0.85,-2.82,-0.24,-1.39,-1.53,2.74,-2.5,-2.88,-0.83,2.06,2.19,-0.95,0.37
 FOTOCÓPIA,0.0,0.0,0.0,2.4,0.0,0.0,-1.82,-3.61,0.44,0.0,0.0,0.0,0.0,1.22,2.04,-1.09,-0.21
 ARTIGOS DE PAPELARIA,2.49,-0.48,2.9,-3.2,-0.56,2.45,2.35,2.13,-2.99,0.28,-1.73,-1.48,-0.23,-1.76,-0.52,0.51,0.31
 CURSOS DIVERSOS,0.35,0.13,0.38,0.0,0.2,0.07,0.6,0.0,-0.09,0.19,-0.08,-0.36,0.0,-0.02,0.2,0.11,0.21
 CURSO PREPARATÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO TÉCNICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE IDIOMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE INFORMÁTICA,0.0,0.38,3.61,0.0,0.0,0.0,2.97,0.0,1.25,0.0,0.0,-2.79,0.0,0.52,0.97,0.0,0.74
 AUTOESCOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.0,0.0,-0.19
 ATIVIDADES FÍSICAS,0.98,0.42,0.17,0.0,0.94,0.17,0.0,0.0,-1.29,0.94,-0.34,0.17,0.0,-0.29,0.17,0.65,0.52
 COMUNICAÇÃO,0.04,0.06,-0.05,-0.02,-0.03,-0.07,-0.02,0.05,0.0,-0.06,-0.06,0.0,-0.04,0.11,-0.02,-0.01,-0.02
 COMUNICAÇÃO,0.04,0.06,-0.05,-0.02,-0.03,-0.07,-0.02,0.05,0.0,-0.06,-0.06,0.0,-0.04,0.11,-0.02,-0.01,-0.02
 COMUNICAÇÃO,0.04,0.06,-0.05,-0.02,-0.03,-0.07,-0.02,0.05,0.0,-0.06,-0.06,0.0,-0.04,0.11,-0.02,-0.01,-0.02
 CORREIO,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.76
 TELEFONE FIXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE CELULAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,1.0,2.12,-0.75,-0.35,-1.29,-3.6,-0.52,0.87,-0.05,-2.55,-1.96,-0.96,-1.61,1.49,-0.36,-0.21,-0.54
 TELEFONE COM INTERNET - PACOTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TV POR ASSINATURA COM INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
