"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - FEVEREIRO DE 2019",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 ÔNIBUS URBANO,2.28,0.0,0.9,0.0,1.9,0.0,0.0,5.72,0.0,0.0,0.0,4.55,0.0,0.0,8.28,0.0,1.5
 TÁXI,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
 TREM,8.57,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85
 ÔNIBUS INTERMUNICIPAL,-2.31,0.01,0.28,0.52,2.62,0.0,0.0,0.0,0.16,-0.41,-0.66,4.35,-0.63,-0.08,0.91,0.0,0.27
 ÔNIBUS INTERESTADUAL,3.25,0.55,0.76,0.37,-1.13,0.33,-0.05,-7.22,-0.32,0.05,1.88,0.0,-1.92,-0.03,-2.04,0.41,-0.18
 PASSAGEM AÉREA,-19.32,-16.34,-19.13,-13.71,-14.68,-18.33,-9.19,-18.35,-14.73,-20.46,-2.77,-20.29,-14.28,-9.5,-9.66,-19.5,-16.65
 METRÔ,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
 TRANSPORTE HIDROVIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64
 TRANSPORTE ESCOLAR,0.0,1.76,-0.7,1.84,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
 VEÍCULO PRÓPRIO,-0.5,0.33,0.59,0.35,0.48,-0.37,0.55,0.68,0.16,0.29,0.26,0.56,-0.23,0.22,1.21,0.4,0.32
 AUTOMÓVEL NOVO,-0.22,1.2,-0.04,0.8,0.91,-0.11,1.78,0.72,0.15,1.13,-0.65,0.67,-0.62,1.0,1.32,-0.17,0.6
 EMPLACAMENTO E LICENÇA,0.38,0.38,0.38,0.32,0.38,0.35,0.38,0.47,0.4,0.35,0.27,0.37,0.38,0.36,0.5,0.45,0.37
 SEGURO VOLUNTÁRIO DE VEÍCULO,-2.42,0.79,0.73,3.93,1.51,-0.48,0.0,1.27,-1.92,-0.04,0.26,0.65,-1.61,0.0,1.21,-4.48,0.52
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.43,0.2,-0.03,0.71,2.28,0.06,-0.68,0.67,0.0,-0.71,0.53,0.0,-0.67,-0.9,0.22,0.24,0.86
 ACESSÓRIOS E PEÇAS,0.55,-1.72,-2.16,0.14,0.16,-0.44,-1.01,-0.34,0.58,-0.79,-0.31,1.58,-0.42,-0.27,-0.62,0.02,-0.47
 PNEU,0.33,2.82,0.2,-0.14,1.17,-0.77,-0.04,1.77,0.87,0.95,-1.11,0.3,1.12,-2.25,-0.67,0.09,0.94
 CONSERTO DE AUTOMÓVEL,-2.1,-1.49,1.62,-0.11,-0.17,-0.48,0.04,1.16,-0.25,1.05,0.28,0.4,0.14,0.23,1.59,0.94,-0.06
 ESTACIONAMENTO,0.53,0.72,0.54,0.0,2.96,0.0,0.0,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
 PEDÁGIO,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.22
 LUBRIFICAÇÃO E LAVAGEM,0.0,0.0,0.0,-1.42,-1.06,0.0,0.0,0.0,0.0,-1.37,0.0,0.0,0.38,-1.57,2.3,0.0,-0.98
 AUTOMÓVEL USADO,1.43,1.71,1.14,0.0,0.14,-1.92,-1.64,2.17,0.01,-1.76,1.03,1.0,-2.22,0.22,0.0,1.28,0.16
 PINTURA DE VEÍCULO,0.0,0.0,0.0,-2.32,1.69,0.53,0.0,0.0,0.45,0.0,0.0,1.93,0.0,0.0,0.0,0.14,1.04
 ALUGUEL DE VEÍCULO,-8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.22
 MOTOCICLETA,0.77,0.12,0.28,-0.69,-0.14,-1.19,1.0,-0.44,1.47,0.72,2.14,-0.23,0.78,-0.18,1.5,-0.11,0.41
 COMBUSTÍVEIS (VEÍCULOS),-1.29,-3.9,-0.48,0.0,-0.47,-1.84,-2.29,-0.94,-0.47,-1.01,2.74,-1.37,-2.54,-1.71,-1.64,-1.38,-0.92
 GASOLINA,-1.87,-4.26,-0.51,-0.37,-1.02,-1.63,-2.29,-1.23,-0.37,-1.21,3.21,-1.47,-2.96,-1.8,-1.88,-1.55,-1.26
 ETANOL,0.2,-0.98,-0.71,1.61,-1.0,-4.13,0.0,0.5,-1.82,-0.64,1.22,-1.01,-2.05,-1.07,-0.34,0.91,-0.81
 ÓLEO DIESEL,0.0,1.18,0.58,0.0,1.11,0.0,-2.3,-0.13,0.57,1.51,-0.66,0.93,-0.25,-0.4,-0.62,0.0,0.36
 GÁS VEICULAR,1.2,0.0,0.0,0.07,21.12,0.0,0.0,0.0,2.79,0.0,0.0,-0.13,0.0,0.0,0.0,1.25,7.75
 SAÚDE E CUIDADOS PESSOAIS,0.65,0.85,0.24,0.52,0.48,0.4,0.18,0.31,0.06,0.57,0.63,0.4,1.02,1.55,0.54,0.26,0.49
 PRODUTOS FARMACÊUTICOS E ÓTICOS,0.21,-0.03,-0.53,0.19,-0.52,-0.31,0.22,0.8,-0.42,0.32,0.21,-0.29,2.45,1.34,0.22,-0.81,-0.1
 PRODUTOS FARMACÊUTICOS,0.13,-0.09,-0.61,-0.02,-0.4,-0.3,0.2,0.81,-0.54,0.25,0.14,-0.32,2.58,1.22,0.23,-0.91,-0.12
 ANTI-INFECCIOSO E ANTIBIÓTICO,-1.26,0.11,-0.17,0.49,-1.47,-0.26,0.23,0.2,-0.04,2.16,1.28,-0.67,2.47,2.2,1.04,-0.14,-0.17
 ANALGÉSICO E ANTITÉRMICO,-0.93,0.01,1.22,1.66,-0.15,0.64,-0.51,0.59,0.96,0.71,0.35,0.59,1.17,1.67,-0.59,-0.32,0.23
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,0.39,-0.08,0.07,-1.7,-2.38,-0.96,-0.46,0.22,-0.2,-0.46,-1.95,2.18,2.55,0.36,0.89,-0.8,-0.9
 ANTIGRIPAL E ANTITUSSÍGENO,1.95,0.07,0.35,1.95,-0.71,-2.16,1.41,0.64,-0.39,0.55,-0.04,0.71,0.32,1.53,0.36,-0.97,0.2
 DERMATOLÓGICO,0.22,-0.21,-1.6,0.08,0.46,0.0,0.28,0.06,0.98,1.3,-0.27,-0.39,2.63,0.44,0.6,-1.67,0.07
 ANTIALÉRGICO E BRONCODILATADOR,-1.74,-0.12,-1.06,0.31,-0.46,2.1,-0.19,1.86,-0.87,1.1,0.41,0.64,1.84,0.73,1.66,-1.68,-0.28
 GASTROPROTETOR,2.03,0.38,-1.54,0.43,0.75,-0.54,0.27,2.17,-1.68,0.3,0.47,0.66,1.16,1.37,1.18,-0.64,0.36
 VITAMINA E FORTIFICANTE,-0.69,-0.35,-1.34,-1.0,-0.85,-0.21,-0.52,1.29,-1.54,0.64,0.2,0.36,1.43,0.39,0.39,-0.63,-0.42
 HORMÔNIO,0.78,-1.51,-1.11,-1.92,-0.59,0.79,1.27,1.51,-2.09,-1.98,-0.04,-0.05,5.09,1.22,1.31,-0.96,-0.49
 PSICOTRÓPICO E ANOREXÍGENO,0.86,-0.28,-0.48,0.0,2.48,0.58,1.22,0.19,-1.62,-0.61,0.6,0.0,3.65,1.22,1.08,0.19,0.65
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,-0.33,0.63,-1.44,-0.08,-0.65,-1.17,0.5,0.13,-0.44,0.64,0.54,-2.9,2.64,1.22,-1.92,-2.36,-0.35
 OFTALMOLÓGICO,1.2,-0.17,-0.46,-0.53,-1.89,0.0,2.19,1.96,-0.74,-0.39,-0.01,0.54,1.57,1.22,-0.38,0.0,-0.34
 PRODUTOS ÓTICOS,2.04,0.79,0.86,1.9,-2.22,-0.54,0.44,0.71,0.87,1.53,1.28,0.08,0.84,2.77,0.16,1.0,0.16
 ARMAÇÃO DE ÓCULOS,0.0,-0.55,0.0,0.0,-2.19,0.0,0.0,1.86,-1.48,0.01,0.0,0.0,0.0,0.0,0.0,-1.76,-1.4
 ÓCULOS SEM GRAU,2.95,2.09,1.05,2.51,-3.03,0.0,2.84,-2.65,1.67,1.49,0.9,-2.45,0.16,3.37,-4.52,0.0,0.51
 LENTES DE ÓCULOS E DE CONTATO,1.38,0.55,0.75,1.3,-1.74,-0.54,-1.42,1.04,1.3,2.13,1.71,1.28,1.14,2.49,1.25,1.83,0.4
 SERVIÇOS DE SAÚDE,0.57,1.26,0.51,0.76,0.84,0.65,0.62,0.79,0.61,0.83,0.43,0.61,0.58,0.84,0.46,0.68,0.75
 SERVIÇOS MÉDICOS E DENTÁRIOS,-0.36,-0.05,0.22,0.27,0.6,0.27,0.0,0.68,0.36,0.27,0.01,0.76,0.06,1.21,-0.1,0.87,0.29
 MÉDICO,-1.26,-0.35,0.13,0.24,2.09,0.42,0.0,1.34,0.55,0.63,0.0,0.58,0.0,-0.91,0.0,-0.56,0.42
 DENTISTA,0.07,0.18,0.26,0.07,-0.2,0.02,0.0,0.29,0.15,0.31,0.0,1.22,0.11,2.27,-0.48,4.33,0.08
 APARELHO ORTODÔNTICO,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,-0.59,0.0,0.0,0.2,0.0,0.0,0.0,-0.22
 ARTIGOS ORTOPÉDICOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15
 FISIOTERAPEUTA,-1.32,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79
 PSICÓLOGO,1.65,0.95,0.68,1.0,0.29,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
 SERVIÇOS LABORATORIAIS E HOSPITALARES,-0.79,4.45,-0.1,1.7,1.8,0.54,0.43,1.06,0.5,1.72,0.01,-0.72,0.06,0.0,-0.12,-0.03,1.34
 EXAME DE LABORATÓRIO,-0.78,0.79,-0.34,2.33,0.0,-0.02,0.78,-0.02,0.57,0.1,0.04,-0.07,0.37,0.0,0.11,-0.11,0.2
 HOSPITALIZAÇÃO E CIRURGIA,-1.25,6.06,-0.1,0.31,2.02,1.38,0.0,3.98,0.0,2.06,0.0,-1.4,0.0,0.0,0.0,0.0,1.83
 EXAME DE IMAGEM,0.29,0.99,0.25,2.16,0.26,0.0,0.08,0.03,1.56,0.85,0.0,0.36,0.0,0.0,-0.41,-0.02,0.54
 PLANO DE SAÚDE,0.8,0.79,0.8,0.8,0.8,0.8,0.8,0.8,0.74,0.8,0.8,0.79,0.79,0.8,0.72,0.8,0.79
 PLANO DE SAÚDE,0.8,0.79,0.8,0.8,0.8,0.8,0.8,0.8,0.74,0.8,0.8,0.79,0.79,0.8,0.72,0.8,0.79
 CUIDADOS PESSOAIS,1.69,1.46,0.79,0.4,0.78,1.01,-0.23,-0.72,-0.26,0.47,1.66,0.99,0.19,2.51,1.0,0.79,0.74
 HIGIENE PESSOAL,1.69,1.46,0.79,0.4,0.78,1.01,-0.23,-0.72,-0.26,0.47,1.66,0.99,0.19,2.51,1.0,0.79,0.74
 PRODUTO PARA CABELO,2.42,0.84,2.32,-1.43,1.62,2.09,0.74,0.7,-0.9,2.9,-0.36,1.34,0.15,1.41,0.14,-0.34,1.24
 FRALDA DESCARTÁVEL,0.0,2.28,1.22,-1.14,0.0,-0.62,-2.8,0.0,2.49,-1.1,-0.6,0.0,-0.12,-0.88,-2.85,2.71,0.38
 PRODUTO PARA BARBA,0.0,2.8,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.94
 PRODUTO PARA PELE,2.53,1.71,2.95,0.45,2.68,3.12,1.47,1.17,2.69,2.9,2.01,3.26,2.94,0.08,4.09,1.13,2.47
 PRODUTO PARA HIGIENE BUCAL,1.8,1.63,-0.47,1.38,1.17,-0.92,-0.51,-1.22,1.22,-0.46,1.17,1.62,2.33,1.11,1.43,-2.16,0.73
 PRODUTO PARA UNHA,-0.87,-0.34,-1.18,-0.33,1.78,0.0,3.12,-1.16,-1.9,0.0,-1.54,0.0,3.43,0.59,3.62,0.0,0.39
 PERFUME,2.2,2.29,0.17,0.68,0.25,0.73,-0.78,-1.82,-1.77,-0.96,3.6,0.79,-2.12,4.48,0.93,1.35,0.36
 DESODORANTE,1.07,-3.86,-1.14,0.76,0.06,1.42,0.41,-0.45,1.45,-1.01,-0.35,-0.01,0.45,2.97,-1.63,-0.94,-0.22
 ABSORVENTE HIGIÊNICO,0.0,0.0,0.0,2.94,0.0,0.0,-1.26,-0.1,0.0,0.0,0.0,0.0,0.0,-0.55,0.0,2.5,0.47
 SABONETE,0.82,0.74,-2.19,-0.49,-0.58,-0.15,-1.28,0.24,1.87,2.15,-1.37,-0.25,0.25,2.34,0.37,0.43,-0.08
 PAPEL HIGIÊNICO,0.24,0.74,1.85,-1.41,0.29,1.49,0.73,0.3,1.98,-0.57,0.44,-0.04,3.47,3.25,0.18,0.69,0.53
 ARTIGOS DE MAQUIAGEM,1.49,4.74,2.92,4.31,-0.95,0.31,-2.04,3.17,-1.65,-3.26,3.76,-2.19,-3.7,0.65,1.77,1.56,0.51
 DESPESAS PESSOAIS,0.5,0.24,0.22,-0.28,0.13,0.15,0.19,0.34,0.04,0.02,0.09,0.42,0.14,-0.01,0.24,0.44,0.18
 SERVIÇOS PESSOAIS,0.37,0.33,0.28,-0.19,0.46,0.59,0.28,0.65,0.16,0.7,0.12,0.49,0.06,-0.13,0.22,0.49,0.37
 SERVIÇOS PESSOAIS,0.37,0.33,0.28,-0.19,0.46,0.59,0.28,0.65,0.16,0.7,0.12,0.49,0.06,-0.13,0.22,0.49,0.37
 COSTUREIRA,0.0,0.0,-0.29,-0.44,0.0,0.0,0.28,0.34,-0.32,0.2,0.0,0.0,0.0,-0.58,-0.84,1.54,-0.12
 MANICURE,0.22,0.72,0.14,-0.74,1.62,1.71,-0.63,1.71,0.0,0.24,-0.58,-0.43,0.8,0.0,1.48,-1.07,0.6
 CABELEIREIRO,0.66,0.16,0.18,-1.44,0.64,1.58,0.52,1.21,-0.25,2.15,-0.17,1.46,-1.92,-1.47,-0.68,1.35,0.45
 EMPREGADO DOMÉSTICO,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
 DEPILAÇÃO,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.7
 DESPACHANTE,0.0,1.09,1.2,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
 SERVIÇO BANCÁRIO,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
 CONSELHO DE CLASSE,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.21,0.0,0.0,0.0,0.27
" RECREAÇÃO, FUMO E FOTOGRAFIA",0.72,0.11,0.08,-0.48,-0.4,-0.94,0.05,-0.18,-0.21,-0.81,0.02,0.27,0.36,0.17,0.28,0.33,-0.13
 RECREAÇÃO,0.92,0.42,0.1,-0.57,-0.46,0.31,0.12,-0.26,-0.29,-0.98,0.02,0.35,0.47,0.23,0.4,0.47,-0.07
 CINEMA,-0.15,-0.64,1.36,0.3,-0.56,1.54,1.18,0.0,0.63,-1.67,-2.08,0.83,1.01,0.0,0.89,0.2,-0.17
 CD E DVD,0.0,0.0,0.17,2.01,-0.62,-0.14,0.12,-2.24,-0.29,-0.98,0.0,0.0,0.47,0.23,0.4,-0.78,-0.22
 INGRESSO PARA JOGO,0.0,0.0,0.0,0.54,0.0,0.0,-0.48,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51
 CLUBE,1.34,0.29,1.57,0.0,0.53,0.0,0.0,0.0,0.0,-0.46,0.0,0.0,0.0,7.67,0.0,0.0,0.64
 INSTRUMENTO MUSICAL,1.09,-0.92,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.73,0.0,0.0,0.0,0.96
 TRATAMENTO DE ANIMAIS,1.46,-0.3,1.25,-2.56,0.19,0.39,2.68,2.11,1.83,-0.18,0.67,0.54,0.98,0.0,0.0,1.15,0.41
 BICICLETA,-0.03,0.0,2.71,0.95,1.68,2.07,0.7,1.0,3.04,-0.72,-1.64,-0.39,0.29,-1.14,0.71,1.3,1.12
 ALIMENTO PARA ANIMAIS,-0.14,0.79,0.15,-1.04,-0.91,-1.92,1.54,0.5,-0.81,-2.17,-0.46,0.72,0.89,-2.2,-0.16,-0.58,-0.43
 BRINQUEDO,1.72,1.58,-1.75,-2.21,-0.96,1.87,-0.11,-0.62,-1.23,-0.39,0.94,0.91,2.38,0.4,1.37,2.62,-0.31
 LOCAÇÃO DE DVD,-1.33,0.42,0.1,-0.57,0.0,0.31,0.12,-0.26,-0.29,-0.98,0.02,0.35,0.0,0.0,0.4,0.47,-0.21
 BOATE E DANCETERIA,1.11,-1.19,0.46,0.0,0.6,1.34,-0.25,-1.21,-3.7,-1.65,4.26,-0.24,-0.23,-0.22,-0.21,-2.55,-0.11
 JOGOS DE AZAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 MOTEL,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.04
 HOTEL,0.79,0.84,1.46,-0.2,-1.67,0.6,-2.54,-7.52,-0.33,0.72,1.25,0.09,-0.4,1.72,0.1,-1.75,-0.33
 EXCURSÃO,1.9,2.59,-0.75,-3.79,-3.42,-2.07,-1.24,1.5,0.0,-3.21,-2.8,0.08,-3.36,0.0,0.0,0.0,-0.34
 FUMO,0.0,-0.51,0.0,0.0,-0.16,-5.58,0.0,0.0,0.0,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,-0.24
 CIGARRO,0.0,-0.51,0.0,0.0,-0.16,-5.58,0.0,0.0,0.0,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,-0.24
 FOTOGRAFIA E FILMAGEM,0.31,-0.94,0.42,-1.82,-2.26,-0.17,-2.71,-0.21,0.12,-0.52,0.06,-0.77,0.13,-1.55,0.21,-0.4,-0.87
 MÁQUINA FOTOGRÁFICA,0.51,-3.48,-0.78,-0.43,-2.26,-0.71,-2.71,-0.97,-0.01,-2.2,0.17,-2.1,0.28,-1.55,0.0,-0.4,-1.68
 REVELAÇÃO E CÓPIA,0.15,2.29,1.33,-2.87,0.0,0.0,0.0,1.04,0.18,1.11,0.0,0.94,0.0,0.0,0.37,0.0,0.51
 EDUCAÇÃO,4.65,4.14,2.62,4.63,3.04,1.96,4.13,4.18,4.66,2.81,3.79,2.87,3.0,3.03,2.67,5.93,3.53
" CURSOS, LEITURA E PAPELARIA",4.65,4.14,2.62,4.63,3.04,1.96,4.13,4.18,4.66,2.81,3.79,2.87,3.0,3.03,2.67,5.93,3.53
 CURSOS REGULARES,6.8,5.73,3.85,5.74,3.59,2.6,5.91,5.75,5.91,2.96,4.59,3.79,3.99,4.49,3.82,7.17,4.58
 CRECHE,0.0,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36
 EDUCAÇÃO INFANTIL,6.24,7.55,7.88,7.41,4.36,5.73,7.1,8.46,9.24,5.77,6.17,6.67,8.8,8.74,2.44,8.93,6.22
 ENSINO FUNDAMENTAL,7.37,7.18,7.58,8.19,4.65,5.65,7.57,7.7,8.68,7.13,6.5,6.58,5.6,10.29,4.94,9.02,6.61
 ENSINO MÉDIO,6.41,7.39,6.8,6.94,3.65,5.11,7.43,6.12,7.6,3.75,6.47,5.45,3.72,9.8,6.08,10.27,5.45
 ENSINO SUPERIOR,7.22,5.6,1.18,2.85,3.95,1.04,5.11,2.09,4.16,1.51,3.48,1.14,2.39,2.62,2.8,3.96,3.68
 PÓS-GRADUAÇÃO,2.61,0.52,1.1,3.26,-2.61,-2.48,1.95,2.04,-2.52,1.7,0.19,2.76,2.55,-1.58,-0.45,0.0,-0.28
 LEITURA,0.31,0.14,0.52,0.71,0.37,0.3,0.33,0.14,0.86,0.02,0.23,0.13,0.71,-0.48,0.31,-0.28,0.35
 JORNAL DIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ASSINATURA DE JORNAL,0.0,0.0,0.95,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
 REVISTA,0.19,0.19,0.0,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.16
 LIVRO,1.21,0.44,1.51,1.16,1.52,0.72,0.85,0.09,1.52,-0.69,0.56,0.51,1.57,-1.22,0.61,-0.54,1.08
 PAPELARIA,-0.6,-1.16,-1.93,1.31,-0.61,1.11,0.92,-0.2,2.16,2.95,2.27,1.04,-1.21,-0.73,-2.44,-0.27,-0.07
 CADERNO,-1.28,0.64,-1.67,2.39,-3.21,3.78,0.18,-2.78,1.51,3.83,2.45,2.1,-2.57,-0.08,-3.83,-2.28,-0.68
 FOTOCÓPIA,0.0,0.0,-1.56,1.68,0.0,0.0,4.12,1.21,-0.16,0.0,0.0,0.0,0.0,-2.99,2.47,3.14,0.71
 ARTIGOS DE PAPELARIA,-0.03,-2.56,-2.15,0.47,1.1,0.03,0.58,0.59,3.65,2.43,2.18,0.18,0.44,0.0,-3.57,-1.3,0.26
 CURSOS DIVERSOS,3.56,3.24,1.96,3.38,3.46,1.56,2.83,2.54,3.42,4.03,3.5,3.07,3.53,-0.31,2.71,3.52,3.16
 CURSO PREPARATÓRIO,8.66,6.2,3.17,6.21,1.96,4.37,3.35,5.58,7.56,8.12,8.76,7.07,8.79,0.51,8.5,2.54,4.77
 CURSO TÉCNICO,0.0,3.48,0.0,0.0,4.36,1.54,0.56,3.79,5.76,9.67,0.0,3.17,4.17,-1.86,-3.78,5.37,3.2
 CURSO DE IDIOMA,3.85,2.62,2.77,3.94,6.68,5.19,5.14,0.64,-0.26,2.73,1.46,1.46,1.56,-1.03,0.0,4.34,4.51
 CURSO DE INFORMÁTICA,0.0,1.44,2.99,3.09,0.7,0.0,5.0,1.8,3.62,0.0,2.46,1.75,0.94,2.42,5.4,0.0,1.83
 AUTOESCOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.85,0.0,0.0,-0.85
 ATIVIDADES FÍSICAS,0.85,2.34,-0.07,1.25,0.35,-1.35,0.84,0.0,0.66,2.64,-0.93,1.56,3.65,-0.79,2.61,0.83,0.62
 COMUNICAÇÃO,0.03,-0.04,0.07,0.01,0.0,-0.01,-0.09,0.0,-0.06,-0.04,-0.08,0.01,0.1,-0.09,0.18,-0.17,0.0
 COMUNICAÇÃO,0.03,-0.04,0.07,0.01,0.0,-0.01,-0.09,0.0,-0.06,-0.04,-0.08,0.01,0.1,-0.09,0.18,-0.17,0.0
 COMUNICAÇÃO,0.03,-0.04,0.07,0.01,0.0,-0.01,-0.09,0.0,-0.06,-0.04,-0.08,0.01,0.1,-0.09,0.18,-0.17,0.0
 CORREIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE FIXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TELEFONE CELULAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,1.72,-1.28,1.12,0.12,-0.06,-0.36,-1.85,0.02,-1.23,-1.35,-2.3,0.55,3.42,-1.16,3.49,-2.46,0.0
 TELEFONE COM INTERNET - PACOTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TV POR ASSINATURA COM INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
